@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-9-26, -10.97, -0.001, -0.05, 0.019, -0.025, -0.0031, 2.66, 1.91, 0.71, 20.87, 16.55, 22.25, -0.038, -0.26, -0.19, -1408.89, 15.59, -717.93, 11.95, -1.6, -18.81, 1.38, -7.31, 4.3, -15.3, 2.52, -10.47, 0.028, 0.028, 0.004, -43.05, 15.02, 8.56, -32.98, -0.285, -0.005, -0.06, 0.011, 0.011, 0.011, 0.011, -0.044, -0.044, -0.044, -0.044, -4.19, -0.57, 0.0018, -0.0008, -0.0004, -0.001, -0.001, -0.001, -0.001, -1441.0, -150.0, -730.0, -345.87, 80.95, 42.14, 16.23, 9.43, 8.91, -101.37, 18.31, -64.43, 1.35, 5.99, 5.95, 0.56, -0.0053, -0.0006, -12.64, -0.96, 0.33, -10.36, -2.36, 36.6, 15.8, 34.6, -0.0032, 65.53, 57.06, -94.74, 25.98, 0.09, -0.091, -0.042, 0.028, -0.0012, 0.002, -2.0, -0.7, -0.5, 7.423333332999999, 7.696666667000001, 6.633333333, -56.36, 9.01, 0.48, -56.14, -0.0219, 0.0074, 0.0, -0.06, -0.15, -0.035, 0.295, -9.95, -17.54, -13.21
2012-9-27, 8.26, -0.07, 0.013, -0.053, -0.052000000000000005, -0.0028, -6.45, -3.35, -3.73, -91.62, -9.46, -76.99, -0.003, 0.26, 0.31, -23.05, -1440.99, -632.43, -148.6, -75.91, -113.62, -53.97, -37.23, -10.45, -8.27, -21.64, -11.06, -0.059, -0.036000000000000004, -0.029, -24.03, -56.97, -61.76, -37.45, 0.105, 0.065, 0.04, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, -0.062, -0.062, -0.062, -0.062, -1.67, -3.53, 0.0048, 0.0052, 0.0046, -0.101, -0.101, -0.101, -0.101, -17.0, -1325.0, -675.0, 117.63, -321.91, -455.43, -73.04, -35.02, -52.74, -44.04, -139.84, -50.34, -4.2, -17.56, -8.98, -7.14, 0.002, -0.002, -5.19, -15.65, -17.32, -7.14, -0.91, -320.6, -115.4, -277.1, -0.0022, -524.57, -200.39, -294.78, -46.73, 0.321, 0.134, 0.311, 0.163, 0.0026, -0.0016, 0.69, 1.2, 0.53, 7.423333332999999, 7.696666667000001, 6.633333333, -24.32, -187.57, -128.45, -71.96, 0.0252, 0.0354, 0.0542, -0.05, -0.07, -0.003, -0.435, -44.74, -25.11, -39.42
2012-9-28, 7.51, 0.013, -0.037000000000000005, -0.042, 0.005, 0.0042, 1.07, -1.88, 0.19, 11.33, -55.62, 11.63, -0.0165, -0.45, -0.49, -238.26, 382.59, 151.58, 13.51, -38.01, 12.92, 17.77, 7.71, -13.95, 13.83, 8.6, 2.83, 0.034, -0.004, 0.003, 42.9, -7.53, 27.48, 18.18, -0.35, -0.31, -0.27, -0.001, -0.001, -0.001, -0.001, 0.047, 0.047, 0.047, 0.047, 0.15, -3.02, -0.0048, -0.0005, -0.0012, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -257.0, 345.0, 135.0, 396.72, 495.74, 572.14, 5.5, -13.1, 12.69, 72.46, 42.46, 6.56, 4.85, -4.54, -5.74, -4.72, 0.0037, 0.0024, 9.61, -4.97, 5.23, 2.05, 0.32, -12.1, -167.7, -49.8, 0.0071, 42.11, -225.95, 24.71, 44.86, -0.138, 0.242, 0.029, 0.073, 0.0074, 0.0054, -2.78, -2.3, -2.08, 7.423333332999999, 7.696666667000001, 6.633333333, 105.99, 133.87, 108.86, 73.36, -0.0155, -0.0245, -0.0082, -0.14, -0.02, 0.7120000000000001, 0.165, 2.49, -12.22, -0.43
2012-10-2, -0.18, -0.03, -0.027000000000000003, -0.022, -0.051, -0.0056, -5.94, 0.81, -4.9, -37.35, 3.73, -22.46, -0.025, 0.03, -0.51, -1063.93, -649.04, -1011.96, -73.87, 12.2, -52.74, 0.94, 5.17, 53.8, -6.48, -3.07, 2.24, 0.025, 0.02, 0.031, -20.37, 19.44, -9.51, 11.45, -0.39, -0.47, -0.7, -0.029, -0.029, -0.029, -0.029, -0.023, -0.023, -0.023, -0.023, -6.64, -3.36, 0.0032, -0.0004, -0.0007, -0.031, -0.031, -0.031, -0.031, -1097.0, -765.0, -1065.0, 137.26, 42.48, 204.76, -50.03, -1.69, -46.07, -48.84, -35.17, -46.2, -0.8, -11.17, -2.81, -8.53, -0.0071, -0.0037, -6.09, 9.66, -1.36, 2.08, -1.17, -133.8, 24.4, -111.9, -0.0071, -354.3, 14.29, -259.01, 37.54, 0.002, -0.16899999999999998, -0.047, 0.005, -0.0016, 0.0038, -2.96, -3.67, -5.55, 13.55, 12.52, 13.645, -21.39, -6.49, -26.96, 7.32, -0.0933, -0.0285, -0.107, 0.31, -0.14, -0.078, 0.64, -34.67, 2.4, -28.2
2012-10-4, -3.35, -0.003, -0.037000000000000005, -0.009000000000000001, 0.015, 0.0062, 4.06, -1.43, 1.71, 67.38, 32.54, 40.9, -0.014, -0.03, 0.33, 46.22, -149.18, 163.21, 89.71, 35.98, 50.16, 32.07, 27.37, 42.15, 5.08, 4.39, 3.41, 0.034, 0.054000000000000006, 0.044, 3.81, 2.42, -0.87, -8.27, -0.03, -0.28, 0.05, 0.022, 0.022, 0.022, 0.022, -0.013, -0.013, -0.013, -0.013, 4.23, 2.32, 0.0002, -0.0009, 0.0029, 0.038, 0.038, 0.038, 0.038, 27.0, -145.0, 180.0, 332.33, 416.16, 534.38, 117.66, 67.83, 80.62, 45.23, 79.4, 57.65, 10.15, 12.52, 1.47, 5.86, -0.0103, -0.0097, 3.06, -3.23, -0.12, 1.54, 0.12, 158.6, -25.5, 31.5, -0.0033, 399.95, 143.66, 260.31, -5.72, -0.197, -0.062, -0.187, -0.215, -0.0024, -0.002, -0.19, -2.13, 0.5, 13.55, 12.52, 13.645, 73.77, 105.62, 78.11, 91.86, -0.0473, -0.113, -0.0264, 0.24, 0.54, 0.087, 0.09, 33.74, 5.34, 18.51
2012-10-5, 2.49, 0.037000000000000005, 0.027000000000000003, 0.024, 0.014, 0.0098, 0.42, 0.9, 1.71, 18.33, 13.8, 21.8, -0.025, -0.2, 0.09, -764.08, -1088.54, -922.61, -0.65, 1.71, 17.37, -24.74, -28.89, 42.15, 15.65, 11.62, 12.07, -0.013, -0.026, -0.005, 29.42, 14.65, 21.84, 30.92, -0.16, 0.03, 0.07, -0.016, -0.016, -0.016, -0.016, 0.053, 0.053, 0.053, 0.053, 6.48, 1.1, -0.0035, 0.0034, -0.0013, -0.001, -0.001, -0.001, -0.001, -865.0, -1060.0, -985.0, 222.45, 201.69, -72.81, 17.81, -1.86, 23.05, 93.0, 27.27, 70.26, -8.6, -1.87, -4.9, -2.06, -0.0048, -0.0077, 4.14, -1.53, 1.24, -1.9, 1.75, -54.3, -0.4, 74.2, 0.0058, 15.46, -53.33, 59.2, 14.62, 0.141, -0.065, 0.014, 0.09, -0.0058, -0.0091, -1.25, 0.35, 0.58, 9.88, 14.38, 27.93, 56.45, 6.27, 43.79, 30.98, -0.07200000000000001, -0.0765, -0.0854, 0.32, 0.34, 0.4370000000000001, 0.13, 0.88, -4.95, 6.65
2012-10-8, -13.28, 0.045, 0.025, 0.054000000000000006, 0.03, 0.0016, 4.87, 2.79, 1.8, 43.24, 31.41, 24.39, -0.018000000000000002, -0.29, -0.7, 113.59, 438.51, 309.45, 92.66, 34.92, 29.31, 25.69, 20.86, -40.65, -0.47, 7.82, 5.81, -0.008, 0.015, -0.017, -13.27, 18.83, 17.98, -1.8, -0.19, -0.3, -0.53, 0.004, 0.004, 0.004, 0.004, 0.059, 0.059, 0.059, 0.059, -1.53, 4.26, -0.0018, -0.0066, -0.0065, 0.064, 0.064, 0.064, 0.064, 83.0, 420.0, 305.0, 512.34, 541.25, 425.03, 43.47, 44.22, 29.76, 34.79, 67.54, 73.57, -6.95, 10.44, 13.61, 9.51, -0.0065, -0.0065, -1.79, 5.84, 8.92, 5.99, -4.02, 141.6, 59.5, 41.1, -0.0054, 365.0, 245.23, 107.95, 39.85, -0.203, 0.097, 0.01, -0.125, -0.0037, -0.0014, -1.81, -2.5, -4.38, -6.226666667000001, -2.23, -5.286666667, -28.69, 57.65, 22.62, 17.14, -0.0592, -0.0089, -0.0758, 0.19, -0.03, -0.525, -0.31, 28.53, 18.19, 13.05
2012-10-9, -2.85, 0.0, 0.047, -0.015, 0.057, -0.0064, -2.96, -2.2, 1.02, -29.28, -14.55, -8.85, 0.0115, 0.12, 0.34, 745.56, -122.73, -244.82, -106.66, -68.5, -26.55, -16.21, -3.99, -70.95, -5.05, -10.03, -3.79, -0.059, -0.054000000000000006, -0.043, -23.84, -39.88, -45.97, -23.19, 0.16, 0.1, 0.26, -0.014, -0.014, -0.014, -0.014, -0.0095, -0.0095, -0.0095, -0.0095, -2.8, -0.99, -0.0018, -0.001, 0.0019, -0.046, -0.046, -0.046, -0.046, 797.0, -190.0, -215.0, -177.12, 15.85, 332.4, -19.05, -14.62, 2.68, -26.5, -51.49, -16.66, 1.0, -13.63, -10.75, -7.18, 0.0015, 0.0011, -4.45, -5.06, -10.71, -3.96, 0.42, -63.4, -59.7, 29.7, -0.011, -314.25, -165.38, 35.97, -43.08, 0.02, -0.189, -0.161, -0.052000000000000005, 0.0012, -0.0003, 1.32, 0.64, 1.9, -6.226666667000001, -2.23, -5.286666667, -72.71, -35.62, -32.575, -60.89, 0.0808, 0.0429, 0.0302, -0.34, -0.2, -0.534, -0.525, -29.24, -16.27, -10.45
2012-10-10, -30.82, -0.002, -0.016, 0.022, -0.028, -0.0085, -1.86, -0.1, -2.15, -31.49, -14.6, -23.58, -0.0025, -0.02, -0.04, -377.69, 378.73, 445.97, -56.68, -33.15, -64.74, 1.65, -0.67, 28.6, -14.4, -5.03, -11.92, 0.002, -0.009000000000000001, -0.005, -47.33, -13.32, -17.48, -45.05, -0.01, -0.11, 0.05, -0.026, -0.026, -0.026, -0.026, -0.0095, -0.0095, -0.0095, -0.0095, -9.25, -8.66, 0.0015, 0.0005, -0.0009, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, -283.0, 380.0, 400.0, -1.8, -53.63, -98.5, -6.67, 22.69, 17.11, -110.12, -18.05, -78.78, -3.8, -6.25, -3.8, -5.08, 0.0021, 0.0034, -10.49, -1.16, -4.08, -9.9, -0.57, -145.6, -11.6, -120.3, -0.0024, -57.35, -21.63, -124.45, 12.02, 0.101, 0.013, 0.085, 0.095, -0.0014, 0.0011, -0.12, -0.89, 0.3, -6.226666667000001, -2.23, -5.286666667, -72.71, -35.62, -32.575, -60.89, 0.0121, -0.018000000000000002, 0.065, -0.08, 0.08, -0.031, -0.24, -20.26, -9.19, -17.18
2012-10-11, -15.13, -0.012, 0.027000000000000003, 0.01, 0.014, -0.001, -0.91, -2.48, -1.18, -33.54, -45.9, -18.47, 0.0295, 0.61, 0.29, -483.18, -376.7, -275.04, -29.3, -62.96, -20.41, -10.32, -12.01, -52.45, -8.92, -13.38, -10.54, 0.0, -0.015, -0.01, -13.24, -41.76, -36.44, -15.74, 0.36, 0.49, 0.23, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.033, -0.033, -0.033, -0.033, 3.87, -1.12, 0.0033, 0.0012, 0.0025, 0.014, 0.014, 0.014, 0.014, -527.0, -345.0, -220.0, -285.11, -222.47, -186.96, -20.06, -38.0, -24.51, -128.56, -113.5, -145.69, -1.85, -12.11, -11.83, -13.83, 0.0028, 0.0015, -1.17, -9.95, -9.15, -3.34, -1.0, -77.4, -136.4, -70.4, 0.0002, -64.02, -186.08, -57.11, -0.24, -0.003, 0.155, 0.087, 0.021, -0.0016, -0.0014, 2.8, 3.8, 2.02, -1.14, -14.37, -12.96, -61.15, -148.48, -137.0, -71.17, 0.0467, 0.0464, 0.0376, -0.06, -0.03, 0.122, 0.11, -23.75, -32.0, -20.68
2012-10-12, 0.17, 0.013, -0.018000000000000002, -0.002, -0.001, 0.0052, 2.75, 2.32, -0.74, 53.04, 35.78, -10.02, -0.002, -0.06, 0.43, 705.44, 39.75, 119.49, 76.47, 60.29, -18.78, 6.57, 2.19, 55.9, 0.28, 1.38, 2.18, 0.03, 0.05, -0.004, -2.37, 9.64, 6.51, 0.36, -0.155, 0.205, 0.12, -0.029, -0.029, -0.029, -0.029, -0.012, -0.012, -0.012, -0.012, 5.25, 5.39, -0.0031, 0.0017, -0.0005, 0.006, 0.006, 0.006, 0.006, 691.0, 20.0, 275.0, 275.34, -24.96, 13.98, 24.98, 20.88, -15.66, -18.58, -50.34, -1.5, -2.7, 3.79, -3.32, -3.61, 0.0017, 0.0027, 3.03, -1.75, 6.09, 2.31, -0.52, 66.7, 12.6, -99.0, 0.004, 193.82, 159.61, -72.19, 4.96, -0.056, 0.04, 0.008, 0.002, 0.0012, 0.0007, -1.25, 1.65, 0.85, 10.45, 8.29, 9.09, 21.53, 22.57, 16.75, 19.2, -0.0486, 0.0438, -0.0405, 0.14, -0.19, -0.027000000000000003, 0.315, 13.79, 1.29, -10.41
2012-10-15, -7.67, -0.005, 0.025, -0.011, -0.019, 0.0023, -1.6, -0.14, 2.59, -36.43, -16.55, 26.63, -0.0165, -0.06, -0.18, 219.995, 199.04, 164.905, -49.21, -14.22, 50.11, -18.05, -17.11, -32.0, -4.25, -5.47, -7.29, -0.044, -0.037000000000000005, -0.004, -5.3, -26.81, -16.31, -7.56, -0.27, -0.49, -0.32, -0.014, -0.014, -0.014, -0.014, -0.012, -0.012, -0.012, -0.012, -1.11, 2.44, 0.0017, -0.0027, 0.0004, -0.056, -0.056, -0.056, -0.056, 211.5, 210.0, 47.5, -79.91, 96.17, 152.39, 1.18, 1.94, 23.18, 2.46, -27.17, -29.69, 0.95, -6.64, -4.23, 0.84, -0.0094, -0.0079, -6.69, 3.23, -4.77, -4.7, -1.51, -82.3, 13.8, 86.9, 0.0027, -122.51, 10.81, 206.42, 26.42, -0.131, -0.221, -0.182, -0.133, -0.0007, 0.0004, -2.17, -3.95, -2.57, 5.98, 9.205, 7.615, -31.91, -38.18, -45.02, -44.9, -0.0413, -0.1054, -0.0078, 0.11, 0.35, -0.413, -0.315, -10.22, 3.86, 13.98
2012-10-16, 15.95, -0.004, -0.022, 0.013, 0.012, 0.0, 1.5, 0.93, -0.34, 12.29, -1.88, -7.29, -0.02, -0.18, -0.04, 219.995, 199.04, 164.905, 28.76, 10.99, 4.98, -5.54, -2.59, 11.2, 11.54, 2.88, 1.71, -0.003, -0.038, -0.031, 20.07, 4.13, 4.54, -2.31, -0.05, 0.08, 0.0, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, 0.012, 0.012, 0.012, 0.012, -0.22, -3.76, 0.0005, 0.0004, 0.0002, 0.001, 0.001, 0.001, 0.001, 211.5, 210.0, 47.5, 343.07, 166.99, -0.49, 49.01, 35.76, 35.01, 95.38, 36.34, 29.5, -0.85, 5.01, 3.28, 1.31, 0.0009, -0.0007, 5.19, -5.17, -2.52, -1.57, 1.79, 26.1, -68.1, -27.7, -0.0001, 78.78, 15.28, -11.82, 2.13, 0.191, -0.037000000000000005, 0.076, 0.0, 0.0017, -0.0027, -0.5, 0.6, -0.12, 5.98, 9.205, 7.615, 27.92, -43.52, -20.45, -32.93, -0.0532, 0.0124, -0.0762, 0.2, 0.03, -0.926, -1.165, 9.68, 0.71, 0.19
2012-10-17, 13.61, 0.028, -0.005, -0.008, 0.012, 0.0104, 4.26, 2.84, 3.09, 64.93, 50.22, 19.58, -0.035, -0.43, -0.61, 142.16, 653.81, 694.33, 115.02, 85.55, 56.5, 21.36, 12.65, -39.25, 14.79, 14.2, 13.07, -0.004, 0.013, 0.035, 36.99, 20.0, 36.66, 32.98, -0.515, -0.455, -0.49, 0.063, 0.063, 0.063, 0.063, 0.054000000000000006, 0.054000000000000006, 0.054000000000000006, 0.054000000000000006, 7.29, 2.92, 0.0059, 0.0067, 0.0033, 0.08199999999999999, 0.08199999999999999, 0.08199999999999999, 0.08199999999999999, 42.0, 570.0, 655.0, 509.8, 513.35, 368.84, 69.81, 68.64, 56.22, 127.55, 118.71, 97.83, 1.95, 9.15, 4.79, 4.72, 0.0019, 0.003, 7.16, 3.53, 7.03, 7.86, -1.98, 261.7, 218.4, 116.9, 0.004, 394.44, 268.66, 111.95, 15.56, -0.021, 0.118, 0.036000000000000004, 0.108, -0.0044, -0.0021, -3.91, -3.71, -3.83, 4.79, 2.03, 10.72, 177.74, 116.19, 182.27, 94.87, -0.0817, -0.1084, -0.0613, 0.25, 0.31, 0.215, 0.195, 23.52, 14.94, 5.9
2012-10-18, 3.97, 0.087, 0.047, 0.08800000000000001, 0.027000000000000003, 0.0065, 1.98, 1.77, 2.35, 40.37, 37.5, 63.07, -0.004, -0.01, -0.17, 343.42, -13.67, 198.72, 18.28, 12.21, 73.69, 25.78, 18.23, 12.25, 5.99, 6.69, 13.04, 0.044, 0.029, 0.012, 2.95, 18.17, 9.48, 17.8, -0.225, -0.515, -0.28, 0.038, 0.038, 0.038, 0.038, 0.1, 0.1, 0.1, 0.1, 0.63, 8.48, -0.0089, -0.0008, -0.003, 0.085, 0.085, 0.085, 0.085, 360.0, -20.0, 385.0, 41.63, 229.09, 425.11, 12.38, 11.98, 31.1, 5.22, 5.28, 45.14, -1.3, 2.64, 3.3, 6.13, 0.0091, 0.0035, 7.08, 7.15, 7.41, 7.15, 0.55, 188.0, 190.1, 245.4, 0.0038, 248.68, 248.93, 357.5, 8.45, -0.32, -0.243, -0.295, -0.253, 0.0079, 0.0026, -1.7, -3.99, -2.35, -0.12, -0.42, -0.16, 53.55, 125.6, 51.1, 164.62, -0.0336, -0.0479, -0.0356, 0.05, -0.02, 0.275, 0.255, 18.76, 19.29, 34.39
2012-10-19, -15.28, -0.012, 0.043, -0.005, 0.043, -0.0053, -0.37, -0.19, 0.12, 6.14, 12.68, 27.81, -0.0155, 0.14, 0.22, -353.39, -310.47, -361.36, 42.68, 47.82, 21.42, -1.95, 0.97, 58.45, -3.57, 1.82, -0.72, -0.005, 0.002, 0.015, -31.25, 6.39, -9.89, -22.81, 0.05, -0.08, 0.01, 0.104, 0.104, 0.104, 0.104, 0.009000000000000001, 0.009000000000000001, 0.009000000000000001, 0.009000000000000001, -2.88, -1.19, 0.0075, -0.0013, -0.001, -0.019, -0.019, -0.019, -0.019, 263.0, 300.0, 40.0, 32.8, -51.2, -7.77, -4.68, 0.01, -12.23, -8.06, 27.08, 42.03, -2.9, 7.22, 7.41, 3.64, 0.0006, 0.0064, -5.4, 7.07, -0.37, 1.69, 1.45, -27.9, 24.7, 48.5, -0.0104, -48.39, 46.86, 20.51, 19.44, -0.134, -0.061, -0.048, -0.128, -0.0036, 0.0039, 0.16, -0.6, 0.16, -16.23, -7.24, -14.0, 4.87, 1.79, 30.67, 28.37, -0.0557, -0.0736, -0.0668, 0.34, 0.31, -0.359, -0.235, -10.33, -2.86, -11.77
2012-10-22, -2.25, -0.054000000000000006, -0.001, -0.014, -0.03, -0.0044, -1.15, 0.16, 0.71, -20.9, -8.54, -4.26, 0.0005, 0.0, -0.24, -811.86, -241.25, -539.44, -56.59, -17.69, -25.51, -17.57, -15.21, -34.45, -24.15, -6.68, -22.78, -0.099, -0.035, -0.092, -67.25, -31.21, -36.0, -64.97, 0.08, 0.11, -0.14, -0.021, -0.021, -0.021, -0.021, -0.065, -0.065, -0.065, -0.065, -3.78, -3.78, 0.0084, 0.008, 0.0081, -0.005, -0.005, -0.005, -0.005, -948.0, -315.0, -625.0, -205.95, 5.03, -197.55, -25.58, 7.98, 12.78, -205.43, -43.24, -198.71, 3.05, -18.08, -2.18, -7.87, -0.0013, -0.0011, -16.12, -10.06, -5.38, -19.34, 0.06, -186.9, -86.0, -154.6, -0.004, -323.14, -84.07, -141.82, -25.72, 0.027000000000000003, -0.151, -0.146, -0.076, -0.0025, -0.0025, 0.61, 0.8, -1.12, -4.875, -7.035, -8.705, -50.14, 12.4, -28.98, -52.13, 0.0015, -0.0307, -0.0153, 0.04, 0.21, -0.765, -0.745, -22.03, -12.89, -13.82
2012-10-23, -14.78, 0.024, -0.016, -0.014, 0.008, 0.0038, 0.29, 0.73, -0.21, -13.24, -8.7, -22.35, -0.026, -0.19, 0.28, -221.74, -641.51, -241.11, -52.59, -40.02, -50.26, 3.19, 14.86, 32.9, 0.63, -21.88, -7.79, -0.022, -0.081, -0.021, 11.34, -60.64, -60.64, -4.49, -0.14, 0.02, 0.15, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.049, 0.049, 0.049, 0.049, 1.1, -0.92, -0.0016, 0.0027, 0.0075, 0.021, 0.021, 0.021, 0.021, -147.0, -695.0, -235.0, -264.58, -300.1, -317.59, -9.43, -22.09, -16.97, 2.38, -176.94, -77.07, 2.85, 2.64, -5.44, -2.73, -0.0014, -0.0014, -0.48, -11.38, -15.24, -1.08, 0.28, -36.3, -114.9, -39.4, 0.0009, 4.47, -172.58, -121.88, 10.13, 0.131, 0.042, 0.131, 0.084, 0.0017, -0.0004, -1.06, 0.2, 1.16, -4.875, -7.035, -8.705, -12.44, -75.25, -34.54, -32.5, -0.1266, 0.0106, -0.0834, 0.62, 0.08, 0.154, 0.11, -9.15, -15.56, -12.11
2012-10-24, -12.85, -0.017, -0.011, -0.021, -0.023, -0.0074, -7.71, -1.87, -7.41, -85.0, -17.6, -80.92, -0.0145, 0.0, -0.48, -1010.06, -525.7, -1153.18, -154.36, -46.5, -159.44, -40.9, -19.61, -25.75, -20.71, -1.72, -14.5, -0.05, -0.056, -0.049, -26.5, -16.48, 0.67, -21.71, -0.15, -0.31, -0.41, 0.01, 0.01, 0.01, 0.01, -0.054000000000000006, -0.054000000000000006, -0.054000000000000006, -0.054000000000000006, -8.84, -7.93, 0.0003, 0.0012, -0.0018, -0.056, -0.056, -0.056, -0.056, -1133.0, -820.0, -1220.0, -81.11, -244.96, -162.49, -119.92, -30.43, -122.76, -243.36, -23.65, -151.87, -3.65, -18.68, -7.43, -17.69, -0.003, -0.0035, -4.32, -6.29, -1.36, -9.46, -1.33, -129.4, -69.1, -141.7, -0.0061, -287.83, -100.96, -227.12, -11.23, 0.121, 0.125, 0.158, 0.146, -0.006, -0.0044, -1.15, -3.25, -3.25, -15.44, -12.89, -7.87, -177.7, -101.71, -38.62, -199.22, 0.0012, -0.1273, -0.0467, -0.08, 0.5, -0.459, -0.45, -28.5, -11.88, -25.3
2012-10-25, 10.54, -0.003, 0.016, 0.017, 0.009000000000000001, -0.0012, 1.74, -5.4, -0.91, 6.87, -70.19, -12.32, 0.0025, 0.08, 0.33, -529.5, -692.97, -229.14, 19.16, -127.47, -33.12, 5.7, -3.7, 6.95, -4.36, -13.7, -0.46, 0.0, 0.0, -0.008, -8.76, 22.38, 6.36, 4.66, 0.075, 0.245, 0.27, 0.012, 0.012, 0.012, 0.012, 0.033, 0.033, 0.033, 0.033, 0.09, -2.16, 0.0011, -0.002, -0.0013, 0.001, 0.025, 0.033, -0.015, -483.0, -395.0, -160.0, 54.02, 15.46, 238.66, 0.62, -104.56, -16.74, -25.19, -189.69, -19.65, -1.05, 1.87, -13.8, -9.65, 0.0071, 0.0018, -2.55, 1.41, -0.29, 4.68, 0.74, 43.8, -66.9, -46.6, 0.0085, 127.61, -151.66, -91.02, 5.23, -0.026, 0.123, 0.048, 0.096, 0.0088, 0.0005, 0.55, 2.65, 2.15, 10.42, 0.86, 0.65, -30.82, -2.88, -130.81, 45.4, 0.019, 0.0129, 0.0411, -0.05, -0.01, -0.173, 0.15, 12.82, -7.82, -6.24
