@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2009-4-1, 27.1, 5.87, 0.55, 2.14, 163.2, 31.7, 0.0, -0.1965, 0.2795, 0.102, -3.23, 4.2, 3.36, 272.74, -299.38, 310.12, 95.53, -83.79, 19.83, 9.57, 42.8, 10.34, 1.41, 11.07, 0.078, 0.014, -23.65, 37.97, 26.79, 1.91, 37.41, 33.03, -2.935, 6.18, 3.735, 3.66, -0.055, -0.055, -0.055, -0.055, -10.68, 20.96, 31.07, -0.001, 0.0208, 0.0004, 0.0119, 208.0, 400.0, 330.0, 96.6, -358.87, -2.36, 181.67, 90.35, 96.7, 86.9, -29.07, 96.13, 2.75, 19.95, -0.55, 4.13, 17.51, -23.99, 44.27, 47.7, 0.0164, 6.78, -4.81, 8.7, 8.64, -6.07, 213.9, 27.0, 50.6, 0.013, 606.0, -468.0, 14.98, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.0012, 0.0, 12.09, -22.7, 75.9, 29.0, 20.2, 6.83, -3.45, 6.76, 124.17, -40.45, 143.13, -0.4526, 0.5935, 0.131, 0.1292, 1.91, 1.41, 48.3, 14.12, 5.71
2009-4-2, 43.61, 3.72, 3.7, -0.48, 29.5, 42.1, 75.3, -0.015, -0.257, -0.177, -0.1, -4.44, -3.31, 1050.46, 395.04, -405.01, 46.31, 57.0, -9.76, 14.29, 39.4, 13.21, 3.14, -7.56, 0.006, 0.002, -3.27, -31.11, 23.01, -13.83, -1.44, -19.47, -0.06, -2.53, -4.0, -2.9, -0.016, -0.016, -0.016, -0.016, -7.74, -16.82, -20.5, -0.0007, 0.0007, 0.0062, 0.0071, 1066.0, 400.0, -550.0, 253.62, 24.96, -170.74, 87.47, 86.15, 26.36, 152.68, 60.53, -52.24, -1.25, 26.47, 26.28, 7.2, -10.37, 17.89, -36.49, -28.91, 0.0079, 6.41, 0.36, -3.03, -4.67, 11.22, 146.0, 187.0, -2.5, 0.0032, 172.0, 230.0, 27.68, 0.003, 0.003, 0.003, 0.003, 0.0057, -0.0056, -28.5, -0.55, -54.25, -30.95, -16.75, -1.33, 0.17, -4.47, 221.43, 161.21, 21.06, 0.0226, -0.421, -0.4841, -0.1907, -0.78, 0.84, 24.1, 26.13, 18.73
2009-4-3, 6.78, 11.35, 11.83, 13.1, 169.4, 165.2, 117.4, -0.297, -0.297, -0.14800000000000002, -6.31, -4.52, -2.99, 1760.12, 2281.39, 1721.27, 250.85, 255.96, 175.63, 50.69, 150.7, 23.3, 31.99, 31.21, 0.043, 0.052000000000000005, -26.56, -18.98, 51.03, 75.1, 70.31, 78.28, -5.545, -0.81, -3.965, -2.62, 0.127, 0.127, 0.127, 0.127, -24.29, -31.75, -18.01, -0.0231, -0.0034, -0.0105, -0.0236, 1890.0, 2305.0, 2470.0, 682.22, 864.29, 589.05, 163.63, 165.63, 261.07, 216.48, 324.56, 313.25, 2.3, 34.29, 36.85, 37.56, -4.49, -25.99, -23.57, -0.84, 0.0135, 21.03, 14.93, 25.41, 21.53, -8.09, 373.7, 345.4, 465.5, 0.0177, 764.0, 706.0, 37.98, 0.06, 0.06, 0.06, 0.06, 0.022, 0.0107, -17.94, -43.0, -10.5, -30.8, -26.8, 38.75, 29.39, 16.19, 131.32, 197.66, 324.54, -0.5674, -0.0357, -0.2999, -0.2882, 1.16, 0.18, 58.29, 57.52, 70.16
2009-4-6, 14.1, -1.29, 2.69, 3.45, -95.3, -5.0, 60.0, 0.08199999999999999, 0.022, -0.132, 0.95, -2.08, -3.01, 654.53, 324.1, 1542.48, 3.07, 51.68, 162.0, 0.03, 22.775, 8.12, -3.11, 12.17, 0.112, 0.108, 11.68, -1.83, 19.24, 29.08, -1.47, 16.23, 0.83, -4.7, -1.89, -2.65, 0.116, 0.116, 0.116, 0.116, 8.7, -1.57, -6.92, -0.0074, -0.0214, -0.0154, -0.0044, 497.0, 325.0, 1050.0, 371.19, 89.19, 586.54, -135.54, -29.27, -102.04, 39.51, -38.62, 86.34, 1.6, -2.64, 10.4, 22.24, 9.86, 22.81, 13.74, -2.47, 0.0015, 5.94, 15.13, 1.21, 10.38, 9.05, -14.8, 63.3, 142.6, 0.02, 89.0, 240.0, 0.63, 0.011, 0.011, 0.011, 0.011, -0.0107, 0.0138, 4.02, 6.5, -41.5, -14.6, -20.2, -4.875, 5.67, 6.98, -7.38, 0.64, 45.91, -0.0324, -0.4997, -0.3024, -0.2118, 0.67, 0.95, -22.76, 5.96, 11.95
2009-4-7, 2.25, -1.91, 0.68, -1.91, -36.2, -35.7, -56.0, -0.0875, -0.1405, 0.055, -4.61, -2.54, -0.65, -223.72, -225.01, -90.62, -35.18, 0.89, -28.61, -1.85, 22.775, -7.02, -2.75, -3.91, -0.042, 0.019, -52.45, -20.66, -15.16, -6.81, -14.27, -12.4, -4.065, 0.76, -2.165, -0.59, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -33.13, -5.92, -11.03, 0.0088, -0.0078, -0.0015, -0.006999999999999999, -264.0, -480.0, -300.0, -126.57, -5.85, 71.13, -40.91, -38.91, -51.52, -41.74, -53.29, -19.67, -0.9, -1.59, 0.89, 3.3, -7.82, -56.98, -0.92, -15.49, -0.0028, -8.57, 3.63, -3.05, -3.47, -16.91, 1.2, 91.5, -20.8, 0.0021, -210.0, 251.0, 16.28, -0.042, -0.042, -0.042, -0.042, 0.0026, 0.0026, -0.92, -31.5, 13.0, -16.9, -4.8, -4.875, 5.67, 6.98, -49.59, -74.36, -68.75, -0.4022, -0.0333, -0.2522, -0.2325, 0.04, 1.07, -8.22, 11.16, -9.95
2009-4-8, -38.03, -1.46, -5.46, -2.81, -63.0, -57.7, -49.7, 0.0735, 0.1725, 0.09, 1.85, 0.06, 1.34, -342.73, 85.99, 163.76, -27.31, -77.86, -30.19, 7.25, 43.175, -19.93, -5.63, -8.26, 0.033, -0.018000000000000002, -0.7, -4.57, -45.1, -16.66, -19.6, -21.19, 1.68, -4.0, 0.02, -0.02, -0.032, -0.032, -0.032, -0.032, 4.89, -10.42, -1.31, -0.001, 0.0105, 0.0042, 0.0106, -311.0, 290.0, -20.0, -183.79, -127.66, -76.9, -27.88, -62.08, 16.16, -186.29, -68.5, -97.1, 0.0, -7.39, -13.84, -8.42, -12.94, 16.61, -27.67, -1.96, 0.001, -15.86, -6.15, -6.15, -9.54, 7.62, 24.9, -46.5, 23.1, -0.0088, -129.0, -518.0, -25.78, 0.044, 0.044, 0.044, 0.044, -0.0042, -0.0065, -15.51, 13.0, -20.6, 0.4, 9.0, 0.35, -10.99, -7.51, -191.42, -49.59, -98.78, 0.1949, -0.4055, -0.0508, 0.0178, 0.25, -0.55, -34.64, -33.56, -31.53
2009-4-9, 54.28, 0.85, -0.63, -2.35, -5.0, -99.1, -33.8, 0.28300000000000003, 0.105, 0.151, 4.71, 3.47, 0.5, 357.45, -81.6, 113.3, 35.42, -1.98, -47.4, 29.4, 43.175, 9.61, -5.7, 0.31, 0.006999999999999999, -0.01, 41.72, 9.55, 29.05, -8.65, 7.97, 7.76, 4.13, 1.68, 3.12, 1.7, -0.04, -0.04, -0.04, -0.04, 23.06, 11.07, 10.07, -0.0017, -0.0022, -0.0016, -0.002, 365.0, -65.0, 200.0, -92.79, 77.36, 60.9, 25.6, -49.58, -76.12, 47.55, -43.56, -18.47, 0.7, 5.14, -4.87, -5.92, 16.39, 42.29, 35.54, 28.54, 0.0016, 10.42, -13.87, -4.79, 1.09, 16.86, 58.7, -40.4, -72.5, 0.0053, 378.0, 219.0, -25.11, -0.014, -0.014, -0.014, -0.014, 0.0024, -0.0045, 23.52, 32.0, 10.0, 24.1, 11.4, 6.095, 3.875, 7.245, 144.53, -46.89, -37.51, 0.4202, 0.2012, 0.3279, 0.1699, -0.78, -0.54, 5.15, -27.41, -18.25
2009-4-10, 19.69, 4.6, 3.85, 6.22, 58.2, 45.9, 35.9, -0.252, 0.009000000000000001, -0.062, -4.14, -0.68, -0.17, 1356.73, 1312.69, 476.4, 133.2, 133.39, 149.09, 49.94, -0.9, 31.4, 28.49, 14.45, 0.073, 0.07200000000000001, -50.69, -20.15, 61.88, 41.9, 56.57, 49.03, -3.68, 4.14, -0.6, -0.18, 0.068, 0.068, 0.068, 0.068, -33.51, -5.58, -18.35, -0.0112, -0.0018, -0.0066, -0.0098, 1400.0, 1215.0, 1120.0, 436.11, 329.0833333, 5.24, 70.8, 76.25, 69.37, 246.27, 225.08, 124.8, 1.1, 10.34, 8.97, 17.9, -0.31, -46.18, -4.65, -20.9, 0.0144, 26.08, 13.92, 26.06, 14.2, -3.74, 300.1, 298.7, 225.0, -0.005, 469.0, 472.0, 24.88333333, 0.039, 0.039, 0.039, 0.039, 0.0063, 0.0079, -0.68, -28.5, 24.1, -4.7, -3.9, 6.095, 3.875, 7.245, 217.84, 217.84, 186.59, -0.3689, 0.418, -0.0097, 0.0098, 0.76, 0.36, 36.48, 32.16, 42.98
2009-4-13, 2.22, 0.87, 1.583333333, 1.503333333, 1.766666667, 17.8, 9.2, 0.062, -0.189, -0.177, 1.05, -3.01, -2.94, 226.59, 238.335, 521.525, 0.0, -9.81, 56.57, 4.7, 20.275, 1.085, 3.7, 8.03, 0.0275, 0.04, 12.2, -25.86, 0.385, 11.39, 4.145, 7.145, 0.9, -4.33, -2.77, -2.58, -0.0325, -0.0325, -0.0325, -0.0325, 7.6, -28.61, -15.78, 0.0015, -0.0124, -0.0103, 0.0025, 161.0, 242.5, 225.0, 436.11, 329.0833333, 5.24, 0.0, -3.17, 58.33, -12.785, -1.79, 24.535, -2.05, 8.833333332999999, 11.20333333, 3.163333333, -1.91, 11.06, -37.36, -21.66, 0.0004, -0.075, 8.905, 0.695, 5.455, 3.08, 43.33333333, 49.63333333, 92.46666667, 0.0014, 136.0, 162.33333330000005, 24.88333333, -0.013666667, -0.013666667, -0.013666667, -0.013666667, -0.0006, 0.0042, -7.6, 7.0, -21.0, -21.4, -25.1, 6.095, 3.875, 7.245, 49.25, 61.885, 72.795, 0.0862, -0.4251, -0.2911, -0.21, -0.42, 0.54, 5.06, 7.423333332999999, 6.17
2009-4-14, 4.37, 0.87, 1.583333333, 1.503333333, 1.766666667, 17.8, 9.2, 0.1855, 0.2785, 0.299, -0.64, 1.06, 2.09, 226.59, 238.335, 521.525, 0.0, -9.81, 56.57, -22.52, 20.275, 1.085, 3.7, 8.03, 0.0275, 0.04, 18.18, 23.49, 0.385, 11.39, 4.145, 7.145, -0.515, 1.55, 0.955, 1.81, -0.0325, -0.0325, -0.0325, -0.0325, 18.15, 21.69, 14.42, -0.0061, 0.0017, 0.0003, -0.0071, 161.0, 242.5, 225.0, 436.11, 329.0833333, 5.24, 0.0, -3.17, 58.33, -12.785, -1.79, 24.535, -2.05, 8.833333332999999, 11.20333333, 3.163333333, 9.47, 17.32, 18.34, 23.9, 0.0164, -0.075, 8.905, 0.695, 5.455, -1.79, 43.33333333, 49.63333333, 92.46666667, 0.0006, 136.0, 162.33333330000005, 24.88333333, -0.013666667, -0.013666667, -0.013666667, -0.013666667, 0.0081, 0.002, 5.45, -4.0, 1.9, 7.5, 22.5, 6.095, 3.875, 7.245, 49.25, 61.885, 72.795, -0.0128, 0.1234, 0.0744, 0.1662, 0.11, -0.35, 5.06, 7.423333332999999, 6.17
2009-4-15, -9.54, 0.87, 1.583333333, 1.503333333, 1.766666667, 17.8, 9.2, 0.171, 0.226, 0.044, -0.49, -1.49, 0.23, -573.71, 412.58, 58.55, 65.89, 92.79, -29.64, 13.75, 50.775, -17.23, -7.43, -5.1, -0.011, -0.015, -20.14, 18.97, -27.59, -4.11, -9.55, -12.5, -0.52, -0.52, -1.41, 0.24, -0.073, -0.073, -0.073, -0.073, -8.14, -2.17, 19.08, -0.0044, -0.005, -0.0061, -0.0103, -627.0, 375.0, 5.0, 79.64, 96.81, 937.53, 28.72, 59.92, -21.98, -137.63, -70.81, -48.43, 0.2, 8.833333332999999, 11.20333333, 3.163333333, 1.74, 0.6, 5.81, 26.02, -0.0278, -14.83, 0.48, -4.19, -4.78, -12.28, 43.33333333, 49.63333333, 92.46666667, 0.022, 136.0, 162.33333330000005, 29.86, -0.013666667, -0.013666667, -0.013666667, -0.013666667, -0.0095, -0.0022, 0.14, -4.0, -7.4, -11.0, -6.1, 4.226666667, 4.39, 0.493333333, -54.0, 19.72, 71.07, 0.1216, 0.001, -0.0109, 0.0341, -1.33, -1.14, 5.06, 7.423333332999999, 6.17
2009-4-16, 3.63, 0.45, -0.92, -1.26, -20.6, -16.3, 2.0, 0.147, 0.185, 0.281, 1.9, 2.68, 1.21, -145.53, -1138.1, -473.46, -7.22, -24.63, 26.78, -12.61, 50.775, 10.56, -3.95, -4.67, 0.08900000000000001, 0.073, 12.29, 5.28, 1.08, -23.94, -23.56, -18.93, 1.68, -0.57, 2.37, 0.97, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, 6.2, 12.4, 7.95, -0.013, -0.005, -0.0054, -0.0047, -445.0, -1125.0, -405.0, -57.24, 38.52, 283.3, -33.89, -6.36, -15.9, 109.44, -6.13, -32.34, 0.3, -14.53, -8.55, 8.81, 0.99, 30.9, 32.32, 16.56, 0.0121, 7.91, -13.75, -4.27, -2.99, 12.79, -122.9, -37.6, -14.6, -0.0002, -5.0, 3.0, 23.4, -0.042, -0.042, -0.042, -0.042, -0.0045, -0.0072, 15.29, 13.0, -2.6, 18.3, 7.6, 4.226666667, 4.39, 0.493333333, 14.49, -79.23, -67.09, 0.0528, 0.1298, 0.3405, 0.2444, 0.25, -0.59, 26.01, 7.1, 6.57
2009-4-17, -7.72, 2.59, 2.47, 3.27, 84.6, 29.6, 22.0, 0.18, 0.005, 0.0, -0.21, -1.87, -0.75, 752.13, 758.13, 466.32, 59.67, 85.56, 43.68, 11.1, -114.65, 13.24, 17.42, 11.46, -0.021, -0.01, -6.18, -10.97, 43.64, 31.96, 48.45, 28.97, -0.195, 1.73, -1.585, -0.58, 0.068, 0.068, 0.068, 0.068, -5.43, -16.64, -8.37, 0.0075, -0.0104, -0.0039, -0.0034, 1774.0, 1455.0, 1000.0, 327.84, 291.7, 103.48, 98.52, 39.79, 45.08, 95.81, 131.89, 124.89, -1.95, 15.92, 5.42, 0.84, -1.45, -10.31, -9.89, 5.73, -0.0137, 12.75, 12.04, 15.25, 8.36, 1.34, 162.6, 100.5, 40.9, 0.0017, 343.0, 342.0, 31.43, -0.011, -0.011, -0.011, -0.011, -0.004, -0.0059, -1.58, -1.5, 2.5, -12.3, -4.6, 4.226666667, 4.39, 0.493333333, 97.26, 105.08, 65.85, -0.0043, 0.0579, -0.1899, -0.0775, 0.23, 0.38, 25.54, 35.75, 30.04
2009-4-20, 7.39, 5.32, 4.96, 4.45, 39.8, 61.3, 79.6, -0.0185, -0.0355, 0.225, -0.68, -0.47, 0.95, -246.5, -24.04, 445.47, 67.38, 41.45, 58.78, 15.8, 14.9, 4.3, 5.28, 13.83, 0.029, 0.014, -25.05, -10.81, 2.63, 20.08, 6.07, 25.76, -0.57, -0.25, -0.43, 0.78, 0.111, 0.111, 0.111, 0.111, -22.11, -5.76, -15.94, 0.0036, 0.0048, 0.0031, 0.0093, -328.0, 20.0, 510.0, 45.64, 114.13, 217.18, 28.68, 73.53, 77.14, 5.9, 49.39, 91.84, -1.9, 22.2, 22.83, 20.19, -9.47, -23.71, -13.48, -11.02, 0.005, 5.49, 10.81, 5.8, 12.08, -6.46, 156.4, 105.1, 99.2, -0.0084, 356.0, 262.0, 9.7, 0.063, 0.063, 0.063, 0.063, -0.0088, -0.0026, -5.96, -4.5, 2.6, -3.3, 5.5, -14.55, -6.63, -8.475, 94.28, 127.12, 158.67, -0.0197, -0.0147, -0.077, 0.0277, -0.76, 0.2, 49.59, 49.16, 56.56
2009-4-21, 0.42, -10.04, -2.06, -6.53, -101.9, -1.5, -80.3, 0.0105, 0.1085, 0.031, 0.41, 2.02, -0.14, -1345.13, -409.15, -1447.81, -190.54, -18.64, -119.88, -50.4, -7.3, -37.21, -7.36, -28.48, -0.084, -0.063, -12.73, -13.78, -64.86, -24.25, -38.92, -46.98, 0.385, -0.52, 1.845, -0.13, -0.102, -0.102, -0.102, -0.102, -1.53, -9.6, -5.98, 0.0251, 0.0038, 0.0219, 0.0048, -1392.0, -1120.0, -1430.0, -647.35, -172.77, -559.57, -127.45, -21.03, -99.87, -289.6, -122.26, -223.34, -0.2, -36.65, -0.45, -19.3, 4.21, -31.43, -5.19, -30.42, -0.0296, -26.88, 3.61, -4.2, -18.07, -13.86, -312.7, -12.8, -131.0, -0.0255, -779.0, 115.0, 27.06, -0.104, -0.104, -0.104, -0.104, -0.0133, -0.0165, 4.57, 3.0, 5.8, 14.3, 6.1, -14.55, -6.63, -8.475, -311.5, -45.93, -218.1, 0.1913, -0.0214, 0.203, 0.019, -0.96, -1.07, -66.77, 0.71, -51.5
2009-4-22, 19.21, 0.95, -6.6, -4.72, -3.4, -93.6, -65.6, 0.062, 0.191, 0.069, 3.11, 2.63, 1.43, 227.525, -204.575, 79.46, 15.33, -124.73, -80.14, -5.29, -11.8, 17.69, -18.18, -5.56, -0.017, -0.085, 29.7, 1.99, 35.64, -42.32, 0.53, -7.93, 2.53, 0.39, 2.33, 1.28, 0.053, 0.053, 0.053, 0.053, 17.73, 15.22, 6.7, -0.0019, 0.0247, 0.0108, 0.0204, 262.0, 110.0, 145.0, -370.55, -355.07, -357.25, 11.54, -115.3, -101.89, 127.83, -101.4, -101.79, 0.6, 10.34, -26.86, -12.44, -3.49, 48.87, 1.24, -4.12, 0.0172, 17.56, -27.6, -7.93, -3.56, 14.63, -102.4, -259.3, -258.4, -0.0033, -43.0, -714.0, -33.0, -0.029, -0.029, -0.029, -0.029, 0.0074, 0.0023, -5.55, 19.75, 27.5, 18.0, 18.1, -12.7, -10.62, -9.88, 121.02, -183.45, -111.19, 0.0996, 0.1971, 0.3201, 0.2598, 0.77, 0.07, 27.46, -27.45, -16.17
2009-4-23, 12.78, 2.16, 1.31, 2.38, 43.2, 16.8, 50.9, -0.069, -0.264, -0.08900000000000001, -0.66, -1.91, 0.5, 227.525, -204.575, 79.46, 92.79, 51.96, 65.8, 27.74, -35.0, -6.53, 11.69, 13.74, -0.036000000000000004, 0.013, 1.94, 8.67, 2.27, 31.11, 35.97, 25.8, -0.465, 2.48, -1.815, 0.44, 0.038, 0.038, 0.038, 0.038, 1.15, -7.66, 5.57, 0.0039, -0.0019, -0.0029, 0.0001, 262.0, 110.0, 145.0, 263.07, -43.64, 77.8, -13.02, -14.55, 14.8, -82.99, 83.48, 102.67, 4.7, 26.67, 26.32, 24.29, -4.06, -31.22, -2.5, 9.99, -0.0072, 0.68, 15.93, 10.86, 14.99, 2.49, 218.3, 79.8, 133.7, -0.0069, 398.0, 158.0, -13.62, 0.036000000000000004, 0.036000000000000004, 0.036000000000000004, 0.036000000000000004, -0.0038, 0.0023, -9.19, -3.75, -20.8, -14.0, -11.4, 10.51, -6.59, 2.79, 31.98, 157.35, 175.53, 0.0623, 0.1002, -0.1724, -0.0153, -0.48, -0.16, 19.74, -1.43, 32.32
2009-4-24, -14.7, -1.58, 2.52, 4.25, -12.5, 46.3, 50.9, -0.0615, -0.0145, -0.035, -0.34, 0.38, 1.06, 912.97, 434.55, 453.84, -56.21, 14.29, 67.98, 23.19, 93.4, 8.37, -8.91, -5.12, -0.062, 0.019, 16.4, 18.44, 6.09, 21.33, -24.97, 1.15, -0.385, -0.48, 0.335, 0.87, -0.011, -0.011, -0.011, -0.011, 11.12, 8.35, 9.96, -0.0174, 0.0039, -0.0062, -0.0106, 981.0, 350.0, 450.0, 349.32, 136.98, 245.13, -39.8, 10.49, 22.95, 70.49, -95.66, -39.66, 0.8, 4.68, 4.5, 11.99, 2.74, 27.58, -2.02, 7.28, 0.0071, -4.11, 5.52, -8.43, -3.79, 0.28, -64.9, 37.7, 170.4, 0.0045, 59.0, 238.0, -22.53, 0.005, 0.005, 0.005, 0.005, 0.0048, -0.0006, 6.82, -3.0, 4.4, 2.5, 6.3, 18.9, 16.72, 13.18, 130.35, 1.42, 89.54, -0.0432, 0.0566, 0.0652, 0.1074, -0.18, 0.06, 1.48, 17.07, 23.49
2009-4-27, -14.27, 4.04, -0.66, 0.22, 137.8, 73.7, 19.1, 0.064, -0.001, -0.043, -0.7, -0.82, -1.17, 970.62, 1142.39, 913.47, 136.11, 65.56, 18.41, -5.15, 57.05, 14.31, 18.93, 18.46, 0.058, -0.028, 7.95, 5.18, 42.08, 14.96, 48.02, 31.61, -0.62, -0.32, -0.97, -1.01, 0.069, 0.069, 0.069, 0.069, 7.32, 11.89, 4.63, -0.0141, -0.0168, -0.0145, -0.0149, 1053.0, 1240.0, 1000.0, 752.84, 739.92, 342.19, 89.15, 22.02, 32.83, 119.23, 166.94, 142.8, 1.25, 6.37, 6.89, 5.1, 7.67, -12.9, -3.16, 8.65, 0.0071, 12.12, -2.9, 9.74, 8.45, 4.22, 119.0, 28.9, 13.1, 0.0131, 506.0, 290.0, -1.36, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, 0.0137, 0.0074, 9.6, -4.8, -9.9, -7.5, -7.9, 6.885, 6.885, 8.615, 139.98, 153.71, 130.35, 0.0768, -0.0423, 0.0385, -0.0288, -1.24, -0.99, 50.45, 31.94, 23.21
2009-4-28, -39.59, -1.2, -0.64, -1.53, 11.0, 23.2, 70.5, -0.0325, -0.0145, 0.065, 0.01, -0.32, -0.67, -952.08, -174.54, -138.94, 19.75, 38.24, 28.65, -20.54, -10.75, -8.72, -2.97, 0.74, -0.067, -0.025, -32.15, -8.2, -14.88, 6.44, -2.34, 13.0, 0.02, -0.62, -0.12, -0.68, -0.084, -0.084, -0.084, -0.084, -17.51, -1.89, -3.05, 0.0118, -0.0124, -0.0051, 0.0002, -1161.0, -490.0, -420.0, -755.06, -132.83, -394.51, 62.92, 57.24, 24.83, -51.29, -30.03, 14.82, -4.1, 3.49, 2.58, 6.23, -3.49, -6.88, -10.06, -7.99, -0.0153, -9.21, 5.45, -4.52, -1.5, -9.96, -111.2, -105.4, -97.0, -0.0059, 172.0, 167.0, -15.26, -0.046, -0.046, -0.046, -0.046, -0.0116, 0.0019, 0.06, 0.2, -5.2, -0.9, -5.2, 6.885, 6.885, 8.615, -154.68, -17.2, -57.96, 0.067, 0.1299, 0.045, 0.1038, -0.28, -0.38, -21.8, -19.21, -2.9
2009-4-29, 38.18, -3.31, -2.4, -2.28, -70.6, -12.2, -30.0, 0.107, 0.085, 0.075, 1.97, 1.83, 1.69, 1.73, -633.92, -696.35, -86.65, -51.77, -23.64, -14.97, -107.65, -2.35, -4.35, -7.53, -0.09, -0.11, 34.89, 1.74, -5.6, -4.61, -10.47, -9.09, 1.73, 0.02, 1.66, 1.47, 0.106, 0.106, 0.106, 0.106, 25.24, 5.89, 3.09, -0.0007, 0.0086, 0.0046, 0.0088, 17.0, -420.0, -640.0, -164.58, -694.49, 38.81, -66.88, -35.41, 1.49, -8.05, -15.53, -21.67, 0.8, -31.37, -2.5, -17.53, -5.33, 20.76, 18.95, 13.36, -0.0057, 3.31, -7.54, 1.37, -1.98, 11.77, -120.7, -92.9, -130.1, 0.0002, -325.0, 0.0, 19.83, 0.024, 0.024, 0.024, 0.024, -0.0101, -0.0097, 4.77, 13.4, 18.1, 12.9, 13.0, 5.836666667, 8.216666667, 7.926666667, -46.77, -154.68, -77.74, 0.1842, 0.0221, 0.2459, 0.117, 0.17, -0.65, -13.2, -5.61, -20.86
