@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric

@data
2015-12-04, 1974.4, 1.65, 1.514, 1.0941, 1.0616, 1.0983, 1.0541, 449.92, 449.92, 8.42, 8.482000000000001, 8.314, 180.38, 181.6, 183.03, 179.91, 2.181, 2.2, 46393.26, 44923.47, 47142.43, 1.5319999999999998, 1.5319999999999998, 1.5319999999999998, 11318.8, 10780.63, 826.96, 827.59, 819.09, 1770.1, 1792.34, 1764.96, 1.885, 7864.15, 7912.3, 7853.3, 2049.62, 2080.71, 2085.0, 2.057, 2.025, 3584.82, 3525.73, 3517.23, 1262.21, 1225.21, 5143.15, 5144.6, 5011.72, 148.905, 149.92, 151.105, 148.52, 0.9570000000000001, 0.995, 0.7709999999999999, 2.3209999999999997, 2.1830000000000003, 2.178, 1140.79, 1174.07, 1132.45, 1.3357, 1.3291, 0.669, 46245.0, 47405.0, 46065.0, 17.2783, 17.4474, 17.5838, 41.08, 40.15, 43496.24, 42756.47, 19939.9, 19967.88, 19862.74, 2.2640000000000002, 8982.38, 9042.6, 8828.74, 17477.67, 17741.57, 17780.59, 120.1, 120.1, 1502.41, 1544.94, 847.11, 849.08, 855.78, 845.27, 0.7223, 0.7096, 0.7251, 0.7054, 43.84, 1736.97, 1731.11, 1.0237, 1.0314, 1.0199, 1174.15, 1166.95, 302.87, 311.76, 1102.6, 1102.6, 10092.9, 10476.6, 10083.3, 1.5145, 1.4951, 1.4905, 370.25, 363.75, 371.25, 361.25, 22843.81, 21995.71, 4526.49, 4548.83, 4518.82, 1.455, 0.6688, 0.6712, 0.6611, 6880.66, 6863.73, 0.326, 0.32899999999999996, 870.75, 1154.02, 1163.01, 1171.12, 1152.03, 1561.17, 1568.85, 1559.55, 13515.58, 13288.15, 9.4117, 9.3916, 7268.02, 7346.63, 7260.93, 1325.86, 1.3586, 1.3149, 1.3924, 1.3149, 1.4, 1.6740000000000002, 122.61, 123.58, 122.27, 13.855, 13.77, 478.38, 466.88, 483.88, 2.846, 2.8169999999999997, 3647.71, 3724.53
2015-12-07, 1963.67, 1.666, 1.561, 1.0886, 1.0939, 1.0957, 1.0837, 446.93, 443.7, 8.328, 8.4465, 8.326, 181.79, 180.22, 182.52, 180.19, 2.186, 2.211, 45360.76, 46384.75, 46384.75, 1.614, 1.614, 1.614, 10814.82, 10632.77, 811.72, 831.48, 804.99, 1786.55, 1798.81, 1741.61, 1.929, 7781.9, 7821.4, 7775.7, 2091.69, 2051.24, 2093.84, 2.092, 2.04, 3524.99, 3558.15, 3510.41, 1266.8, 1258.33, 5050.93, 5147.0, 5043.49, 150.145, 148.77, 150.755, 148.73, 1.015, 1.051, 0.9570000000000001, 2.273, 2.303, 2.26, 1160.1, 1169.81, 1158.2, 1.3363, 1.3314, 0.69, 46405.0, 46505.0, 45130.0, 17.4608, 17.2608, 17.4921, 39.97, 41.31, 43220.69, 42810.47, 19504.48, 19660.9, 19444.54, 2.315, 8799.52, 8817.19, 8743.57, 17847.63, 17482.68, 17866.47, 123.5, 122.25, 1485.32, 1501.98, 854.28, 845.97, 858.18, 844.06, 0.7204, 0.722, 0.7239, 0.7177, 43.0, 1746.02, 1744.42, 1.0261, 1.0232, 1.0165, 1183.45, 1168.95, 306.56, 312.17, 1125.2, 1125.2, 10078.7, 10131.5, 9931.1, 1.5112, 1.5146, 1.5079, 376.25, 370.0, 376.5, 369.75, 22111.24, 21832.26, 4513.57, 4531.31, 4501.45, 1.709, 0.6748, 0.679, 0.6637, 6869.56, 6880.79, 0.33799999999999997, 0.33899999999999997, 863.17, 1163.64, 1154.02, 1168.36, 1153.78, 1558.45, 1568.5749999999994, 1557.255, 13307.63, 13268.43, 9.4471, 9.39, 7217.375, 7306.75, 7212.065, 1330.87, 1.3424, 1.369, 1.3839, 1.3279, 1.632, 1.695, 123.17, 123.38, 122.44, 14.05, 14.05, 484.63, 479.25, 484.88, 2.967, 2.926, 3641.28, 3637.67
2015-12-08, 1949.04, 1.6019999999999999, 1.506, 1.0835, 1.0859, 1.0888, 1.0795, 448.46, 447.47, 8.406, 8.506, 8.402999999999999, 183.57, 181.66, 183.74, 181.61, 2.0669999999999997, 2.162, 45222.7, 45361.25, 46156.94, 1.604, 1.604, 1.604, 10992.55, 10806.52, 793.36, 812.37, 791.21, 1756.11, 1767.34, 1735.09, 1.8230000000000002, 7765.4, 7825.4, 7746.05, 2077.07, 2090.42, 2090.42, 2.084, 2.0380000000000003, 3536.93, 3529.81, 3506.62, 1274.63, 1260.73, 5139.46, 5139.78, 5082.23, 151.775, 150.04, 151.915, 149.99, 0.919, 1.008, 0.903, 2.2359999999999998, 2.285, 2.204, 1165.92, 1178.56, 1163.91, 1.3495, 1.3364, 0.585, 45400.0, 46305.0, 45300.0, 17.6172, 17.442999999999998, 17.64, 37.65, 40.1, 43103.59, 42648.06, 19698.15, 19811.51, 19677.21, 2.296, 8831.3, 8933.1, 8812.53, 17730.51, 17845.49, 17845.49, 123.9, 122.55, 1494.52, 1504.61, 854.97, 853.1, 857.41, 848.95, 0.7198, 0.7187, 0.7212, 0.7162, 40.73, 1757.13, 1755.27, 1.0221, 1.0249, 1.0185, 1167.05, 1160.05, 309.58, 313.89, 1116.3, 1116.3, 10042.4, 10158.2, 10021.9, 1.5053, 1.5098, 1.5041, 368.5, 375.75, 376.0, 368.0, 22218.82, 21954.49, 4523.91, 4553.65, 4521.39, 1.625, 0.6644, 0.675, 0.6629, 6858.63, 6870.79, 0.32899999999999996, 0.337, 870.36, 1176.35, 1163.89, 1177.45, 1163.52, 1555.73, 1568.3, 1554.96, 13316.23, 13018.7, 9.5348, 9.4312, 7166.73, 7266.87, 7163.2, 1318.535, 1.2796, 1.3494, 1.3512, 1.2759, 1.642, 1.65, 123.38, 123.47, 123.12, 14.48, 14.32, 482.88, 489.38, 492.88, 2.989, 2.923, 3667.12, 3664.23
2015-12-09, 1948.24, 1.536, 1.4869999999999999, 1.0894, 1.0835, 1.0901, 1.0827, 441.61, 439.12, 8.488999999999999, 8.5425, 8.457, 183.95, 183.41, 184.68, 182.67, 2.07, 2.093, 44443.26, 45223.32, 45233.02, 1.6230000000000002, 1.6230000000000002, 1.6230000000000002, 10895.5, 10616.24, 777.15, 789.42, 772.76, 1740.64, 1741.79, 1712.9, 1.818, 7701.7, 7771.25, 7685.45, 2063.59, 2073.39, 2073.85, 2.062, 2.037, 3470.07, 3518.65, 3466.79, 1285.97, 1269.7, 5050.52, 5111.73, 5045.73, 152.32, 151.64, 152.91, 151.24, 0.888, 0.934, 0.868, 2.222, 2.2359999999999998, 2.197, 1174.76, 1192.66, 1170.51, 1.3584, 1.3495, 0.57, 45260.0, 45610.0, 44310.0, 17.6569, 17.5985, 17.7267, 37.51, 37.68, 42710.62, 42214.74, 19492.6, 19764.21, 19475.28, 2.238, 8814.48, 8821.02, 8658.13, 17568.0, 17703.99, 17703.99, 122.25, 122.25, 1454.99, 1494.06, 851.84, 853.54, 855.26, 846.55, 0.7258, 0.7196, 0.728, 0.7191, 40.26, 1769.37, 1763.81, 1.0166, 1.021, 1.0135, 1156.85, 1149.35, 311.81, 315.37, 1116.4, 1116.4, 9837.1, 10031.2, 9790.4, 1.5008, 1.5056, 1.4956, 370.0, 369.0, 371.0, 367.25, 21998.36, 21443.61, 4495.26, 4522.35, 4464.18, 1.581, 0.6646, 0.6664, 0.6614, 6849.09, 6858.66, 0.325, 0.32799999999999996, 870.69, 1180.49, 1176.36, 1185.11, 1173.28, 1542.38, 1554.37, 1537.04, 12972.15, 12872.33, 9.6026, 9.5069, 6991.44, 7165.12, 6959.33, 1306.2, 1.2592, 1.2802, 1.2893, 1.2462, 1.56, 1.584, 122.92, 123.42, 122.69, 14.195, 14.13, 481.38, 481.5, 483.63, 2.8989999999999996, 2.847, 3616.98, 3664.17
2015-12-10, 1952.07, 1.554, 1.473, 1.1025, 1.0888, 1.1042, 1.0877, 440.85, 437.78, 8.501, 8.547, 8.472000000000001, 183.88, 183.77, 184.46, 182.96, 2.062, 2.1180000000000003, 46108.03, 44444.27, 46438.23, 1.574, 1.574, 1.574, 10719.7, 10554.54, 792.41, 780.26, 780.26, 1719.84, 1740.47, 1719.84, 1.889, 7612.5, 7702.85, 7606.9, 2047.62, 2061.17, 2080.33, 2.083, 2.052, 3472.44, 3462.58, 3454.88, 1303.17, 1280.43, 5077.21, 5106.36, 5000.12, 152.51, 152.18, 152.99, 151.66, 0.924, 0.934, 0.8759999999999999, 2.211, 2.227, 2.197, 1187.81, 1205.64, 1182.52, 1.3577, 1.3515, 0.607, 45000.0, 46565.0, 44835.0, 17.6795, 17.6381, 17.7351, 37.16, 37.86, 42796.08, 42260.37, 19301.07, 19475.4, 19260.12, 2.215, 8724.22, 8737.66, 8596.56, 17492.3, 17558.18, 17767.69, 124.6, 122.75, 1440.93, 1460.85, 854.5, 850.65, 856.87, 847.85, 0.7263, 0.7254, 0.7275, 0.7217, 40.11, 1770.06, 1763.88, 1.0154, 1.0157, 1.0099, 1144.55, 1140.85, 310.58, 318.29, 1117.3, 1117.3, 9835.5, 9932.1, 9713.2, 1.5181, 1.5008, 1.5002, 371.75, 370.75, 376.75, 368.5, 21701.02, 21355.14, 4468.415, 4498.06, 4451.190000000001, 1.5930000000000002, 0.672, 0.6759, 0.6594, 6841.55, 6849.43, 0.314, 0.317, 868.1, 1181.96, 1180.48, 1185.68, 1176.45, 1544.41, 1549.02, 1539.52, 12927.86, 12877.61, 9.7332, 9.5659, 7000.72, 7040.56, 6979.24, 1294.41, 1.2389, 1.2557, 1.2749, 1.2277, 1.5630000000000002, 1.59, 121.44, 123.06, 121.05, 14.14, 14.11, 489.63, 481.63, 491.13, 2.862, 2.825, 3585.39, 3620.5
2015-12-11, 1948.62, 1.501, 1.474, 1.0941, 1.1027, 1.1029, 1.0924, 437.84, 436.06, 8.511000000000001, 8.522, 8.386000000000001, 183.14, 183.69, 183.91, 182.3, 2.015, 2.099, 45630.71, 46084.06, 46322.67, 1.5730000000000002, 1.5730000000000002, 1.5730000000000002, 10662.77, 10500.03, 792.78, 787.99, 783.54, 1732.65, 1747.55, 1723.36, 1.87, 7683.3, 7691.95, 7610.0, 2052.23, 2047.93, 2067.65, 2.0669999999999997, 2.052, 3455.5, 3469.81, 3446.27, 1289.95, 1284.64, 5026.3, 5075.65, 5019.31, 152.13, 152.38, 152.65, 151.22, 0.899, 0.917, 0.871, 2.234, 2.218, 2.206, 1201.75, 1204.01, 1187.62, 1.3624, 1.3531, 0.57, 46190.0, 46385.0, 45400.0, 17.6621, 17.6619, 17.7161, 36.76, 37.27, 42508.32, 42358.7, 19046.55, 19125.06, 19025.78, 2.229, 8585.67, 8669.32, 8546.54, 17574.75, 17493.17, 17697.74, 122.65, 122.65, 1433.41, 1444.67, 858.53, 853.48, 863.35, 851.14, 0.7217, 0.726, 0.7268, 0.7201, 39.73, 1792.7, 1776.81, 1.0221, 1.0151, 1.0135, 1148.35, 1141.05, 314.78, 316.21, 1112.7, 1112.7, 9778.7, 9872.5, 9719.4, 1.5159, 1.5175, 1.5111, 377.25, 372.5, 379.25, 371.75, 21616.69, 21325.0, 4441.57, 4473.77, 4438.2, 1.5959999999999999, 0.6754, 0.6783, 0.6717, 6823.91, 6841.59, 0.311, 0.316, 869.7, 1179.06, 1181.96, 1183.11, 1173.03, 1533.22, 1541.94, 1530.68, 12922.66, 12895.02, 9.6962, 9.6479, 6949.0, 7017.88, 6941.65, 1286.355, 1.2251, 1.2475, 1.2544, 1.214, 1.56, 1.5659999999999998, 121.6, 121.89, 121.23, 14.11, 14.08, 495.38, 488.88, 497.88, 2.89, 2.81, 3577.98, 3580.97
2015-12-14, 1927.82, 1.485, 1.4069999999999998, 1.0989, 1.0943, 1.1033, 1.0926, 429.1, 426.6, 8.451, 8.5465, 8.44, 183.97, 182.95, 184.67, 182.39, 1.99, 2.011, 45262.72, 45629.61, 45981.46, 1.5719999999999998, 1.5719999999999998, 1.5719999999999998, 10596.03, 10294.25, 777.17, 789.83, 771.16, 1732.9, 1732.9, 1711.82, 1.814, 7610.45, 7703.05, 7575.3, 2012.37, 2047.27, 2047.27, 2.125, 2.0580000000000003, 3434.58, 3441.6, 3410.92, 1305.1, 1286.92, 4979.77, 4996.19, 4928.67, 153.22, 152.0, 153.8, 151.79, 0.857, 0.904, 0.851, 2.1319999999999997, 2.2359999999999998, 2.12, 1192.73, 1215.17, 1188.63, 1.3756, 1.362, 0.5429999999999999, 45350.0, 46060.0, 44935.0, 17.6859, 17.6432, 17.7679, 35.62, 36.63, 42494.74, 41907.79, 19230.48, 19282.21, 19020.75, 2.24, 8605.97, 8641.45, 8477.84, 17265.21, 17574.75, 17574.75, 118.1, 118.1, 1401.14, 1433.38, 853.69, 857.51, 858.96, 851.36, 0.7222, 0.7216, 0.7252, 0.7205, 37.93, 1785.82, 1781.81, 1.0157, 1.0214, 1.0142, 1124.55, 1120.25, 308.9, 311.55, 1116.2, 1116.2, 9630.7, 9791.6, 9606.8, 1.5217, 1.5162, 1.5126, 373.0, 377.0, 378.75, 372.75, 21386.23, 20924.07, 4471.36, 4473.05, 4393.52, 1.5930000000000002, 0.6723, 0.6788, 0.6706, 6832.35, 6823.95, 0.312, 0.322, 864.5, 1187.58, 1179.05, 1192.11, 1177.5, 1510.29, 1520.6, 1507.73, 12956.92, 12771.16, 9.8257, 9.64, 6817.635, 6927.975, 6807.0149999999985, 1278.3, 1.1456, 1.2155, 1.2179, 1.1367, 1.55, 1.554, 120.86, 122.22, 120.57, 14.025, 13.86, 490.38, 494.75, 497.88, 2.891, 2.8560000000000003, 3538.54, 3582.19
2015-12-15, 1932.97, 1.474, 1.4, 1.0992, 1.0985, 1.105, 1.0946, 420.66, 419.79, 8.505, 8.5235, 8.404, 183.36, 183.75, 184.34, 183.04, 1.8940000000000001, 1.923, 44747.31, 45257.91, 45257.91, 1.574, 1.5959999999999999, 1.5959999999999999, 10448.65, 10122.95, 761.08, 768.97, 752.86, 1720.37, 1721.48, 1698.93, 1.821, 7650.05, 7663.95, 7551.05, 2021.94, 2013.37, 2022.92, 2.106, 2.084, 3520.67, 3403.51, 3399.28, 1301.81, 1295.11, 4932.61, 4953.6, 4871.59, 152.81, 153.07, 153.61, 152.56, 0.9129999999999999, 0.9279999999999999, 0.8690000000000001, 2.225, 2.155, 2.138, 1206.36, 1214.6, 1198.47, 1.3734, 1.3675, 0.565, 45495.0, 45760.0, 44525.0, 17.6519, 17.6663, 17.7538, 36.31, 35.4, 42057.31, 41514.77, 18883.42, 18911.78, 18611.09, 2.218, 8538.66, 8562.76, 8375.31, 17368.5, 17277.11, 17378.02, 117.5, 116.2, 1389.26, 1418.66, 858.22, 854.48, 862.57, 848.98, 0.7259, 0.7216, 0.7303, 0.7204, 37.92, 1805.18, 1790.91, 1.021, 1.0173, 1.0106, 1115.25, 1107.75, 306.22, 308.69, 1103.8, 1103.8, 9428.5, 9732.1, 9428.5, 1.5142, 1.5217, 1.5107, 381.75, 373.5, 381.75, 373.5, 21186.99, 20506.56, 4360.89, 4374.19, 4330.76, 1.645, 0.6759, 0.6794, 0.6695, 6803.08, 6832.75, 0.314, 0.315, 862.94, 1184.32, 1187.44, 1190.65, 1183.39, 1487.36, 1499.26, 1484.78, 12776.28, 12617.66, 9.7854, 9.7446, 6686.27, 6838.07, 6672.38, 1251.99, 1.1277, 1.145, 1.1585, 1.0874, 1.571, 1.633, 121.03, 121.36, 120.32, 13.875, 13.69, 493.38, 491.38, 496.88, 2.841, 2.781, 3492.9, 3552.69
2015-12-16, 1969.4, 1.5319999999999998, 1.455, 1.0928, 1.0991, 1.1059, 1.0903, 433.63, 423.38, 8.404, 8.424, 8.344, 181.81, 183.2, 183.65, 181.52, 1.8219999999999998, 1.905, 44872.47, 44748.43, 45423.04, 1.57, 1.574, 1.574, 10482.75, 10237.48, 783.65, 764.43, 762.63, 1708.89, 1749.52, 1708.89, 1.9469999999999998, 7700.9, 7705.0, 7625.1, 2043.41, 2025.55, 2053.87, 2.0980000000000003, 2.041, 3510.35, 3518.13, 3496.85, 1283.64, 1279.63, 4991.21, 5026.54, 4986.99, 151.56, 152.68, 153.03, 151.33, 1.002, 1.018, 0.915, 2.2680000000000002, 2.218, 2.202, 1200.12, 1206.58, 1181.37, 1.3730000000000002, 1.3671, 0.653, 45285.0, 45485.0, 44880.0, 17.5685, 17.6344, 17.6966, 37.35, 36.32, 43156.19, 41902.77, 18565.9, 18897.87, 18562.51, 2.222, 8424.69, 8591.15, 8424.69, 17524.91, 17374.78, 17627.63, 115.65, 115.65, 1426.47, 1427.11, 844.89, 856.84, 862.02, 841.16, 0.7266, 0.7258, 0.7304, 0.7213, 38.45, 1791.55, 1763.16, 1.0116, 1.0201, 1.0082, 1131.95, 1121.45, 305.03, 305.98, 1102.2, 1102.2, 9711.6, 9747.5, 9492.5, 1.5035, 1.5142, 1.5026, 377.25, 378.25, 379.5, 375.75, 21272.68, 20659.46, 4370.1, 4409.17, 4370.01, 1.706, 0.677, 0.6831, 0.6745, 6820.77, 6803.17, 0.301, 0.305, 861.54, 1174.69, 1184.32, 1186.0, 1173.95, 1509.86, 1496.31, 1492.47, 12783.73, 12783.73, 9.6539, 9.6323, 6771.53, 6807.7, 6685.97, 1273.29, 1.1467, 1.1211, 1.1914, 1.1124, 1.6230000000000002, 1.72, 121.68, 121.82, 120.55, 13.635, 13.635, 493.88, 493.38, 497.88, 2.8930000000000002, 2.8489999999999998, 3582.18, 3517.2
2015-12-17, 1977.96, 1.531, 1.4609999999999999, 1.0913, 1.0932, 1.1008, 1.0888, 433.83, 431.33, 8.35, 8.4115, 8.317, 181.06, 181.65, 182.9, 180.8, 1.79, 1.849, 45015.85, 44867.65, 45098.94, 1.604, 1.62, 1.62, 10572.55, 10423.78, 785.02, 785.25, 779.53, 1743.03, 1759.09, 1743.03, 1.946, 7750.9, 7776.6, 7715.75, 2073.07, 2046.5, 2076.72, 2.082, 2.057, 3516.19, 3522.09, 3506.29, 1278.97, 1276.27, 5033.48, 5078.99, 4992.63, 151.225, 151.42, 152.505, 151.02, 1.008, 1.0170000000000001, 0.963, 2.298, 2.2680000000000002, 2.25, 1183.63, 1199.21, 1180.15, 1.378, 1.3726, 0.68, 44400.0, 44850.0, 44095.0, 17.6308, 17.5503, 17.7373, 35.52, 36.79, 43497.62, 42909.02, 19049.91, 19054.89, 18859.11, 2.219, 8591.77, 8657.66, 8565.67, 17749.09, 17530.85, 17784.36, 119.2, 119.2, 1428.02, 1439.5, 847.72, 844.0, 856.17, 843.6, 0.7273, 0.7267, 0.7317, 0.7256, 37.19, 1764.53, 1753.87, 1.0177, 1.0111, 1.009, 1148.75, 1133.25, 302.87, 303.4, 1117.7, 1117.7, 9711.0, 9817.4, 9635.7, 1.5004, 1.5038, 1.4966, 369.75, 377.0, 377.75, 369.25, 21373.88, 21095.44, 4450.72, 4483.45, 4429.79, 1.722, 0.6798, 0.6836, 0.6715, 6833.51, 6822.52, 0.299, 0.309, 854.52, 1172.02, 1174.61, 1181.9, 1171.37, 1501.65, 1513.46, 1499.95, 12967.12, 12967.12, 9.5898, 9.5719, 6866.8, 6879.78, 6771.53, 1296.24, 1.1122, 1.1379, 1.1596, 1.1066, 1.681, 1.7009999999999998, 122.22, 122.42, 121.41, 13.76, 13.76, 483.38, 493.13, 496.75, 2.897, 2.846, 3615.45, 3587.75
2015-12-18, 1975.32, 1.489, 1.43, 1.0825, 1.0915, 1.0915, 1.08, 438.97, 438.06, 8.322000000000001, 8.49, 8.322000000000001, 182.78, 180.91, 183.41, 180.91, 1.755, 1.854, 45261.48, 45016.16, 46251.3, 1.5859999999999999, 1.62, 1.635, 10829.62, 10656.39, 792.07, 786.29, 780.5, 1754.74, 1786.11, 1754.74, 1.8519999999999999, 7844.35, 7852.9, 7737.55, 2041.89, 2073.76, 2076.37, 2.04, 2.029, 3580.0, 3533.63, 3533.63, 1282.87, 1272.33, 5087.17, 5088.57, 5002.55, 152.86, 151.11, 153.4, 151.11, 0.945, 1.004, 0.9209999999999999, 2.225, 2.283, 2.2230000000000003, 1182.45, 1198.09, 1176.78, 1.3937, 1.3775, 0.601, 46250.0, 47065.0, 45450.0, 17.8413, 17.6166, 17.9442, 34.95, 35.8, 43780.26, 43361.46, 19353.56, 19507.17, 19325.15, 2.164, 8757.14, 8794.63, 8632.08, 17495.84, 17756.54, 17796.76, 117.55, 117.05, 1438.32, 1461.49, 844.7, 846.79, 854.99, 841.66, 0.7266, 0.727, 0.7298, 0.7246, 37.06, 1756.71, 1753.24, 1.0111, 1.0171, 1.0074, 1133.75, 1132.95, 301.39, 307.57, 1090.5, 1090.5, 9878.5, 10000.4, 9850.9, 1.4901, 1.5, 1.4863, 374.25, 370.25, 375.0, 362.5, 21730.23, 21480.07, 4542.12, 4555.96, 4525.74, 1.6980000000000002, 0.6701, 0.6804, 0.6687, 6859.99, 6834.0, 0.3, 0.305, 850.0, 1185.04, 1172.25, 1189.17, 1172.25, 1519.08, 1513.94, 1513.94, 13141.52, 12967.43, 9.6691, 9.5581, 7045.68, 7064.24, 6870.82, 1296.25, 1.1053, 1.1204, 1.1384, 1.0995, 1.66, 1.663, 122.56, 122.88, 122.17, 13.885, 13.695, 483.88, 483.5, 488.13, 2.929, 2.8560000000000003, 3676.09, 3673.06
