@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Open numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2009-09-01, 1623.06, 3.3710000000000004, 3.3710000000000004, 1.4331, 1.4306, 1.4369, 1.4255, 296.27, 298.29, 295.76, 4864.299999999998, 4932.7, 12.396, 12.371, 12.326, 182.86, 3.0839999999999996, 56488.98, 57697.68, 56169.87, 2.5580000000000003, 2.5580000000000003, 2.5580000000000003, 2.5580000000000003, 5458.04, 5474.62, 5437.92, 1089.46, 1064.73, 1091.98, 1103.05, 1086.21, 3.545, 3.545, 3.545, 4635.0, 1020.62, 1014.62, 2.946, 2.78, 2817.63, 2663.0, 1790.66, 1780.69, 2011.14, 2013.65, 1997.53, 160.32, 3.534, 3.534, 3.4010000000000002, 3.4010000000000002, 1179.89, 1174.34, 1183.79, 1.0917, 1.0903, 3.255, 3.255, 3.255, 56914.0, 57520.0, 25.6623, 25.8106, 25.4592, 73.36, 28129.95, 28600.57, 10608.16, 10423.9, 6217.12, 6173.29, 6223.25, 6165.11, 9496.28, 9542.91, 9552.97, 9389.27, 120.9, 121.0, 118.6, 904.84, 1055.26, 1039.5, 0.8793, 0.8829, 0.8774, 68.85, 2034.75, 2018.02, 1.2031, 572.07, 577.02, 664.54, 660.77, 654.63, 951.7, 11359.8, 11481.4, 11342.9, 1.6276, 1.6266, 1.6331, 1.6183, 326.25, 320.0, 326.0, 315.0, 22672.54, 22277.65, 2377.45, 2378.29, 3.7910000000000004, 3.7910000000000004, 3.7910000000000004, 0.6854, 0.6838, 0.6868, 2601.5, 2612.59, 1.295, 1144.18, 1123.93, 1249.5, 1245.4, 945.3, 959.77, 943.0, 10868.21, 10866.2, 10772.75, 13.5024, 13.2991, 5660.89, 5699.0, 5699.0, 655.82, 650.84, 1.8715, 1.8715, 1.761, 4.074, 4.074, 93.39, 14.898, 14.74, 14.92, 14.535, 467.0, 473.5, 5.497000000000001, 5.497000000000001, 2364.95, 2378.61, 2383.27
2009-09-02, 1613.16, 3.3489999999999998, 3.3489999999999998, 1.4221, 1.4332, 1.4379, 1.4177, 291.0, 298.93, 291.0, 4819.7, 4921.2, 12.382, 12.375, 12.249, 182.65, 3.017, 55814.96, 57001.66, 55764.1, 2.448, 2.448, 2.448, 2.448, 5327.29, 5479.35, 5327.29, 1081.96, 1066.53, 1104.98, 1112.35, 1089.84, 3.545, 3.545, 3.545, 4600.65, 998.04, 996.28, 2.8160000000000003, 2.78, 2727.08, 2639.76, 1773.82, 1788.38, 2001.3, 2034.78, 1965.48, 159.64, 3.536, 3.536, 3.37, 3.37, 1170.37, 1177.8, 1182.24, 1.0939, 1.0872, 3.234, 3.234, 3.234, 56335.0, 56530.0, 25.3789, 25.8312, 25.2319, 71.37, 27749.16, 28643.15, 10453.37, 10438.51, 6128.17, 6249.76, 6251.84, 6123.36, 9310.6, 9492.32, 9573.67, 9275.15, 119.2, 120.9, 119.4, 888.5, 1030.93, 1026.67, 0.88, 0.8838, 0.8768, 67.61, 2016.15, 2006.27, 1.1909, 558.06, 570.24, 651.86, 663.3, 649.57, 954.7, 11434.0, 11443.0, 11167.6, 1.6159, 1.6279, 1.6378, 1.6113, 312.25, 325.0, 326.0, 311.0, 22609.9, 21966.19, 2341.43, 2355.81, 3.8480000000000003, 3.8480000000000003, 3.8480000000000003, 0.6752, 0.6854, 0.6888, 2607.65, 2614.39, 1.29, 1143.88, 1125.01, 1247.5, 1250.0, 958.94, 962.25, 943.53, 10689.78, 10840.89, 10665.86, 13.4697, 13.2705, 5633.79, 5660.9, 5671.36, 659.62, 654.04, 1.8054, 1.8481, 1.7576, 4.084, 4.084, 92.89, 15.035, 14.885, 15.065, 14.65, 471.0, 472.0, 5.435, 5.435, 2332.16, 2365.58, 2368.42
2009-09-03, 1613.53, 3.3280000000000003, 3.3280000000000003, 1.4264, 1.4217, 1.4296, 1.4191, 289.05, 289.84, 286.24, 4817.5, 4821.9, 12.222, 12.356, 12.183, 182.23, 2.898, 55385.72, 55948.24, 55385.72, 2.532, 2.532, 2.532, 2.532, 5319.84, 5325.94, 5263.11, 1073.62, 1052.98, 1076.69, 1091.53, 1069.83, 3.5389999999999997, 3.5389999999999997, 3.5389999999999997, 4576.6, 994.75, 991.97, 2.75, 2.72, 2729.71, 2669.22, 1775.59, 1770.35, 1960.07, 1976.35, 1958.51, 160.31, 3.5580000000000003, 3.5580000000000003, 3.3089999999999997, 3.3089999999999997, 1173.34, 1168.17, 1179.05, 1.1042, 1.1006, 3.2310000000000003, 3.2310000000000003, 3.2310000000000003, 55695.0, 56360.0, 25.4171, 25.6822, 25.3253, 68.8, 27953.34, 28026.47, 10378.08, 10215.6, 6089.24, 6106.38, 6121.15, 6036.1, 9280.67, 9306.21, 9378.77, 9223.08, 120.4, 120.7, 119.2, 873.35, 1038.22, 1027.54, 0.8795, 0.8823, 0.8745, 66.76, 2026.16, 2006.19, 1.1905, 555.83, 556.86, 660.55, 650.43, 646.23, 976.6, 11126.6, 11138.8, 10874.4, 1.6271, 1.6159, 1.6302, 1.6113, 313.25, 312.5, 313.5, 309.5, 21966.19, 21530.45, 2325.88, 2325.88, 3.84, 3.84, 3.84, 0.6744, 0.675, 0.6779, 2603.37, 2637.3, 1.3, 1136.12, 1119.55, 1244.8, 1246.5, 950.58, 954.47, 945.95, 10701.32, 10656.08, 10634.83, 13.541, 13.3645, 5617.31, 5633.79, 5633.79, 654.12, 647.68, 1.755, 1.7836, 1.7367, 4.105, 4.105, 92.71, 15.34, 14.95, 15.45, 14.85, 457.0, 460.75, 5.4570000000000025, 5.4570000000000025, 2290.72, 2313.16, 2315.12
2009-09-04, 1608.9, 3.341, 3.341, 1.4254, 1.4265, 1.435, 1.4236, 289.01, 291.99, 288.23, 4796.8, 4841.5, 12.3195, 12.184, 12.175, 182.34, 2.739, 55707.17, 55887.74, 55338.92, 2.511, 2.511, 2.511, 2.511, 5301.42, 5332.5, 5278.5, 1076.47, 1053.17, 1093.72, 1099.5, 1077.35, 3.5869999999999997, 3.5869999999999997, 3.5869999999999997, 4581.05, 1003.24, 992.25, 2.795, 2.7769999999999997, 2854.16, 2715.62, 1775.64, 1774.16, 1975.85, 1983.37, 1958.04, 160.21, 3.5780000000000003, 3.5780000000000003, 3.3480000000000003, 3.3480000000000003, 1172.62, 1171.74, 1180.19, 1.105, 1.0968, 3.235, 3.235, 3.235, 56149.0, 56200.0, 25.5095, 25.624, 25.3477, 69.4, 28150.09, 28288.89, 10240.02, 10185.38, 6073.72, 6095.62, 6100.64, 6048.61, 9344.61, 9282.03, 9350.27, 9252.93, 119.8, 122.0, 119.65, 879.28, 1046.78, 1035.87, 0.8765, 0.8785, 0.8715, 66.95, 2033.78, 2021.29, 1.1988, 562.49, 557.31, 669.41, 658.79, 658.31, 995.8, 11022.7, 11109.2, 10969.4, 1.6332, 1.6269, 1.6414, 1.6237, 311.0, 312.75, 315.5, 307.0, 22050.95, 21647.49, 2286.23, 2329.28, 3.897, 3.897, 3.897, 0.6786, 0.6744, 0.6829, 2627.0, 2639.11, 1.3, 1134.79, 1122.06, 1245.5, 1244.3, 957.93, 969.65, 957.26, 10921.49, 10768.84, 10701.32, 13.5855, 13.4023, 5642.06, 5645.173333333332, 5654.35, 665.65, 656.99, 1.7516, 1.7767, 1.7311, 4.1419999999999995, 4.1419999999999995, 92.24, 16.268, 15.405, 16.26, 15.38, 456.5, 465.0, 5.438, 5.438, 2322.82, 2303.56, 2337.91
2009-09-07, 1608.57, 3.377, 3.377, 1.4293, 1.426, 1.433, 1.4191, 293.16, 293.64, 290.58, 4851.7, 4873.8, 12.2295, 12.292, 12.204, 181.19, 2.758, 56652.28, 56728.85, 55656.02, 2.509, 2.509, 2.509, 2.509, 5384.43, 5328.59, 5320.28, 1089.9, 1062.24, 1085.58, 1112.72, 1077.24, 3.6310000000000002, 3.6310000000000002, 3.6310000000000002, 4580.35, 1016.4, 1001.65, 2.8480000000000003, 2.8110000000000004, 2875.98, 2827.58, 1768.05, 1773.57, 1986.98, 2018.92, 1982.05, 159.33, 3.597, 3.597, 3.445, 3.445, 1166.43, 1171.04, 1176.29, 1.102, 1.0825, 3.2560000000000002, 3.2560000000000002, 3.2560000000000002, 57071.0, 56515.0, 25.3614, 25.6305, 25.2533, 68.78, 28309.55, 28326.04, 10256.49, 10143.26, 6119.07, 6099.53, 6131.32, 6086.87, 9441.27, 9345.36, 9465.37, 9302.28, 122.85, 120.4, 119.5, 891.39, 1052.38, 1037.24, 0.8728, 0.875, 0.8701, 65.96, 2027.88, 2012.08, 1.2065, 570.5, 562.5, 671.01, 668.28, 661.78, 994.9, 11088.2, 11222.7, 11064.7, 1.6393, 1.6334, 1.6412, 1.6288, 300.5, 311.0, 311.0, 300.0, 22306.55, 21936.59, 2322.56, 2333.95, 3.872, 3.872, 3.872, 0.6874, 0.6786, 0.6896, 2628.885, 2659.415, 1.31, 1145.0, 1123.71, 1237.0, 1246.0, 960.855, 970.3, 956.745, 11017.47, 10901.15, 10872.51, 13.4921, 13.2411, 5666.81, 5656.556666666666, 5674.91, 673.5, 664.83, 1.7427, 1.745, 1.7018, 4.159, 4.159, 92.71, 16.262999999999998, 16.11, 16.3, 15.825, 450.0, 450.0, 5.523, 5.523, 2356.17, 2343.14, 2363.98
2009-09-08, 1619.69, 3.3925, 3.3925, 1.4335, 1.431, 1.4362, 1.4301, 298.41, 298.47, 295.16, 4933.2, 4941.7, 12.2605, 12.194, 12.116, 180.6, 2.823, 57253.54, 57291.825, 56155.495, 2.556, 2.556, 2.556, 2.556, 5463.51, 5400.76, 5400.76, 1093.61, 1063.57, 1111.92, 1112.17, 1091.09, 3.634, 3.634, 3.634, 4679.3, 1020.895, 1010.16, 2.8775000000000004, 2.858, 2919.35, 2860.0, 1768.15, 1765.61, 2010.86, 2028.775, 2002.54, 158.8, 3.583, 3.583, 3.463, 3.463, 1163.77, 1163.27, 1171.04, 1.0866, 1.074, 3.2319999999999998, 3.2319999999999998, 3.2319999999999998, 57664.0, 57062.5, 25.3858, 25.5256, 25.2451, 70.285, 28585.25, 28599.37, 10288.56, 10274.38, 6181.97, 6170.82, 6193.5, 6155.75, 9469.305, 9392.745, 9514.91, 9352.54, 122.925, 123.05, 120.65, 903.62, 1055.03, 1048.15, 0.8728, 0.8783, 0.8716, 66.38, 2016.37, 2009.2, 1.2174, 573.44, 567.755, 669.04, 668.65, 666.97, 996.4, 11328.2, 11416.5, 11319.7, 1.6347, 1.6391, 1.6446, 1.6326, 301.625, 305.875, 308.5, 298.375, 22591.64, 22214.61, 2323.16, 2342.16, 3.904, 3.904, 3.904, 0.6924, 0.6894, 0.6935, 2630.77, 2679.72, 1.345, 1149.57, 1134.76, 1233.37, 1236.46, 963.78, 970.95, 956.23, 11061.384999999998, 11024.51, 10944.99, 13.3224, 13.2046, 5691.56, 5667.94, 5695.47, 682.57, 673.15, 1.73385, 1.7774, 1.7050999999999998, 4.144, 4.144, 93.16, 16.3755, 16.2125, 16.545, 16.0675, 446.125, 448.25, 5.577000000000001, 5.577000000000001, 2398.1, 2383.52, 2399.46
2009-09-09, 1607.77, 3.408, 3.408, 1.4485, 1.4335, 1.4538, 1.4329, 300.81, 301.32, 298.2, 4947.3, 4972.0, 12.252, 12.238, 12.158, 179.27, 2.888, 57854.8, 57854.8, 56654.97, 2.552, 2.552, 2.552, 2.552, 5481.73, 5474.69, 5455.38, 1135.94, 1093.04, 1149.81, 1150.32, 1112.47, 3.679, 3.679, 3.679, 4782.65, 1025.39, 1018.67, 2.907, 2.905, 2931.23, 2831.85, 1772.6, 1763.88, 2034.74, 2038.63, 2023.03, 157.53, 3.6189999999999998, 3.6189999999999998, 3.4810000000000003, 3.4810000000000003, 1169.0, 1161.23, 1178.46, 1.0776, 1.0674, 3.2760000000000002, 3.2760000000000002, 3.2760000000000002, 58257.0, 57610.0, 25.3285, 25.455, 25.1804, 71.79, 29190.82, 29190.82, 10353.51, 10300.5, 6194.72, 6202.6, 6214.11, 6164.35, 9497.34, 9440.13, 9564.45, 9402.8, 123.0, 125.7, 121.8, 905.68, 1054.6, 1049.47, 0.8769, 0.88, 0.8728, 66.79, 2018.38, 2008.59, 1.22, 576.38, 573.01, 669.22, 667.46, 665.51, 997.9, 11425.4, 11463.7, 11319.9, 1.6489, 1.6344, 1.6589, 1.6322, 302.75, 300.75, 306.0, 296.75, 22685.61, 22434.6, 2340.7, 2371.4, 3.93, 3.93, 3.93, 0.6976, 0.6922, 0.6984, 2674.55, 2733.69, 1.33, 1153.23, 1130.21, 1224.0, 1232.8, 969.24, 974.43, 965.79, 11105.3, 11147.87, 11017.47, 13.376, 13.2184, 5754.86, 5691.56, 5754.86, 696.34, 683.62, 1.725, 1.8098, 1.7084, 4.169, 4.169, 92.93, 16.488, 16.315, 16.79, 16.31, 442.25, 446.5, 5.523, 5.523, 2421.95, 2401.15, 2425.1
2009-09-10, 1644.68, 3.4139999999999997, 3.4139999999999997, 1.4561, 1.4488, 1.4602, 1.4465, 304.25, 304.25, 299.38, 5004.3, 5004.3, 12.3325, 12.236, 12.187, 179.24, 2.998, 57909.95, 58089.27, 57533.71, 2.537, 2.537, 2.537, 2.537, 5574.26, 5463.93, 5450.4, 1160.06, 1135.94, 1159.95, 1163.41, 1141.46, 3.759, 3.759, 3.759, 4783.5, 1033.37, 1023.97, 2.937, 2.885, 2962.29, 2900.11, 1782.26, 1771.64, 2038.92, 2066.34, 2033.47, 157.41, 3.6830000000000003, 3.6830000000000003, 3.475, 3.475, 1176.08, 1167.99, 1177.91, 1.0796, 1.0745, 3.372, 3.372, 3.372, 58327.0, 58390.0, 25.2606, 25.4786, 25.1805, 72.52, 29100.05, 29337.36, 10343.8, 10249.11, 6202.04, 6170.96, 6202.04, 6152.6, 9547.22, 9496.59, 9604.43, 9435.45, 123.7, 123.25, 122.7, 921.48, 1056.25, 1049.75, 0.8784, 0.8815, 0.8755, 69.09, 2024.62, 2013.85, 1.2211, 586.4, 576.5, 667.79, 668.12, 669.07, 995.3, 11325.0, 11469.9, 11319.3, 1.6542, 1.649, 1.6593, 1.6454, 305.5, 302.75, 307.5, 300.75, 22802.04, 22431.5, 2371.51, 2389.79, 3.955, 3.955, 3.955, 0.6976, 0.6976, 0.7008, 2724.29, 2789.9, 1.315, 1141.29, 1127.51, 1224.0, 1225.0, 969.22, 979.94, 966.75, 11000.17, 11081.95, 10966.23, 13.3459, 13.2058, 5712.95, 5754.86, 5755.46, 697.86, 688.3, 1.785, 1.8253, 1.7741, 4.159, 4.159, 92.32, 16.442999999999998, 16.5, 16.68, 16.225, 430.5, 434.75, 5.4570000000000025, 5.4570000000000025, 2446.64, 2417.57, 2446.64
2009-09-11, 1651.7, 3.33, 3.33, 1.4579, 1.4571, 1.4615, 1.4501, 305.97, 307.1, 302.85, 4987.7, 5035.3, 12.333, 12.3, 12.278, 178.98, 3.32, 58535.79, 58538.33, 57614.92, 2.58, 2.58, 2.58, 2.58, 5594.77, 5596.45, 5547.37, 1175.24, 1159.32, 1154.12, 1179.02, 1143.92, 3.6719999999999997, 3.6719999999999997, 3.6719999999999997, 4807.9, 1044.14, 1028.04, 2.928, 2.82, 2958.95, 2911.21, 1785.13, 1780.33, 2059.48, 2084.02, 2055.49, 157.38, 3.5989999999999998, 3.5989999999999998, 3.3539999999999996, 3.3539999999999996, 1179.36, 1174.21, 1182.65, 1.0791, 1.0768, 3.301, 3.301, 3.301, 58910.0, 58250.0, 25.3021, 25.4495, 25.1413, 72.44, 29318.42, 29350.04, 10385.35, 10382.99, 6208.43, 6233.53, 6236.22, 6174.85, 9627.48, 9546.54, 9666.55, 9479.2, 123.4, 123.2, 122.95, 916.53, 1058.16, 1044.5, 0.8803, 0.8828, 0.8727, 69.11, 2040.24, 2016.08, 1.2179, 594.9, 586.57, 676.22, 666.52, 662.43, 995.4, 11514.1, 11516.7, 11260.0, 1.6652, 1.6548, 1.6688, 1.648, 309.5, 305.25, 313.5, 305.0, 23025.53, 22593.88, 2383.75, 2422.58, 3.8810000000000002, 3.8810000000000002, 3.8810000000000002, 0.7032, 0.6978, 0.7045, 2779.79, 2815.01, 1.305, 1139.34, 1122.51, 1225.0, 1224.0, 984.2, 985.13, 961.86, 11155.0, 11011.69, 11000.17, 13.4015, 13.2328, 5748.993333333333, 5775.84, 5778.45, 710.62, 699.7, 1.797, 1.8098, 1.766, 4.114, 4.114, 92.15, 16.65, 16.225, 16.685, 16.115, 429.5, 434.0, 5.523, 5.523, 2450.76, 2450.46, 2461.97
2009-09-14, 1634.91, 3.319, 3.319, 1.457, 1.4577, 1.4637, 1.4555, 308.0, 309.2, 306.65, 5011.5, 5038.8, 12.3195, 12.31, 12.278, 178.88, 3.424, 58366.38, 58833.99, 58144.87, 2.532, 2.532, 2.532, 2.532, 5624.02, 5601.65, 5601.65, 1197.96, 1163.76, 1175.15, 1182.9, 1153.76, 3.6, 3.6, 3.6, 4791.55, 1042.73, 1038.4, 2.863, 2.81, 2999.33, 2915.9, 1779.72, 1782.4, 2083.34, 2088.93, 2070.02, 157.31, 3.5260000000000002, 3.5260000000000002, 3.3489999999999998, 3.3489999999999998, 1176.33, 1177.09, 1181.74, 1.0776, 1.0715, 3.234, 3.234, 3.234, 58696.0, 59160.0, 25.2298, 25.3609, 25.076, 72.9, 29448.79, 29516.77, 10519.33, 10407.97, 6232.99, 6227.69, 6241.14, 6203.43, 9605.41, 9625.44, 9698.67, 9532.11, 125.3, 125.6, 124.55, 918.19, 1054.95, 1050.58, 0.8748, 0.8761, 0.8721, 67.05, 2035.45, 2031.81, 1.2236, 593.59, 594.83, 666.94, 675.39, 666.12, 1004.9, 11388.4, 11531.4, 11387.4, 1.6663, 1.6658, 1.6744, 1.6643, 314.5, 309.0, 314.75, 300.0, 23133.02, 22849.87, 2412.18, 2425.39, 3.78, 3.78, 3.78, 0.7074, 0.7032, 0.7089, 2791.44, 2846.97, 1.31, 1139.99, 1130.97, 1221.5, 1223.5, 965.185, 966.655, 948.15, 11253.23, 11216.28, 11155.0, 13.5436, 13.3072, 5785.036666666668, 5796.82, 5801.440000000001, 710.9, 704.04, 1.7906, 1.8095, 1.7168, 4.0310000000000015, 4.0310000000000015, 91.71, 16.676, 16.72, 16.965, 16.225, 432.75, 440.5, 5.36, 5.36, 2458.72, 2456.75, 2465.53
2009-09-15, 1653.4, 3.3680000000000003, 3.3680000000000003, 1.4624, 1.4596, 1.4653, 1.4515, 306.9, 307.03, 303.03, 5018.9, 5020.9, 12.324000000000002, 12.316, 12.265, 179.38, 3.4389999999999996, 58867.55, 58867.55, 57753.24, 2.525, 2.525, 2.525, 2.525, 5620.24, 5599.58, 5532.3, 1199.24, 1173.01, 1174.95, 1177.45, 1148.0, 3.6039999999999996, 3.6039999999999996, 3.6039999999999996, 4786.25, 1049.34, 1035.0, 2.8, 2.748, 3033.08, 2984.84, 1791.08, 1778.4, 2066.15, 2091.78, 2065.8, 157.13, 3.552, 3.552, 3.423, 3.423, 1184.43, 1175.36, 1185.58, 1.0774, 1.0769, 3.2569999999999997, 3.2569999999999997, 3.2569999999999997, 59285.0, 58250.0, 25.1643, 25.4558, 25.0667, 69.51, 29383.19, 29464.81, 10388.32, 10170.74, 6225.64, 6186.75, 6230.85, 6159.35, 9626.8, 9598.08, 9662.1, 9492.96, 132.1, 131.7, 123.15, 914.31, 1055.64, 1045.09, 0.8748, 0.8831, 0.8738, 66.66, 2030.13, 2016.75, 1.2174, 600.03, 591.35, 676.42, 667.58, 664.79, 999.9, 11343.5, 11517.1, 11283.0, 1.6571, 1.6684, 1.6688, 1.652, 305.0, 312.0, 316.5, 305.0, 23053.88, 22645.72, 2415.11, 2415.11, 3.835, 3.835, 3.835, 0.7014, 0.7042, 0.7044, 2840.33, 2871.52, 1.295, 1134.64, 1116.65, 1225.0, 1224.0, 946.17, 948.18, 934.44, 11332.04, 11174.66, 11167.35, 13.5854, 13.3871, 5821.08, 5817.8, 5824.43, 708.44, 692.51, 1.7308, 1.7458, 1.7071, 4.046, 4.046, 90.42, 16.601, 16.53, 16.575, 16.395, 431.0, 431.0, 5.36, 5.36, 2438.24, 2432.54, 2438.24
2009-09-16, 1683.33, 3.364, 3.364, 1.4661, 1.4629, 1.4688, 1.4561, 308.37, 309.66, 305.71, 5042.1, 5062.7, 12.3165, 12.308, 12.242, 178.42, 3.6, 59263.86, 59401.2, 58691.4, 2.461, 2.461, 2.461, 2.461, 5628.98, 5637.21, 5584.53, 1226.48, 1193.82, 1203.97, 1211.06, 1175.19, 3.608, 3.608, 3.608, 4808.35, 1052.63, 1043.42, 2.806, 2.7960000000000003, 3050.43, 2999.43, 1785.99, 1790.34, 2090.33, 2106.93, 2086.16, 156.37, 3.5639999999999996, 3.5639999999999996, 3.447, 3.447, 1177.54, 1183.3, 1186.89, 1.083, 1.0711, 3.2939999999999996, 3.2939999999999996, 3.2939999999999996, 59623.0, 59365.0, 25.1424, 25.2444, 24.964, 71.19, 29625.02, 29686.0, 10255.73, 10183.3, 6213.19, 6226.37, 6236.93, 6192.93, 9683.41, 9626.42, 9745.91, 9553.8, 133.6, 133.6, 133.6, 913.07, 1051.78, 1038.93, 0.8821, 0.8901, 0.8769, 66.68, 2008.9, 1991.19, 1.2184, 604.84, 599.49, 676.04, 676.17, 667.4, 1005.0, 11520.7, 11631.8, 11481.0, 1.6491, 1.6577, 1.6661, 1.6402, 346.5, 317.0, 347.75, 316.0, 23186.65, 22923.86, 2382.97, 2420.82, 3.872, 3.872, 3.872, 0.7052, 0.7014, 0.7064, 2862.25, 2869.03, 1.295, 1137.58, 1119.45, 1218.4, 1225.0, 946.33, 951.54, 933.8, 11495.83, 11360.15, 11332.04, 13.4949, 13.2793, 5856.99, 5821.08, 5862.9, 703.68, 695.58, 1.7412, 1.79, 1.73, 4.053999999999999, 4.053999999999999, 90.86, 16.977999999999998, 16.55, 17.04, 16.53, 453.25, 481.5, 5.36, 5.36, 2469.83, 2449.71, 2478.95
