@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2016-10-24, 2047.74, 1.131, 1.172, 1.0929, 457.07, 8.698, 8.745, 8.686, 167.28, 2.9930000000000003, 63838.09, 63378.72, 1.065, 1.065, 10710.73, 10710.51, 10737.26, 986.37, 989.15, 982.41, 1960.56, 1946.78, 1.099, 1.046, 8693.05, 8708.6, 8709.1, 8652.05, 2141.16, 2142.63, 2130.09, 2.0909999999999997, 2.084, 3090.94, 3081.39, 3101.85, 1235.01, 1241.3, 5257.4, 5238.65, 5225.76, 145.805, 0.28300000000000003, 0.317, 1.736, 1.761, 1.7309999999999999, 1143.65, 1137.75, 1.3356, 0.004, 0.005, 0.019, -0.005, 65240.0, 64690.0, 64455.0, 17.0399, 16.8815, 50.85, 50.66, 50.21, 48418.4, 48273.85, 48123.91, 17184.59, 17283.75, 17288.89, 1.626, 1.6230000000000002, 18145.71, 18152.63, 156.1, 155.6, 1464.25, 1472.06, 864.38, 861.6, 0.8895, 0.8945, 51.78, 51.4, 51.94, 1.0619, 1.0588, 1218.1, 1208.99, 360.58, 363.05, 358.71, 1312.1, 1312.1, 1312.1, 9063.7, 9035.6, 1.2235, 352.5, 350.5, 5409.24, 5407.23, 5395.42, 1.124, 1.107, 1.126, 1.0959999999999999, 0.7196, 0.7143, 6442.94, 6453.28, 6440.64, -0.059000000000000004, -0.064, -0.069, 855.03, 861.08, 1140.8, 1129.6, 1432.053333333333, 1429.41, 14939.04, 14838.38, 10.9425, 10.8832, 11.0143, 5724.325000000003, 5746.4699999999975, 5625.700000000003, 1500.37, 1491.63, 1.5785, 1.5546, 103.95, 104.23, 103.53, 17.448, 17.448, 17.448, 414.5, 418.25, 413.5, 2.299, 2.329, 3614.38, 3578.67
2016-10-25, 2037.17, 1.165, 1.131, 1.0879, 459.63, 8.7065, 8.7395, 8.6695, 166.66, 2.8310000000000004, 64140.73, 63913.56, 1.044, 1.044, 10761.17, 10743.87, 10820.08, 993.77, 997.45, 989.08, 1970.36, 1957.65, 1.071, 1.038, 8708.95, 8709.85, 8736.95, 8684.15, 2151.33, 2154.79, 2146.91, 2.089, 2.088, 3128.25, 3092.05, 3137.03, 1235.06, 1238.55, 5309.83, 5290.31, 5289.23, 146.455, 0.299, 0.316, 1.766, 1.775, 1.724, 1142.97, 1141.1, 1.3398, 0.027000000000000003, 0.009000000000000001, 0.032, -0.02, 65098.0, 65585.0, 64965.0, 17.0135, 16.8744, 50.52, 50.85, 49.62, 48431.25, 48423.2, 48299.3, 17234.42, 17216.56, 17244.74, 1.607, 1.632, 18223.03, 18197.14, 157.9, 156.05, 1464.96, 1473.48, 864.25, 862.04, 0.8891, 0.8932, 51.46, 51.89, 52.01, 1.0585, 1.0577, 1226.45, 1219.73, 363.44, 364.89, 358.01, 1306.3, 1306.3, 1306.3, 9156.4, 9145.5, 1.2239, 348.25, 346.25, 5421.0, 5415.48, 5411.88, 1.1079999999999999, 1.087, 1.112, 1.058, 0.7155, 0.7123, 6449.64, 6449.89, 6418.34, -0.053, -0.054000000000000006, -0.054000000000000006, 852.04, 854.89, 1138.01, 1129.67, 1434.256666666667, 1431.55, 14923.01, 14881.27, 10.8998, 10.9389, 10.9504, 5796.85, 5807.65, 5727.39, 1503.42, 1494.145, 1.5846, 1.5496, 103.86, 104.33, 103.7, 17.562, 17.562, 17.562, 403.5, 416.88, 400.75, 2.278, 2.3080000000000003, 3621.72, 3594.89
2016-10-26, 2013.89, 1.138, 1.1740000000000002, 1.0882, 460.68, 8.7285, 8.7595, 8.6865, 166.38, 2.7739999999999996, 64058.56, 63247.64, 1.044, 1.044, 10757.31, 10786.25, 10827.72, 1002.26, 1007.69, 995.24, 1987.07, 1962.24, 1.074, 1.07, 8691.3, 8721.7, 8722.65, 8663.45, 2143.16, 2151.44, 2141.93, 2.1390000000000002, 2.115, 3131.94, 3127.97, 3132.5, 1234.21, 1240.76, 5283.4, 5306.47, 5278.57, 146.38, 0.29600000000000004, 0.336, 1.758, 1.788, 1.742, 1136.54, 1141.9, 1.3373, 0.031, 0.025, 0.042, 0.01, 64894.0, 65000.0, 64265.0, 17.0417, 16.8916, 49.96, 50.49, 49.27, 48093.53, 48423.07, 48057.04, 17365.25, 17298.63, 17381.8, 1.6380000000000001, 1.6119999999999999, 18169.27, 18206.52, 164.5, 158.65, 1456.99, 1461.1, 864.24, 861.29, 0.8933, 0.8982, 50.79, 51.44, 51.83, 1.0605, 1.0577, 1216.1, 1214.81, 362.82, 365.07, 360.85, 1317.7, 1317.7, 1317.7, 9207.8, 9116.4, 1.2188, 349.25, 347.25, 5397.82, 5426.11, 5397.82, 1.084, 1.101, 1.107, 1.07, 0.7138, 0.711, 6417.74, 6441.38, 6417.74, -0.064, -0.055999999999999994, -0.065, 854.65, 855.51, 1140.4, 1129.8, 1436.46, 1433.69, 14870.63, 14865.77, 10.8437, 10.8993, 10.9233, 5882.44, 5887.03, 5792.02, 1506.47, 1496.66, 1.5893, 1.5487, 104.18, 104.88, 104.1, 17.63, 17.66, 17.63, 404.75, 406.5, 398.88, 2.283, 2.294, 3608.07, 3581.36
2016-10-27, 2024.12, 1.16, 1.143, 1.0889, 457.76, 8.6895, 8.7585, 8.6785, 166.24, 2.7310000000000003, 63859.97, 63083.64, 1.043, 1.043, 10709.68, 10726.22, 10737.79, 989.52, 1000.85, 987.12, 1979.42, 1967.87, 1.091, 1.082, 8615.25, 8657.3, 8657.3, 8596.6, 2139.43, 2145.73, 2131.59, 2.138, 2.1319999999999997, 3116.31, 3129.84, 3129.84, 1229.28, 1243.61, 5250.27, 5256.4, 5237.05, 145.71, 0.373, 0.38299999999999995, 1.791, 1.797, 1.742, 1146.32, 1134.9, 1.3386, 0.085, 0.032, 0.105, 0.019, 64877.0, 64450.0, 64065.0, 17.038, 16.8828, 49.18, 49.31, 48.87, 47805.44, 48095.06, 47726.86, 17391.84, 17329.03, 17391.84, 1.631, 1.617, 18199.33, 18103.8, 163.7, 163.4, 1454.81, 1458.8, 871.14, 863.08, 0.8908, 0.8968, 49.98, 50.26, 50.69, 1.0627, 1.0597, 1204.75, 1203.12, 362.56, 365.48, 360.14, 1310.7, 1310.7, 1310.7, 9151.5, 9111.2, 1.2248, 354.0, 349.0, 5399.68, 5387.7, 5381.7, 1.133, 1.075, 1.153, 1.072, 0.7167, 0.7149, 6436.53, 6438.74, 6426.42, -0.065, -0.06, -0.066, 846.55, 853.41, 1139.23, 1128.83, 1432.75, 1427.07, 14807.56, 14781.16, 10.8998, 10.8442, 10.9246, 5884.99, 5915.96, 5820.64, 1492.12, 1492.11, 1.5735, 1.54, 104.22, 104.62, 104.0, 17.655, 17.655, 17.655, 411.75, 414.12, 403.0, 2.267, 2.293, 3592.18, 3558.16
2016-10-28, 2019.42, 1.238, 1.176, 1.0909, 454.91, 8.753, 8.816, 8.732000000000001, 167.69, 2.764, 63827.32, 63827.32, 0.992, 0.992, 10717.08, 10691.86, 10772.67, 992.67, 997.27, 984.82, 1986.53, 1973.27, 1.1320000000000001, 1.13, 8615.25, 8607.1, 8624.85, 8550.25, 2133.04, 2147.13, 2132.52, 2.167, 2.1519999999999997, 3112.35, 3112.6, 3114.76, 1240.94, 1256.62, 5215.97, 5272.19, 5211.75, 146.795, 0.479, 0.484, 1.85, 1.87, 1.791, 1154.81, 1145.08, 1.3408, 0.17, 0.09, 0.192, 0.083, 65288.0, 64810.0, 64765.0, 17.1858, 16.9822, 49.72, 49.22, 49.0, 48114.67, 47804.63, 47770.58, 17336.42, 17346.39, 17414.21, 1.6669999999999998, 1.67, 18169.68, 18234.81, 164.8, 163.6, 1455.71, 1459.61, 870.95, 868.4, 0.8959999999999999, 0.8983, 50.47, 50.05, 50.9, 1.0644, 1.0575, 1189.95, 1188.75, 361.95, 365.75, 361.06, 1315.6, 1315.6, 1315.6, 9163.5, 9102.8, 1.2163, 357.5, 352.25, 5416.84, 5405.7, 5403.86, 1.197, 1.1340000000000001, 1.235, 1.1320000000000001, 0.7153, 0.7106, 6435.89, 6442.48, 6424.49, -0.055, -0.054000000000000006, -0.06, 851.03, 858.89, 1149.05, 1136.9, 1422.2, 1422.2, 14833.75, 14820.19, 10.8977, 10.8992, 10.9587, 5936.3, 5940.04, 5860.35, 1498.36, 1488.72, 1.58, 1.5502, 104.46, 105.35, 104.28, 17.59, 17.59, 17.59, 415.0, 418.75, 411.75, 2.336, 2.3369999999999997, 3599.97, 3560.4
2016-10-31, 2008.19, 1.228, 1.239, 1.0899, 450.75, 8.8055, 8.8115, 8.7665, 168.49, 3.105, 64250.59, 63777.97, 1.104, 1.104, 10696.19, 10634.99, 10716.16, 992.23, 994.48, 988.04, 1982.51, 1975.48, 1.256, 1.238, 8638.0, 8625.0, 8653.75, 8581.75, 2126.41, 2140.72, 2119.36, 2.193, 2.164, 3104.27, 3111.7, 3128.64, 1248.9, 1263.64, 5190.1, 5203.7, 5178.76, 147.965, 0.475, 0.505, 1.849, 1.879, 1.8319999999999999, 1160.49, 1153.21, 1.3433, 0.168, 0.172, 0.21899999999999997, 0.158, 65148.0, 65030.0, 64705.0, 17.2125, 17.0827, 48.7, 49.61, 48.42, 48007.2, 48113.87, 47534.06, 17446.41, 17448.25, 17461.03, 1.719, 1.71, 18161.19, 18193.79, 165.5, 165.1, 1455.0, 1461.19, 871.96, 866.09, 0.9017, 0.9026, 49.71, 50.41, 50.58, 1.0590000000000002, 1.0546, 1187.61, 1185.48, 357.81, 362.69, 357.28, 1322.7, 1318.0, 1318.6, 9150.4, 9086.0, 1.2185, 355.0, 354.25, 5410.27, 5414.51, 5402.43, 1.2329999999999999, 1.229, 1.281, 1.194, 0.7123, 0.7113, 6439.04, 6441.58, 6420.78, -0.044000000000000004, -0.048, -0.049, 857.08, 859.59, 1149.94, 1143.52, 1416.38, 1412.235, 14785.29, 14773.09, 10.9576, 10.8983, 10.9931, 5974.26, 5978.75, 5912.425, 1494.44, 1491.32, 1.5681, 1.5323, 105.28, 105.55, 104.47, 17.625, 17.855, 17.605, 408.0, 417.5, 407.62, 2.383, 2.4019999999999997, 3570.28, 3536.87
2016-11-01, 2007.39, 1.196, 1.213, 1.0986, 453.25, 8.79, 8.804, 8.738999999999999, 168.31, 3.0260000000000002, 64311.51, 64311.51, 1.104, 1.083, 10665.01, 10658.67, 10687.74, 988.74, 992.09, 985.67, 1992.48, 1976.29, 1.263, 1.2209999999999999, 8632.125, 8639.075, 8661.675, 8598.125, 2126.15, 2133.25, 2125.53, 2.206, 2.189, 3100.49, 3097.19, 3102.3, 1259.11, 1261.56, 5189.14, 5205.09, 5186.56, 147.95, 0.479, 0.486, 1.825, 1.854, 1.8259999999999998, 1155.33, 1160.47, 1.3431, 0.163, 0.165, 0.179, 0.15, 65895.0, 65300.0, 65250.0, 17.2152, 17.0891, 46.86, 48.25, 46.63, 48009.28, 48002.21, 47818.34, 17425.02, 17360.89, 17433.13, 1.683, 1.7080000000000002, 18142.42, 18176.6, 164.15, 164.25, 1458.96, 1458.96, 869.62, 868.0, 0.8968, 0.9047, 48.3, 49.41, 49.72, 1.0578, 1.0546, 1191.39, 1185.17, 358.3, 362.72, 355.38, 1319.3, 1319.3, 1319.3, 9144.9, 9109.2, 1.2244, 354.75, 352.25, 5422.54, 5413.57, 5406.01, 1.202, 1.234, 1.251, 1.1740000000000002, 0.7151, 0.7138, 6425.63, 6430.63, 6403.44, -0.049, -0.046, -0.05, 856.23, 857.01, 1149.81, 1140.42, 1410.56, 1402.27, 14787.27, 14764.68, 10.9019, 10.9555, 11.0036, 6012.22, 6017.46, 5964.5, 1495.72, 1491.04, 1.5474, 1.4888, 104.69, 105.23, 104.25, 17.81, 17.81, 17.81, 415.25, 416.75, 409.25, 2.362, 2.379, 3548.93, 3533.46
2016-11-02, 1978.94, 1.208, 1.2309999999999999, 1.0981, 456.32, 8.7585, 8.8055, 8.7365, 167.97, 2.9019999999999997, 64921.91, 63018.57, 1.078, 1.078, 10526.16, 10724.14, 10730.48, 996.63, 1000.31, 989.91, 2003.14, 1991.7, 1.276, 1.242, 8626.25, 8653.15, 8669.6, 8614.5, 2111.72, 2131.45, 2097.85, 2.227, 2.2, 3122.44, 3101.66, 3122.61, 1253.51, 1271.05, 5153.58, 5199.77, 5112.32, 147.34, 0.51, 0.517, 1.827, 1.879, 1.811, 1174.75, 1154.08, 1.3427, 0.18, 0.163, 0.20600000000000002, 0.163, 64235.0, 66200.0, 63875.0, 17.2112, 17.0566, 46.67, 46.77, 46.2, 47303.31, 48021.29, 47061.9, 17442.4, 17380.54, 17473.12, 1.7309999999999999, 1.693, 18037.1, 18158.24, 161.45, 163.25, 1447.13, 1457.01, 876.87, 868.01, 0.903, 0.9047, 48.14, 48.72, 49.26, 1.0586, 1.0571, 1177.94, 1170.87, 354.01, 358.85, 352.21, 1334.4, 1334.4, 1334.4, 9206.5, 9032.0, 1.2243, 349.0, 347.25, 5416.01, 5430.74, 5415.03, 1.306, 1.248, 1.3130000000000002, 1.234, 0.7151, 0.7145, 6409.19, 6419.3, 6397.44, -0.048, -0.048, -0.054000000000000006, 852.14, 858.03, 1148.34, 1139.1, 1409.5, 1396.35, 14778.32, 14711.18, 11.0014, 10.9046, 11.0614, 5997.03, 6025.04, 5976.72, 1504.52, 1499.66, 1.5791, 1.5, 104.84, 105.14, 103.81, 18.0, 18.45, 18.0, 414.0, 418.25, 411.0, 2.363, 2.363, 3557.47, 3495.92
2016-11-03, 1983.8, 1.185, 1.1840000000000002, 1.1056, 447.0, 8.7865, 8.8255, 8.7465, 168.73, 2.792, 64123.29, 62384.37, 1.042, 1.042, 10370.93, 10443.52, 10460.93, 973.09, 990.0, 971.35, 1990.22, 1966.35, 1.23, 1.168, 8514.0, 8542.8, 8549.5, 8504.85, 2097.94, 2111.76, 2094.0, 2.228, 2.2119999999999997, 3102.73, 3115.73, 3118.98, 1266.81, 1276.1, 5105.57, 5147.27, 5097.56, 147.77, 0.447, 0.506, 1.801, 1.829, 1.774, 1176.47, 1173.48, 1.3424, 0.131, 0.156, 0.161, 0.113, 64098.0, 64098.0, 64098.0, 17.2574, 17.1045, 45.34, 46.32, 44.96, 46993.555, 47653.72500000001, 46872.85000000001, 17134.68, 17238.0, 17283.6, 1.692, 1.71, 17959.64, 18017.72, 162.9, 160.75, 1431.37, 1431.37, 877.17, 873.92, 0.902, 0.9055, 46.86, 47.9, 48.02, 1.063, 1.0588, 1162.52, 1161.85, 353.86, 356.21, 351.8, 1354.4, 1354.4, 1354.4, 8972.8, 8864.8, 1.2303, 346.25, 344.25, 5405.45, 5415.02, 5393.51, 1.21, 1.296, 1.311, 1.196, 0.7187, 0.718, 6399.68, 6434.62, 6395.07, -0.057999999999999996, -0.052000000000000005, -0.06, 855.76, 860.69, 1153.01, 1141.95, 1394.77, 1385.66, 14594.72, 14593.01, 11.0843, 10.9994, 11.1214, 5989.62, 6011.87, 5959.18, 1498.65, 1494.06, 1.517, 1.4516, 104.14, 104.19, 103.0, 18.33, 18.6, 18.33, 418.5, 420.25, 412.25, 2.354, 2.381, 3477.73, 3454.97
2016-11-04, 1982.02, 1.198, 1.189, 1.1099, 445.22, 8.773, 8.783999999999999, 8.708, 167.99, 2.7689999999999997, 63324.67, 61750.17, 1.077, 1.077, 10325.88, 10341.86, 10406.72, 971.2, 977.82, 968.55, 1971.56, 1957.53, 1.172, 1.139, 8484.95, 8499.85, 8537.65, 8476.15, 2088.66, 2102.56, 2085.23, 2.245, 2.215, 3128.94, 3096.76, 3140.93, 1270.85, 1273.07, 5058.41, 5104.7, 5053.52, 147.65, 0.48, 0.486, 1.81, 1.8330000000000002, 1.776, 1175.09, 1174.83, 1.3404, 0.159, 0.129, 0.17600000000000002, 0.11900000000000001, 62693.0, 63700.0, 62550.0, 17.1758, 17.0273, 44.66, 45.48, 44.37, 46683.8, 47286.16, 46683.8, 17020.02, 17101.25, 17139.845, 1.68, 1.68, 17930.67, 17978.75, 165.65, 163.05, 1417.34, 1429.76, 879.3, 871.11, 0.8912, 0.9028, 46.35, 47.15, 47.52, 1.0602, 1.0567, 1156.89, 1156.08, 352.96, 355.29, 348.91, 1350.2, 1350.2, 1350.2, 8858.2, 8835.5, 1.2462, 348.0, 345.0, 5329.5, 5395.87, 5329.5, 1.245, 1.2590000000000001, 1.265, 1.209, 0.7289, 0.7279, 6429.87, 6443.58, 6425.49, -0.059000000000000004, -0.055999999999999994, -0.0625, 855.15, 856.57, 1146.53, 1136.56, 1383.03, 1383.03, 14583.42, 14556.72, 11.113, 11.0843, 11.1442, 6060.46, 6061.6, 5976.82, 1493.08, 1493.05, 1.4772, 1.4484, 103.31, 103.45, 102.56, 18.33, 18.33, 18.33, 411.5, 420.0, 409.5, 2.305, 2.3480000000000003, 3484.88, 3454.5
2016-11-07, 1997.58, 1.16, 1.177, 1.1105, 440.43, 8.753, 8.808, 8.716000000000001, 168.38, 2.767, 61749.23, 61491.4, 1.077, 1.077, 10259.13, 10281.87, 10286.39, 967.585, 977.1, 966.26, 1971.085, 1955.11, 1.2009999999999998, 1.115, 8433.75, 8503.6, 8504.0, 8400.25, 2085.18, 2099.07, 2083.79, 2.262, 2.248, 3125.32, 3126.35, 3141.33, 1270.93, 1273.71, 5046.37, 5034.41, 5034.41, 147.58, 0.457, 0.488, 1.778, 1.8219999999999998, 1.7690000000000001, 1178.46, 1173.75, 1.3466, 0.135, 0.158, 0.16399999999999998, 0.127, 62323.0, 62600.0, 62265.0, 17.1986, 17.0419, 44.07, 44.63, 43.57, 46694.81, 46684.4, 46441.46, 16905.36, 16964.5, 16996.09, 1.696, 1.6980000000000002, 17888.28, 17928.35, 171.35, 165.55, 1420.25, 1420.25, 875.84, 874.4, 0.89, 0.8923, 45.58, 46.43, 46.56, 1.0629, 1.0595, 1163.44, 1156.92, 352.99, 354.85, 349.52, 1352.1, 1352.1, 1352.1, 8862.3, 8755.1, 1.2519, 348.75, 345.5, 5362.66, 5310.78, 5303.36, 1.281, 1.274, 1.284, 1.215, 0.7339, 0.7301, 6429.87, 6443.58, 6425.49, -0.06, -0.06, -0.065, 854.34, 856.74, 1147.2, 1139.18, 1397.485, 1395.38, 14509.25, 14497.63, 11.0671, 11.1136, 11.1494, 6129.07, 6130.42, 6041.35, 1485.7, 1478.9, 1.463, 1.4258, 102.98, 103.37, 102.83, 18.37, 18.37, 18.37, 414.25, 415.25, 410.5, 2.36, 2.369, 3443.92, 3417.6
2016-11-08, 2003.38, 1.22, 1.16, 1.1137, 445.99, 8.731, 8.751, 8.708, 168.16, 2.8160000000000003, 61600.74, 61600.74, 1.04, 1.04, 10456.95, 10410.56, 10456.95, 963.97, 976.38, 963.97, 1970.61, 1952.69, 1.195, 1.161, 8497.05, 8535.75, 8535.85, 8481.45, 2131.52, 2132.0, 2100.59, 2.309, 2.281, 3133.33, 3124.89, 3139.2, 1271.17, 1271.4, 5166.17, 5128.99, 5122.77, 147.175, 0.461, 0.496, 1.828, 1.8330000000000002, 1.808, 1171.91, 1176.21, 1.3419, 0.155, 0.135, 0.174, 0.135, 65029.0, 63700.0, 63505.0, 17.1629, 17.0256, 44.89, 44.45, 44.11, 48050.25, 46695.01, 46695.01, 17177.21, 17126.03, 17186.89, 1.7069999999999999, 1.7280000000000002, 18259.6, 17994.64, 174.35, 170.0, 1407.88, 1434.17, 882.23, 873.79, 0.8905, 0.8941, 46.15, 45.7, 46.38, 1.062, 1.0593, 1192.25, 1164.58, 356.55, 358.63, 351.45, 1326.8, 1326.8, 1326.8, 8949.4, 8890.7, 1.2398, 346.25, 345.0, 5386.21, 5361.02, 5341.86, 1.246, 1.284, 1.304, 1.2229999999999999, 0.7319, 0.7293, 6436.41, 6458.02, 6435.17, -0.051, -0.057, -0.057, 851.52, 857.59, 1145.29, 1138.4, 1411.94, 1407.73, 14652.45, 14594.61, 10.9288, 11.0653, 11.0696, 6197.68, 6199.24, 6105.88, 1502.27, 1495.14, 1.4529, 1.4251, 103.14, 104.64, 103.09, 18.15, 18.195, 18.15, 408.5, 415.75, 406.75, 2.362, 2.383, 3484.9, 3463.1
2016-11-09, 1958.38, 1.271, 1.214, 1.1042, 447.67, 8.7225, 8.7295, 8.6215, 165.97, 2.633, 64051.65, 63381.34, 1.0759999999999998, 1.0759999999999998, 10482.32, 10449.52, 10486.04, 972.66, 975.47, 969.74, 1973.07, 1959.79, 1.199, 1.188, 8543.55, 8540.0, 8559.4, 8480.1, 2139.56, 2146.87, 2123.56, 2.376, 2.291, 3147.89, 3140.94, 3156.88, 1260.4, 1261.86, 5193.49, 5154.99, 5145.3, 147.22, 0.48200000000000004, 0.4920000000000001, 1.858, 1.876, 1.807, 1154.39, 1170.64, 1.3392, 0.188, 0.154, 0.18899999999999997, 0.14, 64963.0, 64900.0, 64130.0, 17.1294, 16.9752, 44.98, 44.97, 44.41, 48470.99, 48049.75, 48049.75, 17171.38, 17242.7, 17247.04, 1.702, 1.695, 18332.74, 18251.38, 167.5, 175.0, 1432.39, 1441.37, 876.28, 872.54, 0.8909, 0.8939, 46.04, 46.3, 46.69, 1.0736, 1.0691, 1195.14, 1184.85, 356.19, 357.57, 352.87, 1322.6, 1322.6, 1322.6, 8936.8, 8859.8, 1.2381, 354.25, 345.0, 5470.68, 5407.39, 5407.39, 1.266, 1.271, 1.2919999999999998, 1.213, 0.7343, 0.7318, 6445.54, 6446.84, 6435.42, -0.064, -0.049, -0.067, 854.58, 854.8, 1142.51, 1128.06, 1410.37, 1401.52, 14656.84, 14611.39, 10.7354, 10.9292, 10.9466, 6327.79, 6374.27, 6194.42, 1509.84, 1501.96, 1.4525, 1.4257, 104.46, 105.22, 104.29, 18.3, 18.7, 18.3, 414.5, 419.75, 408.38, 2.358, 2.374, 3491.7, 3466.82
