@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2009-5-19, 41.53, 0.02, 0.02, 0.0061, -0.0151, -0.0042, 98.4, 45.8, 0.07400000000000001, -0.043, 1.16, -0.12, 1.06, -434.99, 215.97, 0.073, 0.073, 82.01, 3.61, -11.59, 10.7, -28.48, -12.87, 651.5, 75.3, 26.83, -6.69, 13.03, 0.047, -0.043, 0.026, 7.52, -14.32, -4.53, 19.21, 52.22, 28.91, 1.01, -1.12, 0.002, 0.002, 0.002, 0.107, 0.107, 0.107, -25.77, 440.0, 1.0943, 0.1423, 0.05, 593.77, 486.99, 16.84, -143.16, -0.02, -0.02, -0.02, -101.73, -37.66, -56.07, -0.2, -0.05, 14.3, 25.42, -1.13, -0.0061, -0.0072, -2.28, -0.05, 34.45, -18.07, 0.0182, 0.0088, -0.002, -2.02, 11.29, 16.13, 2.09, -9.6, 180.7, 0.0182, -0.0042, -0.0019, -14.0, -9.75, -15.99, 4.26, -0.001, -0.001, -0.001, 0.0123, 23.25, 23.31, -0.04, 0.0, 20.43, -14.33, 1.88, 8.25, 2.0, 2.4, 4.985, 0.685, 80.355, 96.25, 5.955, -0.0565, -21.47333333, -29.53333333, -24.91333333, -11.97, -0.0005, 0.026, 0.026, -0.97, 0.39, -0.18, -0.175, 13.0, -20.0, -0.005, -0.005, -0.005, -7.57, 6.71
2009-5-20, 7.49, 0.02, 0.02, 0.0068, 0.0069, 0.0109, 35.8, 66.2, -0.0535, -0.1, -2.25, -3.68, -3.67, 2453.15, 1975.27, 0.095, 0.095, 146.8, 3.65, 22.38, 28.95, 48.64, 49.94, -4.7, 651.8, -1.58, 23.6, 6.39, -0.005, 0.115, 0.038, 23.9, 46.83, 31.27, -13.08, 2.18, 17.69, -1.995, 1.02, 0.04, 0.04, 0.04, 0.004, 0.004, 0.004, 15.2, 2380.0, -0.3309, 0.3979, 2.43, 409.13, 743.03, 5.51, 169.23, 0.1, 0.1, 0.1, 160.29, 198.23, 232.33, 2.25, 3.4, 18.36, 0.04, 8.6, -0.0034, -0.0043, 2.33, 0.79, -7.16, 32.56, 0.012, 0.0147, 0.0196, 15.81, 3.29, 1.51, 0.99, 5.0, 182.3, 0.0128, 0.0158, 0.0177, 8.0, 14.5, 83.35, 92.79, 0.111, 0.111, 0.111, 0.0076, 123.23, 106.98, 0.015, -0.025, -6.64, 20.96, -1.11, -15.75, -25.0, -19.9, 20.95, 24.86, 80.355, 96.25, 5.955, -0.1326, 82.76, 125.94, 46.78, 26.53, 0.0413, 0.006, 0.006, 1.32, 0.24, 0.3, 0.22, -1.75, 17.25, 0.12, 0.12, 0.12, 70.48, 82.02
2009-5-21, -14.05, 0.003, 0.003, 0.0146, 0.0071, 0.0051, -13.9, -8.5, -0.0145, 0.097, 0.21, 2.12, 0.67, -116.38, 155.63, -0.005, -0.005, 55.31, 31.41, 31.41, 52.89, 12.63, 15.92, -48.15, -6.2, -4.66, -1.05, 8.21, 0.038, -0.024, 0.024, -25.27, 1.15, -1.77, 20.0, -6.7, 17.42, 0.195, -2.0, 0.0, 0.0, 0.0, -0.05, -0.05, -0.05, -10.0, -245.0, 0.1171, 0.2941, 1.31, 54.98, 115.81, 200.16, 144.64, -0.02, -0.02, -0.02, 26.76, 5.64, -30.66, 2.45, 2.15, -9.6, 0.61, 13.31, -0.0061, -0.0026, 0.4, 1.15, 35.37, -6.48, -0.0037, -0.0005, 0.0077, -0.13, 7.28, 2.77, 13.96, 10.7, 47.8, 0.0261, 0.0143, 0.0157, 3.75, 2.25, 19.27, 66.83, -0.034, -0.034, -0.034, 0.0033, 2.345, 10.47, -0.005, 0.015, 14.67, -6.41, 11.59, 1.5, 14.0, 7.1, 12.54, 12.89, 153.49, 225.83, 338.1, 0.175, -10.49, -32.71, 39.04, 10.5, 0.0297, 0.037000000000000005, 0.037000000000000005, -0.1, -0.48, 0.16, 0.25, 9.0, -1.5, 0.08800000000000001, 0.08800000000000001, 0.08800000000000001, 16.92, 16.69
2009-5-22, -17.9, 0.125, 0.125, 0.0122, 0.0135, 0.0145, -122.9, -35.8, -0.0115, -0.04, -0.16, -2.14, -0.03, -104.71, -1577.62, 0.016, 0.016, -63.27, 52.65, 29.21, -60.36, 38.25, -1.9, -59.4, -48.4, -15.14, -8.2, -24.18, -0.054000000000000006, -0.006, -0.058, -40.79, -41.41, -23.11, 13.79, -32.59, -47.89, -0.18, 0.19, 0.021, 0.021, 0.021, 0.173, 0.173, 0.173, 10.2, -795.0, 0.0887, -0.2281, 0.06, -578.34, -425.12, -92.37, -121.69, 0.0, 0.0, 0.0, 15.48, 36.6, -55.75, 1.25, 1.35, -3.795, 6.41, -2.81, 0.0023, -0.0016, 1.47, -0.12, 11.57, 35.47, 0.0054, -0.0028, -0.0054, -7.88, -18.85, -0.58, -2.49, 13.8, -164.1, 0.0113, 0.0263, 0.0068, 0.5, -5.75, -8.805, -7.09, -0.008, -0.008, -0.008, 0.0083, 2.345, 10.47, 0.005, 0.005, 4.33, 14.41, 6.82, -1.2, -10.7, -3.4, -9.22, 0.59, -100.64, -132.95, -165.72, 0.041, -46.13333333, -7.353333332999999, -52.14, -1.82, 0.0097, 0.08800000000000001, 0.08800000000000001, -1.62, -0.96, 0.165, -0.15, -4.25, 9.5, 0.01, 0.01, 0.01, 6.52, -34.03
2009-5-25, -2.85, -0.003, -0.003, 0.0101, 0.0134, 0.0167, 19.8, -75.3, 0.0785, -0.4270000000000001, -0.11, 0.76, -0.41, -1154.98, 423.93, 0.226, 0.226, -32.81, -22.62, 0.82, 19.66, -47.69, 2.8, 27.6, -58.5, -1.33, -11.74, -3.77, 0.049, 0.03, 0.03, -13.02, -43.15, -45.48, 11.06, -3.24, -7.6, -0.12, -0.66, 0.06, 0.06, 0.06, 0.08199999999999999, 0.08199999999999999, 0.08199999999999999, 3.7, -150.0, 0.2039, 0.2291, 0.58, 271.98, -160.38, -124.21, -63.23, 0.0, 0.0, 0.0, -72.37, -123.36, -123.86, 2.5, 1.45, -3.795, 3.71, 8.56, 0.0014, 0.0044, -0.25, 0.26, 9.43, 4.91, -0.0049, 0.0004, 0.0038, -4.05, -1.69, 1.35, 1.54, 7.7, 83.3, 0.0088, 0.0108, 0.0238, -1.5, 6.25, -8.805, -7.09, 0.103, 0.103, 0.103, 0.0063, 106.93, 96.04, 0.005, 0.005, 15.27, 0.98, 8.48, -1.0, 3.1, -1.6, -0.69, -1.59, -75.69, -166.64, 6.62, -0.0538, -46.13333333, -7.353333332999999, -52.14, -9.12, 0.0133, 0.035, 0.035, -0.69, -0.36, 0.248, 0.33, 19.0, -4.25, 0.13699999999999998, 0.13699999999999998, 0.13699999999999998, -32.7, 5.16
2009-5-26, -28.86, 0.023, 0.023, 0.0015, 0.0141, 0.0066, 23.2, 15.25, -0.014, 0.555, 0.03, 0.25, 2.96, 469.41, 569.28, 0.105, 0.105, -22.54, 12.83, 11.57, -3.08, 20.89, -1.27, -0.95, 26.25, 11.665, -0.84, 7.555, 0.022, -0.0025, 0.0205, 12.41, -40.65, 0.61, 2.68, 29.21, 19.745, 0.075, 0.16, 0.025, 0.025, 0.025, 0.0485, 0.0485, 0.0485, 11.39, -650.0, -0.2473, 0.256, -0.485, 105.72, 32.24, 89.81, 119.26, -0.04, -0.04, -0.04, -6.84, -14.08, -8.44, -0.6, -0.125, -7.56, -0.44, 5.6, 0.0021, 0.0021, 0.88, 0.22, -1.97, 12.02, 0.0025, -0.0025, 0.0006, -2.535, 7.645, 0.17, 2.68, -2.7, 38.8, -0.0017, 0.0084, 0.008, 1.125, -0.875, 8.17, 20.57, 0.092, 0.092, 0.092, -0.0013, 4.21, -21.71, 0.02, 0.02, -3.9, 15.59, 18.48, 0.4, 1.5, 2.1, -0.69, -1.59, -10.12, 7.36, 51.57, -0.0054, -46.13333333, -7.353333332999999, -52.14, 0.19, -0.015, -0.01, -0.01, 0.66, 0.3, -0.0475, -0.01, -0.25, 8.125, 0.053, 0.053, 0.053, 9.06, -2.38
2009-5-27, -10.02, 0.134, 0.134, -0.0018, -0.0025, -0.0102, 23.2, 15.25, 0.1425, 0.005, 2.81, -0.01, -0.91, 258.82, -484.9, -0.052000000000000005, -0.052000000000000005, 51.91, 3.76, -28.33, -10.05, -6.75, -22.4, -120.85, 1.45, 11.665, -0.84, 7.555, 0.022, -0.0025, 0.0205, -21.44, 59.67, 0.44, 26.55, 29.21, 19.745, 2.655, 0.06, 0.049, 0.049, 0.049, 0.0485, 0.0485, 0.0485, 1.01, 170.0, 0.3328, -0.2521, -0.485, 441.12, 440.91, 118.27, -14.02, 0.03, 0.03, 0.03, -30.46, -26.14, -8.44, -0.6, -0.125, 1.41, 21.97, -0.38, -0.002, -0.0031, -0.97, 0.19, 35.13, -0.73, 0.0081, 0.0103, -0.004, -2.535, 7.645, 16.84, 2.31, -2.7, 58.3, 0.0012, -0.001, -0.0058, 1.125, -0.875, 7.86, -26.63, -0.005, -0.005, -0.005, 0.0026, -26.1, 10.71, -0.015, 0.0, 27.09, -1.81, 3.82, 20.8, -1.05, 1.85, -12.78, -8.97, -15.16, 213.69, -21.84, 0.1968, -143.28, -135.97, -133.58, 2.64, -0.015, 0.076, 0.076, 0.36, 0.15, -0.0475, -0.01, -0.25, 8.125, -0.038, -0.038, -0.038, 4.21, -24.58
2009-5-28, 30.15, 0.146, 0.146, -0.0155, -0.0023, -0.0035, 4.5, 16.2, 0.024, 0.028, 0.04, 2.35, 0.56, 1023.14, 1562.98, 0.023, 0.023, 41.46, -27.2, 6.15, 18.7, 1.12, 38.93, 159.35, -122.25, -17.27, 22.95, 2.08, -0.031, 0.036000000000000004, 0.006, 44.36, -13.77, 16.51, -20.96, -19.35, 16.75, -0.1, 2.78, -0.015, -0.015, -0.015, 0.191, 0.191, 0.191, 19.2, 1610.0, -0.0715, 0.2566, 2.66, -132.27, 234.91, 62.4, 179.61, 0.03, 0.03, 0.03, 51.94, 47.43, 198.32, 2.3, 0.65, 6.36, -14.46, 11.28, -0.0117, -0.0103, 1.4, 1.4, 2.7, 35.79, -0.0102, 0.0018, 0.006999999999999999, 21.16, 2.28, -11.58, 6.34, 0.1, 105.1, 0.0029, 0.0007, 0.0144, 1.75, 2.5, -3.83, 6.39, 0.001, 0.001, 0.001, -0.006999999999999999, 21.83, 21.83, 0.03, -0.015, -7.71, 26.5, 8.66, -0.6, 16.95, 9.35, 19.86, 19.33, 324.01, 48.33, 170.58, -0.0461, 18.48, -24.37, 30.03, 0.37, 0.058, 0.014, 0.014, 0.3, 0.36, 0.265, 0.11, 13.75, 3.5, 0.155, 0.155, 0.155, 9.71, 29.4
2009-5-29, 3.72, -0.1, -0.1, 0.0101, -0.0156, -0.0033, -28.7, -23.6, -0.0545, -0.047, -0.56, 2.74, 2.71, -45.28, 158.6, 0.093, 0.093, -48.55, 39.77, 29.62, 15.42, 5.83, -3.16, 61.05, 158.85, 13.77, -16.99, -4.39, 0.019, -0.03, -0.003, 29.45, 22.38666667, 30.47, 8.37, 20.71, -13.27, -0.485, 0.0, 0.084, 0.084, 0.084, -0.126, -0.126, -0.126, -9.78, -230.0, -0.0491, 0.3261, 0.56, 151.43, -236.6, -73.29, -58.21, 0.1, 0.1, 0.1, -74.0, -81.38, -173.15, -3.2, -0.4, -8.65, 8.22, -6.48, 0.0079, 0.0008, 0.43, 1.93, -9.65, 4.79, 0.0106, -0.0016, 0.0028, -8.84, -7.08, 10.32, -6.73, 8.3, -75.3, -0.003, 0.0034, -0.006999999999999999, -3.0, -1.75, 2.54, 20.06, 0.12, 0.12, 0.12, 0.0092, 13.58, 13.58, 0.02, 0.065, 5.09, -5.82, 5.44, -3.8, 21.7, 5.8, 10.34666667, 8.07, -43.08, 78.76, 0.0, -0.2666, 71.27333333, 34.48666667, 38.38666667, -0.5, 0.0125, 0.106, 0.106, 0.09, 1.53, 0.297, 0.14, 4.75, 11.0, -0.015, -0.015, -0.015, -17.29, -5.22
2009-6-1, 19.21, -0.05, -0.05, 0.0217, 0.0105, 0.0136, 30.4, 53.2, 0.009000000000000001, 0.058, -0.48, -2.0, -3.58, 1251.44, 636.68, 0.093, 0.093, 22.64, 23.45, 33.6, 48.36, 30.14, 39.13, 111.85, 64.6, 12.31, 14.06, 10.57, 0.062, 0.049, 0.047, 29.45, 22.38666667, 30.47, 22.31, 22.54, 19.38, -0.405, -0.96, -0.085, -0.085, -0.085, -0.151, -0.151, -0.151, 1.52, 1900.0, 0.157, -0.2635, 1.93, -327.53, 308.28, 124.88, 73.19, -0.03, -0.03, -0.03, 10.28, 28.2, 103.54, 3.0, 1.45, 10.26, 18.45, 9.13, 0.0001, 0.0047, 2.16, 1.12, 26.55, -15.9, 0.0169, 0.0151, 0.0073, 3.13, 6.04, 8.18, 6.32, 17.3, -11.2, 0.0255, -0.0026, 0.0066, 3.25, 4.5, 37.17, 24.72, -0.012, -0.012, -0.012, 0.0165, 54.75, 53.55, 0.005, -0.01, 21.21, 0.76, 6.29, -3.35, -17.15, -6.45, 10.34666667, 8.07, 202.85, 79.18, 177.84, 0.1881, 71.27333333, 34.48666667, 38.38666667, 8.99, 0.047, -0.08199999999999999, -0.08199999999999999, 1.4, -0.36, 0.45, 0.74, 6.75, 6.5, -0.065, -0.065, -0.065, 13.28, 4.12
2009-6-2, -2.25, 0.044, 0.044, 0.0011, 0.0186, 0.0173, 88.3, 48.2, -0.179, -0.077, -3.59, -0.73, -0.23, 155.78, 770.54, -0.146, -0.146, 147.02, 34.54, 34.54, 82.82, 55.43, 55.43, 80.95, 109.65, 23.73, 16.24, 27.75, 0.122, 0.027000000000000003, 0.12, 29.45, 22.38666667, 30.47, -34.03, 54.35, 58.85, -3.205, 0.03, 0.066, 0.066, 0.066, 0.219, 0.219, 0.219, 18.94, 900.0, -0.34700000000000003, 0.1306, 1.55, 773.92, 122.58, 39.28, 64.74, -0.02, -0.02, -0.02, -38.15, 9.73, 97.49, 0.5, 3.9, 19.21, -10.02, 11.98, -0.0131, -0.0105, 1.75, 2.23, -8.35, 30.61, 0.011, 0.0164, 0.0149, 11.5, 20.79, -6.36, 6.23, -0.2, 206.6, 0.0261, 0.0242, 0.0244, 6.0, 7.25, 56.79, 14.26, 0.051, 0.051, 0.051, 0.0072, 5.17, -8.46, 0.005, -0.005, -25.18, 25.09, -0.72, -25.05, -5.25, -20.55, 10.34666667, 8.07, 57.4, 144.61, 50.07, -0.4316, 71.27333333, 34.48666667, 38.38666667, 6.87, 0.0835, 0.039, 0.039, -1.25, -0.08, 0.125, 0.265, 37.25, 6.5, 0.055, 0.055, 0.055, 14.55, 13.97
2009-6-3, 2.04, -0.051, -0.051, 0.014, 0.0026, 0.0003, -29.2, -11.4, -0.012, -0.106, 0.11, -3.74, -2.82, 1283.96, 647.85, 0.274, 0.274, 20.97, 78.91, 73.61, -7.62, 66.02, 25.72, -4.65, 80.05, 1.87, 19.61, 1.61, -0.023, 0.161, 0.027000000000000003, 3.02, 71.04, 24.16, 20.15, 8.12, 13.47, 0.225, -3.18, -0.024, -0.024, -0.024, -0.067, -0.067, -0.067, -26.45, -150.0, 0.0272, -0.4378, 1.27, 78.2, 299.67, 257.06, 213.05, 0.08, 0.08, 0.08, 90.93, 14.47, 220.07, 4.5, 0.15, -1.84, 15.84, -1.07, 0.0015, 0.0004, 1.67, 0.52, 19.82, -8.56, 0.012, 0.0083, 0.0087, 16.76, 6.35, 10.35, 2.31, 4.6, 33.9, 0.0131, 0.0256, 0.0162, 9.0, 6.25, 45.37, 74.51, -0.041, -0.041, -0.041, 0.0055, -6.44, -20.29, 0.01, 0.0, 14.02, -23.98, -8.91, 1.8, -28.3, -3.8, -0.59, 2.2, 35.36, -3.31, 144.99, 0.1383, 28.21, 111.47, 128.66, 11.82, 0.0692, -0.004, -0.004, 0.97, -0.18, 0.22, 0.28, -5.0, 35.25, 0.105, 0.105, 0.105, -10.09, 8.28
2009-6-4, -36.75, -0.078, -0.078, -0.0153, 0.0161, 0.0006, -93.6, -29.0, 0.292, 0.092, 1.76, -0.05, 0.45, -487.32, -2206.94, -0.055, -0.055, -19.26, 13.14, -34.55, -89.37, -4.29, -61.38, 5.45, -4.95, -12.98, -0.36, -6.87, -0.084, -0.068, -0.068, 54.29, -17.17, 27.8, -2.28, -10.88, -18.56, 1.53, 0.11, -0.069, -0.069, -0.069, -0.077, -0.077, -0.077, 11.05, -980.0, 0.212, 0.0699, -2.55, -532.51, -232.93, -50.73, 14.39, -0.11, -0.11, -0.11, -1.66, 2.05, 18.47, 0.5, -0.65, -3.81, -15.85, -7.47, 0.0049, -0.0033, 0.31, 0.1, -14.26, 20.18, -0.0225, 0.0046, -0.0137, 3.27, -4.12, -7.09, -2.26, -18.7, -200.0, -0.0278, 0.0149, -0.0083, 5.25, -10.25, -16.26, 1.12, -0.07, -0.07, -0.07, -0.0196, -25.48, -7.37, 0.025, 0.025, -19.28, 11.07, 4.84, 12.05, 6.75, 7.25, -12.8, -10.38, -81.24, -45.63, -279.67, 0.0939, 17.41, -39.99, 8.42, 1.55, -0.0368, -0.029, -0.029, -0.98, -0.21, -0.645, -0.445, -52.0, -4.75, 0.015, 0.015, 0.015, 17.09, -27.04
2009-6-5, 16.57, 0.07, 0.07, 0.0036, -0.0164, -0.004, 3.5, -40.9, 0.047, 0.183, 0.0, 1.09, 1.05, -1905.15, 102.05, -0.21600000000000005, -0.21600000000000005, -37.33, -55.11, -28.04, 11.25, -95.5, -24.9, 41.95, 4.8, 10.7, -10.02, -0.04, 0.08900000000000001, -0.053, 0.03, -11.35, 30.98, -0.44, 4.63, 24.1, 21.95, 0.07, 1.14, 0.08800000000000001, 0.08800000000000001, 0.08800000000000001, 0.18, 0.18, 0.18, -1.92, -1655.0, -0.1119, 0.115, 0.97, 96.71, -379.79, -32.89, -64.25, -0.01, -0.01, -0.01, -48.21, 24.33, -74.35, -3.65, -2.75, -19.49, 3.17, -2.15, 0.0091, 0.0048, -1.81, 0.85, -16.03, -19.94, 0.0037, -0.0223, -0.0043, -0.48, 7.08, 8.42, 3.82, 16.7, -10.2, -0.0118, -0.0284, -0.0152, -14.75, -0.25, 5.36, -3.29, 0.091, 0.091, 0.091, -0.0022, -0.57, -35.27, -0.02, 0.04, 14.33, -24.76, -9.06, 0.45, 3.8, 2.9, -1.5, -3.6, -74.75, -88.67, 54.73, -0.0855, -56.96, -21.78666667, -47.87666667, 0.49, 0.0246, 0.099, 0.099, 0.54, 0.56, 0.583, -0.115, 17.75, -49.0, -0.045, -0.045, -0.045, -36.09, -3.46
2009-6-8, -1.41, 0.035, 0.035, -0.0213, 0.0032, -0.0135, 51.7, 59.6, 0.2235, -0.034, 0.72, 0.52, 0.07, 1380.22, 1304.85, 0.199, 0.199, 44.27, -16.72, 9.2, 23.81, 29.89, 38.31, 14.25, 43.0, -2.37, 13.18, 9.22, -0.02, 0.086, 0.022, -13.35, 30.61, 13.41, -19.23, -0.6, 15.91, 0.615, 0.56, 0.045, 0.045, 0.045, 0.124, 0.124, 0.124, 5.51, 2340.0, 0.1908, -0.0441, 1.62, 164.98, 242.63, 61.58, 64.69, 0.01, 0.01, 0.01, 61.77, 8.35, 86.03, 0.8, 0.0, 4.81, -7.82, 4.43, -0.0024, 0.0111, 2.72, 0.41, -16.39, -10.44, -0.0061, 0.0083, 0.0089, 10.06, 4.18, -4.59, 4.09, -19.5, 64.4, -0.0202, -0.0136, -0.0147, 13.75, 10.0, 45.88, 43.24, 0.051, 0.051, 0.051, -0.0068, -44.13, -9.82, -0.01, 0.0, -18.43, 19.71, 1.0, 4.85, 7.6, 5.7, -0.175, -0.48, 134.27, 81.46, 123.4, -0.2218, -56.96, -21.78666667, -47.87666667, 13.78, 0.0196, 0.037000000000000005, 0.037000000000000005, 0.65, 1.91, -0.507, -0.18, -12.25, 21.0, 0.15, 0.15, 0.15, 14.68, 9.43
2009-6-9, -21.46, 0.08199999999999999, 0.08199999999999999, -0.0077, -0.0233, -0.0127, -33.4, -57.3, -0.1465, 0.256, -0.7, 1.04, 0.21, -133.91, -567.67, 0.298, 0.298, -104.55, 41.22, -12.15, -23.95, -10.6, -21.81, -157.0, 9.05, -0.95, -7.55, -5.36, -0.034, -0.053, -0.055, 14.45, -30.52, 3.5, -15.23, -7.02, -8.15, -0.5, 0.16, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, 0.057, 0.057, 0.057, -18.02, -1325.0, -0.4064, 0.2446, -0.76, 19.87, -96.6, 76.77, 97.03, 0.16, 0.16, 0.16, -45.09, -51.72, 7.6, -5.55, -5.65, -10.82, -8.78, -10.94, -0.0083, -0.0083, -0.87, -1.12, 2.31, -24.17, -0.006, -0.011, -0.0095, -5.76, -4.77, -2.35, -4.08, -10.0, -122.8, 0.0072, -0.021, -0.0141, -4.5, -6.75, 20.15, 19.0, -0.068, -0.068, -0.068, -0.0027, 38.77, 49.73, 0.01, -0.02, -1.05, -21.65, -16.69, -3.97, 3.27, 1.37, -0.175, -0.48, -77.74, -12.29, -32.76, -0.0184, -56.96, -21.78666667, -47.87666667, 6.84, -0.0146, -0.03, -0.03, 2.01, -0.01, -0.433, -0.315, -25.0, -16.0, -0.03, -0.03, -0.03, -12.7, -31.45
2009-6-10, 43.04, 0.02, 0.02, 0.0168, -0.005, 0.0045, -0.4, 6.9, 0.1045, -0.031, 2.23, 0.91, 1.99, 292.61, 362.15, -0.057, -0.057, 3.64, -53.18, 0.19, -6.49, 1.79, 8.85, 121.05, -154.6, 3.29, 2.23, 0.59, 0.111, 0.047, 0.083, 19.55, 13.17, -6.78, 42.53, 17.73, 11.72, 1.93, -0.03, -0.013, -0.013, -0.013, -0.029, -0.029, -0.029, -4.64, 1120.0, 0.4225, -0.2875, 1.65, 174.55, 239.43, -5.11, -60.36, 0.02, 0.02, 0.02, 17.6, 26.37, 5.48, -2.65, -1.6, 2.41, 27.02, 7.5, -0.0036, -0.0054, 0.87, 1.27, 57.29, 10.95, 0.015, 0.0081, 0.0059, -1.94, 0.34, 13.72, 8.64, 2.3, 101.5, 0.0262, 0.0093, 0.0186, -7.5, 1.25, -2.15, 5.0, -0.063, -0.063, -0.063, 0.0037, 22.36, 9.03, 0.015, 0.0, 26.02, 4.06, 25.2, 14.87, 10.63, 11.53, 14.08, 6.09, 130.82, 35.68, 122.1, 0.2932, 3.75, -116.85, -53.83, -1.76, 0.0356, -0.005, -0.005, -0.17, -0.33, 0.185, 0.16, 15.75, -25.0, -0.03, -0.03, -0.03, -10.41, 21.18
