@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute OMXS_Low numeric
@attribute Russell_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-10-20, 2039.36, 449.31, 447.38, 452.22, 447.33, 6352.33, 6378.04, 6408.09, 6336.27, 47447.31, 47242.47, 47536.25, 46916.77, 10164.31, 10084.61, 10205.03, 10084.61, 1282.0, 1288.39, 48070.0, 47850.0, 48280.0, 47455.0, 44523.01, 44371.77, 44523.7, 44116.08, 1452.21, 1153.95, 13758.38, 13777.01, 13818.19, 13718.61, 3454.0, 3425.35
2015-10-21, 2042.98, 447.27, 449.09, 449.8, 444.99, 6345.13, 6352.33, 6367.75, 6319.25, 47076.55, 47446.94, 47727.54, 46622.87, 10147.68, 10174.8, 10194.53, 10080.19, 1283.9, 1288.83, 47695.0, 47945.0, 48420.0, 47245.0, 44653.86, 44517.31, 44653.86, 44191.57, 1449.55, 1157.65, 13841.92, 13762.94, 13916.02, 13740.7, 3460.37, 3423.44
2015-10-22, 2023.0, 449.78, 448.76, 451.43, 444.84, 6348.42, 6345.13, 6387.29, 6316.3, 47025.87, 47076.55, 47273.73, 46653.85, 10238.1, 10185.42, 10277.59, 10107.92, 1292.72, 1295.45, 47670.0, 47630.0, 47890.0, 47255.0, 44426.07, 44657.12, 44938.12, 44309.76, 1443.16, 1143.75, 13704.19, 13850.91, 13882.56, 13626.07, 3449.86, 3418.53
2015-10-23, 2040.4, 457.97, 448.17, 459.11, 447.43, 6376.28, 6348.42, 6387.28, 6321.65, 47772.14, 47026.71, 47909.0, 47026.71, 10491.97, 10213.01, 10508.25, 10194.74, 1255.43, 1295.4, 48493.0, 47675.0, 48640.0, 47585.0, 44627.97, 44426.31, 44989.25, 44321.29, 1434.72, 1144.35, 13878.11, 13732.54, 13888.5, 13730.66, 3470.41, 3405.06
2015-10-26, 2048.08, 465.05, 461.9, 468.64, 460.93, 6444.08, 6376.28, 6487.89, 6376.28, 47596.59, 47774.3, 48837.01, 47502.27, 10794.54, 10610.33, 10847.47, 10586.96, 1251.6, 1259.3, 48160.0, 48800.0, 49565.0, 47995.0, 45010.24, 44628.42, 45094.1, 44628.42, 1486.1, 1154.35, 13953.66, 13944.48, 14014.83, 13924.28, 3531.62, 3478.35
2015-10-27, 2044.65, 462.87, 463.49, 466.15, 461.56, 6417.02, 6444.08, 6453.0, 6405.38, 47209.32, 47606.63, 47874.87, 47104.57, 10801.34, 10791.18, 10863.09, 10756.83, 1248.97, 1255.72, 47884.0, 48100.0, 48565.0, 47770.0, 45036.52, 45022.46, 45102.58, 44787.09, 1499.29, 1156.35, 13790.9, 13940.5, 13947.74, 13784.05, 3536.44, 3503.85
2015-10-28, 2042.51, 458.43, 462.59, 463.8, 458.43, 6365.27, 6417.02, 6419.62, 6365.27, 47042.95, 47204.78, 47338.43, 46742.45, 10692.19, 10761.37, 10807.41, 10692.19, 1255.26, 1258.41, 47683.0, 47855.0, 48000.0, 47340.0, 44698.01, 45036.3, 45036.89, 44570.88, 1485.72, 1138.25, 13699.6, 13758.41, 13789.33, 13662.48, 3542.87, 3511.13
2015-10-29, 2034.16, 463.21, 459.51, 464.29, 458.73, 6437.8, 6365.27, 6448.46, 6355.78, 46740.85, 47037.92, 47441.5, 46388.14, 10831.96, 10728.16, 10848.41, 10691.63, 1251.05, 1255.62, 47223.0, 47685.0, 48095.0, 46915.0, 44741.68, 44683.6, 44933.14, 44585.5, 1482.03, 1146.85, 13863.16, 13733.34, 13911.81, 13727.51, 3581.49, 3526.87
2015-10-30, 2029.47, 462.99, 463.81, 464.77, 460.26, 6395.8, 6437.8, 6437.85, 6358.16, 45628.35, 46740.16, 46740.16, 45628.35, 10800.84, 10867.19, 10886.98, 10741.14, 1253.72, 1259.47, 46176.0, 46990.0, 47190.0, 46085.0, 44634.81, 44738.26, 44860.43, 44477.92, 1484.17, 1162.95, 13791.88, 13841.85, 13869.94, 13773.8, 3604.92, 3567.09
2015-11-02, 2035.24, 462.12, 464.17, 464.96, 458.27, 6361.09, 6395.8, 6410.28, 6337.65, 45868.82, 45628.35, 45975.26, 45400.69, 10850.14, 10842.52, 10850.58, 10748.7, 1255.9, 1262.74, 46323.0, 46105.0, 46565.0, 45900.0, 44542.76, 44635.8, 44648.84, 44238.69, 1496.51, 1158.85, 13529.17, 13762.77, 13766.57, 13519.52, 3611.09, 3575.52
2015-11-03, 2048.4, 464.58, 457.84, 465.57, 457.84, 6361.8, 6361.09, 6364.42, 6317.29, 46961.245, 45748.58, 47014.465, 45633.495, 10950.67, 10749.98, 10977.18, 10744.37, 1254.21, 1262.11, 47497.5, 46502.5, 47867.5, 46310.0, 44948.675, 44589.82, 45094.885, 44287.715, 1480.29, 1162.85, 13623.01, 13530.95, 13632.65, 13515.93, 3632.1, 3571.56
2015-11-04, 2052.77, 466.85, 465.59, 466.85, 464.08, 6383.61, 6361.8, 6383.61, 6344.7, 48053.67, 45868.81, 48053.67, 45866.3, 10951.15, 10945.35, 10972.28, 10883.94, 1239.23, 1254.75, 48672.0, 46900.0, 49170.0, 46720.0, 45354.59, 44543.84, 45540.93, 44336.74, 1496.13, 1182.05, 13710.31, 13643.33, 13740.36, 13609.56, 3625.79, 3600.62
2015-11-05, 2049.41, 468.84, 469.78, 473.03, 468.56, 6412.88, 6383.61, 6459.46, 6383.04, 47710.1, 48058.83, 49054.38, 47440.69, 10845.24, 10957.06, 10990.72, 10825.55, 1233.57, 1241.75, 48189.0, 49205.0, 49755.0, 47975.0, 45373.17, 45356.18, 45680.11, 45322.88, 1512.89, 1184.35, 13661.82, 13745.78, 13790.07, 13637.34, 3636.2, 3603.7
2015-11-06, 2041.07, 466.6, 470.01, 471.31, 465.58, 6364.9, 6412.88, 6421.81, 6358.12, 48046.76, 47711.77, 48061.34, 47430.37, 10887.74, 10847.5, 10963.9, 10784.28, 1238.51, 1243.32, 48514.0, 48400.0, 48620.0, 47930.0, 45195.65, 45373.89, 45546.55, 45190.26, 1521.13, 1178.55, 13558.78, 13652.23, 13664.5, 13534.86, 3628.68, 3593.98
2015-11-09, 2025.7, 469.83, 466.54, 472.49, 465.05, 6353.83, 6364.9, 6395.19, 6332.73, 46918.52, 48046.47, 48046.47, 46397.11, 10988.03, 10872.98, 11055.45, 10843.48, 1238.2, 1245.58, 47417.0, 48205.0, 48380.0, 46835.0, 45243.85, 45195.72, 45388.21, 44923.46, 1516.54, 1180.45, 13553.3, 13562.23, 13593.67, 13481.45, 3659.73, 3607.17
2015-11-10, 1996.59, 465.01, 470.9, 471.99, 464.61, 6295.16, 6353.83, 6380.42, 6292.05, 46194.92, 46914.8, 47000.5, 46057.43, 10815.45, 10993.24, 10995.48, 10807.17, 1245.64, 1252.78, 46559.0, 47495.0, 47555.0, 46400.0, 44479.23, 45238.14, 45302.54, 44187.56, 1511.55, 1180.05, 13482.62, 13556.59, 13556.59, 13385.77, 3659.29, 3618.83
2015-11-11, 1997.27, 465.2, 467.13, 467.83, 461.13, 6275.28, 6295.16, 6329.69, 6250.31, 46206.57, 46195.05, 46206.57, 45396.88, 10832.52, 10846.96, 10863.56, 10728.95, 1242.78, 1248.04, 46717.0, 46120.0, 47140.0, 45785.0, 44359.89, 44474.34, 44474.79, 43772.75, 1488.19, 1176.85, 13411.63, 13451.15, 13451.15, 13336.9, 3633.44, 3594.28
2015-11-12, 1993.36, 469.2, 466.43, 472.07, 466.41, 6297.2, 6275.28, 6327.16, 6272.69, 47065.01, 46207.25, 47231.25, 46207.25, 10907.87, 10843.68, 10994.54, 10843.68, 1241.18, 1245.06, 47587.0, 46850.0, 47725.0, 46815.0, 44347.91, 44353.63, 44646.58, 44219.87, 1503.16, 1177.25, 13341.93, 13429.16, 13438.78, 13325.62, 3671.3, 3621.18
2015-11-13, 1973.29, 459.85, 466.96, 470.15, 459.24, 6178.68, 6297.2, 6300.9, 6178.68, 46883.58, 47065.01, 47459.94, 46695.8, 10782.63, 10895.74, 10957.61, 10735.17, 1254.05, 1255.99, 47232.0, 47650.0, 47930.0, 47000.0, 44120.52, 44351.17, 44351.17, 44083.62, 1487.96, 1153.95, 13127.18, 13318.12, 13318.12, 13119.0, 3666.06, 3599.86
2015-11-16, 1943.02, 453.55, 457.6, 459.16, 449.61, 6118.28, 6178.68, 6178.95, 6088.76, 46517.04, 46883.71, 46883.71, 46311.23, 10708.4, 10764.57, 10811.78, 10607.46, 1261.57, 1261.68, 46831.0, 46800.0, 47305.0, 46660.0, 43617.73, 44120.82, 44266.22, 43458.11, 1469.0, 1143.05, 13075.42, 13104.73, 13162.41, 13030.46, 3620.35, 3582.33
2015-11-17, 1963.58, 454.29, 448.36, 455.84, 448.36, 6146.38, 6118.28, 6161.9, 6079.79, 46846.87, 46518.63, 46905.35, 46398.64, 10713.23, 10609.14, 10763.65, 10608.83, 1249.93, 1262.26, 47228.0, 46900.0, 47405.0, 46730.0, 43901.19, 43867.605, 44243.00500000001, 43536.25, 1458.52, 1139.95, 13317.52, 13080.69, 13317.52, 13078.82, 3638.53, 3582.01
2015-11-18, 1962.88, 466.54, 459.66, 466.83, 458.69, 6268.76, 6146.38, 6269.44, 6146.38, 47247.8, 46847.97, 47697.6, 46847.97, 10971.04, 10810.92, 10971.04, 10782.91, 1245.16, 1251.76, 47630.0, 47760.0, 48085.0, 47445.0, 44184.65, 43614.39, 44219.79, 43614.39, 1479.24, 1150.85, 13280.39, 13323.8, 13379.89, 13247.96, 3695.04, 3646.3
2015-11-19, 1988.91, 465.93, 464.09, 466.43, 462.95, 6278.97, 6268.76, 6283.9, 6228.15, 47435.58, 47241.44, 47950.71, 47241.44, 10959.95, 10901.74, 10989.55, 10877.6, 1243.22, 1252.23, 47779.0, 47355.0, 48325.0, 47295.0, 44505.59, 44182.25, 44505.59, 44118.98, 1504.38, 1150.85, 13399.97, 13317.89, 13421.83, 13317.89, 3692.52, 3672.31
2015-11-20, 1989.86, 469.0, 470.12, 472.54, 468.37, 6329.93, 6278.97, 6366.85, 6278.97, 48138.89, 47437.26, 48226.83, 47437.26, 11085.44, 11061.88, 11150.74, 11045.53, 1240.49, 1249.05, 48508.0, 48300.0, 48745.0, 48020.0, 44620.6, 44519.85, 44762.53, 44460.79, 1507.83, 1164.05, 13473.83, 13399.7, 13478.82, 13384.75, 3726.4, 3695.15
2015-11-23, 2003.7, 468.69, 470.91, 470.96, 466.34, 6334.63, 6329.93, 6360.73, 6311.76, 48144.58, 47787.65, 48485.955, 47712.42, 11119.83, 11123.81, 11164.3, 11049.35, 1229.21, 1244.3, 48416.5, 48500.0, 48917.5, 48095.0, 44895.02, 44621.41, 44997.69, 44587.65, 1505.94, 1170.35, 13433.49, 13504.47, 13514.77, 13413.66, 3714.82, 3681.12
2015-11-24, 2016.29, 466.18, 467.96, 467.96, 463.49, 6305.49, 6334.63, 6334.63, 6267.05, 48150.27, 48138.04, 48745.08, 47987.58, 11092.31, 11105.92, 11126.34, 11049.99, 1232.57, 1235.3, 48325.0, 48700.0, 49090.0, 48170.0, 44779.14, 44878.78, 44925.34, 44743.2, 1509.27, 1174.15, 13382.38, 13417.63, 13508.09, 13372.04, 3716.35, 3680.0
2015-11-25, 2009.42, 461.29, 463.76, 463.76, 455.32, 6277.23, 6305.49, 6305.49, 6221.33, 48284.19, 48142.66, 48320.34, 47441.65, 10933.99, 11064.78, 11064.96, 10869.2, 1220.22, 1234.22, 48577.0, 48005.0, 48700.0, 47685.0, 44576.23, 44777.71, 44777.71, 44421.17, 1486.74, 1171.65, 13407.83, 13371.74, 13461.17, 13359.57, 3681.9, 3640.83
2015-11-26, 2030.68, 468.07, 462.42, 469.44, 461.08, 6337.64, 6277.23, 6348.05, 6277.23, 46866.63, 48269.74, 48269.74, 46742.27, 11169.54, 10958.4, 11186.68, 10921.71, 1215.91, 1225.76, 46982.0, 48100.0, 48245.0, 46900.0, 44138.75, 44576.23, 44649.11, 44040.08, 1487.95, 1187.35, 13403.42, 13410.39, 13481.33, 13368.11, 3727.99, 3671.63
2015-11-27, 2028.99, 472.24, 468.32, 472.49, 467.61, 6393.13, 6337.64, 6395.33, 6333.92, 47145.63, 46867.13, 47199.04, 46867.13, 11320.77, 11180.94, 11366.37, 11176.56, 1218.96, 1222.02, 47320.0, 47145.0, 47450.0, 47075.0, 44374.52, 44137.19, 44377.59, 44053.23, 1502.3, 1191.3, 13425.19, 13410.25, 13451.56, 13401.17, 3752.71, 3709.03
2015-11-30, 1991.97, 472.17, 470.34, 474.87, 469.16, 6375.15, 6393.13, 6393.13, 6345.3, 45872.92, 47144.44, 47144.44, 45811.69, 11293.76, 11277.91, 11354.01, 11247.14, 1225.43, 1228.06, 45949.0, 47000.0, 47170.0, 45850.0, 44247.98, 44387.1, 44420.65, 43895.82, 1511.62, 1195.25, 13368.24, 13406.79, 13424.78, 13353.45, 3772.05, 3733.58
2015-12-01, 2023.93, 469.52, 470.92, 473.23, 469.23, 6356.09, 6375.15, 6387.11, 6329.92, 45120.36, 45871.33, 45930.7, 45105.89, 11382.23, 11268.31, 11430.87, 11253.37, 1226.13, 1228.88, 45492.0, 45800.0, 46100.0, 45200.0, 43418.55, 44241.29, 44412.07, 43382.13, 1515.33, 1195.85, 13469.83, 13390.61, 13495.47, 13390.61, 3768.94, 3736.44
2015-12-02, 2009.29, 467.32, 471.22, 471.96, 465.35, 6395.65, 6356.09, 6402.36, 6356.09, 45046.75, 45121.1, 45482.2, 44775.35, 11261.24, 11422.47, 11430.38, 11235.97, 1228.67, 1233.09, 45054.0, 45445.0, 45615.0, 44820.0, 43984.9, 43418.55, 43984.9, 43368.84, 1527.45, 1194.55, 13636.06, 13488.41, 13653.7, 13482.35, 3773.73, 3733.86
2015-12-03, 1994.07, 467.06, 468.43, 470.11, 466.48, 6420.93, 6395.65, 6447.34, 6395.2, 44914.53, 45046.39, 45338.44, 44579.3, 11190.02, 11301.51, 11329.79, 11188.03, 1234.53, 1237.86, 45044.0, 44900.0, 45545.0, 44710.0, 43417.05, 43984.39, 44024.95, 43386.18, 1521.64, 1190.25, 13463.82, 13622.52, 13629.18, 13442.28, 3754.01, 3724.84
2015-12-04, 1974.4, 449.92, 466.64, 471.66, 449.92, 6275.0, 6420.93, 6444.72, 6275.0, 46393.26, 44923.47, 47142.43, 44923.47, 10789.24, 11173.79, 11318.8, 10780.63, 1262.21, 1273.95, 46516.0, 46245.0, 47405.0, 46065.0, 43027.3, 43423.02, 43496.24, 42756.47, 1502.41, 1166.95, 13324.67, 13515.58, 13529.03, 13288.15, 3772.94, 3647.71
2015-12-07, 1963.67, 446.93, 448.6, 449.43, 443.7, 6238.29, 6275.0, 6277.59, 6219.5, 45360.76, 46384.75, 46384.75, 45022.7, 10752.1, 10770.16, 10814.82, 10632.77, 1266.8, 1274.02, 45533.0, 46405.0, 46505.0, 45130.0, 42994.23, 43033.01, 43220.69, 42810.47, 1475.79, 1168.95, 13358.77, 13307.63, 13374.16, 13268.43, 3653.08, 3616.95
2015-12-08, 1949.04, 448.46, 450.38, 454.22, 447.47, 6223.52, 6238.29, 6287.23, 6215.17, 45222.7, 45361.25, 46156.94, 45217.39, 10886.09, 10832.42, 10992.55, 10806.52, 1274.63, 1277.24, 45363.0, 45400.0, 46305.0, 45300.0, 42655.24, 42997.58, 43103.59, 42648.06, 1489.62, 1160.05, 13042.83, 13316.23, 13316.23, 13018.7, 3699.15, 3656.63
2015-12-09, 1948.24, 441.61, 447.44, 448.19, 439.12, 6135.22, 6223.52, 6224.86, 6120.68, 44443.26, 45223.32, 45233.02, 44232.0, 10673.6, 10872.68, 10895.5, 10616.24, 1285.97, 1289.79, 44583.0, 45260.0, 45610.0, 44310.0, 42236.74, 42653.08, 42710.62, 42214.74, 1450.44, 1149.35, 12922.47, 12972.15, 13007.69, 12872.33, 3665.02, 3601.14
2015-12-10, 1952.07, 440.85, 442.92, 445.02, 437.78, 6126.68, 6135.22, 6175.75, 6101.22, 46108.03, 44444.27, 46438.23, 44444.27, 10592.49, 10719.7, 10719.7, 10554.54, 1303.17, 1306.56, 46189.0, 45000.0, 46565.0, 44835.0, 42398.06, 42260.37, 42796.08, 42260.37, 1428.62, 1140.85, 12937.59, 12927.86, 13133.54, 12877.61, 3626.16, 3581.35
2015-12-11, 1948.62, 437.84, 439.42, 441.16, 436.06, 6088.05, 6126.68, 6127.09, 6079.96, 45630.71, 46084.06, 46322.67, 45351.06, 10598.93, 10547.52, 10662.77, 10500.03, 1289.95, 1303.6, 45723.0, 46190.0, 46385.0, 45400.0, 42447.77, 42376.54, 42508.32, 42358.7, 1427.59, 1141.05, 13016.59, 12922.66, 13081.81, 12895.02, 3600.75, 3557.31
2015-12-14, 1927.82, 429.1, 436.9, 436.9, 426.6, 5952.78, 6088.05, 6088.05, 5949.84, 45262.72, 45629.61, 45981.46, 45068.43, 10340.06, 10572.86, 10596.03, 10294.25, 1305.1, 1313.66, 45384.0, 45350.0, 46060.0, 44935.0, 42000.63, 42447.59, 42494.74, 41907.79, 1399.9, 1120.25, 12789.95, 12956.92, 12956.92, 12771.16, 3586.08, 3520.86
2015-12-15, 1932.97, 420.66, 430.92, 433.9, 419.79, 5874.06, 5952.78, 6009.92, 5871.88, 44747.31, 45257.91, 45257.91, 44530.72, 10139.34, 10406.71, 10448.65, 10122.95, 1301.81, 1312.72, 44787.0, 45495.0, 45760.0, 44525.0, 41901.96, 41997.27, 42057.31, 41514.77, 1388.78, 1107.75, 12695.49, 12776.28, 12805.24, 12617.66, 3572.16, 3489.04
2015-12-16, 1969.4, 433.63, 423.8, 434.4, 423.38, 6017.79, 5874.06, 6036.68, 5874.06, 44872.47, 44748.43, 45423.04, 44748.43, 10450.38, 10239.8, 10482.75, 10237.48, 1283.64, 1306.83, 45041.0, 45285.0, 45485.0, 44880.0, 42905.2, 41902.77, 43156.19, 41902.77, 1389.26, 1121.45, 12919.57, 12783.73, 12932.42, 12783.73, 3585.55, 3512.44
2015-12-17, 1977.96, 433.83, 434.74, 436.92, 431.33, 6061.19, 6017.79, 6089.31, 6016.25, 45015.85, 44867.65, 45098.94, 44094.84, 10469.26, 10476.06, 10572.55, 10423.78, 1278.97, 1294.37, 44733.0, 44400.0, 44850.0, 44095.0, 43429.72, 42909.02, 43497.62, 42909.02, 1418.87, 1133.25, 13166.08, 12967.12, 13182.66, 12967.12, 3636.53, 3574.68
2015-12-18, 1975.32, 438.97, 442.69, 444.67, 438.06, 6102.54, 6061.19, 6160.78, 6061.19, 45261.48, 45016.16, 46251.3, 45016.16, 10738.12, 10685.3, 10829.62, 10656.39, 1282.87, 1291.36, 45890.0, 46250.0, 47065.0, 45450.0, 43503.52, 43435.94, 43780.26, 43361.46, 1429.72, 1132.95, 13009.93, 13141.52, 13158.86, 12967.43, 3709.84, 3669.28
2015-12-21, 1981.19, 434.15, 434.79, 437.3, 431.58, 6052.42, 6102.54, 6105.57, 6051.74, 43910.6, 45248.67, 45248.67, 43690.31, 10608.19, 10639.98, 10735.85, 10543.05, 1285.07, 1289.14, 44418.0, 44950.0, 45195.0, 44320.0, 42936.63, 43504.42, 43507.84, 42863.99, 1415.12, 1118.75, 13024.3, 12971.62, 13061.73, 12968.01, 3685.93, 3641.92
2015-12-22, 1992.56, 428.48, 433.22, 438.44, 428.48, 6034.84, 6052.42, 6113.96, 6034.84, 43199.95, 43912.28, 44222.53, 43196.16, 10497.77, 10607.2, 10796.03, 10497.77, 1281.87, 1286.09, 43816.0, 44400.0, 44905.0, 43575.0, 43160.61, 42958.01, 43392.72, 42958.01, 1419.13, 1119.25, 13034.38, 13051.51, 13141.05, 12983.65, 3676.3, 3614.23
2015-12-23, 1999.22, 430.97, 432.12, 432.88, 425.55, 6083.1, 6034.84, 6090.58, 6031.82, 43469.52, 43208.17, 43632.08, 43136.97, 10488.75, 10598.19, 10623.98, 10400.61, 1283.56, 1287.14, 44109.0, 43975.0, 44275.0, 43750.0, 43328.72, 43158.56, 43619.71, 43152.57, 1410.24, 1122.55, 13082.86, 13034.81, 13103.13, 12950.47, 3637.55, 3589.71
2015-12-24, 1990.65, 443.72, 435.83, 445.18, 435.79, 6240.98, 6083.1, 6248.5, 6083.1, 44014.93, 43478.91, 44232.58, 43478.91, 10727.64, 10623.56, 10743.32, 10595.27, 1280.8, 1288.46, 44666.0, 44350.0, 44910.0, 44270.0, 43579.67, 43329.43, 43787.3, 43241.54, 1415.01, 1142.55, 13284.91, 13141.43, 13284.91, 13141.43, 3693.46, 3639.09
2015-12-28, 1964.06, 444.12, 443.65, 444.12, 442.32, 6254.64, 6240.98, 6259.86, 6236.85, 43889.635, 43747.295, 44159.795, 43593.960000000014, 10690.775, 10685.965, 10749.745, 10611.365, 1283.46, 1284.29, 44507.0, 44285.0, 44760.0, 44245.0, 43528.27, 43579.08, 43774.69, 43527.24, 1423.78, 1151.35, 13309.8, 13290.5, 13344.18, 13280.28, 3696.87, 3684.13
2015-12-29, 1966.31, 440.49, 445.05, 445.57, 439.33, 6284.605, 6247.81, 6287.215, 6241.045, 43764.34, 44015.68, 44087.01, 43709.01, 10653.91, 10748.37, 10756.17, 10627.46, 1281.99, 1284.99, 44348.0, 44220.0, 44610.0, 44220.0, 43396.16, 43528.41, 43535.5, 43347.28, 1432.55, 1139.15, 13277.775, 13284.975, 13329.71, 13236.925, 3696.89, 3667.81
2015-12-30, 1961.31, 447.7, 443.16, 447.7, 443.16, 6314.57, 6254.64, 6314.57, 6245.24, 43653.97, 43781.17, 44041.53, 43523.3, 10860.14, 10744.96, 10860.14, 10731.63, 1279.05, 1286.01, 44094.0, 44490.0, 44645.0, 43995.0, 43391.78, 43410.69, 43643.08, 43298.89, 1435.12, 1149.05, 13245.75, 13279.45, 13315.24, 13193.57, 3753.05, 3683.51
2016-01-04, 1918.76, 446.19, 446.5, 448.85, 445.3, 6274.05, 6314.57, 6314.57, 6261.48, 43349.96, 43653.44, 43662.46, 43217.38, 10743.01, 10855.17, 10857.43, 10743.01, 1287.32, 1289.36, 43865.0, 44200.0, 44200.0, 43730.0, 43012.37, 43376.54, 43520.78, 43010.55, 1442.17, 1148.35, 13142.29, 13225.47, 13244.76, 13121.88, 3747.28, 3727.81
2016-01-05, 1930.53, 431.7, 436.97, 436.97, 427.22, 6093.43, 6242.32, 6242.32, 6071.01, 42141.04, 43348.91, 43348.91, 42125.02, 10283.44, 10485.81, 10485.91, 10248.58, 1289.33, 1301.9, 42622.0, 42665.0, 43290.0, 42510.0, 42113.7, 42963.9, 42963.9, 41897.48, 1394.27, 1100.15, 12927.15, 12920.64, 12928.9, 12748.45, 3673.67, 3624.03
2016-01-06, 1925.43, 435.0, 436.14, 436.72, 428.69, 6137.24, 6093.43, 6166.26, 6079.23, 42419.32, 42139.23, 42533.62, 42137.26, 10310.1, 10373.27, 10384.26, 10173.52, 1279.88, 1292.8, 42854.0, 42550.0, 42995.0, 42545.0, 42041.68, 42118.6, 42346.14, 41859.27, 1384.05, 1103.95, 12920.14, 12929.22, 12954.89, 12839.79, 3681.54, 3615.47
2016-01-07, 1904.33, 428.76, 433.65, 433.95, 424.64, 6073.38, 6137.24, 6137.24, 6018.65, 41773.14, 42409.95, 42409.95, 41589.97, 10214.02, 10288.68, 10288.68, 10094.18, 1294.28, 1298.9, 42201.0, 42300.0, 42620.0, 42015.0, 41691.19, 42039.23, 42039.23, 41627.98, 1355.375, 1087.95, 12726.8, 12854.57, 12854.57, 12701.71, 3650.72, 3588.11
2016-01-08, 1917.62, 420.76, 417.34, 423.29, 411.97, 5954.08, 6073.38, 6073.38, 5887.97, 40694.72, 41772.15, 41772.15, 40694.72, 9979.85, 10144.17, 10145.47, 9810.47, 1309.3, 1311.88, 41120.0, 41250.0, 41650.0, 41055.0, 40661.57, 41688.75, 41688.75, 40611.3, 1326.7, 1062.85, 12448.21, 12661.16, 12661.16, 12439.14, 3569.06, 3500.44
2016-01-11, 1894.84, 410.82, 421.22, 423.06, 410.82, 5912.44, 5954.08, 6013.38, 5912.44, 40612.21, 40695.04, 41217.8, 40463.49, 9849.34, 10010.47, 10122.46, 9849.34, 1320.45, 1323.55, 40994.0, 41555.0, 41625.0, 40850.0, 40265.37, 40661.81, 41242.56, 40154.94, 1348.76, 1045.15, 12445.45, 12470.87, 12543.39, 12431.89, 3569.87, 3493.98
2016-01-12, 1890.86, 411.31, 410.71, 415.87, 409.08, 5871.83, 5912.44, 5941.93, 5871.83, 39950.49, 40612.09, 40973.62, 39924.22, 9825.07, 9814.04, 9978.69, 9813.02, 1308.37, 1325.25, 40364.0, 40850.0, 41390.0, 40205.0, 40706.89, 40254.5, 40749.68, 40128.47, 1342.68, 1030.55, 12319.25, 12464.49, 12479.36, 12230.01, 3524.11, 3476.15
2016-01-13, 1916.28, 416.41, 411.3, 420.84, 410.09, 5929.24, 5871.83, 5985.8, 5866.67, 39513.83, 39954.86, 40261.31, 39425.97, 9985.43, 9832.82, 10092.67, 9832.82, 1314.18, 1321.3, 39893.0, 40505.0, 40730.0, 39795.0, 41022.74, 40717.99, 41070.93, 40717.99, 1345.67, 1028.14, 12373.9, 12361.39, 12451.67, 12192.92, 3545.43, 3486.82
2016-01-14, 1900.01, 418.05, 421.02, 425.91, 416.29, 5960.97, 5929.24, 6011.13, 5929.24, 38944.44, 39518.4, 40050.31, 38822.29, 9960.96, 10112.35, 10164.05, 9929.07, 1316.38, 1322.62, 39240.0, 40300.0, 40460.0, 39145.0, 41008.78, 41026.55, 41270.94, 40463.64, 1352.61, 1005.69, 12170.41, 12426.49, 12499.46, 12141.71, 3576.16, 3518.05
2016-01-15, 1878.87, 413.38, 413.63, 416.77, 404.58, 5918.23, 5960.97, 5960.97, 5829.26, 39500.11, 38944.2, 39501.93, 38458.69, 9794.2, 9836.85, 9884.27, 9614.77, 1312.27, 1333.76, 39900.0, 39240.0, 40005.0, 38765.0, 41352.75, 41010.57, 41385.53, 40731.8, 1326.71, 999.62, 12336.03, 12176.33, 12362.79, 12060.31, 3494.78, 3414.47
2016-01-18, 1878.45, 403.57, 411.4, 414.2, 399.88, 5804.1, 5918.23, 5934.62, 5769.23, 38569.13, 39493.86, 39493.86, 37986.07, 9545.27, 9778.36, 9832.92, 9459.09, 1326.2, 1340.85, 38855.0, 39050.0, 39165.0, 38270.0, 40847.7, 41350.3, 41350.3, 40298.02, 1296.92, 983.98, 12073.46, 12184.6, 12184.6, 11950.85, 3472.44, 3352.29
2016-01-19, 1889.64, 401.99, 402.31, 407.95, 398.71, 5779.92, 5804.1, 5852.09, 5766.5, 37937.27, 38572.28, 38633.08, 37937.27, 9521.85, 9542.6, 9657.94, 9457.95, 1319.7, 1329.49, 38484.0, 39105.0, 39135.0, 38320.0, 40604.79, 40842.82, 40854.64, 40440.36, 1300.54, 984.6, 11942.17, 12025.6, 12047.93, 11913.36, 3395.35, 3329.2
