@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_Low numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Low numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Open numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Low numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Now numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_High numeric

@data
2011-01-17, 2099.85, 3.22, 1.3377, 1.3363, 361.32, 359.48, 361.55, 357.81, 5988.12, 6014.8, 6031.8, 5947.5, 12.3185, 12.281, 12.3655, 169.23, 168.26, 169.87, 4.48, 4.401, 4.367, 71184.3, 2.923, 2.923, 2.923, 7055.42, 7083.02, 7015.35, 1860.28, 1749.75, 3.609, 3.609, 3.609, 5654.55, 5752.1, 1282.9, 4.404, 4.379, 4.425, 4.379, 2817.05, 1485.74, 1498.61, 1480.16, 2732.48, 2755.3, 2729.62, 3.418, 3.418, 3.3310000000000004, 3.3310000000000004, 3.3310000000000004, 1156.21, 1153.41, 1149.6, 3.033, 3.033, 71488.0, 71775.0, 70905.0, 24.6509, 24.5223, 91.54, 37994.72, 38070.19, 10563.0, 10575.5, 10490.5, 4.71, 6556.09, 6561.3, 11658.41, 234.6, 238.0, 239.15, 231.55, 1174.47, 1163.05, 0.8432, 0.8436, 0.8385, 98.44, 99.2, 97.74, 1768.86, 1756.61, 1.2858, 1.2706, 808.3, 798.5, 664.63, 659.5, 1360.4, 1356.7, 10385.1, 10337.8, 10423.0, 1.5816, 648.75, 21460.09, 21333.0, 21505.0, 5.3420000000000005, 5.419, 5.43, 5.271, 0.7659999999999999, 0.7718, 0.772, 7049.25, 7011.31, 1.2009999999999998, 1.203, 1123.69, 1129.2, 1117.67, 1115.05, 1109.4, 1339.08, 1332.64, 13464.06, 13464.06, 13.4367, 13.5365, 6751.22, 6774.666666666668, 2.6208, 4.6610000000000005, 82.88, 82.77, 83.06, 28.309, 773.88, 5.492000000000001, 5.492000000000001, 5.492000000000001, 5.492000000000001, 2631.8
2011-01-18, 2096.48, 3.238, 1.3294, 1.3383, 361.08, 361.73, 362.4, 360.31, 5985.7, 6013.6, 6018.3, 5974.3, 12.3125, 12.306, 12.3445, 169.19, 169.12, 169.77, 4.4525000000000015, 4.4475, 4.377, 70939.58, 2.938, 2.938, 2.938, 7072.75, 7087.43, 7055.83, 1870.09, 1745.15, 3.616, 3.616, 3.616, 5654.75, 5648.8, 1288.06, 4.4110000000000005, 4.394, 4.4255, 4.369, 2780.94, 1491.38, 1493.64, 1478.65, 2738.640000000001, 2760.735, 2736.94, 3.43, 3.43, 3.315, 3.315, 3.315, 1155.84, 1157.85, 1150.99, 3.04, 3.04, 71144.0, 71355.0, 71000.0, 24.5604, 24.4447, 91.46, 38096.91, 37996.16, 10550.0, 10560.5, 10480.5, 4.69, 6578.17, 6588.14, 11699.62, 234.8, 234.8, 234.8, 234.8, 1176.18, 1163.55, 0.8364, 0.8432, 0.8343, 98.33, 98.75, 97.4, 1772.09, 1760.86, 1.2828, 1.2721, 808.3, 799.35, 660.98, 658.23, 1364.25, 1357.95, 10280.0, 10328.3, 10354.9, 1.5835, 649.63, 21344.14, 21498.0, 21530.0, 5.44, 5.362, 5.447, 5.3210000000000015, 0.772, 0.7689, 0.7748, 7068.84, 7008.06, 1.214, 1.2309999999999999, 1127.74, 1132.54, 1123.15, 1115.5, 1110.4, 1338.33, 1332.41, 13440.11, 13472.99, 13.4844, 13.5533, 6768.24, 6795.29, 2.6426, 4.746, 82.68, 82.9, 83.01, 28.318, 773.38, 5.523, 5.523, 5.523, 5.523, 2626.21
2011-01-19, 2115.69, 3.228, 1.3381, 1.3292, 363.73, 362.32, 363.89, 362.06, 6056.43, 6002.5, 6066.8, 6002.5, 12.293, 12.3, 12.372, 168.84, 169.1, 169.93, 4.425, 4.494, 4.387, 71093.97, 2.931, 2.931, 2.931, 7100.48, 7156.25, 7099.12, 1890.16, 1771.69, 3.648, 3.648, 3.648, 5724.05, 5682.55, 1293.22, 4.418, 4.409, 4.426, 4.359, 2715.41, 1481.72, 1498.57, 1477.03, 2744.8, 2766.17, 2744.26, 3.498, 3.498, 3.37, 3.37, 3.37, 1155.16, 1155.44, 1149.98, 3.1180000000000003, 3.1180000000000003, 71434.0, 71590.0, 71180.0, 24.492, 24.4217, 91.38, 38151.3, 38095.68, 10470.0, 10545.5, 10450.5, 4.67, 6634.93, 6656.28, 11740.83, 235.35, 235.35, 237.5, 234.35, 1180.59, 1172.48, 0.8389, 0.8365, 0.8328, 97.4, 98.37, 96.6, 1776.29, 1768.32, 1.2848, 1.2754, 808.3, 800.2, 663.41, 661.0, 1368.1, 1359.2, 10583.4, 10314.2, 10591.9, 1.5877, 659.5, 21590.86, 21463.0, 21623.0, 5.4879999999999995, 5.502999999999999, 5.527, 5.46, 0.7716, 0.772, 0.7742, 7073.29, 6993.56, 1.227, 1.2329999999999999, 1129.46, 1136.74, 1117.82, 1113.0, 1112.95, 1346.17, 1336.85, 13559.2, 13565.62, 13.473, 13.577, 6715.64, 6769.12, 2.643, 4.776, 82.62, 82.68, 82.82, 28.901, 793.38, 5.502999999999999, 5.502999999999999, 5.502999999999999, 5.502999999999999, 2657.85
2011-01-20, 2106.66, 3.219, 1.3469, 1.3389, 357.96, 364.4, 364.41, 357.66, 5976.7, 6076.2, 6077.3, 5972.3, 12.294, 12.264, 12.327, 169.03, 168.76, 169.39, 4.561, 4.41, 4.4060000000000015, 71189.81, 2.984, 2.984, 2.984, 7163.37, 7165.0, 7077.23, 1898.59, 1765.3, 3.633, 3.633, 3.633, 5691.05, 5737.35, 1294.52, 4.36, 4.449, 4.449, 4.34, 2759.6, 1487.18, 1505.31, 1481.99, 2762.81, 2764.35, 2717.79, 3.468, 3.468, 3.3369999999999997, 3.3369999999999997, 3.3369999999999997, 1165.15, 1152.73, 1148.71, 3.114, 3.114, 70450.0, 71685.0, 70350.0, 24.4606, 24.3879, 90.86, 37810.16, 38160.39, 10565.0, 10580.5, 10530.5, 4.69, 6559.66, 6659.87, 11746.36, 232.5, 236.0, 236.7, 231.1, 1182.56, 1153.6, 0.8420000000000001, 0.8385, 0.8374, 97.75, 98.6, 97.55, 1779.94, 1767.56, 1.2901, 1.2783, 808.3, 785.5, 663.4, 661.43, 1370.2, 1367.0, 10556.5, 10596.7, 10618.0, 1.5947, 641.25, 21712.14, 21640.0, 21858.0, 5.374, 5.544, 5.551, 5.354, 0.7648, 0.7716, 0.7788, 7138.76, 7025.91, 1.2590000000000001, 1.266, 1120.07, 1125.41, 1115.45, 1112.6, 1108.2, 1343.42, 1336.98, 13439.04, 13572.32, 13.5658, 13.5955, 6657.73, 6715.64, 2.641, 4.7780000000000005, 82.16, 82.62, 82.69, 28.791999999999998, 798.63, 5.608, 5.608, 5.608, 5.608, 2669.21
2011-01-21, 2069.92, 3.2230000000000003, 1.3478, 1.3476, 356.14, 357.23, 357.66, 354.68, 5867.91, 5961.3, 5966.0, 5863.8, 12.4115, 12.282, 12.4355, 170.75, 168.94, 171.07, 4.695, 4.575, 4.525, 70083.35, 2.9410000000000003, 2.9410000000000003, 2.9410000000000003, 7074.89, 7084.24, 7008.62, 1866.44, 1764.31, 3.6860000000000004, 3.6860000000000004, 3.6860000000000004, 5711.6, 5656.0, 1280.85, 4.263, 4.351, 4.354, 4.23, 2752.8, 1498.44, 1517.35, 1495.11, 2712.4, 2714.1, 2686.59, 3.5260000000000002, 3.5260000000000002, 3.451, 3.451, 3.451, 1162.82, 1164.5, 1159.96, 3.1510000000000002, 3.1510000000000002, 69970.0, 70480.0, 69650.0, 24.4633, 24.4549, 88.86, 37584.68, 37815.14, 10490.0, 10500.5, 10420.5, 4.72, 6513.5, 6543.81, 11700.68, 231.8, 232.05, 234.2, 226.5, 1157.32, 1136.42, 0.8469, 0.8421, 0.8408, 97.88, 98.14, 95.43, 1788.68, 1776.02, 1.2843, 1.2681, 787.3, 775.3, 665.29, 665.29, 1346.5, 1345.0, 10636.9, 10542.6, 10683.0, 1.584, 654.0, 21792.28, 21693.0, 21973.0, 5.329, 5.42, 5.438, 5.287999999999999, 0.755, 0.7648, 0.7659999999999999, 7204.23, 7058.26, 1.21, 1.263, 1116.68, 1129.24, 1116.12, 1124.5, 1112.6, 1337.56, 1331.97, 13331.32, 13429.5, 13.5466, 13.6892, 6679.416666666666, 6720.3933333333325, 2.655, 4.816, 82.95, 82.16, 83.13, 27.459, 802.38, 5.5520000000000005, 5.5520000000000005, 5.5520000000000005, 5.5520000000000005, 2644.63
2011-01-24, 2082.16, 3.285, 1.3618, 1.3475, 361.05, 358.6, 363.97, 357.64, 5896.25, 5879.8, 5939.5, 5871.5, 12.3425, 12.353, 12.4125, 169.89, 170.69, 170.81, 4.7360000000000015, 4.689, 4.644, 70026.52, 3.017, 3.017, 3.017, 7047.7, 7122.89, 7023.69, 1857.49, 1733.89, 3.696, 3.696, 3.696, 5696.5, 5692.05, 1283.63, 4.3, 4.2780000000000005, 4.316, 4.273, 2746.18, 1514.03, 1524.41, 1507.92, 2716.92, 2722.74, 2688.53, 3.498, 3.498, 3.408, 3.408, 3.408, 1166.81, 1161.76, 1156.81, 3.1830000000000003, 3.1830000000000003, 69463.0, 70455.0, 69440.0, 24.5033, 24.48, 89.11, 37321.11, 37584.68, 10465.0, 10465.0, 10255.5, 4.73, 6567.31, 6595.71, 11802.97, 240.4, 232.9, 241.8, 232.85, 1156.69, 1138.42, 0.8509, 0.8469, 0.8457, 96.34, 97.86, 96.26, 1790.33, 1778.77, 1.2742, 1.2654, 783.9, 773.1, 672.09, 665.6, 1341.0, 1338.6, 10829.1, 10663.4, 10937.6, 1.5867, 657.25, 22093.85, 21940.0, 22318.0, 5.1979999999999995, 5.42, 5.438, 5.186, 0.7574, 0.755, 0.7594, 7275.79, 7193.1, 1.2109999999999999, 1.237, 1127.04, 1131.76, 1121.5, 1118.5, 1117.4, 1339.155, 1329.115, 13258.57, 13408.01, 13.5445, 13.5883, 6701.1033333333335, 6725.1466666666665, 2.6215, 4.69, 82.57, 82.95, 83.09, 27.416, 824.75, 5.632999999999999, 5.632999999999999, 5.632999999999999, 5.632999999999999, 2675.85
2011-01-25, 2086.67, 3.304, 1.3643, 1.3638, 360.99, 360.97, 361.75, 358.12, 5943.85, 5901.6, 5960.5, 5886.5, 12.3415, 12.33, 12.3985, 169.95, 169.81, 170.67, 4.58, 4.802, 4.5569999999999995, 69512.61, 3.049, 3.049, 3.049, 7080.78, 7089.62, 7000.41, 1848.87, 1747.39, 3.668, 3.668, 3.668, 5743.25, 5717.1, 1283.29, 4.341, 4.325, 4.343999999999999, 4.322, 2736.11, 1524.62, 1534.6, 1518.06, 2693.03, 2719.73, 2687.97, 3.472, 3.472, 3.406, 3.406, 3.406, 1178.49, 1165.92, 1159.63, 3.147, 3.147, 69842.0, 69950.0, 69140.0, 24.4961, 24.4939, 87.87, 37667.9, 37322.32, 10320.0, 10345.5, 10275.5, 4.73, 6603.8, 6612.51, 11826.58, 237.3, 239.6, 241.0, 236.4, 1158.59, 1138.41, 0.8528, 0.8524, 0.8489, 97.59, 98.17, 96.23, 1788.7, 1784.63, 1.2835, 1.2652, 782.6, 773.0, 666.71, 666.37, 1344.5, 1341.8, 10815.4, 10852.2, 10925.5, 1.5923, 655.25, 22156.85, 22233.0, 22243.0, 5.13, 5.225, 5.263999999999999, 5.113, 0.7642, 0.7588, 0.7657, 7320.22, 7248.15, 1.247, 1.247, 1124.52, 1130.59, 1122.57, 1118.5, 1118.3, 1340.75, 1326.26, 13347.58, 13369.33, 13.5575, 13.6072, 6722.79, 6729.9, 2.656, 4.671, 82.54, 82.6, 82.92, 27.318, 835.88, 5.6129999999999995, 5.6129999999999995, 5.6129999999999995, 5.6129999999999995, 2664.88
2011-01-26, 2110.46, 3.255, 1.369, 1.3638, 358.76, 362.05, 362.53, 358.3, 5917.71, 5962.4, 5964.4, 5903.3, 12.405, 12.329, 12.434, 170.44, 169.87, 170.44, 4.473, 4.581, 4.401, 69534.38, 3.043, 3.043, 3.043, 7096.84, 7102.08, 7043.64, 1851.69, 1720.7, 3.6239999999999997, 3.6239999999999997, 3.6239999999999997, 5687.4, 5763.3, 1288.17, 4.218999999999999, 4.305, 4.305, 4.213, 2701.04, 1524.28, 1536.22, 1519.3, 2704.25, 2719.34, 2697.51, 3.48, 3.48, 3.33, 3.33, 3.33, 1190.65, 1177.59, 1173.44, 3.1460000000000004, 3.1460000000000004, 69419.0, 70040.0, 69010.0, 24.5822, 24.4392, 86.19, 37470.76, 37673.78, 10370.0, 10475.5, 10350.5, 4.75, 6580.33, 6623.36, 11840.05, 231.25, 237.3, 238.3, 230.3, 1156.49, 1148.66, 0.8646, 0.8528, 0.8522, 96.39, 96.68, 94.75, 1774.6, 1764.08, 1.2789, 1.2668, 780.6, 771.0, 668.66, 667.89, 1332.3, 1323.6, 10664.4, 10840.8, 10855.4, 1.5751, 644.0, 21940.13, 22248.0, 22258.0, 5.191, 5.204, 5.2120000000000015, 5.131, 0.7674, 0.7642, 0.7692, 7284.59, 7187.21, 1.248, 1.256, 1124.75, 1130.18, 1118.66, 1121.0, 1118.05, 1334.06, 1321.66, 13259.63, 13347.04, 13.6408, 13.7041, 6723.83, 6747.53, 2.6171, 4.74, 82.26, 82.54, 82.66, 26.811, 838.88, 5.5429999999999975, 5.5429999999999975, 5.5429999999999975, 5.5429999999999975, 2673.82
2011-01-27, 2115.01, 3.272, 1.3698, 1.3686, 362.05, 360.92, 363.43, 360.1, 5977.63, 5946.8, 6002.5, 5944.8, 12.3605, 12.374, 12.4045, 169.63, 169.99, 170.32, 4.4910000000000005, 4.467, 4.381, 69556.15, 3.014, 3.014, 3.014, 7092.89, 7160.86, 7087.25, 1857.01, 1716.24, 3.699, 3.699, 3.699, 5645.85, 5744.3, 1291.97, 4.261, 4.224, 4.258, 4.224, 2710.74, 1531.13, 1534.38, 1521.42, 2724.52, 2746.03, 2717.63, 3.523, 3.523, 3.4210000000000003, 3.4210000000000003, 3.4210000000000003, 1184.11, 1186.89, 1177.4, 3.1860000000000004, 3.1860000000000004, 68996.0, 70130.0, 68880.0, 24.4751, 24.4571, 87.33, 37585.4, 37485.57, 10410.0, 10440.5, 10395.0, 4.74, 6592.99, 6615.93, 11903.28, 237.5, 231.8, 240.35, 231.8, 1176.29, 1156.31, 0.8611, 0.8651, 0.8593, 95.39, 98.34, 95.29, 1776.18, 1761.31, 1.2803, 1.2705, 795.2, 779.0, 669.34, 666.67, 1333.0, 1339.8, 10670.7, 10715.0, 10812.3, 1.577, 657.75, 22007.0, 22068.0, 22173.0, 5.422999999999999, 5.353, 5.422999999999999, 5.3370000000000015, 0.7734, 0.7674, 0.7735, 7264.86, 7194.72, 1.237, 1.247, 1122.25, 1125.19, 1117.91, 1116.5, 1116.5, 1332.73, 1325.21, 13465.75, 13477.93, 13.5744, 13.663, 6697.8, 6724.38, 2.6085, 4.794, 82.17, 82.26, 82.61, 27.131999999999998, 856.88, 5.525499999999999, 5.525499999999999, 5.525499999999999, 5.525499999999999, 2692.73
2011-01-28, 2107.87, 3.2710000000000004, 1.3727, 1.371, 364.33, 361.96, 365.08, 361.55, 5965.08, 5969.8, 5997.8, 5947.8, 12.3455, 12.337, 12.3785, 169.31, 169.4, 169.9, 4.316, 4.471, 4.29, 69107.89, 3.031, 3.031, 3.031, 7120.64, 7180.15, 7114.35, 1886.76, 1746.55, 3.695, 3.695, 3.695, 5604.3, 5725.3, 1297.51, 4.331, 4.34, 4.34, 4.34, 2753.0, 1528.55, 1533.37, 1519.5, 2745.16, 2763.64, 2740.3, 3.571, 3.571, 3.389, 3.389, 3.389, 1178.07, 1182.4, 1173.87, 3.207, 3.207, 68265.0, 69405.0, 68110.0, 24.4571, 24.3468, 85.64, 37447.7, 37585.4, 10455.0, 10485.5, 10415.5, 4.74, 6562.36, 6585.78, 11907.71, 236.95, 238.2, 241.5, 234.7, 1173.28, 1165.21, 0.8619, 0.8606, 0.8577, 98.15, 98.95, 97.15, 1775.1, 1768.78, 1.2791, 1.2642, 798.0, 789.0, 668.83, 662.88, 1318.4, 1318.4, 10828.7, 10644.2, 10899.3, 1.588, 650.75, 22311.52, 21902.0, 22405.0, 5.4879999999999995, 5.482, 5.505, 5.422999999999999, 0.772, 0.7734, 0.7747, 7287.8, 7199.25, 1.235, 1.256, 1121.62, 1123.99, 1113.19, 1114.45, 1110.85, 1341.52, 1331.27, 13410.2, 13497.2, 13.4474, 13.6085, 6584.543333333332, 6638.663333333333, 2.6781, 4.802, 82.89, 82.17, 83.2, 27.045, 847.13, 5.507999999999999, 5.507999999999999, 5.507999999999999, 5.507999999999999, 2688.75
2011-01-31, 2069.73, 3.233, 1.3613, 1.3733, 361.16, 363.81, 364.69, 361.16, 5881.37, 5950.5, 5950.9, 5875.5, 12.361, 12.316, 12.361, 169.54, 169.29, 169.54, 4.323, 4.322, 4.252, 68181.74, 3.0180000000000002, 3.0180000000000002, 3.0180000000000002, 7155.47, 7177.23, 7102.8, 1883.81, 1751.47, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 5512.15, 5614.0, 1299.63, 4.365, 4.306, 4.397, 4.306, 2759.44, 1530.05, 1531.67, 1514.98, 2755.28, 2755.28, 2679.57, 3.55, 3.55, 3.3289999999999997, 3.3289999999999997, 3.3289999999999997, 1184.35, 1178.28, 1172.51, 3.17, 3.17, 66898.0, 68515.0, 66100.0, 24.4471, 24.2698, 89.34, 36839.72, 37445.71, 10465.0, 10475.5, 10315.5, 4.7, 6528.13, 6593.23, 11775.64, 245.0, 236.35, 246.35, 235.85, 1168.13, 1151.8, 0.8583, 0.8615, 0.8568, 97.44, 99.74, 97.14, 1770.17, 1762.11, 1.2782, 1.2646, 796.0, 774.6, 663.45, 660.9, 1340.7, 1307.7, 10747.0, 10822.0, 10961.1, 1.5825, 644.0, 22025.11, 22270.0, 22462.0, 5.474, 5.532, 5.5329999999999995, 5.4570000000000025, 0.7736, 0.772, 0.7793, 7233.7, 7180.87, 1.218, 1.2429999999999999, 1121.14, 1122.39, 1113.26, 1115.95, 1110.25, 1318.13, 1304.9299999999996, 13437.58, 13497.55, 13.5909, 13.6141, 6471.286666666668, 6552.946666666668, 2.6589, 4.7810000000000015, 82.14, 82.89, 82.91, 27.934, 824.63, 5.483, 5.483, 5.483, 5.483, 2678.93
2011-02-01, 2072.03, 3.2430000000000003, 1.3686, 1.3599, 360.75, 360.01, 361.89, 357.27, 5862.94, 5855.0, 5881.5, 5814.3, 12.377, 12.35, 12.459, 169.55, 169.48, 170.93, 4.42, 4.323, 4.29, 67165.91, 2.9739999999999998, 2.9739999999999998, 2.9739999999999998, 7094.56, 7107.37, 7033.09, 1853.62, 1734.93, 3.659, 3.659, 3.659, 5505.9, 5452.55, 1276.5, 4.4510000000000005, 4.34, 4.45, 4.34, 2790.92, 1516.99, 1539.61, 1513.65, 2693.3, 2706.3, 2676.87, 3.534, 3.534, 3.3739999999999997, 3.3739999999999997, 3.3739999999999997, 1186.37, 1185.04, 1181.9, 3.1630000000000003, 3.1630000000000003, 66689.0, 67445.0, 66495.0, 24.2838, 24.2838, 92.19, 36982.24, 36843.09, 10210.0, 10260.5, 10175.5, 4.7, 6479.15, 6514.17, 11738.3, 244.8, 245.5, 250.75, 243.25, 1150.29, 1139.65, 0.8547, 0.8573, 0.8527, 99.61, 101.73, 98.5, 1793.76, 1764.99, 1.2799, 1.2681, 786.6, 774.0, 662.35, 662.35, 1333.8, 1323.3, 10806.0, 10738.2, 10918.6, 1.5822, 659.5, 22050.45, 21872.0, 22214.0, 5.377999999999999, 5.471, 5.648, 5.375, 0.7729, 0.7694, 0.7743, 7229.78, 7173.54, 1.215, 1.218, 1113.82, 1125.3, 1112.15, 1119.88, 1116.22, 1294.74, 1278.59, 13551.99, 13588.47, 13.6437, 13.7002, 6358.03, 6467.23, 2.6972, 4.728, 82.1, 82.1, 82.26, 28.174, 838.63, 5.4879999999999995, 5.4879999999999995, 5.4879999999999995, 5.4879999999999995, 2649.94
2011-02-07, 2081.74, 3.2739999999999996, 1.3834, 1.3685, 367.11, 363.03, 367.46, 361.92, 5957.82, 5901.2, 5964.5, 5872.0, 12.326, 12.361, 12.371, 168.88, 169.57, 169.69, 4.3469999999999995, 4.417, 4.3210000000000015, 67921.76, 2.9989999999999997, 2.9989999999999997, 2.9989999999999997, 7133.34, 7190.75, 7105.31, 1869.86, 1723.45, 3.7060000000000004, 3.7060000000000004, 3.7060000000000004, 5417.2, 5537.3, 1289.14, 4.54, 4.4910000000000005, 4.545, 4.48, 2805.05, 1531.81, 1542.38, 1528.42, 2717.61, 2755.97, 2716.64, 3.5860000000000003, 3.5860000000000003, 3.435, 3.435, 3.435, 1190.63, 1184.77, 1176.92, 3.2310000000000003, 3.2310000000000003, 68047.0, 68180.0, 67050.0, 24.3792, 24.2776, 90.77, 37618.1, 36983.57, 10270.0, 10295.5, 10240.5, 4.74, 6555.26, 6571.59, 11892.5, 249.4, 245.55, 249.75, 245.35, 1156.2, 1141.77, 0.8569, 0.8544, 0.8506, 101.01, 102.08, 100.19, 1798.36, 1788.62, 1.2906, 1.2732, 801.9, 785.6, 671.42, 667.47, 1339.6, 1325.3, 10967.9, 10886.2, 10987.1, 1.601, 666.0, 22525.59, 22119.0, 22525.59, 5.22, 5.443, 5.461, 5.218999999999999, 0.7821, 0.7729, 0.7824, 7209.28, 7174.24, 1.235, 1.244, 1117.57, 1125.32, 1114.05, 1113.95, 1113.95, 1295.36, 1282.65, 13712.62, 13714.49, 13.6975, 13.7008, 6373.17, 6403.31, 2.7337, 4.638, 81.42, 82.1, 82.15, 28.524, 835.38, 5.5120000000000005, 5.5120000000000005, 5.5120000000000005, 5.5120000000000005, 2688.4
2011-02-08, 2069.7, 3.43, 1.3588, 1.3563, 369.85, 366.39, 370.33, 366.08, 6044.16, 6011.1, 6054.8, 5996.3, 12.3225, 12.38, 12.4035, 168.16, 169.73, 170.02, 4.104, 4.26, 4.101, 65892.76, 3.22, 3.22, 3.22, 7222.05, 7287.66, 7214.05, 1913.83, 1766.53, 3.835, 3.835, 3.835, 5396.0, 5430.15, 1311.85, 4.567, 4.619, 4.619, 4.541, 2804.77, 1510.15, 1514.31, 1491.15, 2773.26, 2796.5, 2772.81, 3.62, 3.62, 3.64, 3.64, 3.64, 1155.01, 1162.06, 1149.87, 3.2569999999999997, 3.2569999999999997, 65433.0, 65895.0, 64970.0, 24.4264, 24.2317, 87.48, 37591.875, 37220.495, 10650.0, 10655.0, 10565.5, 4.75, 6611.14, 6653.46, 12003.34, 249.75, 250.05, 252.0, 249.15, 1148.66, 1136.7, 0.8434, 0.8422, 0.8384, 99.83, 100.9, 98.77, 1777.58, 1773.12, 1.2966, 1.2871, 813.6, 800.3, 665.23, 655.72, 1347.6, 1343.8, 10922.6, 10854.3, 10985.0, 1.609, 674.75, 22793.01, 22752.0, 22962.0, 5.246, 5.171, 5.255, 5.16, 0.7724, 0.7699, 0.7732, 7411.69, 7346.81, 1.2919999999999998, 1.305, 1125.64, 1130.24, 1111.45, 1103.5, 1103.5, 1327.14, 1316.04, 13811.93, 13872.13, 13.4026, 13.5747, 6616.41, 6623.2, 2.7189, 4.721, 82.3, 82.24, 82.47, 29.34800000000001, 858.88, 5.705, 5.705, 5.705, 5.705, 2728.63
