@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute GAS_Low numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_Open numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric

@data
2013-6-24, -23.82, 0.119, 0.075, 0.095, 0.055, -0.0064, -43.34, -104.65, -28.81, 0.106, 0.218, 0.172, 1.56, 2.17, 3.17, -0.08199999999999999, -0.071, 988.0, 0.059, 0.301, -33.85, -10.07, 1.88, -2.59, 0.13, 0.102, 0.063, 11.75, -114.25, -36.0, -25.43, -6.62, -0.075, -39.94, 2.69, 12.16, 12.75, -7.39, -35.64, -29.07, 2.04, 0.04, 0.055, 0.121, 18.12, 0.0117, -1303.0, 710.0, 1035.0, 0.2748, 0.0234, 0.1992, 519.23, -1517.02, -875.97, -124.57, 215.55, -313.98, -263.74, 0.11, 41.08, -344.89, -246.95, -2.9, -13.23, -17.16, 12.16, 3.81, -0.0013, -0.0012, -1.24, -1.71, 25.26, -0.0077, -0.0015, 0.001, 3.16, -26.02, -6.06, -0.56, 4.12, 5.7, -67.7, -48.1, -6.5, -86.8, 0.0026, -0.0046, -11.5, -6.75, -294.41, -144.89, 0.194, 0.018000000000000002, 0.095, -0.0012, 0.039, 0.029, 0.04, 4.27, 0.61, 10.52, 24.72, 21.32, -6.435, -2.625, 27.09, -81.03, -200.75, 0.0333, 0.1004, 11.73666667, 8.386666667, -1.69, -19.55, -0.0895, -0.0679, 0.024, 0.021, 0.136, 0.13, 1.0, 0.084, -27.39, -18.97
2013-6-25, -18.38, 0.043, 0.16699999999999998, 0.103, 0.129, -0.0039, -87.07, -108.06, -92.73, 0.0485, 0.015, 0.039, 0.51, 0.06, 0.3, -0.081, -0.039, -1511.88, 0.214, 0.202, -12.49, -6.24, -8.63, -5.66, 0.139, 0.173, 0.13699999999999998, -77.4, -1.85, 0.15, -10.42, -17.37, -0.027000000000000003, -84.48, 6.56, 1.04, -0.81, -36.49, -32.64, -31.91, 0.97, 0.124, 0.193, 0.002, -0.64, 0.0059, -1092.0, -1810.0, -1535.0, -0.0858, 0.037000000000000005, 0.0827, -519.1, 519.58, -121.47, -221.92, -167.35, 629.67, 323.56, 0.08, -139.84, 35.17, -62.77, -0.35, -13.23, -17.16, 8.47, 10.62, -0.0011, -0.0022, 0.25, -0.37, 2.01, 0.0051, 0.0051, 0.0017, -12.63, -3.53, -8.66, 7.43, 5.44, -14.8, 16.9, -2.7, 6.8, -191.7, -0.0107, -0.0023, -8.5, -13.0, -142.44, -45.5, 0.103, 0.182, 0.122, -0.0016, 0.004, 0.003, 0.016, -8.78, 0.6, 5.39, 1.5, 2.71, -6.435, -2.625, -158.8, -110.06, -72.89, 0.0759, -0.0357, 11.73666667, 8.386666667, -36.41, 12.34, -0.0325, -0.0266, 0.219, 0.234, -0.465, -0.12, -11.0, 0.27, -58.43, -62.12
2013-6-26, 2.82, 0.047, -0.043, -0.018000000000000002, -0.018000000000000002, 0.0004, 72.81, -21.5, 5.66, -0.0725, 0.049, -0.008, -1.36, -0.03, -0.47, -0.052000000000000005, -0.08, 560.81, -0.077, -0.053, 8.6, 5.92, 7.33, 2.97, -0.032, -0.025, 0.012, 18.85, -31.1, -11.25, 5.02, 16.76, 0.006999999999999999, -108.75, -15.15, 7.31, -6.17, 27.13, 13.65, 32.74, -0.18, 0.039, -0.044, 0.068, 8.83, 0.005, 998.0, 350.0, 850.0, -0.0918, -0.0544, -0.0764, 384.41, -520.48, 33.92, 451.34, -93.44, -335.92, -268.01, 0.03, 100.75, -126.1, 16.24, 1.35, 17.12, 3.87, -6.37, 9.27, -0.0017, -0.0011, 0.1, 1.03, -0.42, 0.0036, -0.0019, -0.0015, 10.21, -5.94, 8.2, 6.65, 5.16, -2.0, -16.0, -11.3, -2.5, 72.9, 0.0031, 0.0051, 3.5, -6.0, -55.81, -56.08, 0.016, 0.052000000000000005, 0.061, 0.0013, -0.016, -0.003, -0.005, -0.6, -7.09, -8.38, 5.42, -1.43, -3.15, -5.31, 168.56, -15.28, 13.07, -0.0949, 0.0376, -60.81, -34.22, 20.54, -16.14, 0.0133, 0.0112, 0.073, 0.064, 0.033, -0.005, -0.25, -0.165, 24.59, -16.94
2013-6-27, 51.25, -0.04, 0.035, -0.018000000000000002, 0.036000000000000004, -0.008, 63.57, 63.31, 60.11, 0.0175, -0.073, -0.029, 0.33, -1.08, -0.46, -0.084, -0.01, 936.54, 0.03, 0.03, 8.49, 9.96, 22.8, 9.56, -0.079, -0.044, -0.024, -20.4, 21.0, 14.75, 13.04, 15.18, 0.013, 73.17, -5.06, -14.83, -5.43, 28.33, 25.39, 37.79, -0.38, 0.034, -0.016, -0.071, -15.85, 0.0016, 200.0, 770.0, 845.0, -0.2969, -0.108, -0.2941, 903.5, 402.14, 930.98, 427.76, -135.33, 71.13, 68.29, -0.09, 149.83, 100.3, 126.95, -0.1, 15.52, 14.61, 4.04, -6.28, 0.0013, -0.0004, 0.4, -0.45, -7.3, -0.005, 0.0048, 0.0024, 2.57, 9.82, 9.82, -0.59, 1.51, -45.2, -7.4, -12.1, -44.4, 7.4, -0.001, -0.0099, 7.75, 4.5, 306.31, 96.65, 0.08, -0.042, -0.104, 0.0019, -0.003, -0.01, 0.002, -3.2, -0.28, 2.37, -8.36, -2.8, -2.08, -4.75, -53.52, 96.76, -2.3, 0.0315, -0.049, 16.67, 8.19, 39.75, 27.36, -0.0008, -0.0147, -0.17, -0.021, -0.939, -0.95, -8.75, 0.076, 55.02, 49.8
2013-6-28, 28.62, -0.081, -0.012, -0.023, -0.047, 0.0017, 77.92, 93.88, 76.24, -0.0785, 0.017, -0.026, -1.34, -0.29, -0.4, 0.08900000000000001, -0.079, 231.59, -0.036000000000000004, -0.036000000000000004, 2.29, 11.07, -7.16, 7.56, -0.031, -0.07400000000000001, -0.039, 93.65, 20.0, 14.17, 13.24, 14.17, 0.013, 19.55, -7.3, -5.51, -8.57, 25.64, 29.09, 29.93, -0.21, -0.08199999999999999, -0.079, -0.067, -3.91, -0.0045, 463.0, 250.0, 280.0, 0.0355, -0.297, -0.0864, 845.48, 889.11, 786.33, 895.21, 379.54, -184.03, 46.99, -0.1, 114.35, 151.29, 136.03, -1.3, 16.22, 15.52, -7.52, 4.11, 0.0048, 0.0023, 1.16, 1.41, -22.91, 0.0073, -0.0038, 0.0004, 16.09, 2.84, 2.84, 7.46, 2.65, 130.6, 86.3, 86.3, 131.4, 121.2, -0.0111, -0.0095, 2.75, 5.5, 67.59, 174.01, -0.337, -0.289, -0.118, 0.0052, -0.024, -0.013, -0.031, -2.19, -0.19, -7.86, 1.77, -2.06, -4.0, -4.64, 53.88, 13.41, 48.21, -0.1533, -0.0694, -6.93, 11.05333333, 22.07, 49.93, 0.0056, 0.0402, -0.138, -0.239, -0.054000000000000006, -0.31, -3.25, -0.12, 13.16, 19.19
2013-7-1, -7.59, 0.027000000000000003, -0.086, -0.012, -0.021, -0.0009, -27.93, -2.96, 42.27, -0.058, -0.073, -0.063, -0.59, -1.17, -1.04, -0.147, -0.03, -75.94, -0.046, -0.064, 8.52, 3.03, 17.23, 6.08, 0.018000000000000002, 0.036000000000000004, -0.019, 159.85, 101.55, 4.68, -4.13, -5.38, -0.002, -16.72, -10.62, -6.65, -9.14, 1.39, 9.41, -12.66, -0.85, -0.07200000000000001, 0.012, 0.013, -9.81, 0.0009, -495.0, -360.0, -340.0, 0.1157, 0.1816, 0.0577, 972.55, 842.66, 834.95, 805.58, 463.77, 415.2, 481.2, -0.03, -114.89, 95.3, -40.38, 3.5, -10.0, 3.02, -20.63, -7.12, 0.0008, 0.005, -0.66, 0.21, -13.71, -0.0075, -0.0073, -0.0173, -2.44, 14.09, 11.07, -6.13, -11.2, 14.7, 14.7, 14.7, 14.7, 14.5, -0.0053, -0.0037, 12.0, 4.0, -191.19, 77.54, -0.079, 0.05, -0.058, -0.0061, -0.001, -0.016, -0.004, -6.9, -10.98, -5.74, -6.81, -6.19, 2.735, -0.365, 123.33, -7.99, 127.4, -0.1497, -0.1657, -6.93, 11.05333333, 5.45, 14.19, 0.0244, 0.0007, -0.029, -0.039, 0.918, -0.15, -16.75, -0.025, -19.77, -2.49
2013-7-2, -0.71, -0.017, 0.0055, -0.0265, -0.013, 0.0009, 92.31, 48.18, 7.72, -0.0715, -0.063, -0.113, -0.95, -0.23, -1.09, -0.049, 0.005, -382.99, 0.012, 0.009000000000000001, 0.34, 9.72, 5.71, 8.84, -0.013, 0.008, 0.042, 56.65, 84.6, -1.34, 10.67, 8.72, -0.017, 31.92, -2.69, -11.55, -9.71, 31.24, 32.23, 47.56, -1.25, 0.051, -0.017, -0.01, -8.52, 0.0037, -51.0, -200.0, -440.0, -0.0664, -0.0565, 0.0469, 553.5, 973.07, 561.22, 786.89, 175.18, 362.8, 208.0, 0.04, 65.36, -104.98, 48.65, -1.7, 14.63, -0.38, 4.87, -22.23, 0.0033, 0.0004, 0.84, -0.24, -11.47, -0.0167, -0.0078, -0.0004, 12.36, -0.28, 2.74, -10.75, -4.08, 32.9, 32.9, 32.9, 32.9, 21.1, -0.0059, 0.0017, -23.75, 10.5, 220.29, 26.4, 0.07400000000000001, -0.098, -0.055, -0.0004, 0.041, 0.038, 0.025, -8.4, -5.9, -6.78, -6.74, -10.6, 2.735, -0.365, 24.635, 91.075, 18.165, -0.1293, -0.1193, -6.93, 11.05333333, 6.04, -0.035, -0.0245, -0.0061, -0.08800000000000001, -0.058, 0.109, 1.18, -3.25, 0.035, 6.0, -0.54
2013-7-3, -30.36, -0.017, 0.0055, -0.0265, -0.013, -0.0037, -3.84, -2.89, 51.06, -0.0125, -0.069, -0.012, -0.12, -1.3, -0.35, 0.043, 0.036000000000000004, -1857.31, 0.012, 0.009000000000000001, 1.21, -0.51, 1.75, 8.88, -0.044, -0.057, -0.041, -41.3, 51.4, 4.51, -2.35, -3.01, 0.123, 20.86, -10.51, -1.59, -2.43, -1.09, -1.14, -15.08, -0.25, -0.034, -0.045, -0.006, -6.12, -0.002, -2195.0, -350.0, -1935.0, -0.0649, -0.0683, -0.0378, -344.32, 552.46, 34.32, 216.1, 246.24, 222.43, 335.84, 0.01, -42.55, 61.44, -34.06, 0.65, -4.25, 1.36, -10.96, 6.53, -0.0021, 0.001, 1.0, 1.28, -2.06, 0.0096, 0.0008, 0.0035, -0.37, 12.34, 5.51, -2.13, -3.62, -13.9, -13.9, -13.9, -13.9, 110.1, 0.0017, -0.0045, 17.25, -26.0, -93.86, -23.11, -0.133, -0.118, -0.036000000000000004, 0.003, 0.009000000000000001, 0.002, 0.025, -6.4, -2.84, -0.62, -6.28, -1.8, 3.86, 3.77, 24.635, 91.075, 18.165, -0.1154, -0.0961, 70.86, 69.78, 6.04, -0.035, 0.0182, 0.0069, -0.055, -0.108, -0.262, -0.07, -0.5, -0.032, -12.14, -11.64
2013-7-4, 14.48, 0.015, -0.022, -0.005, 0.002, -0.0041, -74.07, -10.19, -81.29, 0.0565, -0.01, 0.051, 1.12, 1.5, 0.87, 0.068, 0.006, -266.64, 0.06, 0.084, -4.35, -13.26, -4.57, -4.51, 0.024, -0.035, -0.076, -86.65, -73.55, -2.81, -5.29, -2.2, -0.009000000000000001, -12.91, 11.9, -10.56, 0.8, 10.27, 2.13, 2.65, 0.73, -0.045, -0.014, 0.032, -6.46, 0.0046, -229.0, -1580.0, -470.0, -0.1061, 0.0189, -0.094, -3.63, -342.39, -262.4, -94.21, -43.18, 180.84, 85.54, -0.02, 56.14, -49.31, -23.32, 2.75, -6.83, -12.61, -0.88, -11.12, -0.005, -0.0073, 1.76, 1.27, 1.03, -0.0043, -0.0016, -0.0077, 1.66, -0.3, 1.74, -6.21, -0.83, 10.0, 10.0, 10.0, 10.0, -242.8, -0.0063, -0.0007, 5.5, 21.5, -82.9, -147.75, 0.147, 0.184, 0.132, -0.0023, -0.009000000000000001, 0.004, -0.003, 5.48, 2.1, 6.4, -0.62, 5.45, -9.56, -3.24, -32.7, -2.59, -38.29, 0.1447, -0.0123, 53.4, -1.78, -20.41, -9.91, 0.029, 0.059, 0.119, 0.165, 0.391, 0.07, 5.75, -0.008, -7.12, -27.28
2013-7-5, -5.83, -0.003, 0.022, 0.005, 0.023, -0.004, 191.8, 127.47, 44.66, -0.0155, 0.057, 0.018000000000000002, -0.11, -0.27, 0.69, 0.039, 0.043, 494.24, 0.145, 0.078, 4.72, 10.81, 15.86, 7.41, -0.02, 0.018000000000000002, 0.029, 66.05, -17.2, 3.585, 6.55, 5.07, 0.0145, 8.58, -13.03, 11.61, -3.96, 17.855, 12.02, 11.95, 0.43, 0.029, 0.017, 0.0, 11.55, -0.0036, 848.0, 320.0, 1060.0, 0.0216, -0.1319, -0.051, 371.55, -5.04, 312.08, 306.4, -36.63, -179.72, -21.78, 0.08, 73.645, 35.865, 55.805, -2.87, 20.67, 23.57, 5.26, -1.11, 0.0054, 0.0028, -0.22, 0.73, -3.04, -0.0068, 0.0004, 0.0032, 0.0, 0.81, 3.205, -0.01, -0.91, -156.85, -149.35, -147.75, -159.45, 168.0, 0.0128, -0.0074, -145.12, -140.87, 525.34, 4.56, 0.003, 0.03, -0.123, 0.005, -0.016, -0.022, -0.026, 0.73, 4.04, -1.56, 6.4, 3.15, 5.65, 1.43, 20.98, -0.54, 38.14, -0.0304, 0.1244, -34.52, 34.86, -12.69, -4.49, 0.0473, -0.0088, -0.095, -0.019, -0.16899999999999998, 0.018000000000000002, 7.87, 0.034, 55.25, 57.18
2013-7-8, -16.46, 0.136, 0.023, 0.14300000000000002, 0.024, -0.0076, -46.15, 67.18, 134.51, 0.022, -0.016, -0.006, 0.21, 0.25, -0.08, -0.006999999999999999, -0.039, -939.18, 0.026, 0.068, 8.14, 2.75, -6.49, 8.48, 0.108, 0.087, 0.057, 30.95, 95.2, 3.585, 6.55, 5.07, 0.0145, 28.27, -6.12, -12.74, -5.56, 17.855, 12.02, 11.95, -0.11, -0.033, -0.017, 0.233, -13.97, 0.0006, -657.0, -200.0, -1470.0, -0.0071, -0.0052, -0.0164, -577.31, 372.24, 15.96, -722.28, 291.04, 180.58, 187.2, 0.0, 73.645, 35.865, 55.805, -0.33, -7.7, 8.03, -6.8, 5.53, 0.005, 0.0052, 2.18, 0.47, -19.77, 0.0077, 0.0029, 0.0036, 0.0, 0.81, 3.205, 3.96, 1.59, 127.15, 119.65, 118.05, 129.75, 66.2, -0.0209, -0.0198, 151.62, 144.87, -274.46, 0.21, -0.139, -0.16, 0.004, -0.0072, -0.006, -0.015, -0.004, -0.55, -2.82, 2.51, -1.31, -0.55, 6.31, 5.1, -31.75, -14.76, -46.31, -0.1052, -0.0965, 65.475, 26.955, 10.45, -6.47, -0.0022, 0.0409, 0.01, -0.121, -0.794, -0.698, -6.62, 0.042, -28.7, 12.4
2013-7-9, 13.5, -0.08199999999999999, 0.094, -0.015, 0.052000000000000005, 0.0002, 74.55, -22.5, 11.14, 0.0465, 0.023, 0.052000000000000005, 0.95, 1.24, 0.56, -0.064, 0.035, 731.86, 0.204, 0.025, -10.44, -0.99, 6.16, -1.61, -0.006999999999999999, -0.009000000000000001, 0.086, -56.35, -56.8, 15.55, 12.61, 19.49, -0.087, -49.25, 12.16, -7.13, 0.35, 5.45, 16.05, 33.61, 0.59, 0.006999999999999999, -0.022, -0.098, -6.92, 0.0053, -65.0, -125.0, 785.0, -0.0458, 0.0932, -0.0145, -551.45, -567.47, -513.36, -35.45, -200.63, 340.22, -40.16, 0.15, 88.85, 141.76, 125.21, -0.3, 15.12, 0.63, 13.12, -9.01, -0.001, 0.0033, -0.29, 1.41, 0.68, -0.0052, -0.0016, 0.0, 18.12, 14.25, 14.25, -0.15, 3.84, 20.1, 20.1, 20.1, 20.1, 48.2, -0.0172, 0.0001, 7.0, 6.0, 265.93, -148.27, 0.015, 0.038, 0.01, 0.0001, 0.021, 0.026, 0.015, 3.23, 1.83, 6.04, 2.01, 4.5, 6.31, 5.1, 73.96, 27.98, 48.94, 0.0861, -0.0333, 65.475, 26.955, -36.69, -18.76, 0.048, 0.0001, -0.057, -0.035, 0.299, 0.08, -0.38, 0.08800000000000001, 42.76, 3.99
2013-7-10, -6.19, 0.004, -0.049, -0.069, 0.001, -0.0054, 63.01, 54.77, 74.55, -0.066, 0.046, -0.042, -0.9, -0.68, -0.29, 0.106, 0.014, 151.585, -0.018000000000000002, 0.154, 11.89, 11.78, -3.15, 3.92, -0.038, 0.011, -0.023, 47.45, 1.45, 8.69, 9.5, 8.69, 0.016, -6.75, -18.25, 13.23, -6.51, 19.43, 13.3, 9.4, -0.36, -0.026, -0.033, 0.002, 7.02, -0.0004, 244.5, 95.0, 210.0, 0.08199999999999999, 0.0582, 0.0263, 149.36, -561.12, -349.18, 1.38, 363.56, -195.63, 76.69, -0.05, 75.65, 91.24, 57.7, 3.5, 12.12, 7.81, -0.72, 15.45, -0.001, -0.0009, 0.38, 0.06, -5.66, 0.0089, 0.0061, 0.0051, 8.8, 7.21, 3.88, 0.18, -3.72, 9.0, 9.0, 9.0, 9.0, 70.6, 0.0048, -0.0046, 12.25, 8.0, -9.07, -29.82, 0.026, 0.011, 0.053, 0.0073, -0.009000000000000001, -0.01, 0.001, -2.64, 1.17, -6.28, 6.77, -1.93, -0.84, 1.99, 88.22, 58.91, 78.83, -0.0836, 0.0053, -22.01, -2.23, -5.95, -17.1, -0.0251, -0.0092, 0.027000000000000003, -0.021, 0.1, 0.17, 3.5, -0.045, 20.92, 23.99
2013-7-11, 53.44, -0.003, -0.017, 0.025, 0.0, 0.001, -8.12, 5.05, 22.34, -0.0765, -0.067, -0.061, -1.24, -0.69, -1.01, -0.073, 0.005, 151.585, -0.118, -0.086, 0.7, -5.07, -12.02, -11.54, -0.038, -0.067, -0.07, -42.3, 35.3, 8.67, 3.74, 4.77, -0.021, 13.91, 13.83, -18.97, -5.25, 16.5, 14.18, 17.21, -0.62, -0.023, -0.003, 0.034, -17.84, -0.0037, 244.5, 95.0, 210.0, -0.0465, -0.121, 0.0143, -221.98, 148.33, -181.55, -157.89, -56.3, 169.38, 101.66, -0.11, -8.68, 69.57, 28.53, -2.25, 0.55, 2.57, -6.73, -1.83, 0.0048, -0.0011, 0.7, 0.86, -1.7, 0.0042, 0.001, -0.0041, 2.37, 5.65, 6.24, -0.88, -5.54, 2.4, 2.4, 2.4, 2.4, -69.8, -0.0084, 0.0031, 5.75, 11.75, -113.29, 9.79, 0.123, 0.127, 0.101, 0.0016, -0.018000000000000002, -0.006999999999999999, -0.008, -1.28, -0.75, -6.73, -6.63, -4.92, -0.81, -1.64, 9.84, 64.57, 16.86, 0.1014, -0.0037, 13.27, -9.74, -10.28, -6.01, 0.0112, 0.0196, 0.048, 0.096, 0.026, 0.08, 6.13, -0.018000000000000002, 8.56, -0.26
2013-7-12, -7.62, -0.027000000000000003, -0.039, -0.046, -0.038, 0.02, 38.45, 49.83, 32.55, -0.1145, -0.081, -0.142, -1.8, -1.61, -2.1, 0.004, -0.057, 351.47, -0.043, -0.055, 32.42, 2.49, 34.4, 1.26, -0.024, -0.056, -0.028, 118.4, 24.6, 5.85, 18.71, 9.75, 0.051, 50.12, -0.8, 13.5, 11.51, 57.54, 56.3, 50.52, -1.61, -0.043, 0.0, -0.102, 10.33, -0.0056, 1236.0, 1095.0, 830.0, -0.162, -0.114, -0.1398, 480.81, -225.35, 334.38, 80.87, 55.98, -189.56, -12.43, -0.08, 169.26, -0.03, 134.6, 1.4, 16.06, 14.03, -8.21, -6.42, -0.0022, 0.0035, -0.78, -0.69, 2.39, -0.0062, -0.0012, -0.0082, 12.76, 2.15, 4.89, -5.13, -3.8, 29.7, 29.7, 29.7, 29.7, 84.5, 0.0148, 0.0154, 7.0, 8.25, 0.04, 90.58, -0.032, 0.056, 0.004, -0.0014, -0.034, -0.02, -0.036000000000000004, 6.7, -1.13, -10.85, -7.29, -12.93, 8.46, 7.53, 186.33, 108.51, 180.76, -0.0285, 0.0388, -2.51, -5.79, 58.63, 7.35, 0.0086, 0.0067, 0.045, 0.068, 0.792, 0.46, 7.37, -0.109, 25.8, 32.44
2013-7-15, 5.18, -0.013, 0.005, -0.027000000000000003, -0.023, 0.0035, 1.53, -1.84, 35.28, -0.0265, -0.11, -0.034, -0.08, -1.51, -0.47, -0.049, 0.026, 35.11, -0.078, -0.066, 24.96, 47.34, 30.11, 34.81, -0.064, -0.024, -0.059, 73.9, 106.0, 17.85, 3.56, 14.92, 0.048, 25.65, -3.38, 0.08, 0.11, 21.78, 20.79, 24.05, -0.38, 0.023, -0.051, 0.02, 3.49, -0.01, -1284.0, -370.0, -635.0, -0.0201, -0.067, -0.0475, -150.02, 479.6, -16.94, 75.53, 33.67, 199.91, 142.04, -0.04, 3.38, 162.69, 14.84, -2.75, -0.65, 5.55, -15.81, -7.64, 0.0026, 0.0003, 1.08, 0.26, 4.72, -0.0093, -0.0169, -0.0105, 3.34, 12.26, 12.1, -2.2, 1.23, -1.8, -1.8, -1.8, -1.8, -179.7, 0.017, 0.0078, -15.25, 6.0, -246.73, 88.81, 0.027000000000000003, -0.039, -0.029, -0.0012, -0.001, -0.019, -0.005, -7.44, 2.02, -0.13, -10.39, -2.87, 2.96, 4.97, -31.08, 96.19, 23.36, -0.0317, 0.0006, 19.075, 18.115, 6.67, 45.39, 0.0001, 0.0247, -0.006, 0.006, -0.16399999999999998, 0.145, 3.88, -0.004, -7.34, 6.01
2013-7-16, -8.8, -0.019, 0.006, 0.04, 0.006999999999999999, -0.0006, 41.17, 22.0, 4.7, -0.0515, -0.024, -0.033, -0.39, 0.03, 0.25, 0.036000000000000004, -0.054000000000000006, 4.57, 0.043, 0.019, 11.4, 22.62, 5.34, 26.91, 0.014, -0.012, 0.018000000000000002, 21.8, -9.3, 4.33, 4.32, 5.56, -0.014, 1.2, -3.67, -3.58, -3.44, 7.41, 9.51, 14.97, 0.14, -0.002, 0.014, -0.049, 0.21, 0.002, 1410.0, 270.0, 0.0, -0.0152, -0.08900000000000001, -0.0141, -7.49, -143.11, -1.95, 71.61, 46.435, 59.855, 66.795, 0.02, 19.96, -1.0, 11.09, -0.15, 4.51, 5.68, 3.45, -14.42, 0.0001, 0.0012, 0.28, 0.68, -9.02, -0.0138, -0.0049, 0.0009, 6.78, 3.87, 4.03, -3.58, -1.28, 4.3, 4.3, 4.3, 4.3, -18.2, -0.0076, -0.0049, -165.25, -175.5, 166.77, -10.85, 0.025, -0.064, -0.009000000000000001, -0.0021, 0.002, -0.014, 0.008, -2.6, -4.13, -2.33, -0.18, 1.27, 2.96, 4.97, 66.17, -0.39, 50.28, -0.096, -0.1116, 19.075, 18.115, 1.69, 9.05, 0.0339, -0.0006, -0.02, -0.056, 0.047, 0.05, -12.25, -0.024, 14.87, -0.56
