@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2011-12-07, 1919.42, 5568.72, 5567.96, 5592.95, 5521.91, 59536.16, 58909.62, 59575.99, 58496.76, 6028.82, 6021.73, 6094.77, 6005.82, 1485.67, 1559.34, 1566.42, 1480.78, 1457.9, 1517.45, 1517.45, 1456.01, 5050.875, 5043.3, 5077.325, 5017.4, 1258.47, 1257.19, 1266.03, 1253.03, 3.5660000000000003, 3.54, 3.585, 3.514, 2649.56, 2655.02, 2663.63, 2639.18, 145.27, 144.71, 145.77, 144.7, 1.0098, 1.0176, 1.0209, 1.0086, 59695.0, 59150.0, 59350.0, 58590.0, 22.0335, 21.8702, 22.1174, 21.8702, 101.28, 100.45, 101.42, 100.2, 37071.17, 37093.97, 37136.92, 36854.88, 12150.13, 12097.75, 12215.71, 12076.71, 232.85, 232.25, 233.7, 230.1, 977.46, 980.23, 987.19, 971.8, 110.81, 109.19, 110.96, 109.04, 1760.91, 1758.49, 1771.78, 1755.83, 1.3149, 1.315, 1.3181, 1.3056, 746.78, 747.0, 751.8, 739.9, 1727.9, 1722.1, 1731.8, 1703.0, 585.25, 580.25, 586.0, 570.0, 3752.67, 3780.06, 3780.76, 3736.41, 5.18, 5.221, 5.231, 5.102, 0.7802, 0.78, 0.7818, 0.774, 5988.65, 6000.31, 6021.7, 5988.65, 1129.0, 1125.0, 1133.3, 1125.0, 1090.2, 1094.97, 1104.94, 1086.61, 12081.25, 12092.75, 12162.29, 12010.45, 1030.77, 1034.07, 1036.21, 1024.48, 3.0217, 2.9887, 3.0246, 2.98, 32.672, 32.09, 32.425, 31.7, 2106.72, 2082.18
2011-12-08, 1912.39, 5546.91, 5568.72, 5631.88, 5497.96, 58662.83, 59533.69, 59534.72, 58580.92, 5994.73, 6116.26, 6137.05, 5919.56, 1467.69, 1485.67, 1501.29, 1458.33, 1448.39, 1458.09, 1471.92, 1437.1, 5062.6, 5050.1, 5099.25, 5032.25, 1261.01, 1258.14, 1267.06, 1244.8, 3.545, 3.5660000000000003, 3.602, 3.517, 2649.21, 2638.61, 2660.24, 2612.8, 145.355, 145.2, 145.525, 144.59, 1.0095, 1.0099, 1.0135, 1.0066, 58749.0, 59605.0, 59700.0, 58720.0, 21.8792, 22.0195, 22.0359, 21.8183, 100.49, 101.11, 101.94, 99.67, 37054.56, 37088.38, 37155.46, 36932.25, 12196.37, 12144.41, 12257.67, 12060.37, 226.75, 231.7, 231.7, 226.9, 978.82, 986.8, 989.59, 964.82, 109.53, 110.7, 111.49, 109.0, 1774.87, 1760.23, 1778.65, 1754.99, 1.3202, 1.315, 1.3238, 1.3118, 746.14, 741.6, 749.5, 730.3, 1740.9, 1730.6, 1741.9, 1720.0, 582.25, 586.0, 588.75, 578.25, 3793.24, 3753.37, 3793.49, 3753.37, 5.468999999999999, 5.2120000000000015, 5.526, 5.1960000000000015, 0.7802, 0.7802, 0.7826, 0.775, 6028.79, 5988.65, 6035.82, 5988.65, 1129.62, 1129.12, 1131.17, 1124.62, 1067.98, 1103.46, 1104.36, 1063.48, 12148.73, 12071.91, 12167.13, 11997.28, 1046.73, 1037.69, 1046.73, 1035.83, 2.9824, 3.022, 3.0409, 2.9798, 32.555, 32.53, 32.665, 32.36, 2116.71, 2055.32
2011-12-09, 1874.75, 5483.77, 5546.91, 5605.27, 5483.77, 57455.02, 58664.31, 59216.53, 57259.55, 5874.44, 6054.56, 6077.17, 5868.63, 1473.56, 1467.69, 1500.37, 1467.69, 1456.36, 1448.69, 1482.34, 1448.69, 4943.65, 5037.4, 5049.05, 4921.45, 1234.35, 1260.87, 1260.87, 1231.47, 3.49, 3.55, 3.591, 3.475, 2596.38, 2633.3, 2645.92, 2592.55, 145.845, 145.26, 145.915, 145.15, 1.0221, 1.009, 1.0236, 1.005, 57343.0, 59150.0, 59340.0, 57255.0, 21.931, 21.827, 21.9732, 21.7665, 98.34, 100.84, 101.73, 97.71, 36641.31, 37041.51, 37041.51, 36545.08, 11997.7, 12195.91, 12195.91, 11966.22, 225.7, 226.4, 227.35, 225.4, 956.57, 984.08, 986.12, 956.38, 108.11, 109.6, 110.67, 107.28, 1773.14, 1773.43, 1783.94, 1769.36, 1.3171, 1.3198, 1.3335, 1.3132, 722.69, 737.9, 740.6, 720.8, 1709.8, 1742.0, 1752.3, 1705.4, 590.0, 582.0, 591.5, 575.0, 3781.76, 3793.32, 3793.32, 3762.27, 5.81, 5.477, 5.813, 5.3660000000000005, 0.7724, 0.7802, 0.7879, 0.7712, 6027.19, 6030.0, 6056.09, 6021.93, 1134.05, 1129.5, 1134.3, 1128.9, 1070.73, 1074.66, 1090.62, 1065.71, 11951.79, 12067.64, 12117.82, 11916.96, 1043.24, 1041.67, 1051.77, 1039.62, 2.9298, 2.986, 3.0227, 2.9107, 31.467, 32.58, 33.15, 31.46, 2097.8, 2036.37
2011-12-12, 1899.76, 5529.21, 5483.77, 5540.52, 5440.86, 58236.46, 57455.42, 58540.13, 57455.42, 5986.71, 5806.49, 6007.05, 5802.36, 1410.28, 1472.67, 1472.72, 1404.89, 1396.28, 1456.26, 1456.26, 1390.74, 4866.7, 4870.75, 4918.35, 4841.75, 1255.19, 1234.48, 1258.25, 1234.48, 3.5469999999999997, 3.472, 3.563, 3.472, 2646.85, 2603.18, 2653.46, 2603.18, 147.355, 145.77, 147.615, 145.75, 1.0185, 1.0223, 1.0263, 1.0177, 58295.0, 57900.0, 58640.0, 57540.0, 22.107, 21.9001, 22.2041, 21.8962, 99.41, 98.08, 99.91, 97.36, 37227.21, 36629.17, 37227.23, 36622.19, 12184.26, 11996.03, 12212.83, 11995.51, 224.65, 225.5, 226.0, 225.5, 963.25, 948.8, 972.72, 946.68, 108.62, 107.66, 108.99, 107.11, 1795.95, 1771.63, 1804.55, 1770.49, 1.3182, 1.3162, 1.3208, 1.3075, 745.4, 724.1, 748.8, 722.8, 1712.8, 1713.3, 1720.7, 1705.7, 585.5, 589.0, 593.0, 576.25, 3759.61, 3781.03, 3781.03, 3728.73, 5.767, 5.834, 6.019, 5.763999999999999, 0.7755, 0.7724, 0.7759999999999999, 0.7638, 5996.44, 6027.19, 6034.99, 5992.77, 1146.8, 1140.6, 1148.5, 1137.0, 1067.1, 1078.605, 1089.3049999999996, 1061.41, 12034.75, 11964.55, 12068.34, 11957.96, 1034.0, 1034.84, 1036.81, 1029.32, 2.9125, 2.9185, 2.954, 2.8958, 32.173, 31.97, 32.255, 31.83, 2078.92, 2032.59
2011-12-13, 1864.06, 5427.86, 5529.21, 5529.21, 5427.86, 57346.86, 58234.59, 58234.87, 56838.62, 5785.43, 5945.19, 5952.55, 5785.43, 1363.67, 1410.28, 1439.25, 1359.72, 1349.96, 1396.28, 1427.29, 1344.82, 4764.6, 4906.85, 4910.25, 4755.55, 1236.47, 1255.05, 1255.05, 1227.25, 3.4539999999999997, 3.505, 3.505, 3.438, 2612.26, 2617.32, 2617.32, 2591.42, 147.705, 147.34, 147.795, 146.23, 1.0262, 1.0192, 1.0288, 1.0184, 57331.0, 57800.0, 58110.0, 56805.0, 21.8554, 22.101, 22.1125, 21.7363, 97.77, 99.58, 99.68, 97.54, 36849.325, 36928.72, 37369.00500000001, 36447.18, 12021.39, 12181.08, 12181.38, 11940.86, 218.5, 224.0, 224.0, 218.0, 941.85, 960.65, 961.35, 941.66, 107.26, 108.75, 108.75, 107.0, 1791.75, 1794.66, 1800.25, 1779.86, 1.3102, 1.3178, 1.3219, 1.3066, 733.15, 733.9, 734.1, 724.3, 1664.2, 1707.5, 1708.2, 1658.5, 585.5, 584.0, 588.5, 576.5, 3792.15, 3761.08, 3803.7, 3761.08, 5.787999999999999, 5.78, 6.093999999999999, 5.74, 0.7613, 0.7747, 0.775, 0.7609999999999999, 5965.0, 5996.44, 6007.61, 5965.0, 1149.7, 1147.1, 1149.7, 1138.3, 1063.47, 1082.55, 1087.99, 1057.11, 11907.89, 11905.85, 12034.42, 11805.8, 1032.3049999999996, 1033.5749999999996, 1036.505, 1027.94, 2.8961, 2.9103, 2.9177, 2.8835, 30.935, 31.755, 31.755, 30.965, 2076.12, 2030.47
2011-12-14, 1857.75, 5490.15, 5427.86, 5525.96, 5413.7, 57494.85, 57355.43, 58153.33, 57333.08, 5774.26, 5801.39, 5852.43, 5734.12, 1387.13, 1363.55, 1388.16, 1335.66, 1378.56, 1349.96, 1379.33, 1323.2, 4800.6, 4733.6, 4824.7, 4728.5, 1225.73, 1236.83, 1249.86, 1219.43, 3.4330000000000003, 3.443, 3.4760000000000004, 3.38, 2579.27, 2629.67, 2639.74, 2568.44, 148.865, 147.64, 149.185, 147.63, 1.0339, 1.0261, 1.0349, 1.0229, 57490.0, 58000.0, 58195.0, 57510.0, 21.8079, 21.8438, 22.0739, 21.5525, 100.14, 97.85, 101.25, 97.64, 36471.44, 37228.27, 37510.78, 36272.17, 11954.94, 12018.66, 12147.7, 11904.38, 218.65, 221.0, 221.0, 219.15, 956.12, 943.89, 968.76, 937.62, 109.5, 107.23, 111.1, 107.07, 1793.22, 1790.45, 1808.34, 1787.57, 1.3072, 1.3088, 1.3201, 1.3016, 718.06, 741.8, 744.2, 715.0, 1659.9, 1654.7, 1671.8, 1628.0, 588.5, 585.75, 592.0, 583.5, 3763.58, 3791.43, 3791.43, 3742.59, 5.745, 5.915, 5.925, 5.6720000000000015, 0.7558, 0.7613, 0.7675, 0.7553, 5994.66, 5965.0, 5996.29, 5964.47, 1158.0, 1150.2, 1161.1, 1150.2, 1077.15, 1065.1, 1080.96, 1062.1, 11759.94, 11913.58, 11987.47, 11688.23, 1030.61, 1032.31, 1036.2, 1026.56, 2.9288, 2.8905, 2.9829, 2.8892, 31.195, 31.275, 31.4, 30.45, 2047.78, 2021.18
2011-12-15, 1819.11, 5366.8, 5490.15, 5490.15, 5366.8, 56646.87, 57495.06, 57495.06, 56646.87, 5675.14, 5738.98, 5771.6, 5675.14, 1369.65, 1387.87, 1401.35, 1361.78, 1372.42, 1377.82, 1406.97, 1360.37, 4763.25, 4788.7, 4839.55, 4750.4, 1211.82, 1225.73, 1225.73, 1209.47, 3.2710000000000004, 3.375, 3.409, 3.252, 2539.31, 2566.21, 2568.44, 2525.88, 148.915, 148.73, 149.285, 148.43, 1.0394, 1.0337, 1.0423, 1.0324, 56988.0, 56955.0, 57475.0, 56660.0, 21.6191, 21.7359, 21.8493, 21.4799, 94.95, 100.33, 100.33, 94.21, 36012.67, 36471.44, 36508.2, 35939.44, 11823.48, 11949.72, 11950.02, 11786.47, 215.1, 219.25, 219.25, 213.5, 939.3, 951.59, 959.82, 936.66, 105.02, 109.47, 109.5, 104.36, 1791.88, 1790.8, 1799.48, 1784.59, 1.2984, 1.3072, 1.3101, 1.2935, 708.46, 712.2, 717.1, 705.0, 1584.3, 1636.5, 1639.5, 1565.8, 580.0, 588.25, 590.75, 577.0, 3751.6, 3763.4, 3765.09, 3741.72, 5.715, 5.774, 5.797999999999999, 5.65, 0.7494, 0.7558, 0.7577, 0.7488, 5950.99, 5994.7, 6008.69, 5950.89, 1159.0, 1158.0, 1161.4, 1155.8, 1074.7, 1070.61, 1082.17, 1064.45, 11543.05, 11671.2, 11750.67, 11496.65, 1023.48, 1033.99, 1037.31, 1023.48, 2.8299, 2.9315, 2.9335, 2.8175, 28.881, 30.98, 30.99, 28.65, 2033.23, 1984.91
2011-12-16, 1839.96, 5400.85, 5366.8, 5434.02, 5366.8, 56331.15, 56646.87, 57332.08, 56232.01, 5730.62, 5713.48, 5795.87, 5682.16, 1395.28, 1369.65, 1398.52, 1345.9, 1393.61, 1371.94, 1396.7, 1350.88, 4746.35, 4712.8, 4768.65, 4673.85, 1215.75, 1212.12, 1225.6, 1212.12, 3.26, 3.287, 3.31, 3.25, 2541.01, 2565.93, 2565.94, 2536.58, 148.72, 148.79, 149.5, 148.4, 1.0349, 1.0393, 1.0408, 1.032, 57064.0, 57380.0, 58215.0, 57115.0, 21.6227, 21.5562, 21.6508, 21.3839, 93.87, 94.89, 95.99, 93.31, 36006.9, 36012.86, 36393.36, 35890.45, 11868.81, 11825.29, 11967.84, 11825.22, 213.75, 215.0, 215.0, 215.0, 946.68, 940.64, 951.5, 932.11, 105.09, 104.88, 106.5, 104.88, 1794.72, 1790.85, 1801.93, 1789.06, 1.2977, 1.2969, 1.3039, 1.2918, 716.0, 719.9, 719.9, 709.4, 1574.6, 1571.4, 1592.8, 1565.6, 579.0, 580.75, 584.0, 576.25, 3701.54, 3751.15, 3751.15, 3666.25, 5.473, 5.769, 5.787999999999999, 5.465, 0.7558, 0.7494, 0.7564, 0.7462, 5941.32, 5951.08, 5964.7, 5930.4, 1157.25, 1158.75, 1163.75, 1155.95, 1093.37, 1073.01, 1093.37, 1070.97, 11504.42, 11610.0, 11630.6, 11468.7, 1024.16, 1012.23, 1024.16, 1006.16, 2.8225, 2.8277, 2.8791, 2.8106, 29.225, 28.915, 29.22, 28.665, 2014.64, 1981.38
2011-12-19, 1776.93, 5387.34, 5400.85, 5452.65, 5387.34, 56096.93, 56334.17, 56823.04, 56086.53, 5701.78, 5764.45, 5775.0, 5693.41, 1373.73, 1395.28, 1406.12, 1372.1, 1383.42, 1393.88, 1408.07, 1375.03, 4651.6, 4752.5, 4818.85, 4628.2, 1219.66, 1216.09, 1231.04, 1215.2, 3.324, 3.2880000000000003, 3.35, 3.2880000000000003, 2555.33, 2554.62, 2585.42, 2548.0, 148.805, 148.63, 149.015, 148.16, 1.0379, 1.0347, 1.0408, 1.0295, 56844.0, 57530.0, 57660.0, 56810.0, 22.0695, 21.5564, 22.1589, 21.5266, 93.53, 93.42, 94.79, 92.52, 36054.63, 36008.22, 36289.35, 35783.87, 11866.39, 11870.25, 11968.18, 11819.31, 210.95, 213.4, 214.25, 213.4, 937.69, 948.17, 950.0, 935.26, 103.35, 103.51, 104.56, 102.46, 1798.68, 1793.73, 1802.62, 1789.95, 1.2996, 1.2966, 1.3057, 1.2949, 722.05, 721.7, 732.2, 716.1, 1595.6, 1587.4, 1595.9, 1586.0, 583.0, 578.5, 587.5, 577.5, 3768.35, 3701.91, 3778.12, 3701.91, 5.32, 5.377999999999999, 5.412000000000001, 5.11, 0.7617, 0.7558, 0.7645, 0.7558, 5892.69, 5941.32, 5970.28, 5892.69, 1158.65, 1155.05, 1159.45, 1152.95, 1096.275, 1077.74, 1098.6799999999996, 1076.09, 11635.38, 11520.72, 11667.32, 11508.17, 1034.06, 1026.32, 1036.75, 1025.77, 2.8005, 2.8173, 2.8508, 2.7975, 29.615, 29.75, 29.75, 29.44, 2021.28, 1996.59
2011-12-20, 1793.06, 5364.99, 5387.34, 5410.06, 5343.08, 55298.33, 56100.14, 56375.66, 55298.33, 5670.71, 5651.74, 5775.24, 5644.19, 1370.11, 1373.73, 1383.69, 1349.62, 1382.88, 1383.42, 1392.62, 1358.65, 4613.1, 4623.15, 4623.15, 4555.9, 1205.35, 1219.74, 1224.57, 1202.37, 3.301, 3.284, 3.321, 3.279, 2523.14, 2564.07, 2570.65, 2518.01, 151.095, 148.78, 151.645, 148.67, 1.0379, 1.0365, 1.0415, 1.0331, 55980.0, 57090.0, 57140.0, 56225.0, 22.3197, 22.0625, 22.4656, 22.0198, 93.88, 93.76, 94.42, 92.54, 35587.78, 36062.58, 36440.64, 35567.34, 11766.26, 11866.54, 11925.88, 11735.19, 215.3, 215.3, 215.3, 215.3, 934.27, 931.18, 949.44, 930.06, 103.64, 103.63, 104.57, 102.37, 1823.01, 1800.54, 1827.9, 1795.82, 1.2926, 1.3023, 1.3030000000000002, 1.2909, 708.56, 727.9, 730.6, 707.0, 1594.4, 1596.4, 1603.4, 1589.7, 601.0, 586.25, 604.0, 584.25, 3770.29, 3768.26, 3773.8, 3753.28, 5.226, 5.316, 5.35, 5.1560000000000015, 0.7566, 0.7617, 0.7628, 0.7542, 5860.96, 5892.69, 5898.01, 5860.96, 1176.25, 1159.25, 1180.55, 1158.15, 1099.18, 1082.47, 1103.99, 1081.21, 11539.7, 11659.78, 11666.86, 11507.62, 1033.55, 1031.68, 1039.03, 1029.15, 2.7804, 2.8004, 2.8362, 2.7771, 28.822, 29.6, 29.6, 28.68, 2020.26, 1987.74
2011-12-21, 1848.41, 5419.6, 5364.99, 5426.28, 5328.67, 56864.85, 55301.27, 56864.85, 55301.27, 5847.03, 5652.61, 5847.71, 5637.53, 1395.79, 1370.11, 1396.12, 1353.23, 1409.84, 1382.87, 1410.22, 1367.4, 4544.2, 4635.8, 4637.25, 4531.15, 1241.3, 1205.72, 1242.82, 1205.72, 3.363, 3.3369999999999997, 3.378, 3.3369999999999997, 2603.73, 2567.25, 2604.52, 2566.87, 148.785, 150.99, 151.135, 148.63, 1.0303, 1.0379, 1.0389, 1.0261, 57673.0, 56150.0, 57445.0, 56150.0, 21.9443, 22.2633, 22.2864, 21.8593, 97.22, 94.14, 97.45, 94.14, 36239.39, 35620.28, 36373.2, 35620.28, 12103.58, 11769.21, 12117.13, 11768.83, 222.8, 220.0, 224.05, 219.0, 959.67, 932.5, 960.55, 927.47, 106.73, 104.3, 107.27, 103.91, 1813.71, 1822.38, 1824.83, 1799.58, 1.3076, 1.2931, 1.311, 1.293, 738.2, 724.1, 738.8, 724.1, 1615.6, 1596.4, 1617.0, 1596.4, 607.0, 600.0, 608.5, 596.25, 3752.34, 3770.83, 3789.88, 3745.05, 5.119, 5.205, 5.209, 5.083, 0.7682, 0.7566, 0.7716, 0.7558, 5851.94, 5861.02, 5908.54, 5851.94, 1158.0, 1176.5, 1176.5, 1158.0, 1107.73, 1095.01, 1108.81, 1093.55, 11716.88, 11627.01, 11753.5, 11573.36, 1033.29, 1036.86, 1041.28, 1033.29, 2.8494, 2.7856, 2.8680000000000003, 2.785, 29.496, 29.23, 29.485, 29.2, 2050.88, 1995.25
2011-12-22, 1847.49, 5389.74, 5419.6, 5479.19, 5371.65, 56653.37, 56864.83, 56864.83, 56046.18, 5791.53, 5918.72, 5965.35, 5771.62, 1382.5, 1395.79, 1417.1, 1376.73, 1385.17, 1409.84, 1420.74, 1380.97, 4693.15, 4636.45, 4707.35, 4601.95, 1243.72, 1241.25, 1245.09, 1229.51, 3.389, 3.372, 3.407, 3.352, 2577.97, 2589.77, 2590.61, 2544.66, 147.99, 148.66, 148.83, 147.12, 1.0266, 1.0299, 1.031, 1.0208, 57335.0, 57745.0, 57745.0, 56705.0, 21.9714, 21.8797, 21.9714, 21.69, 98.67, 97.53, 99.25, 96.8, 36628.06, 36239.39, 36629.71, 36042.85, 12107.74, 12103.28, 12119.7, 11999.44, 219.9, 222.1, 222.8, 218.5, 959.6, 966.69, 973.85, 953.5, 107.71, 107.15, 108.17, 106.16, 1804.61, 1811.75, 1814.49, 1793.44, 1.3077, 1.3072, 1.3194, 1.3039, 740.45, 734.3, 742.8, 726.1, 1611.9, 1615.6, 1635.0, 1608.3, 616.5, 606.0, 619.0, 601.0, 3794.27, 3752.79, 3808.39, 3752.79, 5.295, 5.093, 5.316, 5.062, 0.7682, 0.7682, 0.7775, 0.7654, 5842.83, 5851.94, 5863.1, 5838.69, 1151.3, 1157.5, 1157.8, 1145.3, 1092.3, 1116.93, 1118.99, 1091.04, 11753.53, 11718.08, 11768.8, 11670.23, 1043.75, 1045.66, 1049.29, 1043.75, 2.9087, 2.9087, 2.915, 2.853, 29.198, 29.82, 29.975, 29.185, 2069.64, 2020.93
2011-12-23, 1867.22, 5456.97, 5389.74, 5469.03, 5389.74, 57347.87, 56655.99, 57459.24, 56557.49, 5852.18, 5830.13, 5886.18, 5820.44, 1396.03, 1381.77, 1401.91, 1380.91, 1385.66, 1385.17, 1393.83, 1372.25, 4733.85, 4636.9, 4740.6, 4632.95, 1254.0, 1243.72, 1255.22, 1243.72, 3.409, 3.38, 3.4189999999999996, 3.3760000000000003, 2599.45, 2584.33, 2601.99, 2581.92, 148.34, 147.91, 148.95, 147.9, 1.021, 1.0267, 1.0282, 1.0198, 58049.0, 57670.0, 58225.0, 57200.0, 21.9633, 21.9117, 22.0997, 21.8205, 99.53, 99.03, 100.05, 98.51, 37066.77, 36629.72, 37066.77, 36629.72, 12169.65, 12107.59, 12182.71, 12107.37, 221.4, 219.7, 223.4, 218.65, 970.9, 960.69, 970.9, 960.24, 107.89, 107.92, 108.5, 107.29, 1809.74, 1803.42, 1818.45, 1802.31, 1.3101, 1.3076, 1.314, 1.3030000000000002, 745.51, 744.3, 748.9, 741.8, 1608.9, 1608.8, 1610.0, 1601.9, 617.5, 615.5, 625.0, 611.5, 3795.44, 3791.72, 3804.04, 3779.43, 5.4170000000000025, 5.3389999999999995, 5.4239999999999995, 5.318, 0.774, 0.7682, 0.7752, 0.7667, 5919.35, 5842.83, 5940.21, 5842.16, 1154.5, 1151.3, 1159.1, 1151.3, 1091.46, 1096.51, 1101.4, 1083.31, 11876.48, 11766.22, 11879.99, 11743.94, 1042.52, 1043.98, 1047.09, 1037.19, 2.9076, 2.9055, 2.9258, 2.8937, 29.000999999999998, 29.235, 29.235, 29.03, 2052.9, 2031.54
2011-12-26, 1856.7, 5512.7, 5456.97, 5516.63, 5456.97, 57701.07, 57347.87, 57791.59, 57347.87, 5878.93, 5905.18, 5913.41, 5844.64, 1394.12, 1396.03, 1410.52, 1391.2, 1376.11, 1385.68, 1391.39, 1373.42, 4714.0, 4763.2, 4763.45, 4693.2, 1265.33, 1254.0, 1265.42, 1254.0, 3.463, 3.425, 3.465, 3.425, 2618.64, 2607.43, 2618.84, 2599.89, 147.79, 148.27, 148.37, 147.4, 1.0198, 1.0209, 1.0218, 1.018, 58450.0, 58230.0, 58520.0, 58110.0, 21.775, 21.8809, 21.8945, 21.7048, 99.68, 99.48, 100.23, 99.24, 37041.42, 37077.7, 37231.09, 36957.55, 12294.0, 12169.8, 12297.44, 12169.8, 219.65, 220.9, 222.85, 217.4, 982.08, 976.87, 982.08, 972.49, 107.96, 107.77, 108.55, 107.4, 1792.7, 1808.66, 1810.55, 1790.72, 1.3138, 1.3090000000000002, 1.3164, 1.3084, 747.98, 747.4, 748.9, 742.9, 1604.7, 1612.0, 1612.8, 1605.8, 619.5, 616.25, 621.75, 614.25, 3797.15, 3795.81, 3821.99, 3777.02, 5.365, 5.399, 5.4239999999999995, 5.32, 0.7745, 0.774, 0.7758, 0.772, 5982.58, 5919.16, 5996.72, 5919.16, 1149.5, 1154.5, 1154.5, 1147.4, 1107.51, 1106.625, 1112.48, 1099.26, 11926.67, 11900.61, 11949.08, 11884.18, 1037.37, 1045.0, 1045.91, 1037.37, 2.8907, 2.9014, 2.9227, 2.8858, 29.046, 29.22, 29.28, 29.02, 2058.93, 2046.27
