@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric

@data
2008-01-08, 1826.23, 3.8960000000000004, 3.8960000000000004, 3.8960000000000004, 1.4689, 1.4758, 1.4659, 498.73, 496.05, 6335.7, 6376.5, 9.9605, 9.944, 10.0065, 129.38, 128.99, 129.84, 128.99, 7.94, 60772.15, 61505.4, 3.2230000000000003, 3.2230000000000003, 3.2230000000000003, 7817.17, 7781.68, 2294.543333333333, 2305.893333333333, 2284.51, 1900.86, 1895.0366666666666, 1916.51, 1887.1566666666665, 4.466, 4.466, 4.466, 6279.1, 6289.8, 1423.87, 1403.45, 3.125, 3.147, 5393.34, 5332.6, 1383.38, 1378.05, 2499.46, 2514.15, 120.25, 120.22, 4.234, 3.8369999999999997, 3.8369999999999997, 842.09, 839.89, 1.0052, 1.0084, 4.1339999999999995, 4.1339999999999995, 4.1339999999999995, 60899.0, 23.9065, 23.9065, 23.8849, 95.09, 94.47, 28152.56, 28327.89, 28420.5, 14438.61, 5.88, 5.88, 8090.47, 8213.07, 12827.49, 12984.95, 131.4, 1014.63, 1024.03, 819.38, 824.43, 816.01, 0.746, 0.7481, 96.69, 97.48, 93.72, 1852.57, 1851.44, 1860.84, 1847.59, 1.2507, 1.2566, 1.2455, 723.95, 730.93, 714.3, 530.14, 530.14, 860.9, 860.9, 857.4, 14667.0, 14551.7, 14701.5, 14529.5, 1.9689, 1.9759, 466.25, 466.0, 462.0, 37394.0, 37649.0, 37277.0, 2776.78, 4.235, 4.235, 0.7684, 0.7607, 2488.55, 2510.4, 2518.24, 2477.73, 1.465, 1.45, 935.21, 936.05, 943.37, 932.37, 940.7, 938.7, 938.7, 1176.61, 13618.87, 13781.87, 13839.65, 13569.65, 8.6144, 8.6905, 11499.4, 808.31, 812.88, 814.41, 805.7, 2.5935, 2.6908, 2.5741, 4.456, 4.456, 109.2, 108.5, 109.75, 15.185, 15.185, 15.185, 926.75, 934.0, 6.105, 6.105, 4097.28
2008-01-09, 1844.47, 3.875, 3.875, 3.875, 1.4708, 1.4746, 1.4680000000000002, 502.32, 496.68, 6356.5, 6399.6, 9.9395, 9.96, 9.9685, 129.3, 129.41, 129.48, 128.79, 8.0, 62080.73, 62650.11, 3.247, 3.247, 3.247, 7849.99, 7831.51, 2295.5516666666667, 2309.126666666667, 2287.65, 1903.86, 1891.948333333333, 1918.79, 1888.0083333333328, 4.465, 4.465, 4.465, 6287.85, 6357.1, 1430.28, 1388.3, 3.273, 3.14, 5386.53, 5344.65, 1381.15, 1376.16, 2440.51, 2506.97, 120.5, 120.11, 4.228, 3.78, 3.78, 844.51, 837.73, 1.0068, 1.0073, 4.113, 4.113, 4.113, 62427.0, 24.0343, 24.0343, 24.0153, 96.33, 95.26, 28267.78, 28158.12, 28698.86, 14365.86, 5.99, 5.99, 8128.89, 8385.43, 12589.07, 12998.11, 135.45, 1011.49, 1035.74, 824.61, 830.43, 818.07, 0.7459, 0.7468, 94.77, 96.69, 94.47, 1852.07, 1851.91, 1863.07, 1844.63, 1.2584, 1.2658, 1.2479, 704.86, 735.24, 704.61, 531.17, 531.17, 861.6, 879.4, 861.6, 14670.5, 14707.3, 14808.8, 14670.5, 1.9714, 1.9831, 478.75, 465.5, 465.5, 37718.0, 37793.0, 37464.0, 2800.3, 4.243, 4.243, 0.7736, 0.7669, 2432.21, 2488.55, 2495.66, 2417.69, 1.46, 1.445, 932.59, 934.96, 942.42, 932.02, 939.35, 941.05, 937.55, 1181.57, 13541.75, 13749.03, 13771.16, 13521.8, 8.6254, 8.6286, 11436.28, 811.69, 813.56, 814.85, 805.71, 2.6363, 2.6646, 2.5961, 4.46, 4.46, 108.94, 109.15, 109.85, 15.725, 15.725, 15.68, 903.75, 930.0, 6.0520000000000005, 6.0520000000000005, 4097.17
2008-01-10, 1824.78, 3.847, 3.847, 3.847, 1.4661, 1.4745, 1.464, 492.81, 489.08, 6272.7, 6356.5, 9.933, 9.955, 9.972, 129.06, 129.55, 129.69, 128.96, 8.2, 62673.69, 62673.69, 3.167, 3.167, 3.167, 7782.71, 7770.42, 2296.56, 2312.36, 2290.79, 1906.86, 1888.86, 1921.07, 1888.86, 4.492, 4.492, 4.492, 6272.0, 6338.3, 1409.19, 1378.7, 3.264, 3.3310000000000004, 5435.81, 5346.85, 1380.8, 1371.58, 2474.55, 2443.85, 120.35, 119.99, 4.2410000000000005, 3.825, 3.825, 840.08, 838.78, 1.0097, 1.0124, 4.13, 4.13, 4.13, 62518.0, 23.9783, 23.9783, 23.9566, 95.67, 95.42, 28401.61, 28260.16, 28404.9, 14271.57, 6.01, 6.01, 8263.47, 8345.5, 12735.31, 12814.97, 135.6, 1024.42, 1024.42, 827.59, 832.44, 822.97, 0.7489, 0.7503, 95.55, 96.7, 94.1, 1835.2, 1852.37, 1858.88, 1832.02, 1.264, 1.2673, 1.2576, 712.12, 712.43, 689.92, 528.13, 528.13, 885.0, 885.0, 876.0, 14603.5, 14577.9, 14665.1, 14471.2, 1.9579, 1.9765, 477.25, 477.75, 475.5, 37399.0, 37571.0, 37216.0, 2830.26, 4.244, 4.244, 0.7747, 0.7668, 2403.43, 2432.21, 2441.58, 2403.43, 1.465, 1.44, 928.44, 932.1, 938.44, 925.25, 937.4, 941.6, 937.3, 1176.09, 13579.94, 13528.33, 13586.61, 13414.06, 8.5335, 8.6554, 11436.28, 820.47, 805.12, 820.47, 802.39, 2.6134, 2.6687, 2.6042, 4.463, 4.463, 109.83, 108.9, 109.96, 15.78, 15.78, 15.77, 912.25, 916.5, 6.11, 6.11, 4065.32
2008-01-11, 1782.27, 3.8680000000000003, 3.8680000000000003, 3.8680000000000003, 1.4807, 1.4816, 1.464, 494.54, 483.46, 6222.7, 6314.5, 9.985, 9.923, 9.993, 128.94, 129.01, 129.16, 128.34, 8.302999999999999, 63515.48, 63614.65, 3.1289999999999996, 3.1289999999999996, 3.1289999999999996, 7713.09, 7700.85, 2306.87, 2308.66, 2296.52, 1912.29, 1906.86, 1922.19, 1905.06, 4.447, 4.447, 4.447, 6156.95, 6347.0, 1429.09, 1395.31, 3.261, 3.205, 5456.54, 5407.31, 1373.17, 1369.58, 2488.52, 2452.12, 120.0, 119.57, 4.215, 3.889, 3.889, 849.85, 836.3, 1.0083, 1.0153, 4.095, 4.095, 4.095, 63350.0, 23.9255, 23.9255, 23.9092, 93.71, 93.25, 29069.56, 28399.28, 29093.48, 14388.11, 5.93, 5.93, 8365.67, 8379.35, 12853.09, 12931.29, 136.65, 1003.69, 1014.69, 840.14, 841.64, 824.66, 0.7546, 0.7566, 94.49, 95.09, 92.13, 1840.18, 1835.02, 1844.31, 1826.24, 1.2819, 1.2842, 1.2607, 720.21, 725.64, 702.67, 532.86, 532.86, 882.0, 891.4, 881.2, 14524.0, 14672.4, 14684.9, 14480.1, 1.9623, 1.9668, 475.0, 476.25, 471.0, 37415.0, 37569.0, 37240.0, 2833.0, 4.24, 4.24, 0.787, 0.7713, 2434.95, 2403.43, 2452.34, 2403.43, 1.47, 1.44, 930.66, 927.08, 932.9, 922.99, 937.6, 937.5, 933.7, 1160.05, 13642.65, 13501.26, 13683.92, 13436.97, 8.5704, 8.5947, 11479.82, 800.18, 817.0, 817.86, 800.18, 2.5573, 2.6245, 2.545, 4.43, 4.43, 109.39, 110.01, 110.14, 15.515, 15.515, 15.515, 887.0, 907.0, 6.1129999999999995, 6.1129999999999995, 4051.53
2008-01-14, 1765.88, 3.87, 3.87, 3.87, 1.4777, 1.4821, 1.4762, 482.89, 479.83, 6202.0, 6251.8, 9.9355, 9.971, 9.9795, 129.09, 128.88, 129.27, 128.4, 8.41, 61942.36, 63514.16, 3.062, 3.062, 3.062, 7717.95, 7675.45, 2313.9, 2313.9, 2296.24, 1914.48, 1912.29, 1920.25, 1901.6, 4.45, 4.45, 4.45, 6200.1, 6224.2, 1419.91, 1394.83, 3.284, 3.264, 5484.68, 5423.81, 1387.67, 1380.87, 2439.94, 2471.86, 120.12, 119.63, 4.22, 3.7910000000000004, 3.7910000000000004, 850.97, 844.71, 1.0198, 1.0223, 4.087, 4.087, 4.087, 62351.0, 23.9367, 23.9367, 23.9168, 92.69, 92.31, 28723.82, 29069.56, 29240.6, 14096.54, 5.68, 5.68, 8296.93, 8303.81, 12606.3, 12863.34, 136.3, 989.7, 995.55, 835.73, 841.35, 833.82, 0.7551, 0.7588, 92.85, 93.24, 90.83, 1834.84, 1838.23, 1841.78, 1826.24, 1.2779, 1.2837, 1.2741, 704.65, 719.49, 703.2, 536.18, 536.18, 889.8, 899.7, 889.7, 14458.0, 14501.9, 14568.7, 14428.7, 1.9568, 1.9637, 495.0, 474.0, 473.5, 37289.0, 37488.0, 37126.0, 2835.74, 4.235, 4.235, 0.7883, 0.7806, 2446.38, 2435.04, 2456.11, 2435.04, 1.45, 1.41, 919.48, 928.66, 931.36, 916.77, 937.6, 937.5, 933.7, 1159.6799999999996, 13632.57, 13586.98, 13679.46, 13568.26, 8.6042, 8.632, 11523.36, 796.47, 804.14, 807.86, 796.47, 2.5359, 2.5828, 2.528, 4.461, 4.461, 108.98, 109.31, 109.73, 16.273, 16.273, 16.273, 890.0, 912.5, 6.12, 6.12, 4022.93
2008-01-15, 1746.95, 3.7960000000000003, 3.7960000000000003, 3.7960000000000003, 1.4868, 1.4916, 1.4780000000000002, 480.18, 479.99, 6215.7, 6247.3, 9.9405, 9.933, 9.9515, 129.26, 129.13, 129.36, 128.94, 8.481, 62187.78, 62536.2, 2.8789999999999996, 2.8789999999999996, 2.8789999999999996, 7732.02, 7683.54, 2339.79, 2339.79, 2309.1, 1931.14, 1914.48, 1931.52, 1902.2, 4.465, 4.465, 4.465, 6206.8, 6244.15, 1417.89, 1402.91, 3.3169999999999997, 3.3289999999999997, 5497.9, 5456.93, 1385.28, 1384.9, 2478.3, 2470.87, 120.06, 119.8, 4.183, 3.772, 3.772, 857.64, 849.73, 1.0179, 1.0214, 4.075, 4.075, 4.075, 62402.0, 23.8606, 23.8606, 23.8377, 94.2, 92.41, 28607.45, 28725.35, 28959.96, 14005.845, 5.68, 5.68, 8148.55, 8249.83, 12778.15, 12866.1, 137.55, 987.94, 1010.71, 843.24, 844.17, 833.17, 0.7601, 0.7609999999999999, 91.07, 93.05, 91.01, 1833.7, 1834.76, 1842.05, 1831.22, 1.2854, 1.2871, 1.2743, 712.48, 714.49, 706.53, 540.96, 540.96, 907.3, 907.3, 905.0, 14431.9, 14398.0, 14540.9, 14343.4, 1.9562, 1.9649, 512.0, 505.0, 503.0, 37351.0, 37795.0, 37319.0, 2838.48, 4.205, 4.205, 0.7918, 0.7782, 2432.71, 2453.31, 2468.02, 2432.71, 1.44, 1.415, 920.87, 918.91, 923.96, 916.51, 937.4, 938.2, 935.6, 1159.31, 13698.28, 13729.46, 13734.38, 13632.56, 8.664, 8.7327, 11566.9, 791.15, 792.16, 794.29, 786.7, 2.5892, 2.5979, 2.5347, 4.442, 4.442, 108.19, 108.66, 108.97, 16.325, 16.325, 16.325, 912.5, 939.25, 6.125, 6.125, 4013.34
2008-01-16, 1704.97, 3.806, 3.806, 3.806, 1.4808, 1.4923, 1.48, 483.58, 470.54, 6025.6, 6215.7, 9.921, 9.932, 9.943, 129.19, 129.2, 129.31, 128.72, 8.415, 59907.06, 62179.8, 2.83, 2.83, 2.83, 7566.38, 7563.9, 2330.87, 2345.45, 2328.72, 1921.38, 1931.14, 1942.36, 1913.93, 4.455, 4.455, 4.455, 6074.25, 6260.45, 1411.88, 1380.6, 3.22, 3.2560000000000002, 5443.79, 5405.6, 1392.94, 1384.0, 2417.59, 2449.04, 120.06, 119.6, 4.165, 3.681, 3.681, 856.03, 854.37, 1.0171, 1.02, 4.06, 4.06, 4.06, 60227.0, 23.8798, 23.8798, 23.8569, 91.9, 90.98, 27961.85, 28603.66, 28603.66, 13915.15, 5.61, 5.61, 8162.66, 8165.61, 12501.11, 12777.5, 136.85, 1008.0, 1008.07, 826.04, 843.99, 824.29, 0.7541, 0.7614, 92.9, 93.25, 90.35, 1836.35, 1832.77, 1847.11, 1824.54, 1.2624, 1.2896, 1.26, 697.43, 707.39, 694.51, 533.27, 533.27, 887.6, 887.6, 887.6, 13945.2, 14362.9, 14394.9, 13945.2, 1.9628, 1.9742, 509.0, 510.25, 505.0, 37479.0, 37547.0, 36682.0, 2838.27, 4.1530000000000005, 4.1530000000000005, 0.7934, 0.7759, 2407.435, 2443.01, 2453.505, 2407.435, 1.43, 1.42, 920.23, 920.88, 924.09, 916.97, 935.55, 937.45, 933.75, 1150.38, 13316.78, 13580.81, 13698.28, 13314.55, 8.7652, 8.7776, 11597.01, 779.79, 796.66, 798.54, 776.99, 2.5472, 2.605, 2.5239, 4.413, 4.413, 106.75, 108.19, 108.36, 16.205, 16.205, 16.205, 914.0, 944.0, 6.0729999999999995, 6.0729999999999995, 3900.33
2008-01-17, 1723.55, 3.781, 3.781, 3.781, 1.4659, 1.486, 1.4595, 466.99, 458.42, 5942.9, 6031.5, 9.973, 9.919, 9.98, 129.98, 129.22, 130.0, 129.22, 8.246, 58777.45, 59905.53, 2.6919999999999997, 2.6919999999999997, 2.6919999999999997, 7471.57, 7450.38, 2225.46, 2328.01, 2214.33, 1839.04, 1921.38, 1921.38, 1818.38, 4.435, 4.435, 4.435, 5935.75, 6065.0, 1391.99, 1364.27, 3.162, 3.1839999999999997, 5290.61, 5288.77, 1384.0, 1371.3, 2394.59, 2390.56, 119.9, 119.89, 4.113, 3.74, 3.74, 855.13, 852.26, 1.0242, 1.0284, 4.022, 4.022, 4.022, 59065.0, 23.86, 23.86, 23.845, 90.84, 89.26, 27343.57, 27954.18, 27954.18, 13500.59, 5.44, 5.44, 7928.88, 7959.09, 12466.16, 12699.05, 134.9, 972.15, 987.07, 826.05, 832.7, 820.92, 0.7468, 0.7577, 90.94, 91.0, 88.71, 1845.76, 1834.96, 1854.61, 1829.72, 1.2574, 1.2663, 1.2498, 699.91, 709.57, 690.38, 528.96, 528.96, 880.5, 885.8, 880.5, 13817.1, 13806.3, 14054.8, 13687.6, 1.9632, 1.9722, 502.5, 505.5, 496.0, 36513.0, 36918.0, 36416.0, 2661.5, 4.143, 4.143, 0.7811, 0.764, 2382.16, 2432.71, 2438.99, 2382.16, 1.405, 1.38, 917.57, 919.3, 926.17, 913.68, 940.2, 936.4, 936.4, 1128.81, 13074.86, 13177.7, 13316.81, 12989.15, 8.7458, 8.8794, 11338.64, 773.8, 762.78, 773.8, 757.65, 2.5184, 2.549, 2.475, 4.372, 4.372, 107.47, 106.77, 107.94, 15.807, 15.807, 15.807, 927.5, 934.0, 6.063, 6.063, 3801.37
2008-01-18, 1734.72, 3.8280000000000003, 3.8280000000000003, 3.8280000000000003, 1.4659, 1.4715, 1.4588, 465.98, 459.59, 5902.4, 6028.4, 10.02, 9.997, 10.043, 130.44, 130.4, 130.81, 129.99, 8.175, 57036.85, 59643.17, 2.752, 2.752, 2.752, 7413.53, 7400.08, 2174.78, 2225.26, 2157.94, 1805.42, 1839.04, 1847.59, 1779.34, 4.422, 4.422, 4.422, 5913.2, 6013.15, 1377.72, 1330.67, 3.1710000000000003, 3.1910000000000003, 5151.63, 5039.79, 1376.57, 1375.81, 2346.9, 2405.74, 120.53, 120.5, 4.09, 3.63, 3.63, 859.36, 852.41, 1.0301, 1.031, 3.9739999999999998, 3.9739999999999998, 3.9739999999999998, 57167.0, 24.0031, 24.0031, 23.9842, 90.13, 89.57, 26698.66, 27343.57, 27604.82, 13472.45, 5.49, 5.49, 7907.43, 7951.43, 12159.21, 12597.85, 134.4, 965.63, 986.58, 829.95, 839.96, 825.24, 0.7437, 0.7484, 89.6, 90.69, 88.21, 1863.63, 1845.01, 1871.78, 1842.28, 1.2612, 1.2735, 1.2558, 680.57, 703.56, 680.13, 526.81, 526.81, 888.2, 888.2, 876.8, 13775.6, 13981.7, 13995.0, 13731.2, 1.9709, 1.9793, 502.0, 502.5, 500.25, 36817.0, 36917.0, 36221.0, 2649.28, 4.0889999999999995, 4.0889999999999995, 0.7766, 0.7635, 2378.88, 2382.16, 2388.62, 2378.88, 1.405, 1.38, 918.18, 915.89, 928.92, 915.71, 945.55, 943.65, 942.25, 1136.05, 12795.63, 13154.86, 13209.28, 12766.09, 8.8585, 8.8719, 10949.363333333333, 791.25, 772.89, 794.27, 771.48, 2.5035, 2.5578, 2.4877, 4.345, 4.345, 106.8, 107.63, 107.88, 16.025, 16.025, 16.025, 928.5, 956.5, 5.977, 5.977, 3767.54
2008-01-21, 1683.56, 3.772, 3.772, 3.772, 1.4611, 1.4697, 1.4604, 456.36, 450.08, 5901.7, 6030.9, 9.9825, 10.011, 10.0725, 130.19, 130.39, 131.16, 130.0, 8.22, 57506.47, 58290.57, 2.667, 2.667, 2.667, 7314.17, 7287.29, 2159.1, 2174.78, 2137.95, 1788.34, 1793.07, 1803.06, 1768.23, 4.45, 4.45, 4.45, 5705.3, 5908.75, 1350.28, 1312.51, 3.2239999999999998, 3.14, 5180.51, 5093.13, 1384.0, 1376.19, 2340.02, 2365.56, 121.07, 120.67, 4.046, 3.637, 3.637, 857.56, 851.88, 1.0272, 1.0309, 3.948, 3.948, 3.948, 57380.0, 24.1151, 24.1151, 24.0974, 90.57, 89.61, 26713.83, 26698.66, 27144.66, 13365.32, 5.4, 5.4, 7805.73, 7938.8, 12099.3, 12441.85, 133.1, 966.29, 982.33, 829.69, 834.97, 824.21, 0.7478, 0.7498, 88.5, 89.98, 88.4, 1843.14, 1863.08, 1874.81, 1838.72, 1.2658, 1.2699, 1.2521, 673.18, 689.83, 666.62, 526.8, 526.8, 871.8, 886.8, 871.0, 13655.4, 13740.1, 13997.4, 13608.2, 1.9541, 1.9728, 498.25, 500.75, 494.75, 36217.0, 36595.0, 35704.0, 2633.11, 4.121, 4.121, 0.769, 0.7559, 2382.33, 2378.88, 2397.54, 2378.88, 1.405, 1.38, 917.61, 917.84, 923.22, 914.69, 943.1, 945.7, 942.5, 1123.5, 12737.12, 12897.84, 12962.49, 12598.43, 8.8334, 8.929, 10560.086666666666, 789.67, 778.51, 795.2, 778.51, 2.5074, 2.5340000000000003, 2.488, 4.319, 4.319, 106.77, 106.6, 107.62, 16.045, 16.045, 16.045, 940.25, 967.5, 6.02, 6.02, 3695.13
2008-01-22, 1609.02, 3.783, 3.783, 3.783, 1.4446, 1.4606, 1.4422, 444.41, 421.21, 5578.2, 5901.7, 10.0265, 9.995, 10.0585, 130.99, 130.44, 131.1, 130.4, 8.105, 53709.11, 57503.31, 2.838, 2.838, 2.838, 6790.19, 6762.77, 1999.83, 2159.1, 1997.15, 1654.83, 1788.34, 1788.34, 1645.45, 4.465, 4.465, 4.465, 5208.8, 5705.0, 1336.185, 1293.4, 3.2065, 3.1915000000000004, 4914.44, 4891.28, 1376.43, 1367.4, 2316.145, 2293.38, 120.72, 120.69, 4.081, 3.5010000000000003, 3.5010000000000003, 855.35, 853.32, 1.0347, 1.0353, 3.978, 3.978, 3.978, 57770.9, 23.9457, 23.9457, 23.9178, 90.21, 87.86, 25284.88, 26692.86, 26692.86, 13320.51, 5.37, 5.37, 7570.98, 7586.75, 12035.245, 12304.635, 134.05, 957.63, 957.63, 818.22, 833.79, 814.79, 0.7433, 0.7464, 89.57, 89.65, 87.36, 1843.07, 1845.13, 1853.32, 1842.15, 1.2488, 1.2681, 1.2433, 672.375, 686.53, 658.31, 517.15, 517.15, 875.25, 888.9, 867.1, 12625.8, 13477.1, 13494.4, 12625.8, 1.9432, 1.9585, 493.625, 496.125, 486.5, 35406.0, 35753.0, 33883.0, 2597.24, 4.058, 4.058, 0.7619, 0.7432, 2387.93, 2382.33, 2403.65, 2382.33, 1.4, 1.345, 916.34, 917.99, 923.12, 915.69, 948.5, 945.0, 944.8, 1110.95, 12132.13, 12249.06, 12737.8, 12119.88, 8.9473, 8.9771, 10170.81, 766.53, 791.15, 802.77, 766.53, 2.49, 2.52825, 2.44775, 4.315, 4.315, 106.03, 106.7, 106.98, 15.78, 15.8075, 15.7775, 945.0, 977.0, 6.0429999999999975, 6.0429999999999975, 3492.48
2008-01-23, 1628.42, 3.745, 3.745, 3.745, 1.4627, 1.4644, 1.4365, 404.05, 401.45, 5740.1, 5764.0, 10.085, 10.062, 10.106, 131.79, 131.51, 132.13, 131.47, 7.99, 56097.18, 56540.56, 2.759, 2.759, 2.759, 6769.47, 6420.71, 1967.7, 2012.22, 1883.28, 1636.79, 1630.61, 1715.38, 1509.7, 4.3919999999999995, 4.3919999999999995, 4.3919999999999995, 4899.3, 5203.35, 1322.09, 1274.29, 3.1889999999999996, 3.2430000000000003, 4559.75, 4511.95, 1369.96, 1366.26, 2292.27, 2221.2, 121.33, 121.31, 4.016, 3.415, 3.415, 871.0, 853.62, 1.0282, 1.0381, 3.91, 3.91, 3.91, 58161.8, 24.0797, 24.0797, 24.066, 89.85, 86.11, 26892.74, 25298.97, 27019.79, 12572.68, 5.4, 5.4, 7030.93, 7534.53, 11971.19, 12167.42, 135.0, 917.75, 958.03, 830.08, 832.08, 811.78, 0.746, 0.7479, 87.38, 88.86, 85.0, 1871.28, 1842.35, 1873.28, 1839.41, 1.2485, 1.2565, 1.2349, 671.57, 683.23, 650.0, 532.38, 532.38, 878.7, 891.0, 863.2, 12839.7, 12509.3, 12909.2, 11937.2, 1.9615, 1.9632, 489.0, 491.5, 478.25, 32327.0, 34510.0, 32140.0, 2375.88, 4.131, 4.131, 0.7675, 0.7381, 2420.16, 2386.145, 2437.975000000001, 2386.145, 1.34, 1.295, 928.15, 915.69, 934.7, 914.99, 954.05, 952.85, 952.25, 1077.34, 12640.88, 11982.89, 12640.89, 12011.68, 8.9628, 9.0429, 9193.86, 741.54, 747.18, 754.16, 730.69, 2.4726, 2.5225, 2.4075, 4.27, 4.27, 106.47, 105.93, 107.05, 15.515, 15.57, 15.51, 949.75, 986.5, 6.025, 6.025, 3548.65
