@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Open numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Low numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute CSE_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute Tadawul_Open numeric
@attribute SET_Now numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2015-1-16, -26.01, 0.012, -0.0158, 0.0017, -0.0051, -0.0156, -5.41, 0.0115, -0.89, 0.71, 0.34700000000000003, 0.015, 380.44, 572.6, 275.29, -0.04, 215.53, 122.75, -130.77, 18.3, 31.88, 8.75, 25.31, 30.54, 0.014, -0.01, 117.25, 143.9, -18.6, -4.65, -0.044, -0.013, 0.101, 114.01, -18.27, 68.6, 13.57, 6.63, -1.84, -68.5, 46.7, 0.18, -0.16, -0.04, -0.08199999999999999, 379.27, -0.87, 0.0009, -0.0007, -0.0021, -0.008, -0.022, 565.0, 0.0927, -0.039, 2.44, 1.06, 14.55, -486.9, -88.87, 105.26, 0.08, -0.052000000000000005, 0.006999999999999999, -0.002, 58.31, -1242.57, -106.38, -91.65, -3.2, -1.95, -1.68, -0.0026, -0.0033, -0.0124, -1.02, 1.41, 1.41, 14.17, -1.2, 0.0047, -22.33, 11.1, 2.6, -6.75, -0.63, 28.3, 28.3, -4.9, -0.0049, 0.0, -1.0, 1.75, 0.0, 433.84, 195.57, 121.95, -334.35, -31.07, 0.031, -0.051, 0.012, -11.99666667, -0.022, -6.44, 5.85, -2.47, 4.07, -2.11, 4.4, 124.6, 0.0331, 0.0806, 60.25, 0.14, -0.8, -0.0319, 0.0524, 0.0237, 0.001, -0.61, -0.03, 0.08, 0.117, 0.275, 0.3, -8.37, -4.75, -8.0, 0.037000000000000005, -0.042, 44.72, 9.71, 11.36
2015-1-19, 14.49, -0.068, -0.0061, -0.0156, -0.0145, -0.0108, 11.48, -0.0335, -0.04, -0.9, -0.11, -0.124, 990.21, 410.35, 380.82, -0.122, 135.16, 52.06, 303.31, -1.67, -5.59, 28.22, 6.25, -1.62, -0.077, -0.014, 79.55, 71.7, 26.75, -21.5, 0.012, 0.028, -0.014, 40.04, 119.53, 63.24, 132.94, -25.74, -22.21, 63.56, -91.08, -0.75, 0.04, -0.136, -0.004, -172.9, 168.51, 0.0025, 0.0009, 0.0049, 0.016, 0.036000000000000004, 395.0, -0.1155, 0.0132, -2.25, -0.12, 403.24, 7.58, -59.99, -277.64, -0.113, -0.009000000000000001, -0.068, -0.053, -1070.36, -79.4, 190.86, 10.96, -5.65, -5.25, 12.47, -0.0081, -0.0074, -0.0014, 2.5, -0.21, 1.07, -16.28, -5.72, 0.0006, 21.93, -28.6, -3.8, 4.52, 0.49, 12.1, 12.1, 51.3, -0.0032, -0.0032, 7.0, 0.0, 3.5, 410.02, 116.49, 283.57, 665.19, 10.54, -0.073, -0.019, -0.045, -11.99666667, 0.0, 0.8, -10.17, -3.99, -6.98, -2.29, -4.05, 26.66, -0.0891, 0.0296, -8.075, -5.64, -6.18, 0.0423, -0.045, -0.0014, -0.004, -1.17, -0.16, -0.31, 0.6659999999999999, -0.115, 0.57, -3.88, -3.0, 3.25, -0.117, -0.064, 49.63, 12.73, 47.72
2015-1-20, 15.69, 0.008, 0.0036, -0.0082, -0.0009, 0.0083, 9.09, 0.0265, -0.28, 0.01, -0.199, -0.188, -1258.51, -254.74, -525.39, 0.108, 74.58, 246.07, 251.34, 14.53, 27.29, -15.03, 27.33, 19.35, 0.067, -0.004, 46.0, 79.25, 1.565, 14.255, 0.0035, -0.02, 0.0085, -260.14, -153.87, -138.11, -245.42, -4.59, -2.58, 10.235, 44.73, 0.415, 0.15, 0.085, 0.1, -11.25, 2.51, -0.0046, 0.0017, -0.0059, -0.006, -0.005, -525.0, 0.0828, 0.0829, 2.49, 1.69, -116.43, 413.12, 187.82, 175.46, 0.051, 0.023, 0.022, 0.061, -180.58, 131.4, 1.83, 30.165, -3.35, -2.55, 9.34, -0.0035, 0.0011, 0.0021, -1.33, -0.06, 0.61, 3.52, 2.91, 0.005, -3.205, 13.05, 0.6, -4.66, -2.17, -59.0, -62.4, 133.6, -0.004, -0.0056, 1.625, 1.5, 1.375, 225.99, 491.83, 354.54, 417.85, -32.81, 0.008, -0.055, -0.021, -147.18, -0.004, 3.71, 2.33, 5.52, 3.43, -2.29, -4.05, 151.56, 0.0082, -0.0852, -8.075, 17.63, 9.79, -0.0198, -0.0032, 0.0287, 0.006, 1.45, 0.02, 1.09, -0.036000000000000004, 0.747, 0.06, -2.0, -1.125, -4.125, 0.081, 0.102, 27.54, 67.63, 34.94
2015-1-21, 2.92, 0.0, -0.0055, 0.0055, -0.0025, -0.0005, 3.57, 0.042, 1.53, -0.33, 0.053, 0.005, 118.65, -321.69, 116.07, -0.044, 14.78, 46.97, 19.41, -3.85, -24.82, -5.43, -14.07, -11.26, -0.008, 0.028, 25.05, 43.0, 1.565, 14.255, 0.0035, -0.02, 0.0085, 56.7, -75.17, -71.96, 5.41, 6.32, 6.18, 10.235, 44.73, 0.625, 0.3, -0.009000000000000001, -0.039, -10.32, -0.21, 0.0175, -0.0032, 0.013, -0.014, -0.001, -145.0, 0.1273, 0.0745, -0.15, -1.75, 467.09, -125.6, 70.87, 326.5, -0.025, -0.032, -0.005, -0.011, 226.79, 177.97, 1.83, 30.165, -3.35, -2.55, 18.46, 0.0056, 0.0008, -0.0004, -0.85, -0.87, -0.9, -5.65, -0.47, 0.0023, -3.205, 13.05, 0.6, 9.21, 1.85, 76.5, 79.9, 138.5, 0.0034, 0.002, 1.625, 1.5, 1.375, 178.13, 290.43, 120.15, 332.43, -5.59, 0.01, 0.012, 0.016, 1.82, -0.041, -5.95, 4.24, -1.71, 0.1, 0.99, -3.23, 65.04, -0.0232, 0.0074, -52.85, -0.28, 6.93, -0.0192, -0.0009, -0.0208, 0.005, -0.05, 1.09, 0.62, 0.244, 0.14800000000000002, 0.17, -2.0, -1.125, -4.125, 0.027000000000000003, 0.039, 7.12, 29.81, 12.54
2015-1-22, -0.41, -0.039, 0.0059, -0.0053, 0.0061, 0.0002, 0.24, 0.0385, -0.85, 1.54, -0.153, -0.03, 1347.42, 641.22, 268.84, -0.005, 42.1, -8.22, -61.62, -4.5, 11.0, 47.2, -5.88, 8.76, -0.001, -0.006999999999999999, 144.55, 115.1, 9.57, -0.57, -0.042, 0.012, -0.022, 150.56, 74.53, 146.75, 77.86, 4.02, -0.37, 12.57, -13.89, 0.3, 0.24, -0.004, 0.014, 19.62, 9.21, 0.0226, 0.0169, 0.0278, 0.003, 0.011, 715.0, 0.0508, 0.0556, -2.0, 0.66, 736.06, 466.9, 237.07, -37.27, 0.009000000000000001, -0.018000000000000002, -0.025, -0.023, -59.61, -244.42, 39.05, 10.88, -3.05, -5.65, 2.95, -0.0053, 0.0021, 0.0005, 1.04, 0.11, 0.43, 16.61, 2.75, -0.0119, -3.99, -10.0, -2.5, -0.07, 7.15, 1.0, 1.0, 8.0, -0.0002, -0.0022, -2.25, 1.5, 4.0, 322.75, 178.37, 252.18, -31.85, 49.18, 0.008, 0.039, 0.005, -44.1, 0.013, -21.12, -8.98, -24.21, 8.62, -0.98, -2.17, 5.81, 0.0179, -0.0231, 0.69, 2.27, -0.72, 0.0198, -0.0061, -0.0024, 0.011, 1.24, -0.03, -0.37, 0.232, 0.005, 0.26, 5.13, 4.75, 12.5, -0.033, -0.053, 18.93, 3.41, 5.7
2015-1-23, 15.27, -0.019, -0.0244, 0.0057, -0.0029, -0.0225, 4.57, 0.044, 0.55, -0.85, 0.108, 0.033, 218.54, 952.77, 1339.14, -0.014, 136.39, 29.93, 78.76, 21.72, 37.19, 48.39, 48.09, 47.95, 0.023, 0.033, 26.2, 37.4, 31.03, 14.11, 0.023, -0.023, -0.002, 19.73, 138.23, 15.38, 115.64, -0.23, 1.55, 82.98, 48.98, -0.365, 0.11, 0.07200000000000001, 0.037000000000000005, -0.87, 3.08, 0.004, 0.0227, 0.0025, 0.081, -0.013, 965.0, -0.018000000000000002, 0.0005, 0.66, -0.68, 632.55, 735.9, -2.08, 26.71, 0.038, 0.053, 0.043, 0.059, -170.29, -57.29, 259.7, 241.31, -1.3, -3.3, 25.24, 0.0041, -0.0036, -0.0063, -0.51, 0.86, -0.19, -8.77, -6.41, -0.0072, 23.29, 9.6, 14.0, 5.34, 1.98, 11.8, 11.8, 220.6, -0.0133, 0.0034, -4.25, -2.0, -3.75, 488.33, 297.2, 574.88, 562.48, 52.3, -0.132, 0.002, -0.103, 5.19, 0.042, -0.45, -20.1, -0.36, -5.72, -3.1, 3.4, 323.22, -0.0167, 0.0174, -89.81, 22.98, 12.84, -0.0085, 0.0222, 0.0168, -0.126, -0.86, -0.19, 0.08, 0.16699999999999998, 0.386, 0.086, -1.13, -2.0, -3.0, -0.051, -0.012, 34.98, 20.07, 40.97
2015-1-26, -0.41, 0.043, -0.0158, -0.0244, -0.0274, -0.0203, 9.87, -0.0045, -1.79, 0.55, -0.142, -0.054000000000000006, -667.32, -758.07, -730.92, 0.084, 213.96, 203.07, 274.32, 38.73, 24.31, 5.24, 49.31, 43.58, -0.06, -0.092, 82.1, 68.4, -11.33, 28.68, -0.044, -0.044, -0.045, 8.42, 29.78, 54.41, 34.31, -22.93, -27.31, 7.48, 57.26, -0.15, -0.75, 0.006999999999999999, -0.029, -20.78, -17.31, 0.004, 0.004, 0.0036, -0.086, -0.084, -890.0, -0.0223, -0.0591, -0.72, -0.66, -471.56, 633.79, 213.99, 176.32, -0.08, -0.044, -0.047, -0.069, 19.81, 135.79, -141.38, -28.39, 2.5, -0.7, 14.45, -0.0096, -0.0095, -0.0125, 0.27, -0.65, 0.53, -10.07, -11.85, -0.0116, -0.62, 11.2, 5.6, -3.85, -0.6, -7.6, -7.6, 132.1, -0.002, -0.0175, 3.0, -2.0, -0.5, 50.01, 573.12, 120.41, 376.83, 57.47, -0.04, -0.208, -0.145, -52.96, 0.035, -8.98, -2.42, -7.2, 2.94, 2.39, -2.835, 152.17, -0.01, -0.0154, 13.955, 37.99, 25.85, 0.0088, -0.0124, 0.0044, -0.063, 0.55, 0.17, 0.28, -0.062, -0.031, 0.009000000000000001, -3.37, -6.5, -5.75, 0.043, 0.016, 47.66, 51.76, 69.49
2015-1-27, 16.72, 0.0, 0.0031, -0.018000000000000002, -0.0077, -0.0015, 2.34, -0.0715, -0.19, -1.67, 0.039, -0.039, -198.75, -811.65, -491.68, -0.065, 148.75, 89.64, 86.22, -5.42, -29.66, -29.43, 2.24, -39.98, -0.01, 0.013, 21.7, 15.025, 5.27, -12.56, -0.056, 0.011, -0.041, 31.42, -9.84, -21.99, -6.98, -27.89, -16.57, 13.88, 4.17, -0.515, 0.16, -0.108, -0.029, -17.85, -25.69, 0.0055, 0.0064, 0.0036, -0.09, -0.004, -860.0, -0.0507, 0.0351, -1.43, -0.86, 88.13, -474.07, -234.92, -60.12, -0.029, -0.067, -0.064, -0.064, 127.81, 148.33, 6.1, -116.14, -0.6, 2.4, 13.79, -0.011, -0.0076, -0.0024, -0.63, -0.51, -0.98, -13.57, 0.69, -0.0041, 11.42, -2.2, 4.7, 0.64, -0.52, -12.0, -12.0, 23.9, 0.009000000000000001, 0.0065, -2.75, -0.25, 0.25, 236.97, -245.54, 80.02, -150.29, -15.52, -0.012, 0.04, 0.067, 39.45, -0.059, -1.27, -7.96, -1.23, -6.96, 2.39, -2.835, -38.74, -0.0256, -0.0091, 13.955, -10.02, 18.52, -0.0069, 0.0141, -0.008, -0.047, -0.72, -0.33, -0.27, -0.317, -0.348, -0.388, -3.63, -1.25, -7.5, -0.045, -0.059, 45.35, 17.95, 19.47
2015-1-28, 9.18, -0.067, 0.0142, 0.0051, 0.0126, 0.0125, -1.13, 0.016, -0.14, -0.32, -0.002, 0.05, 14.68, 152.43, -652.56, 0.01, -169.75, 192.93, 3.39, -59.63, -30.74, 31.55, -27.92, -7.22, 0.009000000000000001, -0.01, 21.7, 15.025, -27.54, -2.56, 0.068, -0.006999999999999999, -0.012, -30.22, 42.59, 5.42, -31.09, 8.91, 8.68, -90.26, -54.13, 0.155, -0.24, 0.06, -0.004, -26.1, -18.0, -0.0076, 0.0029, 0.0008, 0.034, 0.03, 170.0, 0.0294, -0.01, -0.07, 0.46, -110.03, 88.75, 363.69, 296.47, 0.002, 0.027000000000000003, 0.014, 0.034, 163.06, 163.22, -291.49, -57.83, 6.35, 3.25, -0.04, -0.001, 0.0005, 0.0031, 1.44, 0.7, 0.1, 14.31, 10.1, 0.0046, -5.2, 4.5, 0.5, 0.74, 0.06, 9.1, 9.1, -9.8, 0.0117, 0.012, -2.75, -2.25, -2.25, -110.9, 365.95, 21.67, 215.87, -32.37, 0.042, 0.013, 0.058, 51.57, -0.006, 3.14, -0.54, -2.09, 2.42, -5.19, 6.12, -46.62, 0.0216, -0.0269, 58.38, 1.5, -1.1, 0.023, -0.0202, -0.009000000000000001, 0.058, 0.69, 0.16, 0.07, 0.101, 0.14300000000000002, 0.14300000000000002, -9.12, -10.63, -1.75, 0.003, 0.026, -19.16, 56.76, 13.93
2015-1-29, -10.56, -0.017, -0.0093, 0.0145, -0.0038, 0.0052, -1.24, 0.038, 1.13, -0.14, 0.022, -0.075, -896.69, -274.82, 198.29, 0.0, 82.39, -66.5, -39.7, 34.16, 18.29, -26.21, 32.99, 28.5, 0.024, 0.015, 31.4, 48.6, -27.39, -15.52, -0.052000000000000005, -0.026, 0.022, -47.22, -64.13, -35.42, 4.43, 12.38, 6.63, -43.51, 42.46, 0.44, 0.28, -0.006, -0.048, 0.05, 15.34, 0.0138, -0.0076, 0.0039, 0.01, -0.022, -675.0, 0.0875, 0.0196, 0.7, -0.73, -469.75, -110.03, -33.47, 82.18, -0.039, -0.021, -0.024, -0.036000000000000004, 99.82, -7.46, -195.84, -154.12, -0.5, 1.4, 7.88, 0.0038, -0.0013, 0.0009, -1.13, -0.27, 0.62, 8.65, 11.41, -0.0002, -20.1, 10.7, -1.0, 2.4, 3.92, -7.8, -7.8, -20.1, -0.0062, -0.0002, -8.0, -4.5, -7.0, -167.38, 44.69, 24.34, -31.9, 2.76, 0.057, 0.08800000000000001, 0.036000000000000004, 27.64, 0.029, -3.34, 4.72, 3.0, -2.69, -2.08, -1.97, -56.62, 0.0926, 0.022, 206.06, 3.0, -4.28, -0.031, -0.0103, 0.0015, 0.07, -0.6, -0.4, -0.07, 0.0, -0.042, -0.042, -0.88, -3.62, -14.5, 0.02, -0.017, 10.41, -7.65, -20.05
2015-1-30, -1.76, -0.049, 0.0032, -0.0095, -0.0016, -0.0015, -2.42, 0.039, 2.29, 1.13, -0.065, -0.006, 67.7, -695.3, -543.66, -0.075, 26.9, -52.97, 54.96, -27.67, -34.23, -8.06, -28.19, -3.77, -0.08800000000000001, -0.078, -1.25, -12.8, 19.09, -29.89, -0.042, -0.058, -0.073, -43.44, -66.72, -68.01, -60.41, -1.26, 11.01, 45.42, -104.96, 1.55, 1.01, -0.094, 0.014, -1.87, -4.79, 0.0081, 0.0141, 0.014, -0.064, -0.021, -340.0, 0.0896, 0.1419, -1.4, -0.5, -295.74, -477.01, 50.98, -71.76, -0.037000000000000005, -0.08199999999999999, -0.048, -0.048, -109.92, 5.35, 225.48, -51.28, -7.7, -1.95, 8.3, -0.0036, 0.0031, -0.0003, 0.66, -0.47, 0.08, 5.11, 7.54, -0.0153, 17.0, -21.1, -7.8, 1.04, 0.93, -31.1, -31.1, -173.9, -0.0068, -0.0057, -1.75, -8.0, -5.0, 115.28, -345.54, -157.22, -191.63, -12.92, 0.0, 0.014, 0.023, -18.78, 0.018000000000000002, 5.64, 1.08, 0.24, 7.86, -5.32, -14.19, -207.1, 0.0613, 0.0917, 226.34, -6.41, -0.3, -0.0134, -0.0117, -0.0103, -0.002, -0.32, 0.24, 0.11, -1.31, -0.648, -0.593, -13.62, -8.25, -2.13, -0.103, -0.06, 7.18, -32.2, 3.51
2015-2-2, 3.42, -0.04, -0.0032, 0.0034, -0.0003, 0.0018, 1.07, 0.001, 0.29, 2.3, -0.12, -0.191, -854.56, -134.73, -522.19, 0.019, -43.55, 134.95, 34.87, -11.06, -4.72, 8.04, -6.55, -7.98, -0.02, -0.023, 95.1, -86.15, -26.26, 16.9, -0.013, 0.051, 0.035, -51.94, 14.75, 1.71, -23.93, 19.53, 6.31, -48.17, 35.47, 0.73, 0.94, 0.034, -0.077, -1.06, -8.02, 0.0114, 0.0078, 0.012, 0.024, -0.023, -540.0, 0.0106, -0.0134, 0.2, 0.73, -911.75, -288.18, 121.83, 29.64, 0.016, 0.031, -0.003, -0.003, 184.7, 79.41, -251.9, -13.23, 1.9, -5.7, 11.26, 0.0059, 0.0008, 0.0039, 3.86, 3.83, 0.39, 13.85, 4.62, 0.0016, -25.5, 5.1, -5.0, -11.52, -9.8, 20.8, 20.8, 68.5, 0.0002, -0.0066, -1.5, -0.5, -2.25, -90.34, 265.57, 77.71, 179.73, 31.47, 0.006, -0.038, -0.024, -196.46, 0.014, -5.89, -3.3, -4.94, 14.09, -0.72, 0.41, 122.05, 0.0869, 0.0606, 115.715, -5.15, -1.35, 0.0679, 0.0762, -0.0072, 0.025, 0.76, -0.04, -0.08, 0.434, -0.61, -0.31, 2.0, -0.5, -3.62, 0.02, -0.021, -18.08, 42.95, 13.26
2015-2-3, -0.72, -0.058, 0.0054, -0.0037, -0.0002, 0.0001, -2.46, -0.0575, -0.74, 0.21, -0.068, -0.026, 743.05, -75.55, 275.87, -0.121, 133.69, -82.2, 34.8, 3.05, -4.52, -22.38, 7.18, -15.35, -0.068, -0.02, -194.1, -24.0, 25.86, -22.68, 0.045, 0.006999999999999999, 0.042, -82.06, -125.61, -113.37, -87.74, -1.08, -1.33, 41.45, -20.6, -0.235, 0.63, -0.108, 0.012, -7.0, -1.54, -0.0165, 0.0115, -0.0027, -0.042, -0.006999999999999999, 460.0, 0.0195, 0.0173, 2.96, 2.36, 310.83, -454.005, -252.13, -180.07, 0.003, -0.044, 0.0, -0.005, -50.49, 13.05, 196.09, -52.22, 0.55, 1.4, -3.08, -0.0025, 0.0026, -0.0005, 1.76, 2.54, 2.65, 6.07, 3.5, -0.0006, 10.1, -13.7, -10.2, -7.82, -7.06, -2.2, -2.2, -180.6, -0.0029, 0.0003, -0.25, 5.5, 1.75, -17.69, -83.15, -118.04, -124.59, -7.05, 0.024, 0.0, -0.01, -179.99, -0.013, 9.23, 3.93, 1.41, 1.94, -0.72, 0.41, 199.27, -0.0362, 0.0873, 115.715, 1.45, -9.32, 0.0712, 0.0573, 0.0683, -0.006999999999999999, -0.84, -0.59, -0.63, 0.043, 0.425, 0.07, -5.38, -6.25, -5.0, -0.114, -0.079, 8.21, -19.72, -9.09
2015-2-4, 10.83, 0.015, 0.0139, 0.0059, 0.017, 0.0033, 6.34, 0.023, -0.97, -0.66, 0.028, 0.076, 1312.93, 1309.24, 904.0, -0.022, 62.94, 148.43, 182.64, -2.12, 27.75, 29.05, -21.09, 10.33, 0.033, 0.075, 20.65, -24.45, 29.18, 26.04, 0.075, 0.067, 0.058, 76.61, 7.95, 32.81, 7.16, 2.81, 12.48, 51.05, 42.65, -0.395, -0.77, 0.02, 0.012, -4.5, 1.69, -0.0151, -0.017, -0.0129, -0.006, 0.008, 1145.0, 0.0088, 0.0322, 2.2, 3.02, 310.83, -454.005, 117.99, 26.2, -0.03, 0.03, -0.014, 0.0, -14.32, 21.5, 305.36, 303.08, -1.7, -0.25, 15.61, 0.0054, 0.003, 0.0049, 3.16, 3.38, 3.43, -9.8, -5.34, -0.014, 20.2, 12.0, 20.9, 2.5, -1.11, -15.1, -15.1, 233.2, 0.0126, 0.0095, 16.0, 10.0, 2.5, 525.86, 30.62, 406.37, 316.12, 18.7, -0.01, -0.016, 0.015, 15.75, 0.011, 5.27, 10.16, 6.51, -2.45, 8.86, 3.21, 241.92, -0.0526, -0.0355, 69.21, 19.84, 20.16, 0.08900000000000001, 0.0977, 0.0922, -0.03, 0.15, -0.12, 0.21, 0.07, 0.085, 0.285, -7.87, 10.25, 1.0, 0.013, -0.008, 18.51, 12.09, 18.93
2015-2-5, -9.95, 0.046, -0.0134, 0.0139, -0.0048, 0.0004, -1.99, -0.0495, -0.51, -0.98, 0.07400000000000001, -0.004, 337.39, 725.35, 549.57, 0.107, 20.37, 24.89, -56.93, 45.12, 22.14, 1.66, 28.85, 16.59, 0.113, 0.062, -34.0, -22.25, -8.52, 26.15, 0.018000000000000002, 0.004, 0.022, -30.78, 56.73, 31.04, 41.41, 7.91, -8.85, -11.04, 6.56, -1.005, -1.01, 0.118, 0.076, -9.04, -9.26, 0.0158, -0.0147, -0.0052, 0.055, 0.029, 690.0, -0.1161, -0.1893, 1.88, -1.74, 138.58, 617.62, -105.3, 88.51, 0.047, 0.034, 0.042, 0.04, 65.33, 57.69, 6.62, 111.46, 4.15, 3.6, 1.64, 0.0028, -0.0018, -0.0066, -3.75, -0.94, -1.34, 4.34, -2.93, 0.0111, -7.4, 8.9, 2.6, -8.81, -6.14, 6.1, 6.1, 53.8, 0.0017, 0.0056, -2.25, -0.25, 9.5, -69.82, 378.76, 60.87, 246.43, 38.73, -0.056, 0.021, -0.016, 15.75, 0.066, -15.06, -6.33, -6.58, -6.41, 1.91, 6.84, -16.62, -0.0188, -0.053, 14.22, -2.73, 7.96, -0.0799, -0.0225, -0.017, -0.06, -0.05, 0.24, 0.19, 0.07400000000000001, 0.08, 0.08, 20.0, 6.0, 14.25, 0.028, 0.0, 8.76, 3.78, -6.6
2015-2-6, 2.68, 0.008, 0.013, -0.0137, 0.0014, -0.0013, -0.65, -0.029, -0.37, -0.51, -0.105, -0.081, -67.2, 98.06, 805.98, 0.006999999999999999, -5.91, -51.71, 19.65, -32.73, -2.31, 40.04, -0.53, -0.72, -0.01, 0.012, -56.05, -20.75, 21.01, -5.41, -0.014, 0.01, -0.026, -37.6, 38.39, 12.23, -35.32, -20.36, -6.49, 48.4, 29.84, -0.085, 0.24, -0.053, -0.019, 0.18, -1.21, -0.0139, 0.0162, -0.0005, -0.035, -0.011, 65.0, -0.0748, 0.0261, -3.0, -0.59, 742.82, 137.44, 39.91, -123.77, 0.018000000000000002, -0.059, 0.004, -0.035, 55.2, 25.89, 211.86, 107.36, -0.15, -0.6, -7.95, -0.0098, -0.0064, -0.0011, 2.41, -0.19, -0.43, -5.88, 6.76, 0.0002, 17.3, 3.5, 9.9, -1.04, -1.53, -1.5, -1.5, -152.5, 0.0145, 0.0095, 1.75, -0.75, 2.0, -122.68, -274.26, -213.23, -227.55, -34.55, 0.043, -0.005, 0.034, 15.75, 0.026, 8.42, -3.35, 1.66, -4.95, 4.15, 0.73, 91.94, -0.0337, -0.0184, -58.16, 8.11, -11.75, 0.0393, -0.015, -0.0067, 0.012, -0.31, -0.39, -0.06, -0.199, -0.195, -0.315, -3.5, 5.75, 1.25, -0.048, 0.006, -8.6, -13.62, 2.58
