@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-04-04, 2018.61, 2.198, 2.136, 2.2, 2.102, 1.3234, 1.332, 1.3213, 322.03, 326.09, 327.23, 322.03, 5838.34, 5874.89, 5890.16, 5838.34, 178.52, 178.61, 179.0, 177.99, 64284.26, 65217.73, 65530.22, 64015.27, 1.345, 1.345, 1.345, 1.345, 6982.28, 7053.91, 7081.06, 6981.21, 1681.8, 1643.2, 1687.26, 1643.2, 1550.05, 1521.9, 1556.5, 1521.74, 2.173, 2.173, 2.173, 2.173, 5358.5, 5353.2, 5378.75, 5344.45, 3.9160000000000004, 3.915, 3.95, 3.88, 2282.515, 2257.035, 2285.015000000001, 2248.815, 144.99, 144.86, 145.16, 144.36, 2.293, 2.293, 2.293, 2.293, 0.9908, 0.9905, 0.993, 0.9888, 1.8119999999999998, 1.8119999999999998, 1.8119999999999998, 1.8119999999999998, 64604.0, 65345.0, 65745.0, 64150.0, 104.01, 105.04, 105.18, 103.59, 10050.39, 10082.21, 10084.07, 10040.99, 3.95, 3.99, 4.0, 3.94, 6258.66, 6286.68, 6298.56, 6258.27, 1080.56, 1086.01, 1088.84, 1079.56, 834.8, 838.6, 841.9, 831.2, 7824.5, 8032.2, 8072.6, 7824.5, 1.5914, 1.6023, 1.6048, 1.5891, 15624.23, 15884.26, 16014.39, 15624.23, 1.036, 1.016, 1.036, 1.012, 1125.85, 1127.3, 1127.3, 1122.1, 1146.78, 1141.79, 1147.09, 1140.84, 12323.61, 12465.3, 12498.71, 12284.61, 13.5899, 13.7055, 13.8104, 13.5475, 5.141, 5.12, 5.166, 5.09, 82.85, 81.63, 82.99, 81.63, 4.048, 4.048, 4.048, 4.048, 2334.76, 2354.48, 2365.05, 2334.76
2012-04-05, 2028.77, 2.128, 2.167, 2.193, 2.106, 1.3142, 1.3232, 1.3106, 313.87, 321.13, 321.44, 313.51, 5703.77, 5838.34, 5838.34, 5685.65, 179.69, 178.59, 179.69, 178.14, 63528.65, 64301.29, 64301.29, 63450.34, 1.345, 1.345, 1.345, 1.345, 6784.06, 6940.61, 6944.4, 6772.95, 1632.21, 1680.09, 1681.59, 1627.62, 1512.88, 1550.04, 1550.04, 1506.65, 2.214, 2.214, 2.214, 2.214, 5322.9, 5328.65, 5338.4, 5305.3, 3.785, 3.8810000000000002, 3.8810000000000002, 3.786, 2292.3775, 2257.5325000000007, 2294.4175, 2250.1025, 145.675, 144.85, 145.745, 144.48, 2.2230000000000003, 2.2230000000000003, 2.2230000000000003, 2.2230000000000003, 0.9963, 0.9911, 0.9976, 0.9907, 1.798, 1.798, 1.798, 1.798, 63749.0, 63890.0, 64140.0, 63560.0, 101.47, 104.09, 104.12, 101.08, 9819.99, 10045.88, 10059.19, 9819.99, 3.97, 3.99, 3.99, 3.97, 6166.79, 6246.91, 6259.26, 6154.71, 1041.61, 1068.81, 1070.78, 1036.82, 820.38, 825.3, 825.8, 816.3, 7660.7, 7809.3, 7833.7, 7634.3, 1.5886, 1.5909, 1.5915, 1.5831, 15245.92, 15579.75, 15640.92, 15245.92, 1.034, 1.058, 1.0590000000000002, 1.03, 1131.15, 1125.25, 1131.65, 1122.4, 1141.57, 1141.41, 1143.44, 1137.17, 12178.66, 12191.07, 12310.26, 12098.6, 13.7168, 13.5769, 13.7718, 13.536, 5.358, 5.176, 5.37, 5.1739999999999995, 82.44, 82.85, 82.94, 82.1, 4.085, 4.085, 4.085, 4.085, 2262.45, 2330.64, 2334.15, 2260.69
2012-04-06, 2029.03, 2.128, 2.138, 2.165, 2.072, 1.3064, 1.314, 1.3034, 314.91, 315.46, 315.81, 310.88, 5723.67, 5703.77, 5731.67, 5663.32, 179.04, 179.47, 179.81, 178.48, 63691.18, 63518.32, 64298.85, 63383.54, 1.3730000000000002, 1.3730000000000002, 1.3730000000000002, 1.3730000000000002, 6775.26, 6817.85, 6831.36, 6685.8, 1642.62, 1632.21, 1645.28, 1612.26, 1525.11, 1512.88, 1527.09, 1495.49, 2.157, 2.157, 2.157, 2.157, 5293.4, 5313.266666666666, 5321.566666666667, 5279.533333333334, 3.792, 3.803, 3.807, 3.78, 2302.24, 2258.03, 2303.82, 2251.39, 145.6, 145.62, 145.91, 145.1, 2.18, 2.18, 2.18, 2.18, 0.9933, 0.996, 1.0, 0.9906, 1.74, 1.74, 1.74, 1.74, 63860.0, 63480.0, 64485.0, 63450.0, 103.31, 101.96, 103.4, 101.37, 9767.61, 9737.5, 9806.4, 9692.7, 3.97, 3.95, 3.97, 3.94, 6163.49, 6183.63, 6196.12, 6126.05, 1036.4, 1045.82, 1051.54, 1030.94, 818.18, 817.9, 821.8, 816.0, 7660.5, 7681.8, 7712.8, 7545.1, 1.5828, 1.5891, 1.591, 1.5804, 15216.02, 15264.96, 15361.71, 14919.56, 1.0090000000000001, 1.02, 1.025, 1.008, 1130.4, 1131.15, 1133.15, 1127.55, 1144.85, 1143.91, 1146.94, 1139.01, 12103.11, 12147.85, 12172.08, 12051.2, 13.7309, 13.716, 13.8516, 13.6743, 5.425, 5.359, 5.539, 5.314, 82.21, 82.42, 82.45, 81.83, 4.065, 4.065, 4.065, 4.065, 2253.73, 2264.19, 2275.19, 2225.77
2012-04-09, 1997.08, 2.128, 2.128, 2.128, 2.128, 1.3096, 1.3064, 1.3052, 311.91, 314.27, 314.62666666666667, 309.22333333333336, 5680.963333333332, 5710.403333333334, 5729.003333333332, 5640.73, 179.59, 178.62, 179.72, 178.56, 63307.195, 63604.335, 63994.6, 62922.665, 1.3730000000000002, 1.3730000000000002, 1.3730000000000002, 1.3730000000000002, 6718.983333333334, 6776.806666666667, 6800.213333333332, 6659.343333333332, 1613.25, 1642.5, 1646.9, 1611.67, 1497.19, 1525.1, 1529.72, 1494.66, 2.162, 2.162, 2.162, 2.162, 5263.9, 5297.883333333333, 5304.733333333334, 5253.766666666666, 3.7539999999999996, 3.792, 3.7945, 3.745, 2306.55, 2299.05, 2309.64, 2291.56, 145.885, 145.49, 145.955, 145.26, 2.0469999999999997, 2.0469999999999997, 2.0469999999999997, 2.0469999999999997, 0.9973, 0.993, 0.9987, 0.9915, 1.7133333333333334, 1.7133333333333334, 1.7133333333333334, 1.7133333333333334, 63423.5, 63240.0, 63920.0, 63005.0, 102.885, 102.245, 103.0, 101.09, 9688.45, 9710.25, 9739.59, 9659.16, 3.95, 3.96, 3.98, 3.95, 6129.47, 6159.0, 6172.743333333333, 6104.51, 1028.8066666666666, 1039.77, 1045.01, 1025.1666666666667, 810.8199999999997, 810.0999999999997, 814.55, 808.1, 7584.866666666668, 7648.7, 7686.366666666668, 7507.9333333333325, 1.5886, 1.5825, 1.5891, 1.5821, 14963.64, 15170.196666666667, 15243.46, 14762.446666666667, 0.995, 1.016, 1.016, 0.988, 1132.75, 1128.95, 1133.3, 1128.95, 1139.25, 1138.52, 1141.12, 1135.505, 12060.805, 12097.445, 12135.16, 12027.675, 13.8749, 13.706, 13.9182, 13.6848, 5.506333333333332, 5.405333333333332, 5.586666666666668, 5.368666666666667, 81.64, 82.22, 82.56, 81.33, 4.037, 4.037, 4.037, 4.037, 2240.4666666666667, 2253.38, 2266.8566666666666, 2221.826666666667
2012-04-10, 1994.41, 2.0669999999999997, 2.131, 2.17, 2.019, 1.3102, 1.3102, 1.3034, 308.91, 313.08, 313.4433333333333, 307.56666666666666, 5638.256666666667, 5717.036666666668, 5726.336666666667, 5618.14, 180.31, 179.88, 180.61, 179.88, 62923.21, 63690.35, 63690.35, 62461.79, 1.3195, 1.3195, 1.3195, 1.3195, 6662.706666666668, 6735.763333333332, 6769.0666666666675, 6632.886666666667, 1622.07, 1612.26, 1622.09, 1591.92, 1510.49, 1497.19, 1511.42, 1477.47, 2.162, 2.162, 2.162, 2.162, 5234.4, 5282.5, 5287.9, 5228.0, 3.716, 3.781, 3.782, 3.71, 2285.78, 2300.05, 2304.65, 2284.44, 146.485, 145.74, 146.705, 145.73, 2.0469999999999997, 2.0469999999999997, 2.0469999999999997, 2.0469999999999997, 0.9975, 0.9974, 1.0004, 0.9944, 1.6866666666666663, 1.6866666666666663, 1.6866666666666663, 1.6866666666666663, 62987.0, 63000.0, 63355.0, 62560.0, 102.46, 102.53, 102.6, 100.81, 9546.26, 9565.31, 9618.1, 9535.33, 3.9, 3.91, 3.92, 3.89, 6095.45, 6134.37, 6149.366666666668, 6082.97, 1021.2133333333336, 1033.72, 1038.48, 1019.3933333333333, 803.46, 802.3, 807.3, 800.2, 7509.233333333334, 7615.6, 7659.9333333333325, 7470.766666666667, 1.5894, 1.5892, 1.5917, 1.5837, 14711.26, 15075.433333333332, 15125.21, 14605.333333333332, 0.973, 0.9640000000000001, 0.98, 0.9620000000000001, 1137.5, 1135.4, 1139.2, 1135.4, 1133.65, 1133.13, 1135.3, 1132.0, 12018.5, 12047.04, 12098.24, 12004.15, 13.9536, 13.8712, 14.0187, 13.8644, 5.587666666666666, 5.451666666666665, 5.634333333333332, 5.423333333333333, 81.64, 81.3, 81.67, 81.23, 3.9645, 3.9645, 3.9645, 3.9645, 2227.203333333333, 2242.57, 2258.523333333333, 2217.883333333333
2012-04-12, 1986.63, 1.986, 2.066, 2.081, 1.964, 1.3081, 1.3107, 1.3053, 305.91, 311.89, 312.26, 305.91, 5595.55, 5723.67, 5723.67, 5595.55, 180.58, 180.34, 180.66, 179.85, 61738.28, 62922.45, 62922.45, 61343.91, 1.266, 1.266, 1.266, 1.266, 6606.43, 6694.72, 6737.92, 6606.43, 1606.98, 1622.07, 1627.34, 1605.62, 1498.07, 1510.51, 1520.12, 1497.92, 2.01, 2.01, 2.01, 2.01, 5243.6, 5254.1, 5255.8, 5211.85, 3.6460000000000004, 3.7510000000000003, 3.7510000000000003, 3.65, 2305.86, 2281.02, 2306.39, 2258.85, 146.77, 146.41, 146.79, 146.13, 1.986, 1.986, 1.986, 1.986, 1.0044, 0.9972, 1.0048, 0.995, 1.66, 1.66, 1.66, 1.66, 61890.0, 62895.0, 62940.0, 61410.0, 101.02, 102.33, 102.96, 100.68, 9538.02, 9583.36, 9648.12, 9509.72, 3.91, 3.91, 3.93, 3.9, 6061.43, 6109.74, 6125.99, 6061.43, 1013.62, 1027.67, 1031.95, 1013.62, 784.15, 801.3, 803.2, 783.1, 7433.6, 7582.5, 7633.5, 7433.6, 1.5861, 1.5896, 1.5932, 1.5808, 14458.88, 14980.67, 15006.96, 14448.22, 0.963, 0.968, 0.978, 0.9620000000000001, 1139.65, 1138.05, 1139.75, 1134.95, 1138.11, 1136.37, 1140.95, 1133.4, 11935.29, 12012.04, 12032.67, 11868.97, 14.1282, 13.9355, 14.137, 13.8712, 5.669, 5.4979999999999976, 5.682, 5.478, 80.68, 81.65, 81.86, 80.65, 3.892, 3.892, 3.892, 3.892, 2213.94, 2231.76, 2250.19, 2213.94
2012-04-13, 2008.91, 2.0469999999999997, 2.012, 2.06, 2.008, 1.3186, 1.3108, 1.31, 310.88, 308.62, 311.7, 304.04, 5710.46, 5634.74, 5727.87, 5602.56, 179.95, 181.23, 181.55, 179.88, 63058.0, 61300.03, 63061.13, 61300.03, 1.266, 1.266, 1.266, 1.266, 6743.24, 6710.37, 6761.78, 6651.81, 1620.19, 1615.69, 1622.63, 1600.05, 1501.63, 1505.77, 1512.45, 1488.82, 2.0869999999999997, 2.0869999999999997, 2.0869999999999997, 2.0869999999999997, 5276.85, 5246.75, 5290.6, 5246.75, 3.716, 3.68, 3.713, 3.68, 2350.86, 2310.48, 2351.05, 2307.84, 146.2, 147.24, 147.49, 146.13, 2.056, 2.056, 2.056, 2.056, 0.9946, 1.004, 1.004, 0.9939, 1.784, 1.784, 1.784, 1.784, 63086.0, 61850.0, 63150.0, 61520.0, 103.64, 102.55, 104.24, 102.39, 9524.79, 9486.19, 9541.04, 9449.49, 3.91, 3.91, 3.92, 3.9, 6125.39, 6071.08, 6130.19, 6054.2, 1049.86, 1033.06, 1050.91, 1024.89, 808.59, 797.1, 811.0, 796.3, 7520.0, 7610.7, 7619.4, 7400.8, 1.596, 1.5907, 1.5985, 1.5905, 14869.91, 14742.61, 14892.74, 14412.49, 0.9570000000000001, 0.968, 0.968, 0.95, 1135.05, 1142.8, 1145.2, 1135.05, 1135.8866666666665, 1127.9833333333333, 1137.78, 1125.9133333333334, 12214.65, 12035.66, 12230.54, 12023.37, 14.0303, 14.134, 14.1555, 14.0149, 5.392, 5.484, 5.522, 5.371, 80.94, 81.0, 81.13, 80.74, 3.908, 3.908, 3.908, 3.908, 2264.36, 2243.2, 2268.27, 2223.14
2012-04-16, 1992.63, 1.986, 2.026, 2.044, 1.985, 1.3077, 1.3186, 1.307, 306.12, 310.24, 311.51, 305.36, 5651.79, 5710.46, 5710.82, 5643.51, 179.87, 179.89, 180.47, 179.28, 62105.6, 63039.45, 63039.45, 61777.78, 1.2830000000000001, 1.2830000000000001, 1.2830000000000001, 1.2830000000000001, 6583.9, 6732.07, 6743.01, 6552.32, 1612.74, 1618.72, 1628.98, 1608.03, 1502.65, 1501.63, 1516.37, 1496.93, 2.041, 2.041, 2.041, 2.041, 5207.45, 5255.7, 5306.75, 5185.4, 3.623, 3.6910000000000003, 3.6919999999999997, 3.62, 2359.16, 2351.51, 2369.7, 2346.94, 146.21, 146.13, 146.46, 145.64, 1.989, 1.989, 1.989, 1.989, 0.9995, 0.9949, 0.9998, 0.9924, 1.729, 1.729, 1.729, 1.729, 62121.0, 62700.0, 62880.0, 61745.0, 102.83, 103.66, 103.9, 102.61, 9637.99, 9613.19, 9690.29, 9603.97, 3.91, 3.91, 3.92, 3.9, 6072.12, 6112.27, 6121.51, 6052.98, 1027.72, 1047.93, 1048.0, 1025.41, 796.29, 805.7, 805.7, 796.2, 7250.6, 7468.7, 7485.5, 7218.4, 1.5848, 1.5957, 1.5971, 1.584, 14359.5, 14799.56, 14862.49, 14292.33, 0.953, 0.961, 0.961, 0.9490000000000001, 1134.5, 1135.4, 1136.8, 1131.8, 1133.6633333333334, 1119.5966666666666, 1134.61, 1118.4266666666667, 12040.39, 12180.55, 12214.65, 12040.38, 14.0183, 14.0288, 14.0521, 13.9377, 5.506, 5.442, 5.511, 5.381, 80.92, 80.95, 81.19, 80.83, 3.85, 3.85, 3.85, 3.85, 2229.68, 2254.4, 2260.76, 2218.59
2012-04-17, 1985.3, 2.012, 1.985, 2.019, 1.97, 1.3139, 1.3066, 1.2994, 306.02, 305.1, 309.39, 304.37, 5666.28, 5651.79, 5707.96, 5641.07, 179.88, 179.83, 180.65, 179.65, 61954.55, 62119.82, 62688.46, 61465.28, 1.255, 1.255, 1.255, 1.255, 6625.19, 6556.3, 6675.39, 6548.39, 1587.58, 1612.74, 1617.73, 1583.61, 1477.71, 1502.67, 1505.56, 1475.56, 2.032, 2.032, 2.032, 2.032, 5226.2, 5190.6, 5233.5, 5183.5, 3.6239999999999997, 3.588, 3.6239999999999997, 3.588, 2357.03, 2346.31, 2364.11, 2342.2, 146.445, 146.06, 146.905, 146.05, 1.982, 1.982, 1.982, 1.982, 0.9999, 0.9992, 1.0035, 0.9973, 1.7169999999999999, 1.7169999999999999, 1.7169999999999999, 1.7169999999999999, 61984.0, 62100.0, 62765.0, 61410.0, 102.93, 102.8, 103.37, 101.8, 9470.64, 9522.7, 9532.91, 9464.49, 3.87, 3.86, 3.88, 3.86, 6124.91, 6063.94, 6136.01, 6057.26, 1036.41, 1024.1, 1044.22, 1021.76, 798.08, 801.0, 803.5, 790.8, 7209.1, 7232.0, 7331.4, 7186.6, 1.5899, 1.5852, 1.5911, 1.5817, 14411.24, 14270.26, 14708.54, 14258.71, 0.943, 0.941, 0.9490000000000001, 0.9390000000000001, 1136.1, 1136.45, 1139.8, 1135.0, 1131.44, 1111.21, 1131.44, 1110.94, 12037.59, 12076.23, 12121.36, 12016.18, 14.1279, 14.0059, 14.1786, 13.9921, 5.58, 5.62, 5.67, 5.499, 80.41, 80.92, 81.0, 80.3, 3.787, 3.787, 3.787, 3.787, 2239.35, 2225.16, 2260.52, 2223.95
2012-04-18, 2004.53, 2.07, 2.004, 2.116, 2.004, 1.3125, 1.3136, 1.3090000000000002, 313.18, 305.76, 313.42, 305.76, 5766.95, 5666.28, 5773.73, 5651.53, 180.11, 179.77, 181.24, 179.77, 62698.87, 61959.26, 62961.35, 61959.26, 1.25, 1.25, 1.25, 1.25, 6801.0, 6625.71, 6801.15, 6616.95, 1585.4, 1587.58, 1591.91, 1575.81, 1471.61, 1477.75, 1481.23, 1463.04, 2.0980000000000003, 2.0980000000000003, 2.0980000000000003, 2.0980000000000003, 5289.7, 5266.6, 5298.2, 5208.35, 3.6439999999999997, 3.61, 3.6460000000000004, 3.608, 2334.98, 2355.37, 2363.01, 2333.34, 146.225, 146.35, 147.145, 146.11, 1.996, 1.996, 1.996, 1.996, 0.9907, 1.0001, 1.0014, 0.9864, 1.754, 1.754, 1.754, 1.754, 62760.0, 62350.0, 63020.0, 62105.0, 104.2, 103.15, 105.07, 102.66, 9464.71, 9476.15, 9519.8, 9455.32, 3.86, 3.88, 3.88, 3.86, 6200.27, 6110.25, 6200.5, 6109.53, 1055.24, 1033.3, 1060.25, 1032.67, 810.63, 804.7, 816.6, 804.2, 7373.3, 7157.8, 7373.3, 7136.8, 1.592, 1.5896, 1.5972, 1.5861, 14942.05, 14356.67, 14957.27, 14345.61, 0.937, 0.945, 0.948, 0.937, 1134.55, 1137.5, 1142.3, 1134.55, 1145.86, 1129.49, 1150.12, 1128.99, 12136.94, 12065.97, 12176.76, 12039.7, 14.0311, 14.1196, 14.2111, 14.0046, 5.468, 5.602, 5.602, 5.452000000000001, 81.06, 80.41, 81.11, 80.37, 3.81, 3.81, 3.81, 3.81, 2291.24, 2237.03, 2293.45, 2237.03
2012-04-19, 1999.86, 2.044, 2.074, 2.086, 2.04, 1.3121, 1.3127, 1.3058, 309.99, 312.7, 313.15, 309.04, 5745.29, 5766.95, 5783.88, 5730.91, 181.09, 179.91, 181.09, 179.76, 63010.48, 62695.82, 63243.43, 62429.43, 1.25, 1.25, 1.25, 1.25, 6732.03, 6780.49, 6812.84, 6718.1, 1583.06, 1585.4, 1597.98, 1577.47, 1468.55, 1471.61, 1485.58, 1465.5, 2.134, 2.134, 2.134, 2.134, 5300.0, 5320.7, 5342.0, 5293.45, 3.628, 3.639, 3.64, 3.615, 2380.85, 2341.13, 2383.64, 2337.86, 146.98, 146.14, 147.08, 145.98, 1.975, 1.975, 1.975, 1.975, 0.9912, 0.9905, 0.9926, 0.9881, 1.724, 1.724, 1.724, 1.724, 63036.0, 62495.0, 63400.0, 62465.0, 102.67, 104.22, 104.51, 102.19, 9667.26, 9594.3, 9682.88, 9594.3, 3.87, 3.88, 3.88, 3.87, 6173.35, 6198.18, 6202.98, 6150.81, 1036.14, 1053.63, 1053.78, 1033.62, 803.32, 805.0, 807.4, 799.2, 7079.2, 7354.5, 7364.0, 7079.2, 1.6022, 1.5925, 1.6043, 1.5893, 14580.15, 14904.66, 14944.07, 14531.39, 0.9470000000000001, 0.9440000000000001, 0.9470000000000001, 0.941, 1140.65, 1134.25, 1141.4, 1133.2, 1142.8, 1148.72, 1150.65, 1137.72, 12128.89, 12110.53, 12162.6, 12077.87, 14.0328, 14.015, 14.0505, 13.9323, 5.501, 5.484, 5.5360000000000005, 5.381, 81.32, 81.07, 81.56, 81.01, 3.872, 3.872, 3.872, 3.872, 2258.37, 2289.94, 2293.61, 2254.57
2012-04-20, 1974.65, 2.0469999999999997, 2.059, 2.064, 2.02, 1.3136, 1.3122, 1.307, 306.76, 311.16, 313.46, 306.76, 5744.55, 5745.29, 5792.07, 5738.11, 180.78, 180.92, 181.11, 180.28, 62618.41, 63007.43, 63274.3, 62478.12, 1.239, 1.239, 1.239, 1.239, 6671.22, 6775.46, 6807.12, 6665.31, 1609.56, 1583.06, 1615.52, 1578.06, 1496.6, 1468.55, 1503.77, 1467.21, 2.149, 2.149, 2.149, 2.149, 5332.4, 5320.6, 5342.45, 5291.3, 3.627, 3.6260000000000003, 3.63, 3.6180000000000003, 2378.63, 2378.63, 2386.98, 2369.46, 146.955, 146.93, 147.155, 146.44, 1.9680000000000002, 1.9680000000000002, 1.9680000000000002, 1.9680000000000002, 0.9957, 0.9913, 0.9968, 0.9881, 1.7009999999999998, 1.7009999999999998, 1.7009999999999998, 1.7009999999999998, 63335.0, 64000.0, 64105.0, 63120.0, 102.27, 102.73, 103.21, 101.67, 9588.38, 9578.68, 9617.93, 9565.83, 3.87, 3.87, 3.88, 3.87, 6203.78, 6200.99, 6225.09, 6188.31, 1041.64, 1042.17, 1052.42, 1039.64, 798.9, 803.8, 810.8, 793.3, 6908.1, 7122.1, 7151.1, 6907.0, 1.6054, 1.6021, 1.6079, 1.6008, 14287.27, 14678.19, 14769.25, 14287.27, 0.946, 0.9440000000000001, 0.9570000000000001, 0.943, 1140.65, 1138.95, 1142.05, 1136.8, 1153.11, 1148.79, 1157.22, 1148.66, 12153.69, 12148.18, 12227.75, 12118.38, 13.9726, 14.0264, 14.0517, 13.9072, 5.575, 5.465, 5.607, 5.433, 81.63, 81.32, 81.74, 81.27, 3.82, 3.82, 3.82, 3.82, 2237.52, 2264.04, 2280.2, 2237.52
