@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute EUR_KRW_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-02-22, 2018.89, 174.23, 173.13, 174.23, 173.13, 56154.68, 56152.66, 56227.24, 55430.26, 1441.89, 140.19, 139.27, 140.19, 139.26, 1167.33, 1164.52, 1170.94, 1163.02, 56432.0, 56140.0, 56570.0, 55785.0, 0.8340000000000001, 0.8353, 0.8363, 0.8312, 1087.25, 1080.43, 1087.25, 1080.43, 12602.54, 2551.13, 2505.58
2013-02-25, 2009.52, 174.13, 174.15, 174.75, 173.71, 56697.06, 56158.58, 56742.25, 56106.88, 1438.64, 139.985, 140.13, 140.615, 139.73, 1167.45, 1166.6, 1171.57, 1163.1, 56978.0, 56800.0, 57055.0, 56435.0, 0.8379, 0.8336, 0.8397, 0.8331, 1085.73, 1087.5, 1090.5, 1084.5, 12641.65, 2551.01, 2519.71
2013-02-26, 2000.01, 174.28, 174.01, 174.78, 173.97, 56617.56, 56697.56, 57157.14, 56418.75, 1445.49, 140.075, 139.89, 140.485, 139.81, 1165.4, 1167.33, 1175.4, 1162.37, 56810.0, 57200.0, 57500.0, 56700.0, 0.8333, 0.8372, 0.8417, 0.8318, 1086.5, 1085.53, 1089.65, 1085.05, 12648.94, 2584.18, 2546.6
2013-02-27, 2004.04, 175.02, 174.2, 175.11, 174.2, 56948.87, 56616.07, 57007.27, 56047.16, 1430.88, 140.525, 140.02, 140.615, 139.99, 1169.63, 1165.86, 1174.79, 1163.36, 57314.0, 56500.0, 57240.0, 56300.0, 0.8256, 0.8333, 0.8353, 0.8221, 1090.27, 1086.85, 1090.86, 1086.85, 12605.78, 2531.71, 2489.6
2013-02-28, 2026.49, 174.22, 174.88, 174.91, 173.91, 57273.88, 56948.35, 57402.28, 56684.5, 1426.34, 139.85, 140.41, 140.45, 139.59, 1166.91, 1169.03, 1170.01, 1161.02, 57579.0, 57305.0, 57795.0, 56970.0, 0.8278, 0.8256, 0.8283, 0.8223, 1084.88, 1089.62, 1089.62, 1083.2, 12624.76, 2546.69, 2508.23
2013-03-04, 2013.15, 174.3, 174.18, 174.31, 173.54, 57424.29, 57273.1, 57798.48, 56925.18, 1428.31, 139.815, 139.82, 139.895, 139.31, 1157.81, 1166.7, 1169.37, 1155.67, 57630.0, 57400.0, 58160.0, 57210.0, 0.8247, 0.8275, 0.8323, 0.8236, 1084.35, 1085.13, 1085.13, 1081.15, 12725.98, 2569.17, 2547.36
2013-03-05, 2016.61, 175.26, 174.18, 175.72, 174.18, 56499.17, 56877.8, 56877.8, 56067.07, 1424.23, 140.675, 139.77, 141.035, 139.76, 1159.17, 1150.03, 1160.48, 1148.69, 56716.0, 57000.0, 57000.0, 56285.0, 0.8277, 0.8244, 0.8278, 0.8190000000000001, 1091.01, 1084.25, 1093.85, 1084.25, 12705.02, 2548.12, 2528.67
2013-03-06, 2020.74, 174.67, 175.19, 175.25, 174.38, 55950.73, 56508.07, 57226.86, 55950.73, 1423.0, 140.1, 140.63, 140.68, 139.95, 1154.39, 1159.17, 1160.52, 1151.53, 56179.0, 56855.0, 57500.0, 56050.0, 0.8312, 0.8277, 0.8332, 0.8253, 1086.63, 1091.01, 1091.01, 1085.75, 12707.41, 2594.53, 2557.52
2013-03-07, 2004.4, 174.45, 174.61, 174.65, 173.86, 57940.14, 55953.35, 58149.84, 55953.35, 1418.45, 139.86, 140.06, 140.09, 139.47, 1144.32, 1154.39, 1155.15, 1143.21, 58119.0, 56745.0, 58285.0, 56640.0, 0.8284, 0.831, 0.8349, 0.8272, 1084.76, 1086.48, 1086.48, 1082.1, 12736.26, 2603.25, 2588.02
2013-03-08, 2006.01, 174.88, 174.41, 174.95, 174.38, 58846.81, 57939.66, 59472.49, 57939.66, 1427.0, 140.23, 139.83, 140.3, 139.83, 1153.73, 1143.33, 1156.06, 1142.36, 59094.0, 58800.0, 59750.0, 58705.0, 0.8279, 0.828, 0.8313, 0.8256, 1087.74, 1084.81, 1088.25, 1084.81, 12814.31, 2611.31, 2579.51
2013-03-11, 2003.35, 175.32, 174.83, 175.86, 174.41, 58432.75, 58841.63, 59031.27, 58128.87, 1431.13, 140.485, 140.19, 140.905, 139.86, 1144.66, 1153.47, 1157.0, 1139.87, 58673.0, 59700.0, 59700.0, 58310.0, 0.8220000000000001, 0.828, 0.8297, 0.8184, 1089.6, 1087.94, 1092.95, 1085.35, 12795.34, 2632.52, 2609.52
2013-03-12, 1993.34, 176.01, 175.25, 177.49, 175.25, 58544.79, 58440.49, 58546.69, 57800.36, 1433.01, 141.095, 140.41, 142.205, 140.4, 1155.46, 1144.07, 1158.69, 1142.51, 58798.0, 58285.0, 58495.0, 57965.0, 0.8281, 0.8190000000000001, 0.8284, 0.8189, 1094.45, 1089.7, 1103.05, 1089.7, 12812.82, 2633.13, 2619.75
2013-03-13, 1999.73, 176.24, 175.92, 176.62, 175.8, 58208.61, 58542.43, 58709.47, 58112.59, 1431.92, 141.235, 141.02, 141.595, 140.9, 1156.48, 1154.76, 1161.03, 1151.44, 58432.0, 58695.0, 58970.0, 58320.0, 0.8270000000000001, 0.8277, 0.828, 0.8229, 1095.53, 1094.15, 1098.25, 1093.15, 12853.9, 2639.94, 2621.44
2013-03-14, 2002.13, 176.81, 176.19, 176.98, 176.19, 57385.9, 58204.14, 58410.67, 57285.74, 1435.41, 141.605, 141.19, 141.765, 141.19, 1153.4, 1156.09, 1165.26, 1151.75, 57513.0, 58185.0, 58600.0, 57500.0, 0.8184, 0.8266, 0.8276, 0.8159, 1098.67, 1095.53, 1099.8, 1095.53, 12725.75, 2632.67, 2614.68
2013-03-15, 1986.5, 178.23, 176.77, 178.69, 176.77, 57281.02, 57385.56, 57850.2, 56722.47, 1443.65, 142.79, 141.56, 143.17, 141.56, 1169.65, 1152.83, 1172.16, 1152.23, 57368.0, 57700.0, 58025.0, 56840.0, 0.8219, 0.8182, 0.8235, 0.8162, 1107.78, 1098.62, 1110.7, 1098.62, 12736.11, 2650.51, 2637.29
2013-03-18, 1968.18, 178.75, 178.17, 179.3, 177.87, 56869.28, 57274.83, 57532.36, 56805.27, 1456.39, 143.105, 142.76, 143.625, 142.52, 1182.98, 1169.44, 1184.94, 1166.6, 56920.0, 57400.0, 57670.0, 56910.0, 0.8275, 0.8216, 0.828, 0.8190000000000001, 1110.64, 1108.03, 1114.15, 1106.15, 12789.95, 2646.03, 2625.31
2013-03-19, 1978.56, 179.31, 178.67, 179.79, 178.67, 56972.96, 56868.76, 57151.85, 56139.18, 1448.64, 143.595, 143.04, 143.975, 143.04, 1178.0, 1176.3, 1183.79, 1173.31, 57075.0, 56350.0, 57325.0, 56230.0, 0.8267, 0.8228, 0.8267, 0.8215, 1114.56, 1110.64, 1117.35, 1110.64, 12759.09, 2624.25, 2580.54
2013-03-20, 1959.41, 179.12, 179.23, 179.3, 178.07, 56361.24, 56972.96, 57037.99, 56099.9, 1444.85, 143.43, 143.54, 143.6, 142.61, 1175.83, 1177.58, 1180.78, 1168.72, 56365.0, 56845.0, 57030.0, 56180.0, 0.8248, 0.8264, 0.8268, 0.8225, 1113.33, 1114.51, 1114.51, 1107.3, 12752.11, 2624.58, 2592.88
2013-03-21, 1950.82, 179.66, 179.05, 180.34, 179.05, 56030.03, 56360.72, 56396.16, 55831.35, 1448.43, 143.77, 143.38, 144.35, 143.37, 1181.3, 1174.6, 1185.69, 1173.11, 56087.0, 56640.0, 56730.0, 55900.0, 0.8226, 0.8245, 0.8253, 0.8207, 1116.03, 1113.38, 1120.35, 1113.38, 12776.02, 2620.65, 2601.94
2013-03-22, 1948.71, 179.62, 179.51, 179.94, 179.3, 55576.67, 56025.39, 56043.7, 55382.45, 1447.24, 143.78, 143.71, 144.06, 143.48, 1179.35, 1181.01, 1184.01, 1175.97, 55672.0, 56100.0, 56225.0, 55410.0, 0.8316, 0.8224, 0.8345, 0.8212, 1116.2, 1115.6, 1118.1, 1114.3, 12747.48, 2621.8, 2594.25
2013-03-25, 1977.67, 180.19, 179.48, 180.19, 179.47, 55243.4, 55576.67, 55893.25, 55097.97, 1456.34, 144.175, 143.71, 144.205, 143.67, 1189.85, 1177.77, 1191.24, 1177.02, 55323.0, 55815.0, 56040.0, 55120.0, 0.8359, 0.8313, 0.8363, 0.8305, 1119.35, 1115.55, 1119.45, 1115.45, 12745.35, 2628.86, 2599.91
2013-03-26, 1983.7, 178.97, 180.16, 180.25, 178.64, 54873.12, 55250.06, 55450.26, 54647.97, 1460.91, 143.195, 144.16, 144.235, 142.94, 1171.85, 1188.36, 1196.7, 1169.6, 54862.0, 55600.0, 55750.0, 54660.0, 0.835, 0.8338, 0.8371, 0.8323, 1111.5, 1119.7, 1119.7, 1110.2, 12668.62, 2646.5, 2589.07
2013-03-27, 1993.44, 178.37, 178.88, 179.25, 177.67, 55671.39, 54878.68, 55763.34, 54878.68, 1431.59, 142.76, 143.14, 143.44, 142.21, 1167.97, 1170.58, 1174.07, 1162.81, 55758.0, 54800.0, 55720.0, 54740.0, 0.8394, 0.8347, 0.8395, 0.8333, 1107.82, 1111.45, 1113.25, 1104.15, 12651.31, 2602.21, 2580.54
2013-03-28, 1993.52, 178.84, 178.29, 178.95, 177.98, 56034.29, 55676.78, 56177.85, 55129.57, 1429.47, 143.23, 142.71, 143.31, 142.46, 1165.64, 1167.5, 1173.06, 1163.04, 56063.0, 55390.0, 56270.0, 55140.0, 0.8366, 0.8389, 0.8396, 0.8341, 1111.9, 1107.87, 1112.26, 1106.0, 12622.5, 2608.01, 2562.35
2013-03-29, 2004.89, 179.17, 178.85, 179.49, 178.33, 56352.09, 56035.45, 56373.7, 55873.53, 1430.33, 143.435, 143.15, 143.685, 142.74, 1172.23, 1164.62, 1176.31, 1161.48, 56333.0, 56215.0, 56425.0, 55855.0, 0.8369, 0.8362, 0.8386, 0.8348, 1113.44, 1111.7, 1115.4, 1108.5, 12647.24, 2602.41, 2571.69
2013-04-01, 1995.99, 178.94, 179.11, 179.53, 178.67, 56127.135, 56191.76, 56360.885, 55885.065, 1429.91, 143.15, 143.39, 143.64, 142.94, 1170.64, 1171.6, 1174.73, 1167.86, 56120.5, 56207.5, 56377.5, 55877.5, 0.8375, 0.8367, 0.8377, 0.8352, 1111.35, 1113.44, 1115.0, 1110.1, 12666.37, 2611.4166666666665, 2576.5
2013-04-02, 1986.15, 179.56, 179.13, 179.97, 179.12, 55902.18, 56348.07, 56348.07, 55896.6, 1434.53, 143.6, 143.1, 143.92, 143.1, 1177.36, 1169.53, 1179.12, 1168.17, 55908.0, 56200.0, 56330.0, 55900.0, 0.8370000000000001, 0.8358, 0.8385, 0.8349, 1114.72, 1111.53, 1117.28, 1111.53, 12685.5, 2620.423333333333, 2581.31
2013-04-03, 1983.22, 180.39, 179.48, 180.49, 178.89, 54889.1, 55900.63, 56257.34, 54809.26, 1439.04, 144.055, 143.52, 144.135, 142.95, 1178.26, 1176.36, 1184.51, 1173.75, 54836.0, 56170.0, 56210.0, 54945.0, 0.8418, 0.8368, 0.8445, 0.836, 1118.17, 1114.55, 1118.79, 1110.1, 12672.06, 2629.43, 2586.12
2013-04-04, 1959.45, 180.27, 180.34, 181.31, 179.91, 55562.74, 54888.22, 55573.8, 54739.72, 1440.14, 144.02, 144.01, 144.81, 143.72, 1182.19, 1178.19, 1184.22, 1173.63, 55592.0, 54900.0, 55395.0, 54660.0, 0.8417, 0.8413, 0.8451, 0.8394, 1117.88, 1118.49, 1123.92, 1116.28, 12390.79, 2620.77, 2583.34
2013-04-05, 1927.23, 181.39, 180.17, 181.57, 180.17, 54648.15, 55562.74, 55579.41, 54432.05, 1456.73, 144.905, 143.94, 145.065, 143.93, 1196.86, 1181.78, 1198.91, 1179.84, 54545.0, 55790.0, 55790.0, 54360.0, 0.8424, 0.841, 0.8437, 0.8362, 1124.93, 1117.8, 1126.05, 1117.8, 12338.32, 2615.62, 2575.26
2013-04-08, 1918.69, 183.45, 181.29, 183.57, 181.09, 55050.6, 54646.07, 55226.74, 53794.47, 1483.65, 146.525, 144.83, 146.615, 144.67, 1217.03, 1196.15, 1221.36, 1193.9, 55114.0, 54250.0, 55255.0, 53740.0, 0.8434, 0.8419, 0.8436, 0.8372, 1137.68, 1124.93, 1138.43, 1123.65, 12244.23, 2592.79, 2526.56
2013-04-09, 1920.74, 184.22, 183.35, 184.25, 182.8, 55092.31, 55048.75, 55136.34, 54333.3, 1487.76, 147.195, 146.43, 147.235, 146.01, 1222.4, 1217.22, 1222.95, 1213.29, 55111.0, 55300.0, 55300.0, 54340.0, 0.846, 0.8419, 0.8475, 0.8398, 1142.76, 1137.68, 1142.96, 1134.25, 12290.34, 2567.57, 2542.18
2013-04-10, 1935.58, 183.72, 184.32, 184.63, 182.93, 55912.04, 55100.83, 56304.6, 55100.83, 1494.12, 146.77, 147.09, 147.52, 146.16, 1221.98, 1221.03, 1227.49, 1215.53, 55885.0, 55235.0, 56365.0, 55235.0, 0.8525, 0.8454, 0.8537, 0.845, 1139.5, 1142.53, 1145.3, 1135.3, 12344.81, 2567.23, 2549.89
2013-04-11, 1949.8, 183.33, 183.63, 184.25, 183.04, 56186.56, 55913.41, 56975.82, 55913.41, 1493.4, 146.275, 146.7, 147.045, 146.19, 1217.03, 1220.92, 1224.74, 1215.45, 56198.0, 55930.0, 57040.0, 55850.0, 0.8573, 0.8524, 0.8579, 0.851, 1135.55, 1139.2, 1141.4, 1135.1, 12485.69, 2624.19, 2568.84
2013-04-12, 1924.23, 182.31, 182.41, 182.82, 181.68, 55400.91, 56189.83, 56283.65, 55173.52, 1484.87, 145.58, 146.25, 146.36, 144.99, 1213.74, 1217.01, 1218.49, 1205.57, 55346.0, 56265.0, 56485.0, 55125.0, 0.8633, 0.8567, 0.8677, 0.8562, 1129.87, 1130.55, 1132.55, 1126.05, 12458.64, 2642.01, 2620.18
2013-04-15, 1920.45, 182.41, 182.23, 183.12, 182.0, 54962.65, 55398.42, 55530.62, 54458.1, 1486.85, 145.51, 145.49, 146.03, 145.3, 1217.86, 1212.91, 1219.74, 1209.42, 54851.0, 55085.0, 55660.0, 54445.0, 0.8589, 0.8631, 0.8642, 0.8545, 1129.5, 1129.72, 1133.5, 1128.3, 12300.0, 2634.69, 2611.47
2013-04-16, 1922.21, 181.02, 182.32, 182.73, 180.63, 52949.93, 54951.9, 54951.9, 52949.93, 1481.87, 144.275, 145.44, 145.775, 143.96, 1203.27, 1217.38, 1218.2, 1199.75, 53011.0, 54175.0, 54240.0, 53185.0, 0.8407, 0.856, 0.8581, 0.8373, 1119.94, 1129.45, 1131.5, 1118.03, 11998.02, 2627.27, 2585.85
2013-04-17, 1923.84, 180.17, 180.95, 181.83, 180.07, 53990.83, 52952.86, 54095.06, 52952.86, 1470.71, 143.5, 144.21, 144.92, 143.42, 1207.93, 1202.33, 1210.0, 1194.94, 53944.0, 53750.0, 54130.0, 53185.0, 0.8491, 0.8405, 0.8507, 0.8394, 1113.95, 1120.04, 1124.85, 1113.95, 12002.54, 2588.04, 2557.95
2013-04-18, 1900.06, 181.85, 179.51, 181.85, 179.51, 52881.96, 53984.01, 53984.01, 52540.44, 1476.25, 144.405, 143.43, 144.625, 142.98, 1201.77, 1206.94, 1214.57, 1198.42, 52763.0, 53070.0, 53500.0, 52625.0, 0.8442, 0.8491, 0.8509, 0.8423, 1121.03, 1113.95, 1122.63, 1110.45, 11916.64, 2587.3, 2522.54
2013-04-19, 1906.75, 181.16, 181.75, 182.38, 180.86, 53165.91, 52886.6, 53473.82, 52391.52, 1467.45, 144.225, 144.34, 145.015, 144.0, 1200.58, 1201.12, 1207.67, 1199.23, 53357.0, 53400.0, 53690.0, 52500.0, 0.8413, 0.8438, 0.8469, 0.8398, 1119.78, 1120.82, 1125.7, 1118.2, 11918.88, 2546.18, 2515.75
2013-04-22, 1926.31, 181.22, 181.1, 181.71, 180.46, 53928.92, 53168.92, 54017.87, 53168.92, 1469.88, 144.19, 144.18, 144.66, 143.68, 1199.42, 1200.13, 1206.79, 1196.8, 54098.0, 53840.0, 54280.0, 53425.0, 0.8421, 0.841, 0.8491, 0.8399, 1119.48, 1119.93, 1123.15, 1115.85, 11987.21, 2559.1, 2537.56
2013-04-23, 1918.63, 181.13, 181.13, 182.03, 180.94, 54297.73, 53926.5, 54297.97, 53419.9, 1470.99, 144.24, 144.13, 144.87, 144.05, 1198.74, 1201.06, 1206.77, 1193.82, 54390.0, 54250.0, 54475.0, 53540.0, 0.8424, 0.8411, 0.846, 0.8379, 1119.86, 1119.38, 1124.65, 1118.75, 12026.9, 2603.1, 2567.59
2013-04-24, 1935.31, 181.19, 181.07, 181.79, 180.55, 54884.75, 54301.03, 55282.0, 54164.91, 1466.54, 144.19, 144.19, 144.64, 143.78, 1184.03, 1197.85, 1201.7, 1183.04, 55004.0, 54520.0, 55450.0, 54265.0, 0.8397, 0.8423, 0.8432, 0.8359, 1119.62, 1119.86, 1122.95, 1116.65, 12031.64, 2641.01, 2583.86
2013-04-25, 1951.6, 180.81, 181.13, 181.44, 180.74, 54984.23, 54875.06, 55546.48, 54722.56, 1458.47, 143.88, 144.14, 144.4, 143.82, 1179.85, 1183.29, 1186.34, 1176.25, 55081.0, 55185.0, 55750.0, 54835.0, 0.8478, 0.8389, 0.8487, 0.8386, 1117.14, 1119.62, 1121.15, 1117.14, 12090.94, 2659.61, 2627.09
2013-04-26, 1944.56, 180.17, 180.74, 180.82, 180.0, 54963.32, 54989.18, 55543.92, 54792.0, 1455.74, 143.19, 143.83, 143.9, 143.08, 1176.82, 1178.92, 1180.21, 1171.63, 54994.0, 55350.0, 55745.0, 54860.0, 0.8498, 0.8472, 0.8562, 0.8458, 1111.8, 1117.24, 1117.24, 1111.38, 12270.43, 2657.26, 2620.97
2013-04-29, 1940.7, 180.25, 180.08, 180.5, 179.36, 54252.04, 54963.32, 55033.92, 54146.57, 1450.98, 143.14, 143.12, 143.34, 142.56, 1178.59, 1175.78, 1183.35, 1170.33, 54320.0, 54890.0, 55130.0, 54125.0, 0.8478, 0.8493, 0.8538, 0.8466, 1111.23, 1112.0, 1112.75, 1107.55, 12181.18, 2626.23, 2607.32
2013-04-30, 1963.95, 179.12, 180.13, 180.21, 179.03, 54887.25, 54253.72, 55335.83, 54253.72, 1452.07, 142.275, 143.06, 143.125, 142.21, 1179.05, 1177.21, 1183.87, 1174.11, 54917.0, 54700.0, 55500.0, 54460.0, 0.8568, 0.8483, 0.8575, 0.8474, 1104.24, 1111.03, 1111.03, 1104.24, 12220.2, 2645.65, 2618.08
2013-05-02, 1957.21, 178.69, 178.87, 179.18, 178.43, 55910.37, 54888.27, 55910.37, 54584.95, 1453.05, 141.96, 142.21, 142.34, 141.74, 1185.48, 1178.26, 1187.66, 1173.03, 56003.0, 54940.0, 55970.0, 54635.0, 0.8552, 0.8567, 0.8585, 0.8532, 1101.61, 1103.25, 1104.65, 1100.55, 12244.2, 2647.04, 2626.46
2013-05-03, 1965.71, 179.11, 178.44, 179.13, 178.04, 55321.93, 55918.73, 55918.73, 55103.93, 1455.79, 142.09, 141.81, 142.12, 141.45, 1179.24, 1186.52, 1188.43, 1176.46, 55361.0, 55560.0, 55905.0, 55140.0, 0.8496, 0.8495, 0.8511, 0.8453, 1102.53, 1100.6, 1102.75, 1098.15, 12275.98, 2665.49, 2630.15
2013-05-06, 1961.48, 178.29, 179.03, 179.12, 177.93, 55488.08, 55329.51, 56366.29, 55329.51, 1443.95, 141.45, 142.03, 142.11, 141.15, 1173.36, 1178.57, 1180.05, 1165.51, 55440.0, 55375.0, 56440.0, 55340.0, 0.8532, 0.8491, 0.8549, 0.8471, 1097.5, 1102.58, 1102.7, 1095.82, 12381.3, 2696.36, 2661.06
2013-05-07, 1954.35, 177.56, 178.2, 178.26, 177.24, 55429.88, 55487.9, 55541.73, 54651.57, 1440.6, 141.115, 141.38, 141.445, 140.75, 1166.92, 1171.51, 1173.95, 1163.94, 55322.0, 55530.0, 55665.0, 54560.0, 0.8515, 0.853, 0.8556, 0.8484, 1094.98, 1097.35, 1097.35, 1092.35, 12440.8, 2703.61, 2690.96
2013-05-08, 1956.45, 177.17, 177.5, 177.88, 177.07, 56274.66, 55428.83, 56450.43, 55206.72, 1432.9, 140.495, 141.07, 141.245, 140.41, 1159.4, 1166.36, 1167.73, 1155.51, 56283.0, 55470.0, 56500.0, 55120.0, 0.8457, 0.8511, 0.8523, 0.8421, 1090.3, 1094.93, 1096.0, 1090.07, 12416.29, 2722.19, 2703.02
2013-05-09, 1979.45, 176.93, 177.11, 177.3, 176.45, 55804.8, 56280.83, 56813.65, 55804.8, 1433.69, 140.02, 140.45, 140.53, 139.91, 1161.1, 1159.08, 1163.71, 1153.69, 55732.0, 56530.0, 56805.0, 55730.0, 0.8401, 0.8455, 0.8464, 0.8357, 1086.5, 1090.5, 1090.5, 1086.4, 12464.11, 2739.01, 2720.92
2013-05-10, 1944.75, 178.12, 176.84, 178.19, 176.15, 55447.56, 55804.8, 56071.93, 54905.26, 1437.55, 140.735, 139.95, 140.785, 139.4, 1151.7, 1160.63, 1168.43, 1148.6, 55270.0, 55710.0, 56100.0, 54865.0, 0.8392, 0.8399, 0.848, 0.8348, 1091.98, 1086.35, 1092.48, 1082.15, 12530.0, 2734.15, 2718.48
2013-05-13, 1948.7, 180.11, 178.05, 180.39, 178.05, 55107.8, 55445.64, 55445.64, 54831.69, 1445.03, 142.52, 140.68, 142.74, 140.66, 1156.03, 1151.14, 1168.43, 1148.38, 54965.0, 55300.0, 55400.0, 54705.0, 0.83, 0.8383, 0.8417, 0.8257, 1106.15, 1091.78, 1107.65, 1091.78, 12511.94, 2748.71, 2720.38
2013-05-14, 1968.83, 181.12, 180.08, 181.65, 180.08, 54447.77, 55105.81, 55105.81, 54388.81, 1448.38, 143.44, 142.5, 143.9, 142.5, 1163.05, 1152.92, 1165.85, 1151.24, 54344.0, 54720.0, 54860.0, 54240.0, 0.8249, 0.828, 0.8317, 0.8224, 1113.27, 1106.15, 1116.75, 1106.15, 12479.11, 2728.54, 2706.74
2013-05-15, 1971.26, 180.71, 181.1, 181.29, 180.04, 54666.82, 54442.45, 55029.81, 54326.92, 1448.38, 143.015, 143.41, 143.565, 142.5, 1147.89, 1162.41, 1167.67, 1146.42, 54544.0, 54400.0, 55000.0, 54225.0, 0.8198, 0.8243, 0.8301, 0.8176, 1110.07, 1113.57, 1114.25, 1106.45, 12529.41, 2724.63, 2697.98
2013-05-16, 1986.81, 181.39, 180.63, 181.48, 180.63, 54936.41, 54667.9, 55215.64, 54487.57, 1443.01, 143.625, 142.95, 143.695, 142.95, 1155.31, 1147.13, 1156.37, 1142.97, 54719.0, 54400.0, 55155.0, 54315.0, 0.8243, 0.8195, 0.8255, 0.8173, 1114.82, 1109.82, 1115.3, 1109.82, 12439.13, 2730.89, 2715.34
2013-05-20, 1982.43, 181.78, 181.35, 181.85, 180.97, 54772.62, 54943.26, 55538.62, 54592.32, 1445.24, 143.975, 143.59, 144.035, 143.3, 1158.58, 1155.17, 1167.04, 1149.18, 54672.0, 54655.0, 55500.0, 54450.0, 0.8162, 0.8237, 0.8271, 0.8137, 1117.74, 1114.82, 1118.18, 1112.5, 12463.4, 2734.93, 2717.27
2013-05-21, 1981.09, 182.11, 181.93, 182.45, 181.69, 55700.77, 55161.95, 55704.57, 54630.26, 1442.39, 144.015, 143.91, 144.345, 143.7, 1156.3, 1145.97, 1158.82, 1145.85, 55631.0, 55100.0, 55570.0, 54500.0, 0.8173, 0.8069, 0.8179, 0.8061, 1117.91, 1117.55, 1120.53, 1115.82, 12538.225, 2744.51, 2727.9
2013-05-22, 1993.83, 181.16, 182.06, 182.24, 180.95, 56265.32, 55698.55, 56265.32, 55378.89, 1443.73, 143.21, 143.98, 144.11, 142.96, 1145.76, 1155.83, 1158.66, 1138.51, 56202.0, 55600.0, 56270.0, 55290.0, 0.8169, 0.8169, 0.8212, 0.8116, 1111.5, 1118.69, 1118.69, 1110.8, 12613.05, 2742.82, 2716.2
2013-05-23, 1969.19, 181.7, 180.98, 181.74, 180.98, 56429.27, 56268.62, 57098.62, 56036.99, 1448.42, 143.545, 143.08, 143.585, 143.07, 1138.76, 1144.61, 1151.35, 1131.73, 56439.0, 56330.0, 57150.0, 56050.0, 0.8077, 0.8163, 0.8205, 0.8053, 1114.05, 1110.7, 1114.27, 1110.7, 12735.58, 2750.35, 2732.41
2013-05-24, 1973.45, 184.03, 181.67, 184.11, 181.67, 56349.91, 56423.39, 56423.39, 55379.26, 1462.47, 145.41, 143.51, 145.48, 143.5, 1165.09, 1138.21, 1171.74, 1135.19, 56389.0, 55615.0, 56345.0, 55380.0, 0.8136, 0.8074, 0.8171, 0.8004, 1128.8, 1114.3, 1129.3, 1114.3, 12598.87, 2711.08, 2691.35
2013-05-27, 1979.97, 184.0, 183.94, 184.67, 183.04, 56406.21, 56349.91, 56506.04, 55901.06, 1464.96, 145.33, 145.35, 145.81, 144.63, 1173.21, 1164.57, 1176.18, 1156.81, 56539.0, 56045.0, 56545.0, 55970.0, 0.8096, 0.8129, 0.8155, 0.8064, 1128.22, 1129.0, 1131.95, 1123.45, 12620.01, 2723.93, 2689.19
2013-05-28, 1986.22, 183.4, 183.88, 184.3, 182.91, 56395.94, 56414.73, 56562.35, 56352.61, 1461.49, 144.6, 145.23, 145.57, 144.31, 1165.55, 1171.62, 1174.87, 1162.59, 56542.0, 56550.0, 56690.0, 56365.0, 0.8085, 0.809, 0.8109999999999999, 0.8059999999999999, 1122.6, 1127.92, 1130.1, 1120.75, 12662.76, 2716.89, 2702.6
2013-05-29, 2001.2, 184.31, 183.34, 184.31, 182.87, 56036.26, 56399.27, 56978.67, 56008.52, 1458.72, 145.32, 144.55, 145.33, 144.19, 1154.95, 1165.01, 1166.73, 1152.97, 56015.0, 56850.0, 57085.0, 56120.0, 0.8075, 0.8079999999999999, 0.8127, 0.8058, 1128.27, 1122.45, 1128.27, 1119.6, 12704.66, 2740.76, 2718.91
2013-05-30, 2000.1, 184.84, 184.27, 185.09, 184.09, 54634.69, 56032.13, 56032.13, 54634.69, 1470.91, 145.855, 145.29, 146.075, 145.28, 1177.13, 1154.63, 1180.37, 1152.86, 54658.0, 55620.0, 55775.0, 54665.0, 0.8095, 0.8071, 0.8162, 0.8047, 1132.45, 1128.39, 1134.03, 1128.39, 12658.57, 2716.12, 2683.7
