@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-01-16, 1888.13, 1.4680000000000002, 1.594, 1.608, 1.4569999999999999, 1.1631, 1.1789, 1.1795, 1.157, 425.32, 422.6, 426.62, 411.46, 6498.78, 6388.46, 6498.78, 6298.15, 8.566, 8.577, 8.624, 173.88, 174.6, 175.56, 173.68, 48026.31, 47647.56, 48853.42, 47647.56, 10032.61, 9933.45, 10063.18, 9637.33, 762.39, 756.45, 776.27, 751.93, 8494.15, 8424.5, 8527.1, 8380.55, 1992.67, 2013.75, 2021.35, 1991.47, 2.611, 2.6039999999999996, 2.635, 2.6, 4570.82, 4657.46, 4663.96, 4567.39, 138.775, 140.285, 48539.0, 48350.0, 49320.0, 47955.0, 40998.77, 40991.48, 41260.46, 40817.87, 17108.7, 16872.95, 17141.98, 16856.22, 8400.61, 9259.19, 9277.24, 7932.23, 17320.71, 17436.3, 17517.41, 17298.04, 1457.36, 1446.46, 1458.0, 1421.84, 0.7656, 0.7738, 0.7749, 0.7606, 1634.3, 1647.87, 1657.64, 1630.47, 1154.73, 1178.55, 1181.15, 1152.75, 5188.71, 5180.43, 5193.95, 5168.01, 14041.82, 14149.71, 14170.67, 14017.17, 1523.38, 1528.83, 1535.56, 1521.01, 3318.75, 3291.66, 3321.07, 3226.28
2015-01-19, 1902.62, 1.54, 1.474, 1.54, 1.466, 1.157, 1.1633, 1.165, 1.1462, 432.98, 423.37, 433.62, 422.94, 6550.27, 6498.78, 6553.2, 6443.28, 8.5725, 8.554, 8.5905, 173.84, 173.7, 174.39, 173.2, 49016.52, 48028.38, 49263.77, 48028.38, 10167.77, 9985.51, 10207.97, 9940.64, 769.8, 754.78, 770.68, 747.84, 8513.8, 8504.05, 8530.75, 8452.25, 2019.42, 1992.25, 2020.46, 1988.12, 2.654, 2.616, 2.6630000000000003, 2.5860000000000003, 4634.38, 4566.38, 4635.82, 4563.11, 139.215, 139.535, 49425.0, 48300.0, 49715.0, 48200.0, 41402.01, 40999.06, 41402.08, 40859.69, 16864.16, 16812.96, 16864.34, 16592.57, 7899.59, 8188.83, 8189.51, 7852.83, 17511.57, 17320.0, 17528.37, 17243.55, 1468.9, 1451.47, 1470.47, 1447.41, 0.7636, 0.7657, 0.7675, 0.7592, 1634.85, 1631.59, 1642.89, 1624.75, 1176.66, 1149.95, 1177.35, 1149.95, 5148.38, 5182.01, 5204.49, 5148.38, 14309.41, 14043.83, 14330.8, 14043.83, 1517.74, 1515.71, 1525.65, 1514.83, 3368.38, 3304.39, 3368.79, 3304.39
2015-01-20, 1918.31, 1.516, 1.544, 1.548, 1.5030000000000001, 1.1606, 1.1551, 1.1641, 1.1545, 435.31, 433.84, 436.2, 432.03, 6585.53, 6550.27, 6598.89, 6548.0, 8.554, 8.565, 8.617, 173.56, 173.71, 174.77, 172.95, 47758.01, 49009.03, 49009.03, 47502.99, 10242.35, 10231.58, 10293.04, 10191.98, 766.57, 769.31, 797.97, 763.65, 8550.7, 8550.05, 8570.95, 8531.5, 2020.985, 2006.505, 2024.7, 1996.305, 2.6345, 2.6195000000000004, 2.643, 2.5945, 4644.615, 4611.1100000000015, 4650.735, 4582.105, 139.24, 139.95, 48004.0, 48980.0, 49190.0, 47810.0, 41285.58, 41412.18, 41566.93, 41210.06, 17014.29, 17000.78, 17039.8, 16911.58, 8152.78, 8008.25, 8244.03, 7984.23, 17513.4, 17418.48, 17558.535, 17295.14, 1476.31, 1473.85, 1479.81, 1466.78, 0.768, 0.7622, 0.7686, 0.7613, 1631.24, 1635.11, 1642.65, 1627.66, 1173.455, 1163.0, 1177.9499999999996, 1154.9, 5152.09, 5152.16, 5171.68, 5132.71, 14312.5, 14307.65, 14323.82, 14195.39, 1535.37, 1528.03, 1536.14, 1524.62, 3395.92, 3372.02, 3403.73, 3363.43
2015-01-21, 1921.23, 1.489, 1.544, 1.548, 1.474, 1.1551, 1.1606, 1.1616, 1.154, 437.92, 435.97, 439.39, 435.6, 6620.1, 6585.53, 6640.44, 6585.53, 8.646, 8.545, 8.658999999999999, 175.09, 173.38, 175.34, 173.34, 47876.66, 47758.95, 48687.34, 47619.06, 10257.13, 10278.55, 10298.42, 10211.39, 756.27, 765.46, 773.15, 750.85, 8695.6, 8575.1, 8707.9, 8574.5, 2022.55, 2020.76, 2028.94, 2004.49, 2.615, 2.623, 2.623, 2.603, 4654.85, 4655.84, 4665.65, 4601.1, 140.345, 140.575, 48145.0, 48640.0, 49045.0, 47915.0, 41752.67, 41286.58, 41974.0, 41129.12, 17366.3, 17071.65, 17366.3, 17066.77, 8178.9, 8235.04, 8271.74, 8162.2, 17515.23, 17516.96, 17588.7, 17346.73, 1491.59, 1480.86, 1498.27, 1480.62, 0.7627, 0.7678, 0.7694, 0.7609, 1647.8, 1629.46, 1654.95, 1627.19, 1170.25, 1176.05, 1178.55, 1159.85, 5166.09, 5154.37, 5166.09, 5121.81, 14308.44, 14368.36, 14377.63, 14260.43, 1535.09, 1539.46, 1542.6, 1531.55, 3403.04, 3401.83, 3416.27, 3394.01
2015-01-22, 1920.82, 1.433, 1.4969999999999999, 1.5090000000000001, 1.3659999999999999, 1.161, 1.1553, 1.1677, 1.1542, 441.09, 439.99, 441.09, 435.84, 6728.04, 6620.1, 6728.04, 6620.1, 8.6725, 8.635, 8.6975, 174.24, 174.92, 175.75, 173.87, 49224.08, 47887.9, 49328.56, 47887.9, 10299.23, 10270.33, 10311.9, 10149.77, 782.13, 760.96, 784.15, 752.89, 8729.5, 8719.65, 8741.85, 8689.6, 2032.12, 2020.19, 2038.29, 2012.04, 2.615, 2.5810000000000004, 2.635, 2.5810000000000004, 4667.42, 4641.95, 4692.46, 4629.59, 139.635, 140.875, 49515.0, 48470.0, 49760.0, 48285.0, 42488.73, 41753.48, 42491.1, 41594.09, 17280.48, 17308.72, 17329.03, 17181.55, 8008.55, 8175.43, 8185.34, 7917.78, 17554.28, 17509.96, 17599.58, 17396.04, 1501.22, 1496.28, 1501.22, 1483.26, 0.7667, 0.7625, 0.7715, 0.7614, 1638.92, 1646.07, 1653.65, 1629.94, 1166.26, 1166.05, 1176.05, 1161.15, 5215.27, 5176.35, 5215.27, 5164.3, 14560.42, 14315.58, 14624.24, 14266.24, 1537.36, 1538.31, 1540.08, 1530.83, 3421.97, 3405.24, 3421.97, 3389.36
2015-01-23, 1936.09, 1.422, 1.444, 1.49, 1.3730000000000002, 1.1366, 1.161, 1.1648, 1.1317, 447.77, 442.04, 449.03, 440.41, 6796.63, 6728.04, 6808.18, 6726.24, 8.6905, 8.661, 8.7415, 174.79, 174.07, 175.42, 174.03, 49442.62, 49227.04, 50281.33, 49227.04, 10435.62, 10300.26, 10454.05, 10228.53, 817.14, 782.68, 821.34, 778.57, 8761.4, 8745.85, 8774.15, 8727.0, 2063.15, 2034.3, 2064.62, 2026.38, 2.6, 2.6039999999999996, 2.612, 2.5789999999999997, 4750.4, 4690.93, 4752.6, 4644.57, 139.98, 140.51, 49773.0, 49825.0, 50725.0, 49560.0, 43121.28, 42489.38, 43165.56, 42488.82, 17329.02, 17306.64, 17355.74, 17229.21, 7999.48, 8005.14, 8013.6, 7860.49, 17813.98, 17557.29, 17840.89, 17482.54, 1523.8, 1503.96, 1526.46, 1501.48, 0.7573, 0.7666, 0.7679, 0.7551, 1628.95, 1637.3, 1650.03, 1623.53, 1189.55, 1175.65, 1190.05, 1159.15, 5253.18, 5215.64, 5267.57, 5215.03, 14763.98, 14589.46, 14792.49, 14589.46, 1560.34, 1546.76, 1561.3, 1543.67, 3456.95, 3425.31, 3462.94, 3397.8
2015-01-26, 1935.68, 1.4480000000000002, 1.53, 1.5330000000000001, 1.443, 1.1208, 1.1366, 1.1374, 1.1114, 454.56, 451.02, 457.1, 450.28, 6832.83, 6796.63, 6841.73, 6796.58, 8.639, 8.681000000000001, 8.737, 173.0, 174.62, 175.25, 172.59, 48775.3, 49432.13, 49523.26, 48496.12, 10649.58, 10503.33, 10704.32, 10502.85, 820.99, 821.41, 845.65, 817.06, 8835.6, 8827.95, 8866.4, 8795.4, 2051.82, 2062.98, 2062.98, 2050.54, 2.5380000000000003, 2.56, 2.568, 2.5340000000000003, 4757.88, 4748.19, 4771.18, 4737.95, 138.98, 140.36, 48865.0, 49540.0, 49835.0, 48745.0, 42649.72, 43123.17, 43124.44, 42618.03, 17511.75, 17520.63, 17532.06, 17460.76, 8161.16, 8024.95, 8166.37, 7996.28, 17672.6, 17812.5, 17812.5, 17667.53, 1536.39, 1533.17, 1540.91, 1530.36, 0.7477, 0.757, 0.7584, 0.7426, 1615.13, 1627.23, 1633.4, 1611.68, 1188.93, 1186.85, 1195.65, 1183.65, 5323.89, 5281.18, 5325.04, 5281.18, 14779.35, 14775.05, 14853.3, 14741.63, 1598.33, 1570.81, 1601.05, 1569.52, 3504.61, 3477.07, 3532.43, 3471.76
2015-01-27, 1952.4, 1.465, 1.53, 1.5330000000000001, 1.412, 1.1239, 1.1186, 1.1297, 1.1099, 459.14, 452.62, 459.44, 452.62, 6852.4, 6832.83, 6855.92, 6790.13, 8.6385, 8.636000000000001, 8.6655, 172.81, 172.95, 173.44, 172.12, 48576.55, 48711.61, 48711.61, 48004.44, 10798.33, 10592.97, 10807.57, 10589.07, 781.31, 815.99, 815.99, 777.21, 8873.05, 8849.650000000001, 8895.724999999999, 8810.425, 2057.09, 2050.42, 2057.62, 2040.97, 2.574, 2.504, 2.5789999999999997, 2.4930000000000003, 4771.76, 4752.36, 4774.18, 4734.2, 139.415, 139.845, 48811.0, 48500.0, 48975.0, 48180.0, 42737.85, 42649.1, 42831.75, 42360.73, 17468.52, 17285.71, 17471.94, 17285.71, 8296.45, 8152.76, 8311.31, 8144.61, 17678.7, 17668.11, 17696.36, 17567.6, 1554.7, 1530.4, 1554.7, 1527.36, 0.7453, 0.746, 0.7508, 0.7402, 1629.75, 1613.66, 1632.99, 1612.37, 1200.35, 1184.65, 1200.35, 1179.15, 5260.02, 5302.64, 5309.52, 5208.42, 14797.83, 14787.72, 14803.73, 14702.89, 1588.31, 1602.13, 1610.78, 1588.04, 3549.96, 3495.02, 3551.9, 3492.76
2015-01-28, 1961.58, 1.43, 1.463, 1.466, 1.3419999999999999, 1.1381, 1.1237, 1.1423, 1.1224, 454.46, 458.34, 459.06, 451.49, 6811.61, 6852.4, 6864.97, 6773.54, 8.6405, 8.627, 8.6815, 172.67, 172.63, 173.58, 172.09, 48591.23, 48576.55, 48864.04, 47351.88, 10628.58, 10785.9, 10810.57, 10592.46, 783.53, 756.36, 785.25, 743.39, 8910.5, 8871.35, 8925.05, 8825.45, 2029.55, 2047.86, 2047.86, 2019.91, 2.5140000000000002, 2.572, 2.572, 2.481, 4681.5, 4698.23, 4721.88, 4659.83, 139.06, 140.0, 48829.0, 48225.0, 49145.0, 47560.0, 42627.82, 42737.85, 42737.85, 42128.23, 17768.3, 17649.4, 17768.41, 17633.47, 8402.82, 8315.82, 8443.7, 8307.83, 17387.21, 17638.53, 17638.53, 17288.31, 1533.37, 1548.97, 1554.66, 1525.44, 0.7489, 0.745, 0.7513, 0.7433, 1638.25, 1627.97, 1640.08, 1622.47, 1195.15, 1189.15, 1200.85, 1184.85, 5277.15, 5254.46, 5277.15, 5243.75, 14833.88, 14773.46, 14838.84, 14656.27, 1589.81, 1589.44, 1605.67, 1586.94, 3530.8, 3551.78, 3565.83, 3516.11
2015-01-29, 1951.02, 1.354, 1.4269999999999998, 1.449, 1.344, 1.1288, 1.1382, 1.1385, 1.1276, 452.3, 457.03, 457.57, 450.25, 6825.94, 6811.61, 6863.0, 6777.08, 8.6965, 8.63, 8.7195, 173.8, 172.49, 174.25, 172.42, 47694.54, 48589.22, 48589.22, 47550.17, 10710.97, 10719.4, 10728.83, 10552.76, 765.37, 790.52, 803.54, 762.88, 8914.3, 8902.75, 8985.05, 8874.05, 2002.16, 2032.34, 2042.49, 2001.49, 2.522, 2.52, 2.546, 2.503, 4637.99, 4740.69, 4742.06, 4637.48, 140.08, 140.44, 47948.0, 48160.0, 48470.0, 47745.0, 42158.07, 42627.82, 42743.47, 42158.07, 17795.73, 17615.93, 17850.59, 17615.93, 8311.55, 8415.64, 8440.24, 8300.37, 17191.37, 17402.91, 17484.41, 17189.0, 1562.54, 1548.19, 1562.54, 1539.15, 0.7458, 0.7488, 0.75, 0.7442, 1643.51, 1636.62, 1654.78, 1633.88, 1175.05, 1199.85, 1199.85, 1171.55, 5268.85, 5272.22, 5279.91, 5263.55, 14602.88, 14849.26, 14852.68, 14599.65, 1592.81, 1594.5, 1603.12, 1582.66, 3541.21, 3544.13, 3545.78, 3504.34
2015-01-30, 1949.26, 1.3630000000000002, 1.3559999999999999, 1.4, 1.35, 1.132, 1.1287, 1.1369, 1.1261, 452.47, 447.83, 453.16, 447.83, 6810.6, 6825.94, 6825.94, 6750.22, 8.7525, 8.687999999999999, 8.7585, 176.09, 173.62, 176.22, 173.55, 47762.24, 47696.22, 47893.92, 47006.51, 10737.87, 10666.43, 10743.57, 10607.72, 747.45, 762.85, 769.31, 747.45, 8952.35, 8901.5, 8966.65, 8861.25, 2021.25, 2002.45, 2024.64, 1989.18, 2.47, 2.478, 2.488, 2.43, 4683.41, 4635.73, 4688.41, 4601.76, 141.89, 141.99, 47911.0, 47690.0, 48130.0, 47150.0, 41862.33, 42150.81, 42157.18, 41762.42, 17606.22, 17666.91, 17778.83, 17575.1, 8435.34, 8305.72, 8435.34, 8305.72, 17416.85, 17195.29, 17433.13, 17136.3, 1570.39, 1554.84, 1570.84, 1550.11, 0.7513, 0.7452, 0.7531, 0.7439, 1657.31, 1641.73, 1662.53, 1641.42, 1192.05, 1178.75, 1192.05, 1169.35, 5262.72, 5263.53, 5266.99, 5253.45, 14637.28, 14599.72, 14672.58, 14392.55, 1586.4, 1591.94, 1599.49, 1582.36, 3548.39, 3511.93, 3549.29, 3511.9
2015-02-02, 1952.68, 1.251, 1.36, 1.36, 1.246, 1.1288, 1.1321, 1.1366, 1.1279, 450.39, 454.0, 454.65, 448.9, 6749.4, 6810.6, 6843.98, 6749.4, 8.7025, 8.743, 8.7595, 176.38, 175.92, 177.0, 174.63, 46907.68, 47759.19, 47759.19, 46484.32, 10694.32, 10801.38, 10804.04, 10642.59, 737.35, 751.79, 764.59, 720.31, 8808.9, 8996.6, 8996.6, 8775.1, 1994.99, 2019.35, 2023.32, 1993.38, 2.528, 2.465, 2.539, 2.465, 4635.24, 4671.2, 4703.81, 4631.1, 142.2, 142.72, 47125.0, 47500.0, 47590.0, 46515.0, 40950.58, 41862.63, 41864.22, 40886.86, 17674.39, 17788.74, 17808.47, 17661.1, 8385.13, 8490.42, 8493.05, 8385.13, 17164.95, 17416.85, 17419.9, 17156.82, 1573.62, 1575.98, 1582.1, 1572.55, 0.7491, 0.7511, 0.7539, 0.7478, 1661.15, 1655.58, 1665.18, 1646.04, 1166.55, 1183.85, 1187.05, 1163.85, 5289.4, 5290.39, 5298.46, 5281.58, 14673.48, 14581.24, 14812.52, 14514.6, 1581.25, 1591.54, 1592.83, 1581.01, 3530.31, 3554.88, 3562.55, 3520.14
2015-02-03, 1951.96, 1.236, 1.251, 1.3019999999999998, 1.2309999999999999, 1.1342, 1.1284, 1.1364, 1.128, 450.76, 450.6, 451.91, 446.44, 6782.55, 6749.4, 6795.52, 6731.99, 8.667, 8.689, 8.702, 175.64, 176.13, 176.51, 175.4, 47650.73, 46933.49, 47683.64, 46760.19, 10828.01, 10719.18, 10828.01, 10677.39, 745.82, 754.84, 760.07, 725.17, 8797.4, 8802.5, 8840.8, 8751.1, 2020.85, 1996.67, 2021.66, 1980.9, 2.511, 2.51, 2.546, 2.5069999999999997, 4676.69, 4650.6, 4676.69, 4580.46, 141.815, 142.485, 47718.0, 47130.0, 48050.0, 46915.0, 41261.41, 41408.625, 41866.3, 40915.835, 17558.04, 17536.61, 17628.4, 17459.45, 8429.2, 8439.93, 8474.92, 8398.18, 17361.04, 17169.99, 17367.68, 17037.76, 1575.94, 1576.17, 1579.02, 1567.63, 0.7541, 0.7486, 0.7565, 0.7473, 1653.57, 1661.65, 1666.37, 1649.54, 1176.65, 1170.15, 1176.85, 1157.55, 5276.24, 5277.15, 5291.41, 5257.21, 14900.47, 14713.87, 14931.07, 14713.87, 1582.7, 1577.65, 1583.99, 1571.69, 3538.52, 3535.16, 3553.46, 3510.02
2015-02-04, 1962.79, 1.311, 1.245, 1.317, 1.236, 1.1481, 1.1343, 1.1534, 1.1313, 455.82, 453.24, 457.66, 452.78, 6871.8, 6782.55, 6886.31, 6782.39, 8.638, 8.657, 8.725, 174.67, 175.47, 176.08, 174.32, 48963.66, 47664.19, 48992.88, 47664.19, 10890.95, 10867.61, 10984.69, 10860.03, 786.69, 752.72, 787.82, 752.72, 8756.55, 8823.15, 8837.3, 8726.65, 2050.03, 2022.71, 2050.3, 2022.71, 2.6, 2.585, 2.613, 2.565, 4727.74, 4693.25, 4727.74, 4670.82, 140.97, 142.09, 49090.0, 48480.0, 49195.0, 48380.0, 41572.24, 40954.62, 41868.38, 40944.81, 17335.85, 17654.6, 17654.6, 17271.87, 8452.13, 8425.61, 8516.43, 8419.68, 17666.4, 17369.97, 17670.76, 17369.97, 1593.41, 1581.45, 1594.63, 1581.16, 0.757, 0.754, 0.7595, 0.7522, 1657.76, 1651.85, 1665.65, 1644.2, 1196.85, 1182.15, 1197.75, 1182.15, 5291.72, 5287.62, 5310.11, 5282.06, 15062.88, 14955.79, 15154.92, 14955.79, 1602.54, 1592.08, 1604.84, 1591.85, 3557.03, 3547.25, 3572.39, 3542.47
2015-02-05, 1952.84, 1.268, 1.31, 1.3630000000000002, 1.2570000000000001, 1.1347, 1.1482, 1.1486, 1.1317, 454.88, 456.42, 456.84, 450.79, 6860.02, 6871.8, 6883.49, 6804.1, 8.6185, 8.627, 8.6755, 174.16, 174.49, 175.05, 173.35, 49301.05, 48964.93, 49718.23, 48213.76, 10911.32, 10892.5, 10912.24, 10803.1, 770.63, 797.84, 809.96, 766.18, 8723.7, 8789.15, 8792.85, 8704.4, 2041.51, 2048.86, 2054.74, 2036.72, 2.612, 2.603, 2.617, 2.5869999999999997, 4716.7, 4699.81, 4744.33, 4697.79, 140.355, 141.085, 49355.0, 49100.0, 49885.0, 48310.0, 41710.82, 41572.24, 42055.25, 41553.11, 17678.74, 17549.3, 17743.11, 17535.04, 8608.24, 8490.94, 8612.1, 8477.37, 17673.02, 17664.99, 17782.22, 17603.21, 1579.31, 1592.03, 1596.27, 1574.0, 0.7473, 0.7568, 0.7577, 0.7456, 1651.99, 1656.19, 1658.48, 1641.27, 1189.45, 1191.05, 1200.35, 1188.85, 5315.28, 5315.45, 5348.84, 5298.12, 14995.65, 15027.51, 15056.35, 14939.17, 1599.81, 1616.41, 1619.77, 1599.81, 3565.79, 3551.03, 3565.79, 3542.22
2015-02-06, 1955.52, 1.368, 1.266, 1.371, 1.253, 1.1477, 1.1345, 1.15, 1.1304, 455.3, 450.86, 455.42, 450.14, 6865.93, 6860.02, 6870.1, 6808.19, 8.6015, 8.607000000000001, 8.6465, 173.79, 173.98, 174.82, 173.47, 49233.85, 49299.26, 49816.29, 49019.74, 10905.41, 10840.79, 10926.73, 10822.75, 804.5, 765.11, 807.65, 753.37, 8711.7, 8733.1, 8838.45, 8683.65, 2062.52, 2043.45, 2063.55, 2043.45, 2.612, 2.589, 2.627, 2.5610000000000004, 4765.1, 4729.65, 4767.38, 4722.8, 140.15, 141.0, 49347.0, 49350.0, 49950.0, 49055.0, 42453.64, 41709.68, 42469.16, 41708.58, 17504.62, 17589.21, 17619.34, 17484.67, 8544.32, 8546.14, 8562.75, 8503.26, 17884.88, 17677.26, 17889.58, 17677.26, 1586.13, 1573.29, 1588.32, 1572.72, 0.7488, 0.747, 0.7513, 0.7445, 1665.39, 1650.31, 1669.61, 1648.03, 1206.75, 1194.55, 1210.25, 1193.55, 5279.9, 5309.13, 5314.29, 5254.04, 15124.92, 15031.11, 15172.32, 15031.11, 1607.92, 1595.06, 1607.92, 1588.06, 3557.19, 3537.41, 3568.37, 3531.38
2015-02-09, 1947.0, 1.45, 1.355, 1.455, 1.341, 1.1315, 1.1477, 1.1488, 1.1313, 454.69, 455.06, 456.16, 452.96, 6853.44, 6865.93, 6886.22, 6835.48, 8.7045, 8.592, 8.7095, 175.85, 173.61, 175.95, 173.42, 48792.27, 49231.42, 49231.42, 48209.3, 10846.39, 10866.2, 10877.67, 10802.89, 826.4, 805.36, 832.66, 804.36, 8661.05, 8696.85, 8726.2, 8645.55, 2055.47, 2062.28, 2072.4, 2049.97, 2.603, 2.603, 2.6069999999999998, 2.5869999999999997, 4744.4, 4768.85, 4787.19, 4731.22, 141.625, 141.715, 48831.0, 49275.0, 49340.0, 48250.0, 42715.43, 42447.45, 42880.35, 42447.45, 17648.5, 17696.18, 17700.67, 17603.07, 8587.99, 8527.26, 8619.55, 8487.93, 17824.29, 17881.54, 17951.09, 17764.4, 1599.55, 1586.51, 1601.12, 1580.99, 0.7422, 0.7484, 0.7499, 0.7414, 1673.97, 1663.48, 1675.34, 1657.8, 1204.85, 1208.75, 1215.25, 1200.55, 5342.52, 5297.35, 5342.52, 5296.6, 15083.92, 15149.54, 15204.45, 15025.64, 1613.63, 1614.47, 1615.78, 1609.07, 3549.96, 3552.05, 3557.29, 3533.46
2015-02-10, 1935.86, 1.433, 1.453, 1.453, 1.393, 1.1324, 1.1315, 1.1359, 1.1271, 450.96, 451.1, 451.64, 447.24, 6837.15, 6853.44, 6853.44, 6777.99, 8.6595, 8.692, 8.7205, 175.32, 175.63, 176.23, 175.01, 49382.58, 48791.92, 49522.27, 48415.52, 10663.51, 10765.21, 10767.22, 10614.12, 840.48, 827.14, 882.93, 825.07, 8526.35, 8584.4, 8605.55, 8516.35, 2046.74, 2053.47, 2056.16, 2041.88, 2.5989999999999998, 2.588, 2.603, 2.5780000000000003, 4726.01, 4723.73, 4749.47, 4719.61, 141.255, 141.945, 49452.0, 48500.0, 49755.0, 48290.0, 42810.29, 42705.26, 42876.95, 42474.83, 17711.93, 17790.31, 17799.49, 17653.61, 8632.14, 8535.62, 8638.38, 8521.12, 17729.21, 17821.49, 17821.49, 17685.32, 1591.4, 1591.15, 1593.18, 1582.56, 0.7442, 0.7419, 0.746, 0.741, 1666.45, 1672.11, 1677.39, 1663.9, 1194.65, 1201.75, 1208.55, 1193.85, 5348.47, 5341.76, 5375.09, 5333.23, 15100.7, 15084.93, 15168.05, 15056.6, 1601.77, 1609.78, 1614.97, 1601.77, 3511.57, 3528.05, 3529.04, 3488.73
2015-02-11, 1945.7, 1.425, 1.4280000000000002, 1.46, 1.39, 1.1321, 1.1327, 1.1347, 1.1274, 453.8, 451.5, 456.03, 449.54, 6829.12, 6837.15, 6843.9, 6788.89, 8.6745, 8.65, 8.6865, 176.14, 175.16, 176.38, 174.16, 48510.28, 49359.04, 49798.73, 48510.28, 10753.83, 10675.59, 10797.46, 10594.32, 825.89, 836.56, 854.64, 821.08, 8565.55, 8478.1, 8646.25, 8470.5, 2068.59, 2049.38, 2070.86, 2048.62, 2.562, 2.59, 2.59, 2.549, 4787.65, 4754.62, 4793.27, 4737.12, 141.785, 141.955, 48588.0, 49715.0, 49875.0, 48540.0, 42635.19, 42811.36, 43159.09, 42635.15, 17652.68, 17662.67, 17673.27, 17550.03, 8620.42, 8605.52, 8626.19, 8563.68, 17868.76, 17736.15, 17890.34, 17729.24, 1602.74, 1592.2, 1605.94, 1583.04, 0.7421, 0.7441, 0.7448, 0.7406, 1676.88, 1664.65, 1680.0, 1656.76, 1204.65, 1201.95, 1207.05, 1187.55, 5321.47, 5353.81, 5362.57, 5310.08, 15112.52, 15114.49, 15147.73, 14977.18, 1594.96, 1600.57, 1606.69, 1592.59, 3543.84, 3516.79, 3552.8, 3502.99
